i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.285684 	5.602108 	0.183276 	0.003010 	0.003357 	0.003394 	0.010830 
1 	3619.345181 	1.284975e+00 	5.600285e+00 	1.814398e-01 	3.016219e-03 	3.364530e-03 	3.401775e-03 	3.618345e+03 
2 	7188.648726 	1.284274e+00 	5.598479e+00 	1.796221e-01 	3.022026e-03 	3.371624e-03 	3.409030e-03 	3.569304e+03 
3 	10709.702086 	1.283582e+00 	5.596692e+00 	1.778228e-01 	3.027790e-03 	3.378667e-03 	3.416232e-03 	3.521053e+03 
4 	14183.285988 	1.282897e+00 	5.594923e+00 	1.760415e-01 	3.033508e-03 	3.385657e-03 	3.423381e-03 	3.473584e+03 
5 	17610.165849 	1.282220e+00 	5.593172e+00 	1.742780e-01 	3.039183e-03 	3.392596e-03 	3.430478e-03 	3.426880e+03 
6 	20991.092133 	1.281551e+00 	5.591438e+00 	1.725323e-01 	3.044813e-03 	3.399484e-03 	3.437523e-03 	3.380926e+03 
7 	24326.800690 	1.280890e+00 	5.589722e+00 	1.708040e-01 	3.050400e-03 	3.406321e-03 	3.444516e-03 	3.335709e+03 
8 	27618.013096 	1.280236e+00 	5.588023e+00 	1.690932e-01 	3.055943e-03 	3.413107e-03 	3.451458e-03 	3.291212e+03 
9 	30865.436979 	1.279590e+00 	5.586341e+00 	1.673994e-01 	3.061442e-03 	3.419842e-03 	3.458348e-03 	3.247424e+03 
10 	34069.766340 	1.278951e+00 	5.584676e+00 	1.657227e-01 	3.066899e-03 	3.426527e-03 	3.465186e-03 	3.204329e+03 
11 	37231.681859 	1.278319e+00 	5.583027e+00 	1.640628e-01 	3.072312e-03 	3.433162e-03 	3.471974e-03 	3.161916e+03 
12 	40351.851204 	1.277695e+00 	5.581396e+00 	1.624196e-01 	3.077683e-03 	3.439747e-03 	3.478711e-03 	3.120169e+03 
13 	43430.929320 	1.277078e+00 	5.579780e+00 	1.607928e-01 	3.083011e-03 	3.446282e-03 	3.485398e-03 	3.079078e+03 
14 	46469.558720 	1.276468e+00 	5.578181e+00 	1.591824e-01 	3.088297e-03 	3.452768e-03 	3.492034e-03 	3.038629e+03 
15 	49468.369762 	1.275865e+00 	5.576598e+00 	1.575881e-01 	3.093541e-03 	3.459204e-03 	3.498620e-03 	2.998811e+03 
16 	52427.980923 	1.275269e+00 	5.575031e+00 	1.560098e-01 	3.098743e-03 	3.465591e-03 	3.505156e-03 	2.959611e+03 
17 	55348.999065 	1.274680e+00 	5.573480e+00 	1.544473e-01 	3.103904e-03 	3.471929e-03 	3.511642e-03 	2.921018e+03 
18 	58232.019691 	1.274098e+00 	5.571944e+00 	1.529005e-01 	3.109023e-03 	3.478219e-03 	3.518079e-03 	2.883021e+03 
19 	61077.627201 	1.273522e+00 	5.570424e+00 	1.513692e-01 	3.114101e-03 	3.484460e-03 	3.524466e-03 	2.845608e+03 
20 	63886.395134 	1.272953e+00 	5.568919e+00 	1.498533e-01 	3.119138e-03 	3.490653e-03 	3.530805e-03 	2.808768e+03 
21 	66658.886410 	1.272390e+00 	5.567429e+00 	1.483526e-01 	3.124135e-03 	3.496798e-03 	3.537095e-03 	2.772491e+03 
22 	69395.653562 	1.271834e+00 	5.565954e+00 	1.468670e-01 	3.129091e-03 	3.502896e-03 	3.543336e-03 	2.736767e+03 
23 	72097.238966 	1.271284e+00 	5.564494e+00 	1.453962e-01 	3.134006e-03 	3.508946e-03 	3.549529e-03 	2.701585e+03 
24 	74764.175058 	1.270740e+00 	5.563048e+00 	1.439402e-01 	3.138882e-03 	3.514949e-03 	3.555674e-03 	2.666936e+03 
25 	77396.984555 	1.270203e+00 	5.561617e+00 	1.424988e-01 	3.143718e-03 	3.520905e-03 	3.561771e-03 	2.632809e+03 
