i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.439412 	2.301755 	4.329900 	0.002913 	0.003107 	0.003126 	0.010830 
1 	5839.564421 	4.349776e-01 	2.292022e+00 	4.320177e+00 	2.943296e-03 	3.139743e-03 	3.159974e-03 	5.838564e+03 
2 	11492.888370 	4.305798e-01 	2.282343e+00 	4.310506e+00 	2.973488e-03 	3.173155e-03 	3.193788e-03 	5.653324e+03 
3 	16967.319332 	4.262266e-01 	2.272732e+00 	4.300905e+00 	3.003853e-03 	3.206781e-03 	3.227822e-03 	5.474431e+03 
4 	22269.275737 	4.219178e-01 	2.263191e+00 	4.291373e+00 	3.034392e-03 	3.240619e-03 	3.262074e-03 	5.301956e+03 
5 	27404.925252 	4.176528e-01 	2.253717e+00 	4.281908e+00 	3.065105e-03 	3.274669e-03 	3.296545e-03 	5.135650e+03 
6 	32380.192292 	4.134313e-01 	2.244311e+00 	4.272511e+00 	3.095990e-03 	3.308932e-03 	3.331236e-03 	4.975267e+03 
7 	37200.768379 	4.092527e-01 	2.234972e+00 	4.263181e+00 	3.127048e-03 	3.343408e-03 	3.366146e-03 	4.820576e+03 
8 	41872.122052 	4.051166e-01 	2.225699e+00 	4.253917e+00 	3.158279e-03 	3.378096e-03 	3.401274e-03 	4.671354e+03 
9 	46399.508338 	4.010226e-01 	2.216492e+00 	4.244719e+00 	3.189681e-03 	3.412996e-03 	3.436622e-03 	4.527386e+03 
10 	50787.977783 	3.969703e-01 	2.207349e+00 	4.235585e+00 	3.221256e-03 	3.448109e-03 	3.472189e-03 	4.388469e+03 
11 	55042.385080 	3.929592e-01 	2.198270e+00 	4.226515e+00 	3.253002e-03 	3.483435e-03 	3.507975e-03 	4.254407e+03 
12 	59167.397306 	3.889889e-01 	2.189255e+00 	4.217509e+00 	3.284919e-03 	3.518972e-03 	3.543980e-03 	4.125012e+03 
13 	63167.501784 	3.850590e-01 	2.180303e+00 	4.208565e+00 	3.317007e-03 	3.554722e-03 	3.580205e-03 	4.000104e+03 
14 	67047.013602 	3.811690e-01 	2.171413e+00 	4.199684e+00 	3.349266e-03 	3.590684e-03 	3.616649e-03 	3.879512e+03 
15 	70810.082787 	3.773186e-01 	2.162584e+00 	4.190864e+00 	3.381694e-03 	3.626859e-03 	3.653312e-03 	3.763069e+03 
16 	74460.701158 	3.735074e-01 	2.153817e+00 	4.182106e+00 	3.414293e-03 	3.663245e-03 	3.690194e-03 	3.650618e+03 
17 	78002.708882 	3.697349e-01 	2.145110e+00 	4.173407e+00 	3.447062e-03 	3.699843e-03 	3.727296e-03 	3.542008e+03 
18 	81439.800734 	3.660007e-01 	2.136462e+00 	4.164769e+00 	3.479999e-03 	3.736654e-03 	3.764616e-03 	3.437092e+03 
19 	84775.532076 	3.623046e-01 	2.127874e+00 	4.156189e+00 	3.513106e-03 	3.773676e-03 	3.802156e-03 	3.335731e+03 
20 	88013.324580 	3.586459e-01 	2.119345e+00 	4.147668e+00 	3.546381e-03 	3.810910e-03 	3.839916e-03 	3.237793e+03 
21 	91156.471698 	3.550245e-01 	2.110873e+00 	4.139206e+00 	3.579824e-03 	3.848355e-03 	3.877894e-03 	3.143147e+03 
22 	94208.143884 	3.514399e-01 	2.102459e+00 	4.130800e+00 	3.613436e-03 	3.886013e-03 	3.916092e-03 	3.051672e+03 
