i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.804271 	0.443523 	5.823274 	0.002935 	0.003135 	0.003158 	0.010830 
1 	10664.707792 	8.016940e-01 	4.390804e-01 	5.818806e+00 	2.949894e-03 	3.150720e-03 	3.174108e-03 	1.066371e+04 
2 	21169.661193 	7.991407e-01 	4.346789e-01 	5.814379e+00 	2.964350e-03 	3.166688e-03 	3.190295e-03 	1.050495e+04 
3 	31519.395696 	7.966128e-01 	4.303219e-01 	5.809997e+00 	2.978753e-03 	3.182602e-03 	3.206429e-03 	1.034973e+04 
4 	41717.473109 	7.941102e-01 	4.260088e-01 	5.805658e+00 	2.993103e-03 	3.198461e-03 	3.222507e-03 	1.019808e+04 
5 	51767.357487 	7.916325e-01 	4.217392e-01 	5.801362e+00 	3.007399e-03 	3.214264e-03 	3.238530e-03 	1.004988e+04 
6 	61672.417658 	7.891796e-01 	4.175126e-01 	5.797110e+00 	3.021641e-03 	3.230010e-03 	3.254497e-03 	9.905060e+03 
7 	71435.930226 	7.867511e-01 	4.133286e-01 	5.792899e+00 	3.035828e-03 	3.245700e-03 	3.270407e-03 	9.763513e+03 
8 	81061.082484 	7.843467e-01 	4.091868e-01 	5.788731e+00 	3.049960e-03 	3.261332e-03 	3.286259e-03 	9.625152e+03 
9 	90550.975204 	7.819663e-01 	4.050868e-01 	5.784604e+00 	3.064036e-03 	3.276906e-03 	3.302053e-03 	9.489893e+03 
10 	99908.625352 	7.796096e-01 	4.010280e-01 	5.780519e+00 	3.078056e-03 	3.292421e-03 	3.317789e-03 	9.357650e+03 
11 	109136.968688 	7.772762e-01 	3.970102e-01 	5.776474e+00 	3.092020e-03 	3.307877e-03 	3.333465e-03 	9.228343e+03 
12 	118238.862291 	7.749661e-01 	3.930329e-01 	5.772470e+00 	3.105926e-03 	3.323272e-03 	3.349081e-03 	9.101894e+03 
13 	127217.086985 	7.726789e-01 	3.890956e-01 	5.768505e+00 	3.119774e-03 	3.338608e-03 	3.364636e-03 	8.978225e+03 
14 	136074.349694 	7.704143e-01 	3.851980e-01 	5.764580e+00 	3.133565e-03 	3.353882e-03 	3.380131e-03 	8.857263e+03 
15 	144813.285699 	7.681722e-01 	3.813397e-01 	5.760694e+00 	3.147297e-03 	3.369095e-03 	3.395564e-03 	8.738936e+03 
16 	153436.460838 	7.659524e-01 	3.775202e-01 	5.756846e+00 	3.160970e-03 	3.384246e-03 	3.410935e-03 	8.623175e+03 
17 	161946.373609 	7.637544e-01 	3.737392e-01 	5.753037e+00 	3.174584e-03 	3.399335e-03 	3.426244e-03 	8.509913e+03 
18 	170345.457222 	7.615783e-01 	3.699963e-01 	5.749266e+00 	3.188138e-03 	3.414360e-03 	3.441489e-03 	8.399084e+03 
19 	178636.081566 	7.594236e-01 	3.662910e-01 	5.745532e+00 	3.201633e-03 	3.429322e-03 	3.456671e-03 	8.290624e+03 
20 	186820.555116 	7.572903e-01 	3.626231e-01 	5.741836e+00 	3.215067e-03 	3.444221e-03 	3.471789e-03 	8.184474e+03 
21 	194901.126777 	7.551780e-01 	3.589921e-01 	5.738176e+00 	3.228440e-03 	3.459055e-03 	3.486842e-03 	8.080572e+03 
22 	202879.987663 	7.530865e-01 	3.553977e-01 	5.734552e+00 	3.241753e-03 	3.473824e-03 	3.501831e-03 	7.978861e+03 
23 	210759.272817 	7.510156e-01 	3.518394e-01 	5.730965e+00 	3.255004e-03 	3.488528e-03 	3.516754e-03 	7.879285e+03 
24 	218541.062872 	7.489652e-01 	3.483169e-01 	5.727413e+00 	3.268193e-03 	3.503167e-03 	3.531612e-03 	7.781790e+03 
25 	226227.385664 	7.469349e-01 	3.448299e-01 	5.723896e+00 	3.281321e-03 	3.517740e-03 	3.546403e-03 	7.686323e+03 
26 	233820.217781 	7.449246e-01 	3.413780e-01 	5.720415e+00 	3.294386e-03 	3.532247e-03 	3.561128e-03 	7.592832e+03 
27 	241321.486070 	7.429341e-01 	3.379608e-01 	5.716968e+00 	3.307389e-03 	3.546688e-03 	3.575787e-03 	7.501268e+03 
28 	248733.069086 	7.409631e-01 	3.345780e-01 	5.713555e+00 	3.320329e-03 	3.561061e-03 	3.590378e-03 	7.411583e+03 
29 	256056.798502 	7.390115e-01 	3.312292e-01 	5.710176e+00 	3.333207e-03 	3.575367e-03 	3.604902e-03 	7.323729e+03 
30 	263294.460467 	7.370790e-01 	3.279141e-01 	5.706830e+00 	3.346021e-03 	3.589606e-03 	3.619357e-03 	7.237662e+03 
31 	270447.796922 	7.351654e-01 	3.246324e-01 	5.703518e+00 	3.358771e-03 	3.603777e-03 	3.633745e-03 	7.153336e+03 
32 	277518.506872 	7.332706e-01 	3.213836e-01 	5.700239e+00 	3.371458e-03 	3.617880e-03 	3.648064e-03 	7.070710e+03 
33 	284508.247618 	7.313943e-01 	3.181676e-01 	5.696992e+00 	3.384081e-03 	3.631914e-03 	3.662315e-03 	6.989741e+03 
