i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.172489 	0.353902 	4.544677 	0.003100 	0.003456 	0.003514 	0.010830 
1 	37073.287411 	2.173300e+00 	3.503677e-01 	4.541091e+00 	3.109269e-03 	3.467340e-03 	3.525789e-03 	3.707229e+04 
2 	73826.694762 	2.174105e+00 	3.468665e-01 	4.537539e+00 	3.118410e-03 	3.478547e-03 	3.537462e-03 	3.675341e+04 
3 	110265.094270 	2.174902e+00 	3.434003e-01 	4.534021e+00 	3.127496e-03 	3.489694e-03 	3.549075e-03 	3.643840e+04 
4 	146392.472520 	2.175692e+00 	3.399689e-01 	4.530537e+00 	3.136529e-03 	3.500781e-03 	3.560629e-03 	3.612738e+04 
5 	182212.755577 	2.176473e+00 	3.365718e-01 	4.527088e+00 	3.145509e-03 	3.511809e-03 	3.572122e-03 	3.582028e+04 
6 	217729.809975 	2.177247e+00 	3.332087e-01 	4.523673e+00 	3.154436e-03 	3.522778e-03 	3.583556e-03 	3.551705e+04 
7 	252947.444369 	2.178011e+00 	3.298792e-01 	4.520291e+00 	3.163312e-03 	3.533689e-03 	3.594931e-03 	3.521763e+04 
8 	287869.411128 	2.178767e+00 	3.265831e-01 	4.516942e+00 	3.172135e-03 	3.544541e-03 	3.606248e-03 	3.492197e+04 
9 	322499.407838 	2.179514e+00 	3.233200e-01 	4.513627e+00 	3.180908e-03 	3.555335e-03 	3.617507e-03 	3.463000e+04 
10 	356841.078742 	2.180252e+00 	3.200895e-01 	4.510344e+00 	3.189629e-03 	3.566073e-03 	3.628708e-03 	3.434167e+04 
11 	390898.016103 	2.180980e+00 	3.168914e-01 	4.507093e+00 	3.198301e-03 	3.576753e-03 	3.639851e-03 	3.405694e+04 
12 	424673.761506 	2.181698e+00 	3.137253e-01 	4.503874e+00 	3.206922e-03 	3.587377e-03 	3.650938e-03 	3.377575e+04 
13 	458171.807090 	2.182407e+00 	3.105909e-01 	4.500686e+00 	3.215494e-03 	3.597944e-03 	3.661968e-03 	3.349805e+04 
14 	491395.596730 	2.183106e+00 	3.074878e-01 	4.497530e+00 	3.224017e-03 	3.608456e-03 	3.672941e-03 	3.322379e+04 
15 	524348.527154 	2.183794e+00 	3.044158e-01 	4.494405e+00 	3.232491e-03 	3.618912e-03 	3.683859e-03 	3.295293e+04 
16 	557033.949008 	2.184472e+00 	3.013745e-01 	4.491311e+00 	3.240917e-03 	3.629313e-03 	3.694721e-03 	3.268542e+04 
17 	589455.167871 	2.185139e+00 	2.983637e-01 	4.488247e+00 	3.249295e-03 	3.639660e-03 	3.705527e-03 	3.242122e+04 
18 	621615.445218 	2.185796e+00 	2.953830e-01 	4.485213e+00 	3.257625e-03 	3.649952e-03 	3.716279e-03 	3.216028e+04 
19 	653517.999343 	2.186442e+00 	2.924321e-01 	4.482209e+00 	3.265909e-03 	3.660191e-03 	3.726977e-03 	3.190255e+04 
20 	685166.006233 	2.187078e+00 	2.895108e-01 	4.479234e+00 	3.274146e-03 	3.670376e-03 	3.737620e-03 	3.164801e+04 
21 	716562.600400 	2.187702e+00 	2.866187e-01 	4.476289e+00 	3.282337e-03 	3.680507e-03 	3.748209e-03 	3.139659e+04 
22 	747710.875683 	2.188315e+00 	2.837555e-01 	4.473372e+00 	3.290482e-03 	3.690586e-03 	3.758744e-03 	3.114828e+04 
23 	778613.886001 	2.188916e+00 	2.809210e-01 	4.470484e+00 	3.298582e-03 	3.700613e-03 	3.769227e-03 	3.090301e+04 
24 	809274.646083 	2.189507e+00 	2.781149e-01 	4.467625e+00 	3.306636e-03 	3.710587e-03 	3.779657e-03 	3.066076e+04 
25 	839696.132153 	2.190086e+00 	2.753368e-01 	4.464793e+00 	3.314646e-03 	3.720510e-03 	3.790034e-03 	3.042149e+04 
26 	869881.282599 	2.190653e+00 	2.725866e-01 	4.461990e+00 	3.322612e-03 	3.730381e-03 	3.800358e-03 	3.018515e+04 
27 	899832.998602 	2.191209e+00 	2.698638e-01 	4.459213e+00 	3.330534e-03 	3.740201e-03 	3.810631e-03 	2.995172e+04 
28 	929554.144741 	2.191753e+00 	2.671683e-01 	4.456464e+00 	3.338412e-03 	3.749970e-03 	3.820853e-03 	2.972115e+04 
