i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.104286 	2.983763 	1.983019 	0.003132 	0.003596 	0.003661 	0.010830 
1 	57174.472269 	2.118002e+00 	2.963683e+00 	1.962901e+00 	3.175010e-03 	3.655809e-03 	3.723983e-03 	5.717347e+04 
2 	111637.732320 	2.131971e+00 	2.943685e+00 	1.942867e+00 	3.217880e-03 	3.716494e-03 	3.787940e-03 	5.446326e+04 
3 	163351.041182 	2.146001e+00 	2.923857e+00 	1.923004e+00 	3.261076e-03 	3.778229e-03 	3.853118e-03 	5.171331e+04 
4 	212297.857532 	2.159975e+00 	2.904199e+00 	1.903312e+00 	3.304749e-03 	3.841228e-03 	3.919744e-03 	4.894682e+04 
5 	258478.002135 	2.173784e+00 	2.884710e+00 	1.883791e+00 	3.349064e-03 	3.905720e-03 	3.988063e-03 	4.618014e+04 
6 	301909.552909 	2.187322e+00 	2.865388e+00 	1.864440e+00 	3.394184e-03 	3.971941e-03 	4.058327e-03 	4.343155e+04 
7 	342629.804946 	2.200495e+00 	2.846233e+00 	1.845260e+00 	3.440270e-03 	4.040130e-03 	4.130793e-03 	4.072025e+04 
8 	380695.035425 	2.213216e+00 	2.827246e+00 	1.826250e+00 	3.487479e-03 	4.110523e-03 	4.205718e-03 	3.806523e+04 
9 	416179.225212 	2.225409e+00 	2.808426e+00 	1.807411e+00 	3.535958e-03 	4.183357e-03 	4.283357e-03 	3.548419e+04 
10 	449171.978178 	2.237013e+00 	2.789774e+00 	1.788745e+00 	3.585846e-03 	4.258860e-03 	4.363963e-03 	3.299275e+04 
11 	479775.913353 	2.247976e+00 	2.771290e+00 	1.770251e+00 	3.637273e-03 	4.337260e-03 	4.447787e-03 	3.060394e+04 
12 	508103.798608 	2.258256e+00 	2.752975e+00 	1.751931e+00 	3.690359e-03 	4.418780e-03 	4.535079e-03 	2.832789e+04 
