i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.541238 	1.375473 	5.154357 	0.002918 	0.003109 	0.003130 	0.010830 
1 	9052.791038 	5.357705e-01 	1.364495e+00 	5.143386e+00 	2.952649e-03 	3.147304e-03 	3.168284e-03 	9.051791e+03 
2 	17798.010080 	5.303477e-01 	1.353581e+00 	5.132479e+00 	2.987435e-03 	3.185686e-03 	3.207142e-03 	8.745219e+03 
3 	26247.980988 	5.249802e-01 	1.342753e+00 	5.121658e+00 	3.022472e-03 	3.224367e-03 	3.246308e-03 	8.449971e+03 
4 	34414.153133 	5.196674e-01 	1.332009e+00 	5.110922e+00 	3.057757e-03 	3.263347e-03 	3.285781e-03 	8.166172e+03 
5 	42307.493688 	5.144089e-01 	1.321349e+00 	5.100269e+00 	3.093290e-03 	3.302626e-03 	3.325562e-03 	7.893341e+03 
6 	49938.502863 	5.092041e-01 	1.310772e+00 	5.089699e+00 	3.129072e-03 	3.342204e-03 	3.365650e-03 	7.631009e+03 
7 	57317.235296 	5.040524e-01 	1.300277e+00 	5.079211e+00 	3.165102e-03 	3.382080e-03 	3.406047e-03 	7.378732e+03 
8 	64453.320485 	4.989532e-01 	1.289864e+00 	5.068804e+00 	3.201379e-03 	3.422257e-03 	3.446752e-03 	7.136085e+03 
9 	71355.982209 	4.939061e-01 	1.279531e+00 	5.058478e+00 	3.237904e-03 	3.462732e-03 	3.487766e-03 	6.902662e+03 
10 	78034.057021 	4.889105e-01 	1.269277e+00 	5.048231e+00 	3.274677e-03 	3.503507e-03 	3.529089e-03 	6.678075e+03 
11 	84496.011822 	4.839659e-01 	1.259103e+00 	5.038063e+00 	3.311697e-03 	3.544582e-03 	3.570721e-03 	6.461955e+03 
12 	90749.960602 	4.790717e-01 	1.249006e+00 	5.027973e+00 	3.348964e-03 	3.585957e-03 	3.612663e-03 	6.253949e+03 
13 	96803.680359 	4.742274e-01 	1.238987e+00 	5.017960e+00 	3.386478e-03 	3.627632e-03 	3.654915e-03 	6.053720e+03 
