i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	3.160291 	2.440033 	1.470743 	0.003460 	0.004624 	0.004858 	0.010830 
1 	19889.090798 	3.152974e+00 	2.424242e+00 	1.456100e+00 	3.531750e-03 	4.762491e-03 	5.013483e-03 	1.988809e+04 
2 	39951.911960 	3.144797e+00 	2.408506e+00 	1.441792e+00 	3.606143e-03 	4.909191e-03 	5.178673e-03 	2.006282e+04 
3 	60599.959720 	3.135677e+00 	2.392726e+00 	1.427804e+00 	3.683984e-03 	5.065813e-03 	5.355700e-03 	2.064805e+04 
4 	82435.497479 	3.125381e+00 	2.376801e+00 	1.414197e+00 	3.765930e-03 	5.234054e-03 	5.546586e-03 	2.183554e+04 
5 	106430.611300 	3.113514e+00 	2.360549e+00 	1.401077e+00 	3.853063e-03 	5.416446e-03 	5.754308e-03 	2.399511e+04 
6 	134380.354689 	3.099332e+00 	2.343604e+00 	1.388644e+00 	3.947388e-03 	5.617218e-03 	5.983765e-03 	2.794974e+04 
7 	170331.690678 	3.081125e+00 	2.325094e+00 	1.377381e+00 	4.053404e-03 	5.844953e-03 	6.244741e-03 	3.595134e+04 
8 	220285.789346 	3.056722e+00 	2.304666e+00 	1.369584e+00 	4.170743e-03 	6.093883e-03 	6.530046e-03 	4.995410e+04 
9 	283973.894555 	3.027189e+00 	2.284289e+00 	1.368726e+00 	4.282776e-03 	6.318763e-03 	6.786349e-03 	6.368811e+04 
10 	350160.638017 	2.997136e+00 	2.265780e+00 	1.373144e+00 	4.379000e-03 	6.498353e-03 	6.989203e-03 	6.618674e+04 
11 	416285.463110 	2.966971e+00 	2.248124e+00 	1.380434e+00 	4.467044e-03 	6.652799e-03 	7.162177e-03 	6.612483e+04 
12 	480512.936700 	2.936862e+00 	2.230575e+00 	1.388669e+00 	4.553972e-03 	6.802138e-03 	7.328997e-03 	6.422747e+04 
13 	542313.798576 	2.907008e+00 	2.213102e+00 	1.397519e+00 	4.640314e-03 	6.948356e-03 	7.492060e-03 	6.180086e+04 
14 	601383.429028 	2.877407e+00 	2.195486e+00 	1.406442e+00 	4.728411e-03 	7.098197e-03 	7.659395e-03 	5.906963e+04 
15 	657904.032240 	2.848132e+00 	2.177821e+00 	1.415633e+00 	4.817167e-03 	7.248668e-03 	7.827460e-03 	5.652060e+04 
16 	711870.686792 	2.819135e+00 	2.159970e+00 	1.424823e+00 	4.908027e-03 	7.403859e-03 	8.001133e-03 	5.396665e+04 
17 	763528.536122 	2.790466e+00 	2.142016e+00 	1.434242e+00 	4.999835e-03 	7.560481e-03 	8.176506e-03 	5.165785e+04 
18 	812911.924460 	2.762076e+00 	2.123849e+00 	1.443689e+00 	5.093801e-03 	7.721956e-03 	8.357668e-03 	4.938339e+04 
19 	860244.374395 	2.734008e+00 	2.105527e+00 	1.453375e+00 	5.188879e-03 	7.885265e-03 	8.541024e-03 	4.733245e+04 
20 	905564.407523 	2.706216e+00 	2.086955e+00 	1.463130e+00 	5.286160e-03 	8.053504e-03 	8.730287e-03 	4.532003e+04 
21 	949069.816179 	2.678738e+00 	2.068173e+00 	1.473145e+00 	5.384701e-03 	8.223906e-03 	8.922155e-03 	4.350541e+04 
22 	990796.962351 	2.651532e+00 	2.049096e+00 	1.483276e+00 	5.485520e-03 	8.399376e-03 	9.120119e-03 	4.172715e+04 
23 	1030922.313784 	2.624634e+00 	2.029746e+00 	1.493700e+00 	5.587746e-03 	8.577314e-03 	9.321076e-03 	4.012535e+04 
24 	1069477.420594 	2.598003e+00 	2.010043e+00 	1.504289e+00 	5.692363e-03 	8.760534e-03 	9.528419e-03 	3.855511e+04 
25 	1106622.084208 	2.571676e+00 	1.989994e+00 	1.515216e+00 	5.798539e-03 	8.946513e-03 	9.739124e-03 	3.714466e+04 
26 	1142380.765490 	2.545608e+00 	1.969520e+00 	1.526364e+00 	5.907265e-03 	9.138082e-03 	9.956623e-03 	3.575868e+04 
27 	1175850.063294 	2.520598e+00 	1.949241e+00 	1.537498e+00 	6.014707e-03 	9.327822e-03 	1.017239e-02 	3.346930e+04 
28 	1207170.269736 	2.496652e+00 	1.929182e+00 	1.548605e+00 	6.120602e-03 	9.515194e-03 	1.038580e-02 	3.132021e+04 
29 	1236499.606265 	2.473733e+00 	1.909338e+00 	1.559665e+00 	6.224978e-03 	9.700347e-03 	1.059705e-02 	2.932934e+04 
30 	1263997.720335 	2.451813e+00 	1.889712e+00 	1.570687e+00 	6.327683e-03 	9.882870e-03 	1.080563e-02 	2.749811e+04 
31 	1289803.738111 	2.430848e+00 	1.870298e+00 	1.581658e+00 	6.428750e-03 	1.006287e-02 	1.101168e-02 	2.580602e+04 
32 	1314051.461094 	2.410806e+00 	1.851096e+00 	1.592587e+00 	6.528070e-03 	1.024001e-02 	1.121478e-02 	2.424772e+04 
33 	1336857.985253 	2.391641e+00 	1.832101e+00 	1.603465e+00 	6.625684e-03 	1.041438e-02 	1.141505e-02 	2.280652e+04 
34 	1358333.884967 	2.373318e+00 	1.813313e+00 	1.614297e+00 	6.721530e-03 	1.058576e-02 	1.161220e-02 	2.147590e+04 
35 	1378577.289799 	2.355792e+00 	1.794728e+00 	1.625076e+00 	6.815657e-03 	1.075424e-02 	1.180633e-02 	2.024340e+04 
36 	1397679.693318 	2.339024e+00 	1.776343e+00 	1.635805e+00 	6.908048e-03 	1.091970e-02 	1.199727e-02 	1.910240e+04 
37 	1415723.326567 	2.322973e+00 	1.758157e+00 	1.646479e+00 	6.998758e-03 	1.108222e-02 	1.218511e-02 	1.804363e+04 
