i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.797298 	2.954801 	3.318970 	0.002948 	0.003179 	0.003204 	0.010830 
1 	10324.991396 	7.891794e-01 	2.939946e+00 	3.304126e+00 	2.996529e-03 	3.233749e-03 	3.259329e-03 	1.032399e+04 
2 	20134.352933 	7.811252e-01 	2.925193e+00 	3.289384e+00 	3.045891e-03 	3.289556e-03 	3.315973e-03 	9.809362e+03 
3 	29455.163486 	7.731537e-01 	2.910576e+00 	3.274777e+00 	3.095858e-03 	3.346118e-03 	3.373396e-03 	9.320811e+03 
4 	38313.239691 	7.652642e-01 	2.896093e+00 	3.260306e+00 	3.146433e-03 	3.403441e-03 	3.431605e-03 	8.858076e+03 
5 	46732.979967 	7.574558e-01 	2.881744e+00 	3.245968e+00 	3.197619e-03 	3.461530e-03 	3.490605e-03 	8.419740e+03 
6 	54737.430732 	7.497277e-01 	2.867527e+00 	3.231761e+00 	3.249419e-03 	3.520392e-03 	3.550403e-03 	8.004451e+03 
7 	62348.364362 	7.420792e-01 	2.853441e+00 	3.217686e+00 	3.301836e-03 	3.580031e-03 	3.611006e-03 	7.610934e+03 
8 	69586.352678 	7.345093e-01 	2.839484e+00 	3.203739e+00 	3.354873e-03 	3.640455e-03 	3.672420e-03 	7.237988e+03 
9 	76470.836047 	7.270172e-01 	2.825655e+00 	3.189920e+00 	3.408533e-03 	3.701669e-03 	3.734651e-03 	6.884483e+03 
10 	83020.188353 	7.196022e-01 	2.811952e+00 	3.176228e+00 	3.462820e-03 	3.763678e-03 	3.797708e-03 	6.549352e+03 
11 	89251.778089 	7.122634e-01 	2.798374e+00 	3.162661e+00 	3.517735e-03 	3.826490e-03 	3.861595e-03 	6.231590e+03 
12 	95182.025829 	7.050001e-01 	2.784921e+00 	3.149218e+00 	3.573282e-03 	3.890109e-03 	3.926319e-03 	5.930248e+03 
13 	100826.458275 	6.978115e-01 	2.771589e+00 	3.135897e+00 	3.629464e-03 	3.954542e-03 	3.991887e-03 	5.644432e+03 
14 	106199.759114 	6.906967e-01 	2.758380e+00 	3.122697e+00 	3.686283e-03 	4.019794e-03 	4.058306e-03 	5.373301e+03 
15 	111315.816863 	6.836551e-01 	2.745289e+00 	3.109617e+00 	3.743742e-03 	4.085872e-03 	4.125581e-03 	5.116058e+03 
16 	116187.769894 	6.766859e-01 	2.732318e+00 	3.096656e+00 	3.801843e-03 	4.152780e-03 	4.193720e-03 	4.871953e+03 
17 	120828.048813 	6.697882e-01 	2.719464e+00 	3.083812e+00 	3.860590e-03 	4.220524e-03 	4.262728e-03 	4.640279e+03 
18 	125248.416343 	6.629615e-01 	2.706727e+00 	3.071084e+00 	3.919984e-03 	4.289110e-03 	4.332612e-03 	4.420368e+03 
19 	129460.004878 	6.562049e-01 	2.694104e+00 	3.058472e+00 	3.980027e-03 	4.358544e-03 	4.403378e-03 	4.211589e+03 
20 	133473.351837 	6.495177e-01 	2.681595e+00 	3.045973e+00 	4.040723e-03 	4.428832e-03 	4.475033e-03 	4.013347e+03 
21 	137298.432954 	6.428992e-01 	2.669199e+00 	3.033586e+00 	4.102072e-03 	4.499978e-03 	4.547583e-03 	3.825081e+03 
22 	140944.693634 	6.363487e-01 	2.656914e+00 	3.021311e+00 	4.164079e-03 	4.571988e-03 	4.621035e-03 	3.646261e+03 
23 	144421.078488 	6.298655e-01 	2.644739e+00 	3.009146e+00 	4.226743e-03 	4.644868e-03 	4.695393e-03 	3.476385e+03 
24 	147736.059150 	6.234489e-01 	2.632673e+00 	2.997090e+00 	4.290068e-03 	4.718623e-03 	4.770665e-03 	3.314981e+03 
25 	150897.660493 	6.170982e-01 	2.620716e+00 	2.985142e+00 	4.354056e-03 	4.793258e-03 	4.846857e-03 	3.161601e+03 
26 	153913.485322 	6.108127e-01 	2.608865e+00 	2.973300e+00 	4.418708e-03 	4.868779e-03 	4.923975e-03 	3.015825e+03 
27 	156790.737661 	6.045917e-01 	2.597119e+00 	2.961564e+00 	4.484026e-03 	4.945192e-03 	5.002025e-03 	2.877252e+03 
28 	159536.244682 	5.984346e-01 	2.585479e+00 	2.949933e+00 	4.550012e-03 	5.022500e-03 	5.081014e-03 	2.745507e+03 
29 	162156.477396 	5.923407e-01 	2.573941e+00 	2.938405e+00 	4.616667e-03 	5.100710e-03 	5.160946e-03 	2.620233e+03 
30 	164657.570149 	5.863094e-01 	2.562507e+00 	2.926980e+00 	4.683993e-03 	5.179827e-03 	5.241829e-03 	2.501093e+03 
31 	167045.339007 	5.803399e-01 	2.551173e+00 	2.915655e+00 	4.751992e-03 	5.259855e-03 	5.323667e-03 	2.387769e+03 
32 	169325.299096 	5.744317e-01 	2.539940e+00 	2.904431e+00 	4.820664e-03 	5.340800e-03 	5.406468e-03 	2.279960e+03 
33 	171502.680958 	5.685842e-01 	2.528806e+00 	2.893306e+00 	4.890012e-03 	5.422666e-03 	5.490237e-03 	2.177382e+03 
34 	173582.445979 	5.627967e-01 	2.517770e+00 	2.882279e+00 	4.960036e-03 	5.505460e-03 	5.574980e-03 	2.079765e+03 
35 	175569.300939 	5.570685e-01 	2.506831e+00 	2.871350e+00 	5.030737e-03 	5.589185e-03 	5.660703e-03 	1.986855e+03 
36 	177467.711750 	5.513991e-01 	2.495989e+00 	2.860516e+00 	5.102117e-03 	5.673846e-03 	5.747411e-03 	1.898411e+03 
37 	179281.916415 	5.457879e-01 	2.485241e+00 	2.849778e+00 	5.174177e-03 	5.759448e-03 	5.835111e-03 	1.814205e+03 
38 	181015.937257 	5.402342e-01 	2.474588e+00 	2.839133e+00 	5.246918e-03 	5.845996e-03 	5.923808e-03 	1.734021e+03 
39 	182673.592471 	5.347375e-01 	2.464028e+00 	2.828582e+00 	5.320339e-03 	5.933495e-03 	6.013507e-03 	1.657655e+03 
40 	184258.507019 	5.292972e-01 	2.453560e+00 	2.818123e+00 	5.394443e-03 	6.021949e-03 	6.104215e-03 	1.584915e+03 
41 	185774.122928 	5.239126e-01 	2.443183e+00 	2.807755e+00 	5.469230e-03 	6.111363e-03 	6.195936e-03 	1.515616e+03 
42 	187223.709006 	5.185833e-01 	2.432897e+00 	2.797477e+00 	5.544700e-03 	6.201741e-03 	6.288678e-03 	1.449586e+03 
43 	188610.370023 	5.133086e-01 	2.422700e+00 	2.787288e+00 	5.620854e-03 	6.293088e-03 	6.382444e-03 	1.386661e+03 
44 	189937.055385 	5.080880e-01 	2.412591e+00 	2.777188e+00 	5.697692e-03 	6.385408e-03 	6.477240e-03 	1.326685e+03 
45 	191206.567322 	5.029209e-01 	2.402570e+00 	2.767176e+00 	5.775215e-03 	6.478706e-03 	6.573073e-03 	1.269512e+03 
46 	192421.568631 	4.978068e-01 	2.392636e+00 	2.757250e+00 	5.853423e-03 	6.572985e-03 	6.669947e-03 	1.215001e+03 
47 	193584.589988 	4.927450e-01 	2.382787e+00 	2.747409e+00 	5.932316e-03 	6.668251e-03 	6.767867e-03 	1.163021e+03 
48 	194698.036865 	4.877352e-01 	2.373023e+00 	2.737654e+00 	6.011894e-03 	6.764507e-03 	6.866839e-03 	1.113447e+03 
49 	195764.196059 	4.827767e-01 	2.363343e+00 	2.727982e+00 	6.092157e-03 	6.861757e-03 	6.966869e-03 	1.066159e+03 
50 	196785.241875 	4.778689e-01 	2.353747e+00 	2.718393e+00 	6.173106e-03 	6.960005e-03 	7.067961e-03 	1.021046e+03 
51 	197763.241963 	4.730115e-01 	2.344232e+00 	2.708887e+00 	6.254739e-03 	7.059256e-03 	7.170120e-03 	9.780001e+02 
52 	198700.162841 	4.682038e-01 	2.334799e+00 	2.699461e+00 	6.337057e-03 	7.159514e-03 	7.273352e-03 	9.369209e+02 
53 	199597.875120 	4.634454e-01 	2.325446e+00 	2.690117e+00 	6.420059e-03 	7.260781e-03 	7.377662e-03 	8.977123e+02 
54 	200458.158445 	4.587357e-01 	2.316173e+00 	2.680852e+00 	6.503745e-03 	7.363063e-03 	7.483055e-03 	8.602833e+02 
55 	201282.706166 	4.540743e-01 	2.306979e+00 	2.671666e+00 	6.588114e-03 	7.466363e-03 	7.589535e-03 	8.245477e+02 
56 	202073.129765 	4.494606e-01 	2.297863e+00 	2.662557e+00 	6.673166e-03 	7.570684e-03 	7.697108e-03 	7.904236e+02 
57 	202830.963037 	4.448941e-01 	2.288825e+00 	2.653527e+00 	6.758900e-03 	7.676031e-03 	7.805778e-03 	7.578333e+02 
58 	203557.666051 	4.403744e-01 	2.279863e+00 	2.644572e+00 	6.845316e-03 	7.782406e-03 	7.915551e-03 	7.267030e+02 
59 	204254.628898 	4.359009e-01 	2.270976e+00 	2.635693e+00 	6.932412e-03 	7.889813e-03 	8.026431e-03 	6.969628e+02 
60 	204923.175243 	4.314732e-01 	2.262165e+00 	2.626889e+00 	7.020187e-03 	7.998257e-03 	8.138423e-03 	6.685463e+02 
61 	205564.565680 	4.270909e-01 	2.253427e+00 	2.618160e+00 	7.108641e-03 	8.107740e-03 	8.251531e-03 	6.413904e+02 
62 	206180.000915 	4.227534e-01 	2.244763e+00 	2.609503e+00 	7.197772e-03 	8.218265e-03 	8.365761e-03 	6.154352e+02 
