i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.840612 	0.008573 	5.221883 	0.003044 	0.003336 	0.003381 	0.010830 
1 	27493.814977 	1.839682e+00 	8.487268e-03 	5.221685e+00 	3.045570e-03 	3.338213e-03 	3.382340e-03 	2.749281e+04 
2 	54931.294876 	1.838753e+00 	8.402733e-03 	5.221488e+00 	3.047119e-03 	3.339940e-03 	3.384096e-03 	2.743748e+04 
3 	82313.619378 	1.837825e+00 	8.319041e-03 	5.221291e+00 	3.048666e-03 	3.341665e-03 	3.385850e-03 	2.738232e+04 
4 	109640.969112 	1.836897e+00 	8.236183e-03 	5.221095e+00 	3.050211e-03 	3.343386e-03 	3.387601e-03 	2.732735e+04 
5 	136913.523709 	1.835970e+00 	8.154149e-03 	5.220901e+00 	3.051754e-03 	3.345105e-03 	3.389350e-03 	2.727255e+04 
6 	164131.461801 	1.835045e+00 	8.072933e-03 	5.220707e+00 	3.053294e-03 	3.346821e-03 	3.391095e-03 	2.721794e+04 
7 	191294.961037 	1.834120e+00 	7.992526e-03 	5.220514e+00 	3.054832e-03 	3.348535e-03 	3.392838e-03 	2.716350e+04 
8 	218404.198091 	1.833196e+00 	7.912920e-03 	5.220321e+00 	3.056367e-03 	3.350245e-03 	3.394578e-03 	2.710924e+04 
9 	245459.348667 	1.832272e+00 	7.834107e-03 	5.220130e+00 	3.057900e-03 	3.351953e-03 	3.396316e-03 	2.705515e+04 
10 	272460.587510 	1.831350e+00 	7.756079e-03 	5.219939e+00 	3.059431e-03 	3.353659e-03 	3.398050e-03 	2.700124e+04 
11 	299408.088414 	1.830429e+00 	7.678829e-03 	5.219749e+00 	3.060960e-03 	3.355362e-03 	3.399782e-03 	2.694750e+04 
12 	326302.024231 	1.829508e+00 	7.602347e-03 	5.219560e+00 	3.062486e-03 	3.357062e-03 	3.401512e-03 	2.689394e+04 
13 	353142.566878 	1.828588e+00 	7.526628e-03 	5.219372e+00 	3.064010e-03 	3.358760e-03 	3.403238e-03 	2.684054e+04 
14 	379929.887346 	1.827669e+00 	7.451663e-03 	5.219184e+00 	3.065532e-03 	3.360455e-03 	3.404962e-03 	2.678732e+04 
15 	406664.155708 	1.826751e+00 	7.377445e-03 	5.218997e+00 	3.067052e-03 	3.362148e-03 	3.406684e-03 	2.673427e+04 
16 	433345.541127 	1.825834e+00 	7.303966e-03 	5.218811e+00 	3.068570e-03 	3.363838e-03 	3.408403e-03 	2.668139e+04 
17 	459974.211862 	1.824918e+00 	7.231218e-03 	5.218626e+00 	3.070085e-03 	3.365526e-03 	3.410119e-03 	2.662867e+04 
18 	486550.335278 	1.824003e+00 	7.159196e-03 	5.218441e+00 	3.071598e-03 	3.367211e-03 	3.411833e-03 	2.657612e+04 
19 	513074.077854 	1.823088e+00 	7.087891e-03 	5.218257e+00 	3.073109e-03 	3.368893e-03 	3.413544e-03 	2.652374e+04 
20 	539545.605188 	1.822174e+00 	7.017296e-03 	5.218074e+00 	3.074618e-03 	3.370574e-03 	3.415253e-03 	2.647153e+04 
21 	565965.082008 	1.821262e+00 	6.947404e-03 	5.217891e+00 	3.076125e-03 	3.372251e-03 	3.416959e-03 	2.641948e+04 
22 	592332.672175 	1.820350e+00 	6.878209e-03 	5.217709e+00 	3.077630e-03 	3.373927e-03 	3.418663e-03 	2.636759e+04 
23 	618648.538696 	1.819439e+00 	6.809703e-03 	5.217528e+00 	3.079132e-03 	3.375600e-03 	3.420364e-03 	2.631587e+04 
24 	644912.843724 	1.818529e+00 	6.741879e-03 	5.217348e+00 	3.080633e-03 	3.377270e-03 	3.422063e-03 	2.626431e+04 
25 	671125.748573 	1.817619e+00 	6.674731e-03 	5.217168e+00 	3.082131e-03 	3.378938e-03 	3.423759e-03 	2.621290e+04 
26 	697287.413720 	1.816711e+00 	6.608252e-03 	5.216989e+00 	3.083628e-03 	3.380604e-03 	3.425453e-03 	2.616167e+04 
27 	723397.998811 	1.815804e+00 	6.542435e-03 	5.216811e+00 	3.085122e-03 	3.382268e-03 	3.427145e-03 	2.611059e+04 
28 	749457.662675 	1.814897e+00 	6.477273e-03 	5.216633e+00 	3.086615e-03 	3.383929e-03 	3.428834e-03 	2.605966e+04 
29 	775466.563321 	1.813991e+00 	6.412761e-03 	5.216456e+00 	3.088105e-03 	3.385588e-03 	3.430521e-03 	2.600890e+04 
30 	801424.857954 	1.813086e+00 	6.348891e-03 	5.216280e+00 	3.089593e-03 	3.387244e-03 	3.432206e-03 	2.595829e+04 
31 	827332.702975 	1.812182e+00 	6.285657e-03 	5.216104e+00 	3.091080e-03 	3.388899e-03 	3.433888e-03 	2.590785e+04 
32 	853190.253992 	1.811279e+00 	6.223053e-03 	5.215929e+00 	3.092564e-03 	3.390551e-03 	3.435567e-03 	2.585755e+04 
33 	878997.665822 	1.810377e+00 	6.161073e-03 	5.215754e+00 	3.094047e-03 	3.392200e-03 	3.437245e-03 	2.580741e+04 
34 	904755.092503 	1.809476e+00 	6.099711e-03 	5.215580e+00 	3.095527e-03 	3.393848e-03 	3.438920e-03 	2.575743e+04 
35 	930462.687297 	1.808575e+00 	6.038959e-03 	5.215407e+00 	3.097006e-03 	3.395493e-03 	3.440593e-03 	2.570759e+04 
36 	956120.602695 	1.807675e+00 	5.978812e-03 	5.215235e+00 	3.098483e-03 	3.397136e-03 	3.442264e-03 	2.565792e+04 
37 	981728.990429 	1.806777e+00 	5.919265e-03 	5.215063e+00 	3.099957e-03 	3.398777e-03 	3.443932e-03 	2.560839e+04 
38 	1007288.001470 	1.805879e+00 	5.860311e-03 	5.214891e+00 	3.101430e-03 	3.400416e-03 	3.445598e-03 	2.555901e+04 
39 	1032797.786041 	1.804982e+00 	5.801944e-03 	5.214720e+00 	3.102901e-03 	3.402052e-03 	3.447262e-03 	2.550978e+04 
