i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.998495 	2.139968 	1.932605 	0.003366 	0.004239 	0.004406 	0.010830 
1 	23399.342313 	2.995675e+00 	2.119587e+00 	1.912758e+00 	3.443890e-03 	4.368088e-03 	4.548399e-03 	2.339834e+04 
2 	45145.019229 	2.992015e+00 	2.099257e+00 	1.893056e+00 	3.525113e-03 	4.505816e-03 	4.700311e-03 	2.174568e+04 
3 	65442.894797 	2.987586e+00 	2.079082e+00 	1.873611e+00 	3.609777e-03 	4.651767e-03 	4.861885e-03 	2.029788e+04 
4 	84503.594022 	2.982370e+00 	2.059048e+00 	1.854435e+00 	3.698107e-03 	4.806724e-03 	5.034099e-03 	1.906070e+04 
5 	102538.152175 	2.976329e+00 	2.039138e+00 	1.835542e+00 	3.790392e-03 	4.971640e-03 	5.218132e-03 	1.803456e+04 
6 	119765.669726 	2.969411e+00 	2.019324e+00 	1.816951e+00 	3.886982e-03 	5.147655e-03 	5.415399e-03 	1.722752e+04 
7 	136425.428794 	2.961536e+00 	1.999567e+00 	1.798688e+00 	3.988314e-03 	5.336161e-03 	5.627625e-03 	1.665976e+04 
8 	152796.904584 	2.952584e+00 	1.979806e+00 	1.780792e+00 	4.094965e-03 	5.538906e-03 	5.856970e-03 	1.637148e+04 
9 	169139.371037 	2.942434e+00 	1.960062e+00 	1.763422e+00 	4.207059e-03 	5.756847e-03 	6.104728e-03 	1.634247e+04 
10 	185462.296898 	2.931160e+00 	1.940735e+00 	1.747125e+00 	4.322246e-03 	5.985907e-03 	6.366437e-03 	1.632293e+04 
11 	202146.601094 	2.918656e+00 	1.921850e+00 	1.732183e+00 	4.439858e-03 	6.224846e-03 	6.640770e-03 	1.668430e+04 
12 	219665.150785 	2.904781e+00 	1.903425e+00 	1.718995e+00 	4.558816e-03 	6.471009e-03 	6.924671e-03 	1.751855e+04 
13 	238609.699732 	2.889356e+00 	1.885448e+00 	1.708103e+00 	4.677533e-03 	6.719732e-03 	7.212584e-03 	1.894455e+04 
14 	259684.942417 	2.872168e+00 	1.867849e+00 	1.700194e+00 	4.793928e-03 	6.963976e-03 	7.495932e-03 	2.107524e+04 
15 	283589.291593 	2.853007e+00 	1.850467e+00 	1.695983e+00 	4.905797e-03 	7.195139e-03 	7.764045e-03 	2.390435e+04 
16 	310673.078881 	2.831791e+00 	1.833052e+00 	1.695891e+00 	5.011745e-03 	7.406206e-03 	8.008005e-03 	2.708379e+04 
17 	340474.712669 	2.808756e+00 	1.815386e+00 	1.699617e+00 	5.112125e-03 	7.596022e-03 	8.226026e-03 	2.980163e+04 
18 	371710.161456 	2.784515e+00 	1.797434e+00 	1.706139e+00 	5.208649e-03 	7.769553e-03 	8.424006e-03 	3.123545e+04 
19 	402966.064351 	2.759787e+00 	1.779329e+00 	1.714295e+00 	5.303016e-03 	7.933314e-03 	8.609944e-03 	3.125590e+04 
20 	433290.477701 	2.735104e+00 	1.761226e+00 	1.723243e+00 	5.396330e-03 	8.092155e-03 	8.789872e-03 	3.032441e+04 
21 	462233.330795 	2.710754e+00 	1.743222e+00 	1.732516e+00 	5.489181e-03 	8.248841e-03 	8.967252e-03 	2.894285e+04 
22 	489650.213375 	2.686869e+00 	1.725367e+00 	1.741885e+00 	5.581847e-03 	8.404746e-03 	9.143813e-03 	2.741688e+04 
23 	515541.191368 	2.663499e+00 	1.707683e+00 	1.751246e+00 	5.674448e-03 	8.560494e-03 	9.320346e-03 	2.589098e+04 
24 	539965.379917 	2.640663e+00 	1.690177e+00 	1.760553e+00 	5.767022e-03 	8.716348e-03 	9.497189e-03 	2.442419e+04 
25 	563002.642345 	2.618359e+00 	1.672854e+00 	1.769785e+00 	5.859573e-03 	8.872396e-03 	9.674460e-03 	2.303726e+04 
26 	584737.499593 	2.596581e+00 	1.655711e+00 	1.778935e+00 	5.952084e-03 	9.028647e-03 	9.852181e-03 	2.173486e+04 
27 	605252.727151 	2.575321e+00 	1.638749e+00 	1.787998e+00 	6.044532e-03 	9.185075e-03 	1.003033e-02 	2.051523e+04 
28 	624626.937073 	2.554566e+00 	1.621966e+00 	1.796975e+00 	6.136891e-03 	9.341636e-03 	1.020885e-02 	1.937421e+04 
29 	642933.837304 	2.534307e+00 	1.605360e+00 	1.805865e+00 	6.229133e-03 	9.498280e-03 	1.038769e-02 	1.830690e+04 
30 	660242.150755 	2.514531e+00 	1.588928e+00 	1.814669e+00 	6.321233e-03 	9.654955e-03 	1.056679e-02 	1.730831e+04 
31 	676615.807474 	2.495227e+00 	1.572670e+00 	1.823387e+00 	6.413166e-03 	9.811609e-03 	1.074610e-02 	1.637366e+04 
32 	692114.227657 	2.476383e+00 	1.556584e+00 	1.832021e+00 	6.504907e-03 	9.968192e-03 	1.092555e-02 	1.549842e+04 
33 	706792.632191 	2.457988e+00 	1.540667e+00 	1.840570e+00 	6.596435e-03 	1.012466e-02 	1.110510e-02 	1.467840e+04 
34 	720702.347643 	2.440030e+00 	1.524917e+00 	1.849038e+00 	6.687729e-03 	1.028096e-02 	1.128468e-02 	1.390972e+04 
35 	733891.096688 	2.422496e+00 	1.509333e+00 	1.857422e+00 	6.778770e-03 	1.043705e-02 	1.146425e-02 	1.318875e+04 
36 	746403.268859 	2.405377e+00 	1.493913e+00 	1.865726e+00 	6.869540e-03 	1.059289e-02 	1.164376e-02 	1.251217e+04 
37 	758280.171647 	2.388659e+00 	1.478655e+00 	1.873949e+00 	6.960025e-03 	1.074845e-02 	1.182316e-02 	1.187690e+04 
38 	769560.262212 	2.372332e+00 	1.463557e+00 	1.882092e+00 	7.050211e-03 	1.090369e-02 	1.200242e-02 	1.128009e+04 
39 	780279.361037 	2.356385e+00 	1.448617e+00 	1.890155e+00 	7.140085e-03 	1.105858e-02 	1.218149e-02 	1.071910e+04 
40 	790470.848768 	2.340807e+00 	1.433834e+00 	1.898140e+00 	7.229637e-03 	1.121309e-02 	1.236035e-02 	1.019149e+04 
41 	800165.847494 	2.325585e+00 	1.419206e+00 	1.906047e+00 	7.318857e-03 	1.136719e-02 	1.253896e-02 	9.694999e+03 
42 	809393.387787 	2.310711e+00 	1.404731e+00 	1.913876e+00 	7.407739e-03 	1.152087e-02 	1.271728e-02 	9.227540e+03 
43 	818180.562591 	2.296172e+00 	1.390408e+00 	1.921628e+00 	7.496275e-03 	1.167409e-02 	1.289530e-02 	8.787175e+03 
44 	826552.669085 	2.281959e+00 	1.376235e+00 	1.929304e+00 	7.584462e-03 	1.182684e-02 	1.307299e-02 	8.372106e+03 
45 	834533.339462 	2.268061e+00 	1.362209e+00 	1.936903e+00 	7.672295e-03 	1.197911e-02 	1.325033e-02 	7.980670e+03 
46 	842144.661553 	2.254469e+00 	1.348331e+00 	1.944427e+00 	7.759773e-03 	1.213088e-02 	1.342729e-02 	7.611322e+03 
47 	849407.290111 	2.241173e+00 	1.334597e+00 	1.951875e+00 	7.846893e-03 	1.228215e-02 	1.360388e-02 	7.262629e+03 
48 	856340.549518 	2.228162e+00 	1.321006e+00 	1.959249e+00 	7.933657e-03 	1.243289e-02 	1.378006e-02 	6.933259e+03 
49 	862962.528609 	2.215428e+00 	1.307557e+00 	1.966548e+00 	8.020064e-03 	1.258312e-02 	1.395584e-02 	6.621979e+03 
50 	869290.168238 	2.202961e+00 	1.294248e+00 	1.973774e+00 	8.106117e-03 	1.273281e-02 	1.413120e-02 	6.327640e+03 
51 	875339.342194 	2.190752e+00 	1.281078e+00 	1.980926e+00 	8.191818e-03 	1.288197e-02 	1.430614e-02 	6.049174e+03 
52 	881124.931971 	2.178794e+00 	1.268045e+00 	1.988004e+00 	8.277171e-03 	1.303059e-02 	1.448065e-02 	5.785590e+03 
53 	886660.895897 	2.167077e+00 	1.255147e+00 	1.995010e+00 	8.362180e-03 	1.317868e-02 	1.465474e-02 	5.535964e+03 
54 	891960.333078 	2.155594e+00 	1.242384e+00 	2.001943e+00 	8.446850e-03 	1.332624e-02 	1.482839e-02 	5.299437e+03 
55 	897035.542546 	2.144336e+00 	1.229753e+00 	2.008804e+00 	8.531185e-03 	1.347327e-02 	1.500161e-02 	5.075209e+03 
56 	901898.078013 	2.133295e+00 	1.217253e+00 	2.015593e+00 	8.615192e-03 	1.361978e-02 	1.517440e-02 	4.862535e+03 
57 	906558.798558 	2.122466e+00 	1.204882e+00 	2.022311e+00 	8.698876e-03 	1.376577e-02 	1.534676e-02 	4.660721e+03 
58 	911027.915578 	2.111839e+00 	1.192641e+00 	2.028958e+00 	8.782245e-03 	1.391124e-02 	1.551871e-02 	4.469117e+03 
59 	915315.036293 	2.101408e+00 	1.180526e+00 	2.035534e+00 	8.865305e-03 	1.405621e-02 	1.569024e-02 	4.287121e+03 
60 	919429.204064 	2.091167e+00 	1.168536e+00 	2.042039e+00 	8.948064e-03 	1.420067e-02 	1.586137e-02 	4.114168e+03 
61 	923378.935779 	2.081109e+00 	1.156671e+00 	2.048475e+00 	9.030528e-03 	1.434465e-02 	1.603209e-02 	3.949732e+03 
62 	927172.256544 	2.071228e+00 	1.144928e+00 	2.054841e+00 	9.112704e-03 	1.448815e-02 	1.620242e-02 	3.793321e+03 
