i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.783737 	0.649267 	5.638064 	0.002935 	0.003135 	0.003158 	0.010830 
1 	11045.463167 	7.800483e-01 	6.427441e-01 	5.631526e+00 	2.956166e-03 	3.158725e-03 	3.182083e-03 	1.104446e+04 
2 	21851.988423 	7.763942e-01 	6.362794e-01 	5.625046e+00 	2.977350e-03 	3.182154e-03 	3.205834e-03 	1.080653e+04 
3 	32427.218535 	7.727782e-01 	6.298803e-01 	5.618631e+00 	2.998515e-03 	3.205572e-03 	3.229575e-03 	1.057523e+04 
4 	42777.842868 	7.691999e-01 	6.235460e-01 	5.612281e+00 	3.019662e-03 	3.228977e-03 	3.253306e-03 	1.035062e+04 
5 	52910.326572 	7.656589e-01 	6.172760e-01 	5.605995e+00 	3.040788e-03 	3.252367e-03 	3.277023e-03 	1.013248e+04 
6 	62830.917261 	7.621549e-01 	6.110695e-01 	5.599773e+00 	3.061892e-03 	3.275741e-03 	3.300726e-03 	9.920591e+03 
7 	72545.653217 	7.586874e-01 	6.049259e-01 	5.593613e+00 	3.082973e-03 	3.299097e-03 	3.324413e-03 	9.714736e+03 
8 	82060.371270 	7.552560e-01 	5.988446e-01 	5.587515e+00 	3.104028e-03 	3.322433e-03 	3.348081e-03 	9.514718e+03 
9 	91380.714351 	7.518603e-01 	5.928249e-01 	5.581478e+00 	3.125057e-03 	3.345748e-03 	3.371730e-03 	9.320343e+03 
10 	100512.138733 	7.485000e-01 	5.868662e-01 	5.575503e+00 	3.146057e-03 	3.369039e-03 	3.395357e-03 	9.131424e+03 
11 	109459.920978 	7.451747e-01 	5.809679e-01 	5.569587e+00 	3.167028e-03 	3.392306e-03 	3.418961e-03 	8.947782e+03 
12 	118229.164604 	7.418839e-01 	5.751293e-01 	5.563731e+00 	3.187969e-03 	3.415546e-03 	3.442541e-03 	8.769244e+03 
13 	126824.806472 	7.386274e-01 	5.693498e-01 	5.557934e+00 	3.208877e-03 	3.438759e-03 	3.466093e-03 	8.595642e+03 
14 	135251.622922 	7.354048e-01 	5.636289e-01 	5.552195e+00 	3.229751e-03 	3.461942e-03 	3.489618e-03 	8.426816e+03 
15 	143514.235655 	7.322156e-01 	5.579659e-01 	5.546514e+00 	3.250590e-03 	3.485094e-03 	3.513113e-03 	8.262613e+03 
16 	151617.117386 	7.290596e-01 	5.523602e-01 	5.540890e+00 	3.271393e-03 	3.508212e-03 	3.536577e-03 	8.102882e+03 
17 	159564.597261 	7.259363e-01 	5.468113e-01 	5.535322e+00 	3.292159e-03 	3.531297e-03 	3.560007e-03 	7.947480e+03 
18 	167360.866065 	7.228455e-01 	5.413185e-01 	5.529811e+00 	3.312885e-03 	3.554346e-03 	3.583403e-03 	7.796269e+03 
19 	175009.981216 	7.197867e-01 	5.358814e-01 	5.524354e+00 	3.333571e-03 	3.577357e-03 	3.606764e-03 	7.649115e+03 
