i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.409098 	2.565467 	3.096503 	0.003015 	0.003313 	0.003349 	0.010830 
1 	37259.528460 	1.399560e+00 	2.539157e+00 	3.070226e+00 	3.099832e-03 	3.412767e-03 	3.451484e-03 	3.725853e+04 
2 	72088.800649 	1.390353e+00 	2.513038e+00 	3.044141e+00 	3.186765e-03 	3.515516e-03 	3.556655e-03 	3.482927e+04 
3 	104663.674497 	1.381483e+00 	2.487196e+00 	3.018331e+00 	3.275726e-03 	3.621073e-03 	3.664782e-03 	3.257487e+04 
4 	135151.232167 	1.372958e+00 	2.461628e+00 	2.992797e+00 	3.366723e-03 	3.729478e-03 	3.775917e-03 	3.048756e+04 
5 	163706.138718 	1.364789e+00 	2.436332e+00 	2.967535e+00 	3.459762e-03 	3.840775e-03 	3.890112e-03 	2.855491e+04 
6 	190471.512007 	1.356984e+00 	2.411307e+00 	2.942543e+00 	3.554846e-03 	3.955006e-03 	4.007419e-03 	2.676537e+04 
7 	215579.815718 	1.349555e+00 	2.386549e+00 	2.917818e+00 	3.651974e-03 	4.072207e-03 	4.127886e-03 	2.510830e+04 
8 	239153.683825 	1.342514e+00 	2.362055e+00 	2.893359e+00 	3.751137e-03 	4.192413e-03 	4.251556e-03 	2.357387e+04 
9 	261306.680034 	1.335874e+00 	2.337825e+00 	2.869163e+00 	3.852323e-03 	4.315650e-03 	4.378470e-03 	2.215300e+04 
10 	282143.996978 	1.329649e+00 	2.313854e+00 	2.845227e+00 	3.955510e-03 	4.441940e-03 	4.508661e-03 	2.083732e+04 
11 	301763.099475 	1.323855e+00 	2.290141e+00 	2.821549e+00 	4.060669e-03 	4.571299e-03 	4.642158e-03 	1.961910e+04 
12 	320254.315671 	1.318508e+00 	2.266684e+00 	2.798126e+00 	4.167763e-03 	4.703734e-03 	4.778981e-03 	1.849122e+04 
13 	337701.379523 	1.313627e+00 	2.243480e+00 	2.774957e+00 	4.276746e-03 	4.839245e-03 	4.919145e-03 	1.744706e+04 
14 	354181.927464 	1.309231e+00 	2.220527e+00 	2.752040e+00 	4.387560e-03 	4.977820e-03 	5.062652e-03 	1.648055e+04 
15 	369767.951698 	1.305341e+00 	2.197822e+00 	2.729371e+00 	4.500137e-03 	5.119437e-03 	5.209498e-03 	1.558602e+04 
16 	384526.212037 	1.301981e+00 	2.175364e+00 	2.706949e+00 	4.614394e-03 	5.264064e-03 	5.359663e-03 	1.475826e+04 
17 	398518.607646 	1.299176e+00 	2.153150e+00 	2.684771e+00 	4.730239e-03 	5.411652e-03 	5.513120e-03 	1.399240e+04 
18 	411802.509371 	1.296952e+00 	2.131177e+00 	2.662836e+00 	4.847560e-03 	5.562141e-03 	5.669823e-03 	1.328390e+04 
19 	424431.052910 	1.295338e+00 	2.109444e+00 	2.641140e+00 	4.966235e-03 	5.715454e-03 	5.829714e-03 	1.262854e+04 
20 	436453.392064 	1.294364e+00 	2.087947e+00 	2.619682e+00 	5.086122e-03 	5.871498e-03 	5.992721e-03 	1.202234e+04 
21 	447914.910755 	1.294063e+00 	2.066685e+00 	2.598458e+00 	5.207065e-03 	6.030164e-03 	6.158754e-03 	1.146152e+04 
22 	458857.391708 	1.294467e+00 	2.045653e+00 	2.577466e+00 	5.328892e-03 	6.191326e-03 	6.327707e-03 	1.094248e+04 
23 	469319.138978 	1.295612e+00 	2.024850e+00 	2.556703e+00 	5.451415e-03 	6.354843e-03 	6.499463e-03 	1.046175e+04 
24 	479335.051079 	1.297533e+00 	2.004272e+00 	2.536167e+00 	5.574432e-03 	6.520561e-03 	6.673888e-03 	1.001591e+04 
25 	488936.641456 	1.300263e+00 	1.983916e+00 	2.515852e+00 	5.697731e-03 	6.688314e-03 	6.850842e-03 	9.601590e+03 
26 	498152.003911 	1.303837e+00 	1.963776e+00 	2.495756e+00 	5.821093e-03 	6.857934e-03 	7.030183e-03 	9.215362e+03 
27 	507005.722833 	1.308284e+00 	1.943849e+00 	2.475874e+00 	5.944302e-03 	7.029258e-03 	7.211774e-03 	8.853719e+03 
28 	515518.732403 	1.313629e+00 	1.924130e+00 	2.456202e+00 	6.067150e-03 	7.202134e-03 	7.395495e-03 	8.513010e+03 
29 	523708.136305 	1.319888e+00 	1.904612e+00 	2.436732e+00 	6.189448e-03 	7.376445e-03 	7.581260e-03 	8.189404e+03 
30 	531587.010408 	1.327066e+00 	1.885290e+00 	2.417460e+00 	6.311047e-03 	7.552120e-03 	7.769037e-03 	7.878874e+03 
31 	539164.225788 	1.335155e+00 	1.866155e+00 	2.398378e+00 	6.431848e-03 	7.729160e-03 	7.958869e-03 	7.577215e+03 
32 	546444.347053 	1.344126e+00 	1.847200e+00 	2.379479e+00 	6.551826e-03 	7.907664e-03 	8.150906e-03 	7.280121e+03 
33 	553427.678013 	1.353927e+00 	1.828417e+00 	2.360755e+00 	6.671050e-03 	8.087855e-03 	8.345427e-03 	6.983331e+03 
