i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.405718 	2.751806 	3.913543 	0.002912 	0.003107 	0.003127 	0.010830 
1 	5221.889008 	4.016254e-01 	2.742491e+00 	3.904235e+00 	2.940313e-03 	3.138617e-03 	3.158663e-03 	5.220889e+03 
2 	10283.335690 	3.975673e-01 	2.733224e+00 	3.894976e+00 	2.968988e-03 	3.170412e-03 	3.190837e-03 	5.061447e+03 
3 	15190.613232 	3.935503e-01 	2.724022e+00 	3.885781e+00 	2.997815e-03 	3.202395e-03 	3.223206e-03 	4.907278e+03 
4 	19949.055291 	3.895742e-01 	2.714884e+00 	3.876650e+00 	3.026795e-03 	3.234567e-03 	3.255770e-03 	4.758442e+03 
5 	24563.793967 	3.856385e-01 	2.705809e+00 	3.867582e+00 	3.055926e-03 	3.266927e-03 	3.288527e-03 	4.614739e+03 
6 	29039.765688 	3.817429e-01 	2.696796e+00 	3.858576e+00 	3.085209e-03 	3.299475e-03 	3.321478e-03 	4.475972e+03 
7 	33381.719279 	3.778868e-01 	2.687845e+00 	3.849633e+00 	3.114643e-03 	3.332211e-03 	3.354623e-03 	4.341954e+03 
8 	37594.223708 	3.740700e-01 	2.678956e+00 	3.840750e+00 	3.144229e-03 	3.365136e-03 	3.387961e-03 	4.212504e+03 
9 	41681.675480 	3.702919e-01 	2.670127e+00 	3.831929e+00 	3.173964e-03 	3.398248e-03 	3.421494e-03 	4.087452e+03 
10 	45648.305708 	3.665522e-01 	2.661358e+00 	3.823167e+00 	3.203850e-03 	3.431548e-03 	3.455221e-03 	3.966630e+03 
11 	49498.186877 	3.628506e-01 	2.652649e+00 	3.814465e+00 	3.233886e-03 	3.465036e-03 	3.489142e-03 	3.849881e+03 
12 	53235.239307 	3.591866e-01 	2.643999e+00 	3.805822e+00 	3.264072e-03 	3.498712e-03 	3.523256e-03 	3.737052e+03 
13 	56863.237334 	3.555598e-01 	2.635407e+00 	3.797237e+00 	3.294407e-03 	3.532575e-03 	3.557565e-03 	3.627998e+03 
14 	60385.815224 	3.519698e-01 	2.626873e+00 	3.788710e+00 	3.324892e-03 	3.566626e-03 	3.592067e-03 	3.522578e+03 
15 	63806.472829 	3.484163e-01 	2.618396e+00 	3.780240e+00 	3.355525e-03 	3.600865e-03 	3.626763e-03 	3.420658e+03 
16 	67128.580996 	3.448989e-01 	2.609976e+00 	3.771827e+00 	3.386307e-03 	3.635291e-03 	3.661654e-03 	3.322108e+03 
17 	70355.386744 	3.414173e-01 	2.601611e+00 	3.763469e+00 	3.417236e-03 	3.669905e-03 	3.696737e-03 	3.226806e+03 
18 	73490.018218 	3.379710e-01 	2.593303e+00 	3.755168e+00 	3.448314e-03 	3.704706e-03 	3.732015e-03 	3.134631e+03 
19 	76535.489432 	3.345597e-01 	2.585049e+00 	3.746921e+00 	3.479540e-03 	3.739694e-03 	3.767487e-03 	3.045471e+03 
20 	79494.704802 	3.311830e-01 	2.576850e+00 	3.738728e+00 	3.510912e-03 	3.774869e-03 	3.803152e-03 	2.959215e+03 
21 	82370.463494 	3.278407e-01 	2.568704e+00 	3.730590e+00 	3.542432e-03 	3.810231e-03 	3.839011e-03 	2.875759e+03 
22 	85165.463580 	3.245322e-01 	2.560612e+00 	3.722505e+00 	3.574098e-03 	3.845781e-03 	3.875064e-03 	2.795000e+03 
23 	87882.306021 	3.212574e-01 	2.552573e+00 	3.714472e+00 	3.605910e-03 	3.881517e-03 	3.911311e-03 	2.716842e+03 
24 	90523.498481 	3.180157e-01 	2.544586e+00 	3.706492e+00 	3.637869e-03 	3.917440e-03 	3.947752e-03 	2.641192e+03 
25 	93091.458980 	3.148070e-01 	2.536651e+00 	3.698564e+00 	3.669973e-03 	3.953550e-03 	3.984386e-03 	2.567960e+03 
26 	95588.519389 	3.116309e-01 	2.528768e+00 	3.690687e+00 	3.702222e-03 	3.989847e-03 	4.021214e-03 	2.497060e+03 
27 	98016.928785 	3.084870e-01 	2.520935e+00 	3.682861e+00 	3.734617e-03 	4.026330e-03 	4.058235e-03 	2.428409e+03 
28 	100378.856660 	3.053750e-01 	2.513153e+00 	3.675086e+00 	3.767156e-03 	4.063000e-03 	4.095450e-03 	2.361928e+03 
29 	102676.396002 	3.022945e-01 	2.505420e+00 	3.667360e+00 	3.799840e-03 	4.099857e-03 	4.132859e-03 	2.297539e+03 
30 	104911.566236 	2.992453e-01 	2.497737e+00 	3.659684e+00 	3.832668e-03 	4.136900e-03 	4.170462e-03 	2.235170e+03 
31 	107086.316060 	2.962271e-01 	2.490103e+00 	3.652056e+00 	3.865640e-03 	4.174129e-03 	4.208258e-03 	2.174750e+03 
32 	109202.526147 	2.932394e-01 	2.482517e+00 	3.644477e+00 	3.898755e-03 	4.211544e-03 	4.246248e-03 	2.116210e+03 
33 	111262.011748 	2.902821e-01 	2.474979e+00 	3.636946e+00 	3.932013e-03 	4.249146e-03 	4.284431e-03 	2.059486e+03 
34 	113266.525176 	2.873548e-01 	2.467489e+00 	3.629462e+00 	3.965414e-03 	4.286933e-03 	4.322808e-03 	2.004513e+03 
35 	115217.758203 	2.844571e-01 	2.460045e+00 	3.622025e+00 	3.998958e-03 	4.324907e-03 	4.361379e-03 	1.951233e+03 
36 	117117.344343 	2.815888e-01 	2.452649e+00 	3.614635e+00 	4.032644e-03 	4.363067e-03 	4.400143e-03 	1.899586e+03 
37 	118966.861054 	2.787496e-01 	2.445298e+00 	3.607291e+00 	4.066472e-03 	4.401412e-03 	4.439101e-03 	1.849517e+03 
38 	120767.831844 	2.759392e-01 	2.437993e+00 	3.599993e+00 	4.100442e-03 	4.439944e-03 	4.478252e-03 	1.800971e+03 
39 	122521.728292 	2.731573e-01 	2.430734e+00 	3.592740e+00 	4.134553e-03 	4.478661e-03 	4.517597e-03 	1.753896e+03 
40 	124229.971990 	2.704036e-01 	2.423519e+00 	3.585532e+00 	4.168804e-03 	4.517564e-03 	4.557136e-03 	1.708244e+03 
41 	125893.936406 	2.676778e-01 	2.416349e+00 	3.578368e+00 	4.203197e-03 	4.556653e-03 	4.596868e-03 	1.663964e+03 
42 	127514.948667 	2.649796e-01 	2.409223e+00 	3.571248e+00 	4.237730e-03 	4.595927e-03 	4.636794e-03 	1.621012e+03 
43 	129094.291280 	2.623087e-01 	2.402140e+00 	3.564172e+00 	4.272403e-03 	4.635386e-03 	4.676914e-03 	1.579343e+03 
44 	130633.203774 	2.596650e-01 	2.395100e+00 	3.557139e+00 	4.307216e-03 	4.675032e-03 	4.717227e-03 	1.538912e+03 
45 	132132.884285 	2.570480e-01 	2.388104e+00 	3.550149e+00 	4.342169e-03 	4.714862e-03 	4.757735e-03 	1.499681e+03 
46 	133594.491070 	2.544575e-01 	2.381149e+00 	3.543201e+00 	4.377260e-03 	4.754879e-03 	4.798435e-03 	1.461607e+03 
47 	135019.143969 	2.518932e-01 	2.374237e+00 	3.536294e+00 	4.412491e-03 	4.795080e-03 	4.839330e-03 	1.424653e+03 
48 	136407.925804 	2.493550e-01 	2.367366e+00 	3.529430e+00 	4.447860e-03 	4.835467e-03 	4.880418e-03 	1.388782e+03 
49 	137761.883722 	2.468424e-01 	2.360536e+00 	3.522606e+00 	4.483368e-03 	4.876039e-03 	4.921700e-03 	1.353958e+03 
50 	139082.030490 	2.443553e-01 	2.353747e+00 	3.515824e+00 	4.519014e-03 	4.916796e-03 	4.963176e-03 	1.320147e+03 
51 	140369.345736 	2.418934e-01 	2.346998e+00 	3.509081e+00 	4.554797e-03 	4.957739e-03 	5.004846e-03 	1.287315e+03 
52 	141624.777142 	2.394564e-01 	2.340290e+00 	3.502379e+00 	4.590718e-03 	4.998867e-03 	5.046710e-03 	1.255431e+03 
