i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	3.065941 	1.413608 	2.591518 	0.003355 	0.004141 	0.004304 	0.010830 
1 	19195.310126 	3.064616e+00 	1.399196e+00 	2.577752e+00 	3.407368e-03 	4.222299e-03 	4.392760e-03 	1.919431e+04 
2 	37318.809270 	3.062955e+00 	1.384878e+00 	2.564144e+00 	3.460683e-03 	4.305974e-03 	4.484925e-03 	1.812350e+04 
3 	54448.716885 	3.060998e+00 	1.370714e+00 	2.550753e+00 	3.515032e-03 	4.391923e-03 	4.579819e-03 	1.712991e+04 
4 	70662.269803 	3.058752e+00 	1.356705e+00 	2.537587e+00 	3.570412e-03 	4.480187e-03 	4.677503e-03 	1.621355e+04 
5 	86032.060864 	3.056221e+00 	1.342851e+00 	2.524652e+00 	3.626824e-03 	4.570813e-03 	4.778049e-03 	1.536979e+04 
6 	100626.317038 	3.053411e+00 	1.329151e+00 	2.511955e+00 	3.684267e-03 	4.663842e-03 	4.881524e-03 	1.459426e+04 
7 	114509.269799 	3.050324e+00 	1.315604e+00 	2.499506e+00 	3.742736e-03 	4.759314e-03 	4.987989e-03 	1.388295e+04 
8 	127741.513045 	3.046965e+00 	1.302209e+00 	2.487315e+00 	3.802222e-03 	4.857259e-03 	5.097500e-03 	1.323224e+04 
9 	140380.347003 	3.043334e+00 	1.288965e+00 	2.475394e+00 	3.862711e-03 	4.957697e-03 	5.210102e-03 	1.263883e+04 
10 	152480.108472 	3.039434e+00 	1.275871e+00 	2.463756e+00 	3.924182e-03 	5.060639e-03 	5.325826e-03 	1.209976e+04 
11 	164092.487057 	3.035266e+00 	1.262928e+00 	2.452417e+00 	3.986608e-03 	5.166077e-03 	5.444686e-03 	1.161238e+04 
12 	175266.826353 	3.030830e+00 	1.250134e+00 	2.441395e+00 	4.049951e-03 	5.273987e-03 	5.566675e-03 	1.117434e+04 
13 	186050.407642 	3.026124e+00 	1.237489e+00 	2.430711e+00 	4.114164e-03 	5.384319e-03 	5.691755e-03 	1.078358e+04 
14 	196488.711761 	3.021149e+00 	1.224991e+00 	2.420389e+00 	4.179186e-03 	5.496993e-03 	5.819856e-03 	1.043830e+04 
15 	206625.652098 	3.015902e+00 	1.212641e+00 	2.410457e+00 	4.244943e-03 	5.611892e-03 	5.950860e-03 	1.013694e+04 
16 	216503.767889 	3.010380e+00 	1.200437e+00 	2.400946e+00 	4.311341e-03 	5.728856e-03 	6.084599e-03 	9.878116e+03 
17 	226164.362055 	3.004579e+00 	1.188379e+00 	2.391891e+00 	4.378269e-03 	5.847672e-03 	6.220839e-03 	9.660594e+03 
18 	235647.561486 	2.998497e+00 	1.176464e+00 	2.383333e+00 	4.445592e-03 	5.968067e-03 	6.359270e-03 	9.483199e+03 
19 	244992.270385 	2.992128e+00 	1.164691e+00 	2.375316e+00 	4.513149e-03 	6.089698e-03 	6.499496e-03 	9.344709e+03 
20 	254235.979747 	2.985469e+00 	1.153059e+00 	2.367889e+00 	4.580757e-03 	6.212144e-03 	6.641022e-03 	9.243709e+03 
21 	263414.390451 	2.978515e+00 	1.141563e+00 	2.361104e+00 	4.648201e-03 	6.334904e-03 	6.783251e-03 	9.178411e+03 
22 	272560.807500 	2.971264e+00 	1.130202e+00 	2.355017e+00 	4.715247e-03 	6.457396e-03 	6.925481e-03 	9.146417e+03 
23 	281705.274545 	2.963715e+00 	1.118970e+00 	2.349683e+00 	4.781637e-03 	6.578967e-03 	7.066913e-03 	9.144467e+03 
24 	290873.448522 	2.955868e+00 	1.107862e+00 	2.345154e+00 	4.847102e-03 	6.698909e-03 	7.206674e-03 	9.168174e+03 
25 	300085.270544 	2.947728e+00 	1.096874e+00 	2.341476e+00 	4.911373e-03 	6.816490e-03 	7.343852e-03 	9.211822e+03 
26 	309353.571224 	2.939303e+00 	1.085998e+00 	2.338686e+00 	4.974198e-03 	6.930995e-03 	7.477548e-03 	9.268301e+03 
27 	318682.842096 	2.930609e+00 	1.075228e+00 	2.336801e+00 	5.035356e-03 	7.041779e-03 	7.606940e-03 	9.329271e+03 
28 	328068.475221 	2.921663e+00 	1.064559e+00 	2.335822e+00 	5.094680e-03 	7.148316e-03 	7.731347e-03 	9.385633e+03 
29 	337496.771448 	2.912492e+00 	1.053983e+00 	2.335724e+00 	5.152067e-03 	7.250248e-03 	7.850290e-03 	9.428296e+03 
30 	346945.905247 	2.903125e+00 	1.043498e+00 	2.336463e+00 	5.207487e-03 	7.347407e-03 	7.963529e-03 	9.449134e+03 
31 	356387.817330 	2.893597e+00 	1.033100e+00 	2.337971e+00 	5.260982e-03 	7.439824e-03 	8.071065e-03 	9.441912e+03 
32 	365790.757021 	2.883944e+00 	1.022787e+00 	2.340168e+00 	5.312657e-03 	7.527703e-03 	8.173122e-03 	9.402940e+03 
33 	375122.022580 	2.874203e+00 	1.012559e+00 	2.342964e+00 	5.362659e-03 	7.611384e-03 	8.270094e-03 	9.331266e+03 
