i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.318185 	1.395879 	3.357003 	0.003148 	0.003588 	0.003659 	0.010830 
1 	47260.748987 	2.327424e+00 	1.381759e+00 	3.342950e+00 	3.178444e-03 	3.629025e-03 	3.702175e-03 	4.725975e+04 
2 	92618.103058 	2.336574e+00 	1.367720e+00 	3.328981e+00 	3.209046e-03 	3.670388e-03 	3.745940e-03 	4.535735e+04 
3 	136101.259009 	2.345576e+00 	1.353817e+00 	3.315150e+00 	3.239885e-03 	3.712230e-03 	3.790262e-03 	4.348316e+04 
4 	177749.383892 	2.354407e+00 	1.340049e+00 	3.301457e+00 	3.270991e-03 	3.754589e-03 	3.835182e-03 	4.164812e+04 
5 	217605.252540 	2.363048e+00 	1.326415e+00 	3.287901e+00 	3.302394e-03 	3.797507e-03 	3.880743e-03 	3.985587e+04 
6 	255714.755770 	2.371481e+00 	1.312915e+00 	3.274482e+00 	3.334123e-03 	3.841022e-03 	3.926987e-03 	3.810950e+04 
7 	292126.518880 	2.379689e+00 	1.299547e+00 	3.261200e+00 	3.366207e-03 	3.885171e-03 	3.973956e-03 	3.641176e+04 
8 	326891.487469 	2.387660e+00 	1.286311e+00 	3.248052e+00 	3.398670e-03 	3.929990e-03 	4.021688e-03 	3.476497e+04 
9 	360062.494009 	2.395381e+00 	1.273206e+00 	3.235040e+00 	3.431537e-03 	3.975512e-03 	4.070219e-03 	3.317101e+04 
10 	391693.820345 	2.402845e+00 	1.260231e+00 	3.222162e+00 	3.464828e-03 	4.021769e-03 	4.119585e-03 	3.163133e+04 
11 	421840.768998 	2.410043e+00 	1.247385e+00 	3.209417e+00 	3.498565e-03 	4.068788e-03 	4.169818e-03 	3.014695e+04 
12 	450559.253568 	2.416969e+00 	1.234667e+00 	3.196805e+00 	3.532763e-03 	4.116599e-03 	4.220951e-03 	2.871848e+04 
13 	477905.416071 	2.423619e+00 	1.222077e+00 	3.184326e+00 	3.567440e-03 	4.165227e-03 	4.273012e-03 	2.734616e+04 
14 	503935.276651 	2.429991e+00 	1.209613e+00 	3.171978e+00 	3.602610e-03 	4.214696e-03 	4.326030e-03 	2.602986e+04 
15 	528704.419065 	2.436084e+00 	1.197274e+00 	3.159762e+00 	3.638287e-03 	4.265029e-03 	4.380031e-03 	2.476914e+04 
16 	552267.713564 	2.441896e+00 	1.185060e+00 	3.147676e+00 	3.674480e-03 	4.316246e-03 	4.435041e-03 	2.356329e+04 
17 	574679.077352 	2.447429e+00 	1.172970e+00 	3.135719e+00 	3.711201e-03 	4.368367e-03 	4.491084e-03 	2.241136e+04 
18 	595991.271659 	2.452685e+00 	1.161002e+00 	3.123892e+00 	3.748458e-03 	4.421412e-03 	4.548181e-03 	2.131219e+04 
19 	616255.733687 	2.457666e+00 	1.149156e+00 	3.112194e+00 	3.786260e-03 	4.475396e-03 	4.606357e-03 	2.026446e+04 
20 	635522.441023 	2.462376e+00 	1.137430e+00 	3.100623e+00 	3.824612e-03 	4.530337e-03 	4.665630e-03 	1.926671e+04 
21 	653839.805835 	2.466817e+00 	1.125824e+00 	3.089179e+00 	3.863520e-03 	4.586250e-03 	4.726021e-03 	1.831736e+04 
22 	671254.595918 	2.470995e+00 	1.114336e+00 	3.077863e+00 	3.902990e-03 	4.643150e-03 	4.787551e-03 	1.741479e+04 
