i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.499167 	3.844590 	1.727311 	0.003036 	0.003381 	0.003422 	0.010830 
1 	31253.584760 	1.495364e+00 	3.827130e+00 	1.709803e+00 	3.089600e-03 	3.446718e-03 	3.489365e-03 	3.125258e+04 
2 	61264.285616 	1.491842e+00 	3.809826e+00 	1.692449e+00 	3.143803e-03 	3.513212e-03 	3.557638e-03 	3.001070e+04 
3 	90101.335936 	1.488589e+00 	3.792705e+00 	1.675276e+00 	3.198425e-03 	3.580488e-03 	3.626760e-03 	2.883705e+04 
4 	117829.624253 	1.485610e+00 	3.775766e+00 	1.658284e+00 	3.253439e-03 	3.648529e-03 	3.696716e-03 	2.772829e+04 
5 	144510.368962 	1.482912e+00 	3.759007e+00 	1.641470e+00 	3.308820e-03 	3.717317e-03 	3.767488e-03 	2.668074e+04 
6 	170201.324268 	1.480500e+00 	3.742425e+00 	1.624832e+00 	3.364542e-03 	3.786831e-03 	3.839060e-03 	2.569096e+04 
7 	194956.974263 	1.478382e+00 	3.726020e+00 	1.608369e+00 	3.420573e-03 	3.857050e-03 	3.911411e-03 	2.475565e+04 
8 	218828.711601 	1.476564e+00 	3.709790e+00 	1.592078e+00 	3.476883e-03 	3.927948e-03 	3.984518e-03 	2.387174e+04 
9 	241865.001212 	1.475055e+00 	3.693732e+00 	1.575959e+00 	3.533439e-03 	3.999500e-03 	4.058358e-03 	2.303629e+04 
10 	264111.529463 	1.473861e+00 	3.677845e+00 	1.560008e+00 	3.590205e-03 	4.071678e-03 	4.132904e-03 	2.224653e+04 
11 	285611.339047 	1.472991e+00 	3.662127e+00 	1.544225e+00 	3.647144e-03 	4.144449e-03 	4.208128e-03 	2.149981e+04 
12 	306404.949796 	1.472452e+00 	3.646577e+00 	1.528607e+00 	3.704217e-03 	4.217783e-03 	4.283999e-03 	2.079361e+04 
13 	326530.465557 	1.472253e+00 	3.631192e+00 	1.513153e+00 	3.761383e-03 	4.291644e-03 	4.360485e-03 	2.012552e+04 
14 	346023.667178 	1.472402e+00 	3.615971e+00 	1.497861e+00 	3.818599e-03 	4.365995e-03 	4.437551e-03 	1.949320e+04 
15 	364918.091638 	1.472908e+00 	3.600911e+00 	1.482728e+00 	3.875820e-03 	4.440798e-03 	4.515161e-03 	1.889442e+04 
16 	383245.097223 	1.473780e+00 	3.586012e+00 	1.467754e+00 	3.933001e-03 	4.516013e-03 	4.593278e-03 	1.832701e+04 
17 	401033.914984 	1.475025e+00 	3.571271e+00 	1.452935e+00 	3.990095e-03 	4.591598e-03 	4.671862e-03 	1.778882e+04 
18 	418311.686386 	1.476652e+00 	3.556687e+00 	1.438271e+00 	4.047053e-03 	4.667511e-03 	4.750874e-03 	1.727777e+04 
19 	435103.487530 	1.478669e+00 	3.542256e+00 	1.423759e+00 	4.103827e-03 	4.743711e-03 	4.830273e-03 	1.679180e+04 
20 	451432.340469 	1.481082e+00 	3.527978e+00 	1.409397e+00 	4.160369e-03 	4.820153e-03 	4.910020e-03 	1.632885e+04 
21 	467319.212542 	1.483898e+00 	3.513851e+00 	1.395183e+00 	4.216631e-03 	4.896797e-03 	4.990075e-03 	1.588687e+04 
22 	482783.005171 	1.487122e+00 	3.499871e+00 	1.381115e+00 	4.272568e-03 	4.973603e-03 	5.070402e-03 	1.546379e+04 
23 	497840.534279 	1.490757e+00 	3.486037e+00 	1.367191e+00 	4.328134e-03 	5.050534e-03 	5.150966e-03 	1.505753e+04 
24 	512506.505334 	1.494807e+00 	3.472347e+00 	1.353409e+00 	4.383291e-03 	5.127558e-03 	5.231739e-03 	1.466597e+04 
25 	526793.487123 	1.499271e+00 	3.458799e+00 	1.339766e+00 	4.438001e-03 	5.204647e-03 	5.312696e-03 	1.428698e+04 
26 	540711.889369 	1.504145e+00 	3.445389e+00 	1.326260e+00 	4.492233e-03 	5.281781e-03 	5.393820e-03 	1.391840e+04 
27 	554269.951005 	1.509426e+00 	3.432116e+00 	1.312889e+00 	4.545966e-03 	5.358949e-03 	5.475105e-03 	1.355806e+04 
28 	567473.746574 	1.515104e+00 	3.418977e+00 	1.299650e+00 	4.599182e-03 	5.436150e-03 	5.556553e-03 	1.320380e+04 
29 	580327.219660 	1.521167e+00 	3.405969e+00 	1.286541e+00 	4.651876e-03 	5.513394e-03 	5.638181e-03 	1.285347e+04 
