i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.597435 	6.364565 	0.109068 	0.002930 	0.003183 	0.003206 	0.010830 
1 	1051.641530 	5.968722e-01 	6.363476e+00 	1.079755e-01 	2.933071e-03 	3.186670e-03 	3.210458e-03 	1.050642e+03 
2 	2088.892620 	5.963148e-01 	6.362398e+00 	1.068943e-01 	2.936502e-03 	3.190617e-03 	3.214461e-03 	1.037251e+03 
3 	3112.949841 	5.957631e-01 	6.361331e+00 	1.058239e-01 	2.939905e-03 	3.194531e-03 	3.218430e-03 	1.024057e+03 
4 	4124.008022 	5.952169e-01 	6.360274e+00 	1.047642e-01 	2.943278e-03 	3.198411e-03 	3.222365e-03 	1.011058e+03 
5 	5122.258579 	5.946764e-01 	6.359228e+00 	1.037152e-01 	2.946622e-03 	3.202259e-03 	3.226268e-03 	9.982506e+02 
6 	6107.889585 	5.941413e-01 	6.358193e+00 	1.026767e-01 	2.949938e-03 	3.206075e-03 	3.230137e-03 	9.856310e+02 
7 	7081.085839 	5.936117e-01 	6.357168e+00 	1.016486e-01 	2.953225e-03 	3.209858e-03 	3.233974e-03 	9.731963e+02 
8 	8042.028929 	5.930874e-01 	6.356153e+00 	1.006308e-01 	2.956484e-03 	3.213609e-03 	3.237779e-03 	9.609431e+02 
9 	8990.897303 	5.925685e-01 	6.355148e+00 	9.962318e-02 	2.959715e-03 	3.217328e-03 	3.241551e-03 	9.488684e+02 
10 	9927.866329 	5.920549e-01 	6.354154e+00 	9.862569e-02 	2.962918e-03 	3.221016e-03 	3.245291e-03 	9.369690e+02 
11 	10853.108359 	5.915465e-01 	6.353169e+00 	9.763819e-02 	2.966093e-03 	3.224672e-03 	3.248999e-03 	9.252420e+02 
12 	11766.792789 	5.910432e-01 	6.352194e+00 	9.666060e-02 	2.969241e-03 	3.228297e-03 	3.252675e-03 	9.136844e+02 
13 	12669.086121 	5.905451e-01 	6.351229e+00 	9.569280e-02 	2.972361e-03 	3.231891e-03 	3.256321e-03 	9.022933e+02 
14 	13560.152015 	5.900520e-01 	6.350274e+00 	9.473471e-02 	2.975455e-03 	3.235454e-03 	3.259935e-03 	8.910659e+02 
