i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.761774 	3.766246 	2.543048 	0.002947 	0.003185 	0.003210 	0.010830 
1 	9796.896651 	7.540232e-01 	3.751953e+00 	2.528754e+00 	2.993423e-03 	3.237960e-03 	3.263502e-03 	9.795897e+03 
2 	19120.656856 	7.463345e-01 	3.737761e+00 	2.514560e+00 	3.040788e-03 	3.291813e-03 	3.318162e-03 	9.323760e+03 
3 	27995.549581 	7.387246e-01 	3.723698e+00 	2.500495e+00 	3.088699e-03 	3.346358e-03 	3.373536e-03 	8.874893e+03 
4 	36444.589218 	7.311929e-01 	3.709763e+00 	2.486559e+00 	3.137155e-03 	3.401600e-03 	3.429630e-03 	8.449040e+03 
5 	44489.558012 	7.237387e-01 	3.695956e+00 	2.472750e+00 	3.186160e-03 	3.457543e-03 	3.486447e-03 	8.044969e+03 
6 	52151.063351 	7.163610e-01 	3.682275e+00 	2.459066e+00 	3.235715e-03 	3.514192e-03 	3.543995e-03 	7.661505e+03 
7 	59448.603910 	7.090592e-01 	3.668718e+00 	2.445507e+00 	3.285823e-03 	3.571551e-03 	3.602278e-03 	7.297541e+03 
8 	66400.632087 	7.018323e-01 	3.655284e+00 	2.432071e+00 	3.336486e-03 	3.629627e-03 	3.661302e-03 	6.952028e+03 
9 	73024.612761 	6.946798e-01 	3.641972e+00 	2.418757e+00 	3.387707e-03 	3.688424e-03 	3.721072e-03 	6.623981e+03 
10 	79337.078636 	6.876007e-01 	3.628781e+00 	2.405563e+00 	3.439486e-03 	3.747946e-03 	3.781594e-03 	6.312466e+03 
11 	85353.682346 	6.805943e-01 	3.615710e+00 	2.392489e+00 	3.491827e-03 	3.808199e-03 	3.842873e-03 	6.016604e+03 
12 	91089.245532 	6.736599e-01 	3.602756e+00 	2.379533e+00 	3.544731e-03 	3.869188e-03 	3.904915e-03 	5.735563e+03 
13 	96557.805074 	6.667967e-01 	3.589920e+00 	2.366693e+00 	3.598199e-03 	3.930917e-03 	3.967725e-03 	5.468560e+03 
14 	101772.656638 	6.600040e-01 	3.577199e+00 	2.353969e+00 	3.652235e-03 	3.993391e-03 	4.031309e-03 	5.214852e+03 
15 	106746.395710 	6.532810e-01 	3.564593e+00 	2.341360e+00 	3.706839e-03 	4.056614e-03 	4.095671e-03 	4.973739e+03 
16 	111490.956267 	6.466271e-01 	3.552100e+00 	2.328863e+00 	3.762013e-03 	4.120593e-03 	4.160818e-03 	4.744561e+03 
17 	116017.647214 	6.400415e-01 	3.539719e+00 	2.316479e+00 	3.817759e-03 	4.185330e-03 	4.226753e-03 	4.526691e+03 
18 	120337.186740 	6.335235e-01 	3.527449e+00 	2.304206e+00 	3.874079e-03 	4.250832e-03 	4.293484e-03 	4.319540e+03 
19 	124459.734694 	6.270724e-01 	3.515288e+00 	2.292042e+00 	3.930973e-03 	4.317102e-03 	4.361015e-03 	4.122548e+03 
20 	128394.923125 	6.206875e-01 	3.503237e+00 	2.279986e+00 	3.988444e-03 	4.384145e-03 	4.429351e-03 	3.935188e+03 
21 	132151.885067 	6.143681e-01 	3.491293e+00 	2.268038e+00 	4.046492e-03 	4.451967e-03 	4.498498e-03 	3.756962e+03 
22 	135739.281690 	6.081136e-01 	3.479455e+00 	2.256197e+00 	4.105119e-03 	4.520570e-03 	4.568460e-03 	3.587397e+03 
23 	139165.327921 	6.019232e-01 	3.467723e+00 	2.244460e+00 	4.164327e-03 	4.589960e-03 	4.639244e-03 	3.426046e+03 
24 	142437.816595 	5.957964e-01 	3.456095e+00 	2.232828e+00 	4.224115e-03 	4.660141e-03 	4.710853e-03 	3.272489e+03 
25 	145564.141254 	5.897324e-01 	3.444570e+00 	2.221299e+00 	4.284487e-03 	4.731118e-03 	4.783294e-03 	3.126325e+03 
26 	148551.317659 	5.837306e-01 	3.433147e+00 	2.209871e+00 	4.345441e-03 	4.802895e-03 	4.856571e-03 	2.987176e+03 
27 	151406.004087 	5.777904e-01 	3.421825e+00 	2.198545e+00 	4.406980e-03 	4.875476e-03 	4.930689e-03 	2.854686e+03 
28 	154134.520495 	5.719111e-01 	3.410603e+00 	2.187318e+00 	4.469104e-03 	4.948866e-03 	5.005654e-03 	2.728516e+03 
29 	156742.866607 	5.660921e-01 	3.399480e+00 	2.176190e+00 	4.531815e-03 	5.023069e-03 	5.081471e-03 	2.608346e+03 
30 	159236.738992 	5.603328e-01 	3.388455e+00 	2.165160e+00 	4.595112e-03 	5.098090e-03 	5.158144e-03 	2.493872e+03 
31 	161621.547188 	5.546325e-01 	3.377526e+00 	2.154227e+00 	4.658996e-03 	5.173931e-03 	5.235678e-03 	2.384808e+03 
32 	163902.428936 	5.489906e-01 	3.366694e+00 	2.143390e+00 	4.723469e-03 	5.250598e-03 	5.314079e-03 	2.280882e+03 
33 	166084.264558 	5.434066e-01 	3.355957e+00 	2.132647e+00 	4.788531e-03 	5.328095e-03 	5.393351e-03 	2.181836e+03 
34 	168171.690550 	5.378798e-01 	3.345313e+00 	2.121998e+00 	4.854181e-03 	5.406426e-03 	5.473499e-03 	2.087426e+03 
35 	170169.112421 	5.324097e-01 	3.334763e+00 	2.111442e+00 	4.920421e-03 	5.485594e-03 	5.554528e-03 	1.997422e+03 
36 	172080.716817 	5.269956e-01 	3.324304e+00 	2.100978e+00 	4.987251e-03 	5.565605e-03 	5.636443e-03 	1.911604e+03 
37 	173910.482993 	5.216370e-01 	3.313937e+00 	2.090605e+00 	5.054671e-03 	5.646461e-03 	5.719249e-03 	1.829766e+03 
38 	175662.193645 	5.163334e-01 	3.303660e+00 	2.080322e+00 	5.122681e-03 	5.728167e-03 	5.802950e-03 	1.751711e+03 
39 	177339.445150 	5.110840e-01 	3.293471e+00 	2.070128e+00 	5.191281e-03 	5.810726e-03 	5.887551e-03 	1.677252e+03 
40 	178945.657257 	5.058884e-01 	3.283372e+00 	2.060022e+00 	5.260472e-03 	5.894143e-03 	5.973057e-03 	1.606212e+03 
41 	180484.082235 	5.007461e-01 	3.273359e+00 	2.050004e+00 	5.330253e-03 	5.978421e-03 	6.059473e-03 	1.538425e+03 
42 	181957.813541 	4.956564e-01 	3.263434e+00 	2.040072e+00 	5.400624e-03 	6.063564e-03 	6.146803e-03 	1.473731e+03 
43 	183369.794004 	4.906188e-01 	3.253593e+00 	2.030225e+00 	5.471585e-03 	6.149576e-03 	6.235051e-03 	1.411980e+03 
44 	184722.823576 	4.856329e-01 	3.243838e+00 	2.020463e+00 	5.543135e-03 	6.236460e-03 	6.324223e-03 	1.353030e+03 
45 	186019.566659 	4.806979e-01 	3.234167e+00 	2.010785e+00 	5.615275e-03 	6.324221e-03 	6.414323e-03 	1.296743e+03 
46 	187262.559045 	4.758135e-01 	3.224578e+00 	2.001190e+00 	5.688004e-03 	6.412860e-03 	6.505355e-03 	1.242992e+03 
47 	188454.214472 	4.709792e-01 	3.215072e+00 	1.991677e+00 	5.761321e-03 	6.502383e-03 	6.597324e-03 	1.191655e+03 
48 	189596.830845 	4.661943e-01 	3.205647e+00 	1.982246e+00 	5.835226e-03 	6.592793e-03 	6.690234e-03 	1.142616e+03 
49 	190692.596109 	4.614583e-01 	3.196303e+00 	1.972894e+00 	5.909718e-03 	6.684092e-03 	6.784090e-03 	1.095765e+03 
50 	191743.593819 	4.567709e-01 	3.187038e+00 	1.963623e+00 	5.984797e-03 	6.776286e-03 	6.878896e-03 	1.050998e+03 
51 	192751.808411 	4.521314e-01 	3.177852e+00 	1.954430e+00 	6.060461e-03 	6.869376e-03 	6.974657e-03 	1.008215e+03 
52 	193719.130191 	4.475394e-01 	3.168745e+00 	1.945315e+00 	6.136710e-03 	6.963366e-03 	7.071376e-03 	9.673218e+02 
53 	194647.360069 	4.429943e-01 	3.159714e+00 	1.936277e+00 	6.213542e-03 	7.058259e-03 	7.169059e-03 	9.282299e+02 
54 	195538.214029 	4.384958e-01 	3.150761e+00 	1.927316e+00 	6.290958e-03 	7.154060e-03 	7.267708e-03 	8.908540e+02 
55 	196393.327377 	4.340433e-01 	3.141883e+00 	1.918431e+00 	6.368955e-03 	7.250770e-03 	7.367330e-03 	8.551133e+02 
56 	197214.258760 	4.296363e-01 	3.133080e+00 	1.909620e+00 	6.447532e-03 	7.348394e-03 	7.467927e-03 	8.209314e+02 
57 	198002.493974 	4.252744e-01 	3.124351e+00 	1.900884e+00 	6.526689e-03 	7.446933e-03 	7.569504e-03 	7.882352e+02 
58 	198759.449574 	4.209571e-01 	3.115696e+00 	1.892221e+00 	6.606424e-03 	7.546392e-03 	7.672065e-03 	7.569556e+02 
59 	199486.476297 	4.166839e-01 	3.107114e+00 	1.883631e+00 	6.686735e-03 	7.646773e-03 	7.775614e-03 	7.270267e+02 
60 	200184.862307 	4.124545e-01 	3.098604e+00 	1.875112e+00 	6.767621e-03 	7.748080e-03 	7.880156e-03 	6.983860e+02 
61 	200855.836270 	4.082683e-01 	3.090165e+00 	1.866665e+00 	6.849081e-03 	7.850315e-03 	7.985693e-03 	6.709740e+02 
62 	201500.570269 	4.041248e-01 	3.081797e+00 	1.858289e+00 	6.931112e-03 	7.953480e-03 	8.092231e-03 	6.447340e+02 
63 	202120.182573 	4.000238e-01 	3.073498e+00 	1.849982e+00 	7.013714e-03 	8.057580e-03 	8.199773e-03 	6.196123e+02 
64 	202715.740261 	3.959646e-01 	3.065269e+00 	1.841744e+00 	7.096884e-03 	8.162617e-03 	8.308324e-03 	5.955577e+02 
65 	203288.261710 	3.919469e-01 	3.057109e+00 	1.833575e+00 	7.180620e-03 	8.268593e-03 	8.417886e-03 	5.725214e+02 
66 	203838.718956 	3.879703e-01 	3.049016e+00 	1.825474e+00 	7.264921e-03 	8.375511e-03 	8.528465e-03 	5.504572e+02 
67 	204368.039937 	3.840343e-01 	3.040990e+00 	1.817440e+00 	7.349785e-03 	8.483375e-03 	8.640063e-03 	5.293210e+02 
68 	204877.110617 	3.801385e-01 	3.033031e+00 	1.809472e+00 	7.435209e-03 	8.592186e-03 	8.752685e-03 	5.090707e+02 
69 	205366.777010 	3.762826e-01 	3.025138e+00 	1.801570e+00 	7.521191e-03 	8.701947e-03 	8.866334e-03 	4.896664e+02 
70 	205837.847090 	3.724660e-01 	3.017310e+00 	1.793732e+00 	7.607730e-03 	8.812662e-03 	8.981015e-03 	4.710701e+02 
71 	206291.092616 	3.686884e-01 	3.009547e+00 	1.785960e+00 	7.694823e-03 	8.924331e-03 	9.096730e-03 	4.532455e+02 
72 	206727.250854 	3.649493e-01 	3.001847e+00 	1.778251e+00 	7.782467e-03 	9.036959e-03 	9.213485e-03 	4.361582e+02 
73 	207147.026225 	3.612485e-01 	2.994211e+00 	1.770606e+00 	7.870660e-03 	9.150546e-03 	9.331281e-03 	4.197754e+02 
74 	207551.091856 	3.575854e-01 	2.986637e+00 	1.763023e+00 	7.959399e-03 	9.265097e-03 	9.450124e-03 	4.040656e+02 
75 	207940.091064 	3.539598e-01 	2.979126e+00 	1.755502e+00 	8.048683e-03 	9.380612e-03 	9.570016e-03 	3.889992e+02 
76 	208314.638765 	3.503711e-01 	2.971676e+00 	1.748042e+00 	8.138508e-03 	9.497095e-03 	9.690962e-03 	3.745477e+02 
77 	208675.322803 	3.468191e-01 	2.964286e+00 	1.740643e+00 	8.228871e-03 	9.614548e-03 	9.812965e-03 	3.606840e+02 
78 	209022.705228 	3.433033e-01 	2.956957e+00 	1.733304e+00 	8.319770e-03 	9.732972e-03 	9.936028e-03 	3.473824e+02 
79 	209357.323498 	3.398234e-01 	2.949688e+00 	1.726025e+00 	8.411203e-03 	9.852371e-03 	1.006015e-02 	3.346183e+02 
80 	209679.691628 	3.363791e-01 	2.942477e+00 	1.718805e+00 	8.503165e-03 	9.972746e-03 	1.018535e-02 	3.223681e+02 
81 	209990.301281 	3.329698e-01 	2.935326e+00 	1.711643e+00 	8.595654e-03 	1.009410e-02 	1.031161e-02 	3.106097e+02 
82 	210289.622802 	3.295954e-01 	2.928232e+00 	1.704539e+00 	8.688667e-03 	1.021643e-02 	1.043895e-02 	2.993215e+02 
83 	210578.106211 	3.262554e-01 	2.921195e+00 	1.697492e+00 	8.782201e-03 	1.033975e-02 	1.056737e-02 	2.884834e+02 
84 	210856.182135 	3.229494e-01 	2.914215e+00 	1.690502e+00 	8.876253e-03 	1.046405e-02 	1.069687e-02 	2.780759e+02 
85 	211124.262702 	3.196772e-01 	2.907292e+00 	1.683568e+00 	8.970819e-03 	1.058934e-02 	1.082745e-02 	2.680806e+02 
86 	211382.742389 	3.164384e-01 	2.900424e+00 	1.676690e+00 	9.065895e-03 	1.071562e-02 	1.095913e-02 	2.584797e+02 
87 	211631.998833 	3.132326e-01 	2.893611e+00 	1.669866e+00 	9.161480e-03 	1.084289e-02 	1.109189e-02 	2.492564e+02 
88 	211872.393595 	3.100594e-01 	2.886853e+00 	1.663098e+00 	9.257568e-03 	1.097115e-02 	1.122575e-02 	2.403948e+02 
89 	212104.272894 	3.069186e-01 	2.880149e+00 	1.656383e+00 	9.354157e-03 	1.110040e-02 	1.136070e-02 	2.318793e+02 
90 	212327.968304 	3.038099e-01 	2.873499e+00 	1.649722e+00 	9.451243e-03 	1.123066e-02 	1.149676e-02 	2.236954e+02 
91 	212543.797412 	3.007328e-01 	2.866901e+00 	1.643114e+00 	9.548822e-03 	1.136191e-02 	1.163392e-02 	2.158291e+02 
92 	212752.064455 	2.976871e-01 	2.860356e+00 	1.636558e+00 	9.646891e-03 	1.149416e-02 	1.177219e-02 	2.082670e+02 
93 	212953.060915 	2.946725e-01 	2.853864e+00 	1.630054e+00 	9.745445e-03 	1.162741e-02 	1.191157e-02 	2.009965e+02 
94 	213147.066097 	2.916885e-01 	2.847422e+00 	1.623602e+00 	9.844481e-03 	1.176166e-02 	1.205207e-02 	1.940052e+02 
95 	213334.347668 	2.887350e-01 	2.841032e+00 	1.617200e+00 	9.943994e-03 	1.189692e-02 	1.219368e-02 	1.872816e+02 
96 	213515.162180 	2.858116e-01 	2.834692e+00 	1.610850e+00 	1.004398e-02 	1.203319e-02 	1.233642e-02 	1.808145e+02 
97 	213689.755563 	2.829179e-01 	2.828403e+00 	1.604549e+00 	1.014444e-02 	1.217047e-02 	1.248027e-02 	1.745934e+02 
98 	213858.363598 	2.800537e-01 	2.822163e+00 	1.598297e+00 	1.024536e-02 	1.230875e-02 	1.262526e-02 	1.686080e+02 
99 	214021.212361 	2.772187e-01 	2.815972e+00 	1.592095e+00 	1.034675e-02 	1.244805e-02 	1.277137e-02 	1.628488e+02 
