i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.049687 	5.122818 	1.898564 	0.002885 	0.003075 	0.003092 	0.010830 
1 	3228.549538 	4.918933e-02 	5.117661e+00 	1.893404e+00 	2.898625e-03 	3.089862e-03 	3.107019e-03 	3.227550e+03 
2 	6413.777978 	4.869666e-02 	5.112514e+00 	1.888254e+00 	2.912079e-03 	3.104857e-03 	3.122178e-03 	3.185228e+03 
3 	9557.271943 	4.820894e-02 	5.107380e+00 	1.883118e+00 	2.925577e-03 	3.119907e-03 	3.137393e-03 	3.143494e+03 
4 	12659.642843 	4.772610e-02 	5.102259e+00 	1.877994e+00 	2.939118e-03 	3.135011e-03 	3.152664e-03 	3.102371e+03 
5 	15721.492037 	4.724811e-02 	5.097152e+00 	1.872884e+00 	2.952703e-03 	3.150171e-03 	3.167992e-03 	3.061849e+03 
6 	18743.410853 	4.677490e-02 	5.092058e+00 	1.867788e+00 	2.966332e-03 	3.165385e-03 	3.183375e-03 	3.021919e+03 
7 	21725.980781 	4.630644e-02 	5.086977e+00 	1.862704e+00 	2.980006e-03 	3.180655e-03 	3.198816e-03 	2.982570e+03 
8 	24669.773660 	4.584268e-02 	5.081909e+00 	1.857633e+00 	2.993724e-03 	3.195980e-03 	3.214314e-03 	2.943793e+03 
9 	27575.351862 	4.538357e-02 	5.076854e+00 	1.852576e+00 	3.007487e-03 	3.211361e-03 	3.229869e-03 	2.905578e+03 
10 	30443.268466 	4.492906e-02 	5.071812e+00 	1.847531e+00 	3.021294e-03 	3.226799e-03 	3.245482e-03 	2.867917e+03 
11 	33274.067440 	4.447910e-02 	5.066783e+00 	1.842499e+00 	3.035146e-03 	3.242292e-03 	3.261152e-03 	2.830799e+03 
12 	36068.283807 	4.403366e-02 	5.061766e+00 	1.837480e+00 	3.049044e-03 	3.257842e-03 	3.276881e-03 	2.794216e+03 
