i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.601848 	0.817710 	5.651510 	0.002920 	0.003110 	0.003131 	0.010830 
1 	10314.638507 	5.975490e-01 	8.094774e-01 	5.643270e+00 	2.946451e-03 	3.138479e-03 	3.159744e-03 	1.031364e+04 
2 	20357.193903 	5.932928e-01 	8.013162e-01 	5.635101e+00 	2.972596e-03 	3.167260e-03 	3.188886e-03 	1.004256e+04 
3 	30137.375658 	5.890855e-01 	7.932380e-01 	5.627015e+00 	2.998771e-03 	3.196087e-03 	3.218077e-03 	9.780182e+03 
4 	39663.961841 	5.849267e-01 	7.852420e-01 	5.619012e+00 	3.024974e-03 	3.224957e-03 	3.247314e-03 	9.526586e+03 
5 	48945.396506 	5.808156e-01 	7.773273e-01 	5.611089e+00 	3.051203e-03 	3.253866e-03 	3.276594e-03 	9.281435e+03 
6 	57989.800413 	5.767518e-01 	7.694933e-01 	5.603246e+00 	3.077454e-03 	3.282814e-03 	3.305916e-03 	9.044404e+03 
7 	66804.984720 	5.727348e-01 	7.617389e-01 	5.595483e+00 	3.103727e-03 	3.311796e-03 	3.335276e-03 	8.815184e+03 
8 	75398.464080 	5.687640e-01 	7.540635e-01 	5.587799e+00 	3.130018e-03 	3.340811e-03 	3.364672e-03 	8.593479e+03 
9 	83777.469137 	5.648389e-01 	7.464661e-01 	5.580193e+00 	3.156325e-03 	3.369857e-03 	3.394101e-03 	8.379005e+03 
10 	91948.958448 	5.609589e-01 	7.389460e-01 	5.572664e+00 	3.182647e-03 	3.398930e-03 	3.423561e-03 	8.171489e+03 
11 	99919.629866 	5.571235e-01 	7.315024e-01 	5.565211e+00 	3.208980e-03 	3.428028e-03 	3.453049e-03 	7.970671e+03 
12 	107695.931396 	5.533323e-01 	7.241345e-01 	5.557833e+00 	3.235323e-03 	3.457149e-03 	3.482563e-03 	7.776302e+03 
13 	115284.071573 	5.495846e-01 	7.168415e-01 	5.550530e+00 	3.261673e-03 	3.486290e-03 	3.512101e-03 	7.588140e+03 
14 	122690.029364 	5.458801e-01 	7.096226e-01 	5.543301e+00 	3.288029e-03 	3.515449e-03 	3.541659e-03 	7.405958e+03 
15 	129919.563621 	5.422181e-01 	7.024771e-01 	5.536146e+00 	3.314387e-03 	3.544623e-03 	3.571235e-03 	7.229534e+03 
16 	136978.222117 	5.385983e-01 	6.954042e-01 	5.529062e+00 	3.340747e-03 	3.573810e-03 	3.600827e-03 	7.058658e+03 
17 	143871.350179 	5.350200e-01 	6.884032e-01 	5.522051e+00 	3.367105e-03 	3.603007e-03 	3.630433e-03 	6.893128e+03 
18 	150604.098928 	5.314829e-01 	6.814733e-01 	5.515110e+00 	3.393460e-03 	3.632213e-03 	3.660049e-03 	6.732749e+03 
19 	157181.433162 	5.279865e-01 	6.746138e-01 	5.508239e+00 	3.419810e-03 	3.661423e-03 	3.689673e-03 	6.577334e+03 
20 	163608.138887 	5.245302e-01 	6.678240e-01 	5.501438e+00 	3.446151e-03 	3.690637e-03 	3.719304e-03 	6.426706e+03 
21 	169888.830515 	5.211136e-01 	6.611032e-01 	5.494706e+00 	3.472483e-03 	3.719852e-03 	3.748938e-03 	6.280692e+03 
22 	176027.957747 	5.177363e-01 	6.544506e-01 	5.488042e+00 	3.498803e-03 	3.749065e-03 	3.778573e-03 	6.139127e+03 
