i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.228892 	4.660749 	2.181427 	0.002900 	0.003099 	0.003118 	0.010830 
1 	4067.273919 	2.265923e-01 	4.653576e+00 	2.174251e+00 	2.920326e-03 	3.122202e-03 	3.141028e-03 	4.066274e+03 
2 	8044.136122 	2.243127e-01 	4.646433e+00 	2.167106e+00 	2.941165e-03 	3.145463e-03 	3.164556e-03 	3.976862e+03 
3 	11933.781745 	2.220561e-01 	4.639329e+00 	2.159999e+00 	2.962076e-03 	3.168817e-03 	3.188179e-03 	3.889646e+03 
4 	15738.447085 	2.198223e-01 	4.632262e+00 	2.152929e+00 	2.983059e-03 	3.192263e-03 	3.211898e-03 	3.804665e+03 
5 	19460.303916 	2.176110e-01 	4.625234e+00 	2.145898e+00 	3.004113e-03 	3.215803e-03 	3.235713e-03 	3.721857e+03 
6 	23101.460863 	2.154221e-01 	4.618242e+00 	2.138903e+00 	3.025239e-03 	3.239435e-03 	3.259625e-03 	3.641157e+03 
7 	26663.965437 	2.132553e-01 	4.611287e+00 	2.131946e+00 	3.046436e-03 	3.263161e-03 	3.283632e-03 	3.562505e+03 
8 	30149.806008 	2.111103e-01 	4.604369e+00 	2.125025e+00 	3.067704e-03 	3.286980e-03 	3.307735e-03 	3.485841e+03 
9 	33560.913698 	2.089870e-01 	4.597488e+00 	2.118140e+00 	3.089043e-03 	3.310891e-03 	3.331935e-03 	3.411108e+03 
10 	36899.164217 	2.068852e-01 	4.590642e+00 	2.111292e+00 	3.110454e-03 	3.334896e-03 	3.356230e-03 	3.338251e+03 
11 	40166.379630 	2.048046e-01 	4.583832e+00 	2.104479e+00 	3.131936e-03 	3.358995e-03 	3.380623e-03 	3.267215e+03 
12 	43364.330063 	2.027450e-01 	4.577057e+00 	2.097701e+00 	3.153489e-03 	3.383187e-03 	3.405111e-03 	3.197950e+03 
13 	46494.735351 	2.007062e-01 	4.570318e+00 	2.090959e+00 	3.175113e-03 	3.407472e-03 	3.429697e-03 	3.130405e+03 
14 	49559.266630 	1.986879e-01 	4.563613e+00 	2.084251e+00 	3.196808e-03 	3.431851e-03 	3.454379e-03 	3.064531e+03 
15 	52559.547869 	1.966901e-01 	4.556942e+00 	2.077578e+00 	3.218573e-03 	3.456324e-03 	3.479158e-03 	3.000281e+03 
16 	55497.157354 	1.947124e-01 	4.550306e+00 	2.070938e+00 	3.240410e-03 	3.480890e-03 	3.504034e-03 	2.937609e+03 
17 	58373.629118 	1.927547e-01 	4.543704e+00 	2.064333e+00 	3.262318e-03 	3.505550e-03 	3.529007e-03 	2.876472e+03 
18 	61190.454327 	1.908167e-01 	4.537135e+00 	2.057761e+00 	3.284296e-03 	3.530304e-03 	3.554077e-03 	2.816825e+03 
19 	63949.082609 	1.888983e-01 	4.530599e+00 	2.051222e+00 	3.306345e-03 	3.555152e-03 	3.579245e-03 	2.758628e+03 
20 	66650.923350 	1.869992e-01 	4.524097e+00 	2.044717e+00 	3.328465e-03 	3.580094e-03 	3.604510e-03 	2.701841e+03 
21 	69297.346935 	1.851193e-01 	4.517627e+00 	2.038244e+00 	3.350656e-03 	3.605131e-03 	3.629872e-03 	2.646424e+03 
22 	71889.685954 	1.832584e-01 	4.511189e+00 	2.031803e+00 	3.372917e-03 	3.630261e-03 	3.655332e-03 	2.592339e+03 
23 	74429.236364 	1.814162e-01 	4.504784e+00 	2.025394e+00 	3.395249e-03 	3.655486e-03 	3.680890e-03 	2.539550e+03 
24 	76917.258611 	1.795927e-01 	4.498410e+00 	2.019018e+00 	3.417651e-03 	3.680806e-03 	3.706546e-03 	2.488022e+03 
25 	79354.978719 	1.777875e-01 	4.492068e+00 	2.012672e+00 	3.440124e-03 	3.706221e-03 	3.732301e-03 	2.437720e+03 
26 	81743.589339 	1.760006e-01 	4.485757e+00 	2.006359e+00 	3.462668e-03 	3.731730e-03 	3.758153e-03 	2.388611e+03 
27 	84084.250761 	1.742316e-01 	4.479478e+00 	2.000076e+00 	3.485282e-03 	3.757334e-03 	3.784104e-03 	2.340661e+03 
28 	86378.091897 	1.724805e-01 	4.473229e+00 	1.993824e+00 	3.507966e-03 	3.783033e-03 	3.810153e-03 	2.293841e+03 
29 	88626.211226 	1.707471e-01 	4.467010e+00 	1.987602e+00 	3.530722e-03 	3.808827e-03 	3.836301e-03 	2.248119e+03 
30 	90829.677716 	1.690311e-01 	4.460822e+00 	1.981410e+00 	3.553547e-03 	3.834717e-03 	3.862548e-03 	2.203466e+03 
31 	92989.531706 	1.673325e-01 	4.454664e+00 	1.975249e+00 	3.576444e-03 	3.860702e-03 	3.888895e-03 	2.159854e+03 
32 	95106.785763 	1.656510e-01 	4.448536e+00 	1.969117e+00 	3.599410e-03 	3.886783e-03 	3.915340e-03 	2.117254e+03 
33 	97182.425514 	1.639864e-01 	4.442437e+00 	1.963015e+00 	3.622447e-03 	3.912959e-03 	3.941885e-03 	2.075640e+03 
34 	99217.410445 	1.623386e-01 	4.436367e+00 	1.956942e+00 	3.645555e-03 	3.939232e-03 	3.968529e-03 	2.034985e+03 
35 	101212.674678 	1.607075e-01 	4.430326e+00 	1.950898e+00 	3.668733e-03 	3.965600e-03 	3.995273e-03 	1.995264e+03 
36 	103169.127723 	1.590927e-01 	4.424314e+00 	1.944883e+00 	3.691982e-03 	3.992065e-03 	4.022117e-03 	1.956453e+03 
37 	105087.655199 	1.574943e-01 	4.418331e+00 	1.938896e+00 	3.715301e-03 	4.018625e-03 	4.049061e-03 	1.918527e+03 
38 	106969.119541 	1.559120e-01 	4.412376e+00 	1.932937e+00 	3.738690e-03 	4.045283e-03 	4.076105e-03 	1.881464e+03 
39 	108814.360680 	1.543456e-01 	4.406449e+00 	1.927007e+00 	3.762150e-03 	4.072037e-03 	4.103250e-03 	1.845241e+03 
40 	110624.196697 	1.527950e-01 	4.400549e+00 	1.921104e+00 	3.785681e-03 	4.098888e-03 	4.130496e-03 	1.809836e+03 
41 	112399.424463 	1.512600e-01 	4.394677e+00 	1.915229e+00 	3.809282e-03 	4.125835e-03 	4.157842e-03 	1.775228e+03 
42 	114140.820254 	1.497405e-01 	4.388833e+00 	1.909381e+00 	3.832953e-03 	4.152880e-03 	4.185290e-03 	1.741396e+03 
43 	115849.140347 	1.482364e-01 	4.383016e+00 	1.903560e+00 	3.856695e-03 	4.180023e-03 	4.212839e-03 	1.708320e+03 
44 	117525.121601 	1.467473e-01 	4.377225e+00 	1.897766e+00 	3.880508e-03 	4.207263e-03 	4.240489e-03 	1.675981e+03 
45 	119169.482011 	1.452733e-01 	4.371462e+00 	1.891999e+00 	3.904391e-03 	4.234600e-03 	4.268241e-03 	1.644360e+03 
46 	120782.921255 	1.438141e-01 	4.365724e+00 	1.886258e+00 	3.928345e-03 	4.262036e-03 	4.296095e-03 	1.613439e+03 
47 	122366.121215 	1.423697e-01 	4.360013e+00 	1.880544e+00 	3.952369e-03 	4.289569e-03 	4.324052e-03 	1.583200e+03 
48 	123919.746484 	1.409398e-01 	4.354328e+00 	1.874855e+00 	3.976464e-03 	4.317201e-03 	4.352110e-03 	1.553625e+03 
49 	125444.444862 	1.395242e-01 	4.348669e+00 	1.869192e+00 	4.000630e-03 	4.344932e-03 	4.380272e-03 	1.524698e+03 
50 	126940.847831 	1.381230e-01 	4.343035e+00 	1.863555e+00 	4.024867e-03 	4.372761e-03 	4.408536e-03 	1.496403e+03 
51 	128409.571013 	1.367359e-01 	4.337427e+00 	1.857943e+00 	4.049174e-03 	4.400688e-03 	4.436903e-03 	1.468723e+03 
52 	129851.214622 	1.353627e-01 	4.331844e+00 	1.852357e+00 	4.073552e-03 	4.428715e-03 	4.465373e-03 	1.441644e+03 
