i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.402731 	4.387699 	0.280638 	0.003228 	0.003936 	0.004035 	0.010830 
1 	7061.905969 	2.403851e+00 	4.384896e+00 	2.778185e-01 	3.235758e-03 	3.948526e-03 	4.048847e-03 	7.060906e+03 
2 	13974.769062 	2.404941e+00 	4.382118e+00 	2.750249e-01 	3.243389e-03 	3.961092e-03 	4.062253e-03 	6.912863e+03 
3 	20743.052300 	2.406001e+00 	4.379368e+00 	2.722596e-01 	3.250997e-03 	3.973640e-03 	4.075643e-03 	6.768283e+03 
4 	27370.278148 	2.407034e+00 	4.376646e+00 	2.695221e-01 	3.258581e-03 	3.986169e-03 	4.089015e-03 	6.627226e+03 
5 	33859.880194 	2.408039e+00 	4.373951e+00 	2.668123e-01 	3.266141e-03 	3.998678e-03 	4.102369e-03 	6.489602e+03 
6 	40215.204318 	2.409016e+00 	4.371283e+00 	2.641298e-01 	3.273677e-03 	4.011167e-03 	4.115704e-03 	6.355324e+03 
7 	46439.510687 	2.409967e+00 	4.368642e+00 	2.614744e-01 	3.281188e-03 	4.023634e-03 	4.129020e-03 	6.224306e+03 
8 	52535.975744 	2.410892e+00 	4.366028e+00 	2.588457e-01 	3.288675e-03 	4.036081e-03 	4.142316e-03 	6.096465e+03 
9 	58507.694165 	2.411792e+00 	4.363439e+00 	2.562436e-01 	3.296136e-03 	4.048505e-03 	4.155591e-03 	5.971718e+03 
10 	64357.680807 	2.412666e+00 	4.360877e+00 	2.536678e-01 	3.303572e-03 	4.060906e-03 	4.168845e-03 	5.849987e+03 
11 	70088.872606 	2.413516e+00 	4.358341e+00 	2.511180e-01 	3.310982e-03 	4.073284e-03 	4.182077e-03 	5.731192e+03 
12 	75704.130482 	2.414342e+00 	4.355829e+00 	2.485939e-01 	3.318365e-03 	4.085637e-03 	4.195285e-03 	5.615258e+03 
13 	81206.241197 	2.415145e+00 	4.353343e+00 	2.460952e-01 	3.325723e-03 	4.097966e-03 	4.208470e-03 	5.502111e+03 
14 	86597.919183 	2.415924e+00 	4.350883e+00 	2.436218e-01 	3.333053e-03 	4.110270e-03 	4.221631e-03 	5.391678e+03 
15 	91881.808347 	2.416681e+00 	4.348446e+00 	2.411734e-01 	3.340357e-03 	4.122548e-03 	4.234767e-03 	5.283889e+03 
16 	97060.483841 	2.417416e+00 	4.346034e+00 	2.387496e-01 	3.347633e-03 	4.134799e-03 	4.247878e-03 	5.178675e+03 
17 	102136.453799 	2.418129e+00 	4.343647e+00 	2.363503e-01 	3.354882e-03 	4.147024e-03 	4.260963e-03 	5.075970e+03 
18 	107112.161050 	2.418821e+00 	4.341283e+00 	2.339752e-01 	3.362103e-03 	4.159220e-03 	4.274020e-03 	4.975707e+03 
19 	111989.984782 	2.419493e+00 	4.338943e+00 	2.316241e-01 	3.369295e-03 	4.171389e-03 	4.287051e-03 	4.877824e+03 
20 	116772.242190 	2.420144e+00 	4.336627e+00 	2.292967e-01 	3.376460e-03 	4.183529e-03 	4.300053e-03 	4.782257e+03 
21 	121461.190080 	2.420776e+00 	4.334334e+00 	2.269927e-01 	3.383596e-03 	4.195639e-03 	4.313027e-03 	4.688948e+03 
22 	126059.026443 	2.421388e+00 	4.332064e+00 	2.247121e-01 	3.390703e-03 	4.207719e-03 	4.325971e-03 	4.597836e+03 
23 	130567.891993 	2.421982e+00 	4.329816e+00 	2.224544e-01 	3.397781e-03 	4.219769e-03 	4.338885e-03 	4.508866e+03 
24 	134989.871673 	2.422556e+00 	4.327591e+00 	2.202195e-01 	3.404829e-03 	4.231788e-03 	4.351769e-03 	4.421980e+03 
25 	139326.996128 	2.423113e+00 	4.325389e+00 	2.180071e-01 	3.411848e-03 	4.243775e-03 	4.364622e-03 	4.337124e+03 
26 	143581.243140 	2.423652e+00 	4.323209e+00 	2.158171e-01 	3.418837e-03 	4.255730e-03 	4.377443e-03 	4.254247e+03 
27 	147754.539039 	2.424174e+00 	4.321050e+00 	2.136491e-01 	3.425797e-03 	4.267653e-03 	4.390232e-03 	4.173296e+03 
28 	151848.760069 	2.424679e+00 	4.318913e+00 	2.115030e-01 	3.432726e-03 	4.279542e-03 	4.402988e-03 	4.094221e+03 
29 	155865.733729 	2.425167e+00 	4.316798e+00 	2.093786e-01 	3.439624e-03 	4.291398e-03 	4.415711e-03 	4.016974e+03 
