i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.221428 	3.070520 	3.779120 	0.002898 	0.003083 	0.003101 	0.010830 
1 	3833.387675 	2.192038e-01 	3.063385e+00 	3.771989e+00 	2.918199e-03 	3.105360e-03 	3.123536e-03 	3.832388e+03 
2 	7582.523600 	2.169988e-01 	3.056278e+00 	3.764887e+00 	2.938802e-03 	3.128120e-03 	3.146549e-03 	3.749136e+03 
3 	11250.417838 	2.148160e-01 	3.049207e+00 	3.757821e+00 	2.959476e-03 	3.150971e-03 	3.169655e-03 	3.667894e+03 
4 	14839.128357 	2.126553e-01 	3.042173e+00 	3.750791e+00 	2.980223e-03 	3.173911e-03 	3.192853e-03 	3.588711e+03 
5 	18350.654556 	2.105164e-01 	3.035176e+00 	3.743798e+00 	3.001042e-03 	3.196941e-03 	3.216144e-03 	3.511526e+03 
6 	21786.938359 	2.083991e-01 	3.028214e+00 	3.736840e+00 	3.021933e-03 	3.220062e-03 	3.239527e-03 	3.436284e+03 
7 	25149.866051 	2.063032e-01 	3.021288e+00 	3.729918e+00 	3.042896e-03 	3.243273e-03 	3.263004e-03 	3.362928e+03 
8 	28441.270047 	2.042285e-01 	3.014397e+00 	3.723031e+00 	3.063931e-03 	3.266574e-03 	3.286574e-03 	3.291404e+03 
9 	31662.930606 	2.021747e-01 	3.007540e+00 	3.716179e+00 	3.085038e-03 	3.289965e-03 	3.310237e-03 	3.221661e+03 
10 	34816.577480 	2.001416e-01 	3.000719e+00 	3.709362e+00 	3.106217e-03 	3.313447e-03 	3.333993e-03 	3.153647e+03 
11 	37903.891512 	1.981291e-01 	2.993931e+00 	3.702579e+00 	3.127467e-03 	3.337020e-03 	3.357843e-03 	3.087314e+03 
12 	40926.506173 	1.961368e-01 	2.987178e+00 	3.695830e+00 	3.148790e-03 	3.360683e-03 	3.381787e-03 	3.022615e+03 
13 	43886.009047 	1.941647e-01 	2.980458e+00 	3.689114e+00 	3.170185e-03 	3.384437e-03 	3.405824e-03 	2.959503e+03 
14 	46783.943272 	1.922125e-01 	2.973772e+00 	3.682432e+00 	3.191652e-03 	3.408282e-03 	3.429955e-03 	2.897934e+03 
15 	49621.808919 	1.902800e-01 	2.967119e+00 	3.675783e+00 	3.213191e-03 	3.432218e-03 	3.454180e-03 	2.837866e+03 
16 	52401.064338 	1.883670e-01 	2.960498e+00 	3.669167e+00 	3.234801e-03 	3.456246e-03 	3.478499e-03 	2.779255e+03 
17 	55123.127448 	1.864732e-01 	2.953910e+00 	3.662583e+00 	3.256484e-03 	3.480364e-03 	3.502912e-03 	2.722063e+03 
18 	57789.376986 	1.845986e-01 	2.947355e+00 	3.656031e+00 	3.278239e-03 	3.504574e-03 	3.527420e-03 	2.666250e+03 
19 	60401.153717 	1.827430e-01 	2.940831e+00 	3.649512e+00 	3.300066e-03 	3.528875e-03 	3.552022e-03 	2.611777e+03 
20 	62959.761596 	1.809060e-01 	2.934339e+00 	3.643024e+00 	3.321965e-03 	3.553268e-03 	3.576719e-03 	2.558608e+03 
21 	65466.468903 	1.790876e-01 	2.927878e+00 	3.636567e+00 	3.343936e-03 	3.577753e-03 	3.601511e-03 	2.506707e+03 
22 	67922.509324 	1.772875e-01 	2.921449e+00 	3.630141e+00 	3.365980e-03 	3.602329e-03 	3.626398e-03 	2.456040e+03 
23 	70329.083009 	1.755055e-01 	2.915050e+00 	3.623747e+00 	3.388095e-03 	3.626998e-03 	3.651380e-03 	2.406574e+03 
24 	72687.357591 	1.737416e-01 	2.908682e+00 	3.617383e+00 	3.410283e-03 	3.651759e-03 	3.676458e-03 	2.358275e+03 
25 	74998.469163 	1.719954e-01 	2.902344e+00 	3.611049e+00 	3.432543e-03 	3.676612e-03 	3.701631e-03 	2.311112e+03 
26 	77263.523240 	1.702668e-01 	2.896036e+00 	3.604745e+00 	3.454875e-03 	3.701558e-03 	3.726899e-03 	2.265054e+03 
27 	79483.595669 	1.685557e-01 	2.889758e+00 	3.598471e+00 	3.477280e-03 	3.726596e-03 	3.752264e-03 	2.220072e+03 
28 	81659.733525 	1.668619e-01 	2.883510e+00 	3.592227e+00 	3.499757e-03 	3.751727e-03 	3.777724e-03 	2.176138e+03 
29 	83792.955969 	1.651851e-01 	2.877290e+00 	3.586012e+00 	3.522306e-03 	3.776951e-03 	3.803281e-03 	2.133222e+03 
30 	85884.255078 	1.635252e-01 	2.871100e+00 	3.579826e+00 	3.544928e-03 	3.802269e-03 	3.828934e-03 	2.091299e+03 
31 	87934.596655 	1.618820e-01 	2.864939e+00 	3.573668e+00 	3.567622e-03 	3.827679e-03 	3.854684e-03 	2.050342e+03 
32 	89944.921003 	1.602555e-01 	2.858806e+00 	3.567540e+00 	3.590389e-03 	3.853183e-03 	3.880531e-03 	2.010324e+03 
33 	91916.143680 	1.586453e-01 	2.852702e+00 	3.561439e+00 	3.613229e-03 	3.878780e-03 	3.906475e-03 	1.971223e+03 
34 	93849.156228 	1.570513e-01 	2.846625e+00 	3.555367e+00 	3.636141e-03 	3.904472e-03 	3.932516e-03 	1.933013e+03 
35 	95744.826879 	1.554735e-01 	2.840577e+00 	3.549322e+00 	3.659126e-03 	3.930257e-03 	3.958654e-03 	1.895671e+03 
36 	97604.001235 	1.539115e-01 	2.834556e+00 	3.543305e+00 	3.682184e-03 	3.956136e-03 	3.984890e-03 	1.859174e+03 
37 	99427.502931 	1.523652e-01 	2.828562e+00 	3.537315e+00 	3.705315e-03 	3.982110e-03 	4.011224e-03 	1.823502e+03 
38 	101216.134274 	1.508346e-01 	2.822595e+00 	3.531353e+00 	3.728518e-03 	4.008178e-03 	4.037656e-03 	1.788631e+03 
39 	102970.676859 	1.493194e-01 	2.816656e+00 	3.525417e+00 	3.751795e-03 	4.034342e-03 	4.064186e-03 	1.754543e+03 
40 	104691.892173 	1.478194e-01 	2.810743e+00 	3.519508e+00 	3.775145e-03 	4.060600e-03 	4.090815e-03 	1.721215e+03 
41 	106380.522171 	1.463346e-01 	2.804856e+00 	3.513625e+00 	3.798568e-03 	4.086953e-03 	4.117542e-03 	1.688630e+03 
42 	108037.289841 	1.448647e-01 	2.798996e+00 	3.507769e+00 	3.822064e-03 	4.113401e-03 	4.144368e-03 	1.656768e+03 
43 	109662.899745 	1.434096e-01 	2.793162e+00 	3.501939e+00 	3.845634e-03 	4.139945e-03 	4.171294e-03 	1.625610e+03 
44 	111258.038546 	1.419692e-01 	2.787353e+00 	3.496134e+00 	3.869277e-03 	4.166585e-03 	4.198319e-03 	1.595139e+03 
45 	112823.375522 	1.405433e-01 	2.781570e+00 	3.490355e+00 	3.892994e-03 	4.193321e-03 	4.225444e-03 	1.565337e+03 
46 	114359.563055 	1.391318e-01 	2.775813e+00 	3.484601e+00 	3.916784e-03 	4.220152e-03 	4.252668e-03 	1.536188e+03 
47 	115867.237111 	1.377345e-01 	2.770080e+00 	3.478873e+00 	3.940648e-03 	4.247081e-03 	4.279993e-03 	1.507674e+03 
48 	117347.017709 	1.363512e-01 	2.764373e+00 	3.473169e+00 	3.964586e-03 	4.274106e-03 	4.307418e-03 	1.479781e+03 
49 	118799.509362 	1.349819e-01 	2.758690e+00 	3.467490e+00 	3.988598e-03 	4.301227e-03 	4.334944e-03 	1.452492e+03 
50 	120225.301519 	1.336264e-01 	2.753032e+00 	3.461836e+00 	4.012683e-03 	4.328446e-03 	4.362571e-03 	1.425792e+03 
51 	121624.968984 	1.322846e-01 	2.747398e+00 	3.456206e+00 	4.036843e-03 	4.355763e-03 	4.390299e-03 	1.399667e+03 
52 	122999.072323 	1.309562e-01 	2.741788e+00 	3.450600e+00 	4.061077e-03 	4.383176e-03 	4.418129e-03 	1.374103e+03 
53 	124348.158266 	1.296412e-01 	2.736202e+00 	3.445018e+00 	4.085386e-03 	4.410688e-03 	4.446061e-03 	1.349086e+03 
54 	125672.760087 	1.283395e-01 	2.730640e+00 	3.439460e+00 	4.109768e-03 	4.438298e-03 	4.474094e-03 	1.324602e+03 
55 	126973.397976 	1.270509e-01 	2.725101e+00 	3.433925e+00 	4.134226e-03 	4.466006e-03 	4.502230e-03 	1.300638e+03 
56 	128250.579402 	1.257752e-01 	2.719586e+00 	3.428414e+00 	4.158758e-03 	4.493812e-03 	4.530468e-03 	1.277181e+03 
57 	129504.799463 	1.245124e-01 	2.714094e+00 	3.422925e+00 	4.183365e-03 	4.521718e-03 	4.558810e-03 	1.254220e+03 
58 	130736.541223 	1.232624e-01 	2.708625e+00 	3.417460e+00 	4.208047e-03 	4.549722e-03 	4.587254e-03 	1.231742e+03 
59 	131946.276045 	1.220249e-01 	2.703179e+00 	3.412018e+00 	4.232803e-03 	4.577826e-03 	4.615802e-03 	1.209735e+03 
60 	133134.463906 	1.207998e-01 	2.697755e+00 	3.406598e+00 	4.257635e-03 	4.606029e-03 	4.644454e-03 	1.188188e+03 
61 	134301.553709 	1.195871e-01 	2.692354e+00 	3.401200e+00 	4.282543e-03 	4.634332e-03 	4.673210e-03 	1.167090e+03 
62 	135447.983585 	1.183866e-01 	2.686975e+00 	3.395825e+00 	4.307525e-03 	4.662736e-03 	4.702070e-03 	1.146430e+03 
63 	136574.181180 	1.171982e-01 	2.681618e+00 	3.390472e+00 	4.332584e-03 	4.691240e-03 	4.731035e-03 	1.126198e+03 
64 	137680.563941 	1.160217e-01 	2.676283e+00 	3.385141e+00 	4.357718e-03 	4.719845e-03 	4.760105e-03 	1.106383e+03 
65 	138767.539388 	1.148571e-01 	2.670969e+00 	3.379831e+00 	4.382928e-03 	4.748550e-03 	4.789281e-03 	1.086975e+03 
66 	139835.505381 	1.137042e-01 	2.665677e+00 	3.374543e+00 	4.408213e-03 	4.777357e-03 	4.818562e-03 	1.067966e+03 
67 	140884.850380 	1.125629e-01 	2.660407e+00 	3.369276e+00 	4.433575e-03 	4.806266e-03 	4.847949e-03 	1.049345e+03 
68 	141915.953692 	1.114331e-01 	2.655157e+00 	3.364030e+00 	4.459014e-03 	4.835276e-03 	4.877443e-03 	1.031103e+03 
69 	142929.185716 	1.103147e-01 	2.649929e+00 	3.358806e+00 	4.484528e-03 	4.864389e-03 	4.907043e-03 	1.013232e+03 
70 	143924.908180 	1.092075e-01 	2.644722e+00 	3.353602e+00 	4.510119e-03 	4.893604e-03 	4.936750e-03 	9.957225e+02 
71 	144903.474369 	1.081114e-01 	2.639535e+00 	3.348419e+00 	4.535787e-03 	4.922922e-03 	4.966564e-03 	9.785662e+02 
72 	145865.229345 	1.070264e-01 	2.634369e+00 	3.343257e+00 	4.561532e-03 	4.952343e-03 	4.996487e-03 	9.617550e+02 
73 	146810.510169 	1.059523e-01 	2.629223e+00 	3.338115e+00 	4.587354e-03 	4.981867e-03 	5.026517e-03 	9.452808e+02 
74 	147739.646103 	1.048890e-01 	2.624097e+00 	3.332993e+00 	4.613253e-03 	5.011495e-03 	5.056656e-03 	9.291359e+02 
75 	148652.958822 	1.038364e-01 	2.618991e+00 	3.327891e+00 	4.639230e-03 	5.041228e-03 	5.086903e-03 	9.133127e+02 
76 	149550.762602 	1.027944e-01 	2.613906e+00 	3.322809e+00 	4.665284e-03 	5.071064e-03 	5.117260e-03 	8.978038e+02 
77 	150433.364522 	1.017629e-01 	2.608840e+00 	3.317746e+00 	4.691415e-03 	5.101006e-03 	5.147726e-03 	8.826019e+02 
78 	151301.064643 	1.007417e-01 	2.603793e+00 	3.312704e+00 	4.717625e-03 	5.131052e-03 	5.178301e-03 	8.677001e+02 
79 	152154.156193 	9.973084e-02 	2.598766e+00 	3.307680e+00 	4.743913e-03 	5.161204e-03 	5.208988e-03 	8.530915e+02 
80 	152992.925740 	9.873012e-02 	2.593759e+00 	3.302676e+00 	4.770278e-03 	5.191462e-03 	5.239784e-03 	8.387695e+02 
81 	153817.653365 	9.773948e-02 	2.588770e+00 	3.297692e+00 	4.796723e-03 	5.221825e-03 	5.270692e-03 	8.247276e+02 
82 	154628.612831 	9.675879e-02 	2.583801e+00 	3.292726e+00 	4.823246e-03 	5.252295e-03 	5.301711e-03 	8.109595e+02 
83 	155426.071736 	9.578797e-02 	2.578850e+00 	3.287779e+00 	4.849847e-03 	5.282872e-03 	5.332842e-03 	7.974589e+02 
84 	156210.291677 	9.482691e-02 	2.573918e+00 	3.282850e+00 	4.876528e-03 	5.313556e-03 	5.364085e-03 	7.842199e+02 
85 	156981.528403 	9.387552e-02 	2.569004e+00 	3.277940e+00 	4.903287e-03 	5.344348e-03 	5.395441e-03 	7.712367e+02 
86 	157740.031954 	9.293369e-02 	2.564109e+00 	3.273049e+00 	4.930126e-03 	5.375247e-03 	5.426909e-03 	7.585036e+02 
87 	158486.046817 	9.200133e-02 	2.559232e+00 	3.268176e+00 	4.957045e-03 	5.406254e-03 	5.458491e-03 	7.460149e+02 
88 	159219.812057 	9.107835e-02 	2.554374e+00 	3.263321e+00 	4.984043e-03 	5.437370e-03 	5.490187e-03 	7.337652e+02 
89 	159941.561456 	9.016464e-02 	2.549533e+00 	3.258484e+00 	5.011121e-03 	5.468595e-03 	5.521997e-03 	7.217494e+02 
90 	160651.523646 	8.926013e-02 	2.544710e+00 	3.253664e+00 	5.038280e-03 	5.499930e-03 	5.553921e-03 	7.099622e+02 
