i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.106725 	3.757350 	2.206992 	0.002984 	0.003263 	0.003294 	0.010830 
1 	22106.493458 	1.095370e+00 	3.735038e+00 	2.184664e+00 	3.058389e-03 	3.349841e-03 	3.382308e-03 	2.210549e+04 
2 	42796.657196 	1.084107e+00 	3.712826e+00 	2.162435e+00 	3.134829e-03 	3.439075e-03 	3.473249e-03 	2.069016e+04 
3 	62161.038622 	1.072961e+00 	3.690775e+00 	2.140367e+00 	3.213223e-03 	3.530854e-03 	3.566830e-03 	1.936438e+04 
4 	80286.588903 	1.061929e+00 	3.668883e+00 	2.118456e+00 	3.293626e-03 	3.625266e-03 	3.663141e-03 	1.812555e+04 
5 	97254.521890 	1.051012e+00 	3.647145e+00 	2.096700e+00 	3.376102e-03 	3.722405e-03 	3.762284e-03 	1.696793e+04 
6 	113130.321138 	1.040215e+00 	3.625573e+00 	2.075107e+00 	3.460658e-03 	3.822302e-03 	3.864296e-03 	1.587580e+04 
7 	127943.411271 	1.029568e+00 	3.604226e+00 	2.053739e+00 	3.547093e-03 	3.924745e-03 	3.968963e-03 	1.481309e+04 
8 	141767.642815 	1.019072e+00 	3.583101e+00 	2.032593e+00 	3.635438e-03 	4.029792e-03 	4.076350e-03 	1.382423e+04 
9 	154671.622765 	1.008725e+00 	3.562198e+00 	2.011667e+00 	3.725726e-03 	4.137505e-03 	4.186524e-03 	1.290398e+04 
10 	166719.086614 	9.985264e-01 	3.541513e+00 	1.990958e+00 	3.817988e-03 	4.247947e-03 	4.299554e-03 	1.204746e+04 
11 	177969.250890 	9.884765e-01 	3.521044e+00 	1.970465e+00 	3.912257e-03 	4.361182e-03 	4.415512e-03 	1.125016e+04 
12 	188477.139923 	9.785746e-01 	3.500789e+00 	1.950184e+00 	4.008564e-03 	4.477277e-03 	4.534469e-03 	1.050789e+04 
13 	198293.888625 	9.688200e-01 	3.480747e+00 	1.930115e+00 	4.106942e-03 	4.596296e-03 	4.656500e-03 	9.816749e+03 
14 	207467.023064 	9.592126e-01 	3.460914e+00 	1.910255e+00 	4.207421e-03 	4.718310e-03 	4.781680e-03 	9.173134e+03 
