i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
24 	179287.683349 	9.395962e-01 	4.943002e+00 	7.023566e-01 	3.714384e-03 	4.152376e-03 	4.201148e-03 	5.122376e+03 
25 	184261.454975 	9.360262e-01 	4.935943e+00 	6.952656e-01 	3.745603e-03 	4.190326e-03 	4.239971e-03 	4.973772e+03 
26 	189091.677572 	9.324969e-01 	4.928956e+00 	6.882466e-01 	3.776844e-03 	4.228356e-03 	4.278883e-03 	4.830223e+03 
27 	193783.213637 	9.290077e-01 	4.922040e+00 	6.812991e-01 	3.808105e-03 	4.266462e-03 	4.317882e-03 	4.691536e+03 
28 	198340.740674 	9.255583e-01 	4.915195e+00 	6.744221e-01 	3.839383e-03 	4.304643e-03 	4.356965e-03 	4.557527e+03 
29 	202768.758898 	9.221482e-01 	4.908420e+00 	6.676152e-01 	3.870676e-03 	4.342895e-03 	4.396128e-03 	4.428018e+03 
30 	207071.598588 	9.187771e-01 	4.901714e+00 	6.608774e-01 	3.901981e-03 	4.381216e-03 	4.435369e-03 	4.302840e+03 
31 	211253.427123 	9.154444e-01 	4.895076e+00 	6.542081e-01 	3.933295e-03 	4.419601e-03 	4.474684e-03 	4.181829e+03 
32 	215318.255688 	9.121498e-01 	4.888507e+00 	6.476066e-01 	3.964616e-03 	4.458049e-03 	4.514071e-03 	4.064829e+03 
33 	219269.945700 	9.088929e-01 	4.882004e+00 	6.410722e-01 	3.995941e-03 	4.496556e-03 	4.553526e-03 	3.951690e+03 
34 	223112.214933 	9.056732e-01 	4.875568e+00 	6.346042e-01 	4.027268e-03 	4.535119e-03 	4.593047e-03 	3.842269e+03 
35 	226848.643389 	9.024904e-01 	4.869198e+00 	6.282019e-01 	4.058594e-03 	4.573736e-03 	4.632630e-03 	3.736428e+03 
36 	230482.678895 	8.993440e-01 	4.862892e+00 	6.218647e-01 	4.089916e-03 	4.612402e-03 	4.672273e-03 	3.634036e+03 
37 	234017.642465 	8.962337e-01 	4.856652e+00 	6.155919e-01 	4.121233e-03 	4.651117e-03 	4.711973e-03 	3.534964e+03 
38 	237456.733420 	8.931591e-01 	4.850474e+00 	6.093827e-01 	4.152541e-03 	4.689875e-03 	4.751725e-03 	3.439091e+03 
39 	240803.034293 	8.901198e-01 	4.844360e+00 	6.032367e-01 	4.183838e-03 	4.728675e-03 	4.791529e-03 	3.346301e+03 
40 	244059.515513 	8.871154e-01 	4.838309e+00 	5.971530e-01 	4.215122e-03 	4.767513e-03 	4.831379e-03 	3.256481e+03 
41 	247229.039887 	8.841455e-01 	4.832319e+00 	5.911312e-01 	4.246390e-03 	4.806387e-03 	4.871274e-03 	3.169524e+03 
42 	250314.366894 	8.812097e-01 	4.826390e+00 	5.851705e-01 	4.277639e-03 	4.845293e-03 	4.911211e-03 	3.085327e+03 
43 	253318.156790 	8.783078e-01 	4.820522e+00 	5.792703e-01 	4.308868e-03 	4.884229e-03 	4.951186e-03 	3.003790e+03 
44 	256242.974533 	8.754393e-01 	4.814713e+00 	5.734300e-01 	4.340074e-03 	4.923191e-03 	4.991196e-03 	2.924818e+03 
45 	259091.293545 	8.726038e-01 	4.808964e+00 	5.676489e-01 	4.371254e-03 	4.962177e-03 	5.031238e-03 	2.848319e+03 
46 	261865.499315 	8.698011e-01 	4.803274e+00 	5.619266e-01 	4.402406e-03 	5.001184e-03 	5.071310e-03 	2.774206e+03 
47 	264567.892842 	8.670306e-01 	4.797642e+00 	5.562623e-01 	4.433528e-03 	5.040208e-03 	5.111409e-03 	2.702394e+03 
48 	267200.693936 	8.642922e-01 	4.792067e+00 	5.506555e-01 	4.464617e-03 	5.079248e-03 	5.151530e-03 	2.632801e+03 
49 	269766.044381 	8.615855e-01 	4.786549e+00 	5.451056e-01 	4.495671e-03 	5.118299e-03 	5.191672e-03 	2.565350e+03 
50 	272266.010960 	8.589100e-01 	4.781087e+00 	5.396120e-01 	4.526688e-03 	5.157360e-03 	5.231832e-03 	2.499967e+03 
51 	274702.588356 	8.562655e-01 	4.775681e+00 	5.341741e-01 	4.557666e-03 	5.196426e-03 	5.272006e-03 	2.436577e+03 
52 	277077.701932 	8.536516e-01 	4.770330e+00 	5.287914e-01 	4.588602e-03 	5.235496e-03 	5.312192e-03 	2.375114e+03 
53 	279393.210389 	8.510680e-01 	4.765034e+00 	5.234632e-01 	4.619494e-03 	5.274567e-03 	5.352387e-03 	2.315508e+03 
54 	281650.908322 	8.485144e-01 	4.759791e+00 	5.181891e-01 	4.650340e-03 	5.313635e-03 	5.392587e-03 	2.257698e+03 
55 	283852.528665 	8.459904e-01 	4.754603e+00 	5.129685e-01 	4.681137e-03 	5.352699e-03 	5.432790e-03 	2.201620e+03 
56 	285999.745034 	8.434958e-01 	4.749467e+00 	5.078008e-01 	4.711884e-03 	5.391754e-03 	5.472993e-03 	2.147216e+03 
57 	288094.173974 	8.410301e-01 	4.744383e+00 	5.026855e-01 	4.742579e-03 	5.430798e-03 	5.513193e-03 	2.094429e+03 
58 	290137.377116 	8.385931e-01 	4.739351e+00 	4.976221e-01 	4.773219e-03 	5.469829e-03 	5.553387e-03 	2.043203e+03 
59 	292130.863242 	8.361844e-01 	4.734371e+00 	4.926099e-01 	4.803801e-03 	5.508844e-03 	5.593573e-03 	1.993486e+03 
60 	294076.090268 	8.338038e-01 	4.729441e+00 	4.876486e-01 	4.834326e-03 	5.547840e-03 	5.633747e-03 	1.945227e+03 
61 	295974.467145 	8.314510e-01 	4.724561e+00 	4.827375e-01 	4.864789e-03 	5.586814e-03 	5.673907e-03 	1.898377e+03 
62 	297827.355682 	8.291256e-01 	4.719732e+00 	4.778762e-01 	4.895189e-03 	5.625763e-03 	5.714050e-03 	1.852889e+03 
63 	299636.072299 	8.268273e-01 	4.714951e+00 	4.730642e-01 	4.925525e-03 	5.664685e-03 	5.754173e-03 	1.808717e+03 
64 	301401.889702 	8.245559e-01 	4.710219e+00 	4.683009e-01 	4.955793e-03 	5.703578e-03 	5.794274e-03 	1.765817e+03 
65 	303126.038500 	8.223110e-01 	4.705536e+00 	4.635858e-01 	4.985993e-03 	5.742438e-03 	5.834349e-03 	1.724149e+03 
66 	304809.708748 	8.200924e-01 	4.700900e+00 	4.589185e-01 	5.016122e-03 	5.781263e-03 	5.874396e-03 	1.683670e+03 
67 	306454.051433 	8.178998e-01 	4.696311e+00 	4.542985e-01 	5.046179e-03 	5.820051e-03 	5.914412e-03 	1.644343e+03 
68 	308060.179901 	8.157328e-01 	4.691769e+00 	4.497252e-01 	5.076162e-03 	5.858798e-03 	5.954395e-03 	1.606128e+03 
69 	309629.171226 	8.135912e-01 	4.687273e+00 	4.451983e-01 	5.106068e-03 	5.897503e-03 	5.994342e-03 	1.568991e+03 
70 	311162.067524 	8.114748e-01 	4.682823e+00 	4.407172e-01 	5.135896e-03 	5.936162e-03 	6.034250e-03 	1.532896e+03 
71 	312659.877218 	8.093831e-01 	4.678418e+00 	4.362815e-01 	5.165645e-03 	5.974773e-03 	6.074116e-03 	1.497810e+03 
72 	314123.576247 	8.073161e-01 	4.674059e+00 	4.318906e-01 	5.195312e-03 	6.013334e-03 	6.113939e-03 	1.463699e+03 
73 	315554.109237 	8.052734e-01 	4.669743e+00 	4.275442e-01 	5.224896e-03 	6.051842e-03 	6.153715e-03 	1.430533e+03 
74 	316952.390616 	8.032546e-01 	4.665472e+00 	4.232418e-01 	5.254395e-03 	6.090295e-03 	6.193442e-03 	1.398281e+03 
75 	318319.305695 	8.012597e-01 	4.661244e+00 	4.189829e-01 	5.283808e-03 	6.128690e-03 	6.233117e-03 	1.366915e+03 
76 	319655.711696 	7.992882e-01 	4.657059e+00 	4.147672e-01 	5.313132e-03 	6.167025e-03 	6.272738e-03 	1.336406e+03 
77 	320962.438752 	7.973400e-01 	4.652916e+00 	4.105940e-01 	5.342367e-03 	6.205298e-03 	6.312303e-03 	1.306727e+03 
78 	322240.290861 	7.954147e-01 	4.648816e+00 	4.064631e-01 	5.371510e-03 	6.243506e-03 	6.351808e-03 	1.277852e+03 
79 	323490.046803 	7.935122e-01 	4.644757e+00 	4.023740e-01 	5.400561e-03 	6.281647e-03 	6.391252e-03 	1.249756e+03 
80 	324712.461026 	7.916322e-01 	4.640740e+00 	3.983263e-01 	5.429518e-03 	6.319718e-03 	6.430632e-03 	1.222414e+03 
81 	325908.264493 	7.897743e-01 	4.636764e+00 	3.943195e-01 	5.458378e-03 	6.357718e-03 	6.469946e-03 	1.195803e+03 
82 	327078.165503 	7.879385e-01 	4.632828e+00 	3.903532e-01 	5.487142e-03 	6.395644e-03 	6.509191e-03 	1.169901e+03 
83 	328222.850474 	7.861244e-01 	4.628932e+00 	3.864270e-01 	5.515806e-03 	6.433494e-03 	6.548365e-03 	1.144685e+03 
84 	329342.984699 	7.843317e-01 	4.625076e+00 	3.825405e-01 	5.544371e-03 	6.471265e-03 	6.587466e-03 	1.120134e+03 
85 	330439.213078 	7.825604e-01 	4.621258e+00 	3.786933e-01 	5.572834e-03 	6.508957e-03 	6.626491e-03 	1.096228e+03 
86 	331512.160812 	7.808100e-01 	4.617480e+00 	3.748850e-01 	5.601195e-03 	6.546565e-03 	6.665438e-03 	1.072948e+03 
87 	332562.434083 	7.790804e-01 	4.613740e+00 	3.711152e-01 	5.629451e-03 	6.584089e-03 	6.704306e-03 	1.050273e+03 
88 	333590.620697 	7.773714e-01 	4.610039e+00 	3.673835e-01 	5.657603e-03 	6.621526e-03 	6.743091e-03 	1.028187e+03 
89 	334597.290714 	7.756826e-01 	4.606374e+00 	3.636895e-01 	5.685647e-03 	6.658875e-03 	6.781792e-03 	1.006670e+03 
90 	335582.997043 	7.740140e-01 	4.602747e+00 	3.600328e-01 	5.713584e-03 	6.696133e-03 	6.820406e-03 	9.857063e+02 
91 	336548.276027 	7.723652e-01 	4.599157e+00 	3.564131e-01 	5.741412e-03 	6.733298e-03 	6.858931e-03 	9.652790e+02 
92 	337493.647995 	7.707360e-01 	4.595604e+00 	3.528300e-01 	5.769130e-03 	6.770368e-03 	6.897366e-03 	9.453720e+02 
93 	338419.617803 	7.691263e-01 	4.592086e+00 	3.492831e-01 	5.796736e-03 	6.807341e-03 	6.935708e-03 	9.259698e+02 
94 	339326.675349 	7.675358e-01 	4.588605e+00 	3.457719e-01 	5.824230e-03 	6.844216e-03 	6.973956e-03 	9.070575e+02 
95 	340215.296071 	7.659642e-01 	4.585158e+00 	3.422963e-01 	5.851611e-03 	6.880991e-03 	7.012106e-03 	8.886207e+02 
96 	341085.941427 	7.644114e-01 	4.581747e+00 	3.388558e-01 	5.878877e-03 	6.917663e-03 	7.050158e-03 	8.706454e+02 
97 	341939.059358 	7.628772e-01 	4.578370e+00 	3.354500e-01 	5.906027e-03 	6.954231e-03 	7.088109e-03 	8.531179e+02 
98 	342775.084732 	7.613613e-01 	4.575028e+00 	3.320786e-01 	5.933062e-03 	6.990694e-03 	7.125958e-03 	8.360254e+02 
99 	343594.439777 	7.598636e-01 	4.571719e+00 	3.287413e-01 	5.959978e-03 	7.027049e-03 	7.163702e-03 	8.193550e+02 
