i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.692637 	0.423609 	5.954822 	0.002926 	0.003117 	0.003139 	0.010830 
1 	9876.779507 	6.902607e-01 	4.193677e-01 	5.950556e+00 	2.939246e-03 	3.131862e-03 	3.153803e-03 	9.875780e+03 
2 	19613.936470 	6.879067e-01 	4.151657e-01 	5.946329e+00 	2.952854e-03 	3.146835e-03 	3.168969e-03 	9.737157e+03 
3 	29215.471100 	6.855768e-01 	4.110060e-01 	5.942145e+00 	2.966406e-03 	3.161751e-03 	3.184078e-03 	9.601535e+03 
4 	38684.409013 	6.832708e-01 	4.068882e-01 	5.938002e+00 	2.979904e-03 	3.176608e-03 	3.199129e-03 	9.468938e+03 
5 	48023.694741 	6.809882e-01 	4.028120e-01 	5.933901e+00 	2.993345e-03 	3.191407e-03 	3.214122e-03 	9.339286e+03 
6 	57236.193779 	6.787290e-01 	3.987768e-01 	5.929841e+00 	3.006730e-03 	3.206148e-03 	3.229055e-03 	9.212499e+03 
7 	66324.695024 	6.764927e-01 	3.947822e-01 	5.925821e+00 	3.020059e-03 	3.220829e-03 	3.243929e-03 	9.088501e+03 
8 	75291.913147 	6.742793e-01 	3.908279e-01 	5.921841e+00 	3.033330e-03 	3.235449e-03 	3.258743e-03 	8.967218e+03 
9 	84140.490873 	6.720884e-01 	3.869134e-01 	5.917901e+00 	3.046544e-03 	3.250010e-03 	3.273497e-03 	8.848578e+03 
10 	92873.001186 	6.699198e-01 	3.830384e-01 	5.914000e+00 	3.059700e-03 	3.264509e-03 	3.288190e-03 	8.732510e+03 
11 	101491.949459 	6.677732e-01 	3.792024e-01 	5.910138e+00 	3.072798e-03 	3.278947e-03 	3.302821e-03 	8.618948e+03 
12 	109999.775508 	6.656484e-01 	3.754050e-01 	5.906315e+00 	3.085837e-03 	3.293324e-03 	3.317390e-03 	8.507826e+03 
13 	118398.855582 	6.635452e-01 	3.716458e-01 	5.902529e+00 	3.098817e-03 	3.307638e-03 	3.331897e-03 	8.399080e+03 
14 	126691.504275 	6.614634e-01 	3.679245e-01 	5.898781e+00 	3.111737e-03 	3.321890e-03 	3.346341e-03 	8.292649e+03 
15 	134879.976388 	6.594027e-01 	3.642407e-01 	5.895071e+00 	3.124599e-03 	3.336078e-03 	3.360722e-03 	8.188472e+03 
16 	142966.468714 	6.573628e-01 	3.605939e-01 	5.891397e+00 	3.137400e-03 	3.350203e-03 	3.375039e-03 	8.086492e+03 
17 	150953.121773 	6.553436e-01 	3.569839e-01 	5.887760e+00 	3.150141e-03 	3.364265e-03 	3.389292e-03 	7.986653e+03 
18 	158842.021481 	6.533449e-01 	3.534101e-01 	5.884160e+00 	3.162822e-03 	3.378262e-03 	3.403481e-03 	7.888900e+03 
19 	166635.200774 	6.513663e-01 	3.498724e-01 	5.880595e+00 	3.175442e-03 	3.392195e-03 	3.417605e-03 	7.793179e+03 
20 	174334.641162 	6.494078e-01 	3.463702e-01 	5.877065e+00 	3.188000e-03 	3.406063e-03 	3.431665e-03 	7.699440e+03 
21 	181942.274249 	6.474690e-01 	3.429033e-01 	5.873571e+00 	3.200498e-03 	3.419866e-03 	3.445659e-03 	7.607633e+03 
22 	189459.983192 	6.455498e-01 	3.394712e-01 	5.870111e+00 	3.212934e-03 	3.433603e-03 	3.459587e-03 	7.517709e+03 
23 	196889.604112 	6.436499e-01 	3.360737e-01 	5.866685e+00 	3.225308e-03 	3.447275e-03 	3.473449e-03 	7.429621e+03 
24 	204232.927465 	6.417692e-01 	3.327104e-01 	5.863294e+00 	3.237621e-03 	3.460881e-03 	3.487245e-03 	7.343323e+03 
25 	211491.699360 	6.399074e-01 	3.293809e-01 	5.859936e+00 	3.249871e-03 	3.474421e-03 	3.500974e-03 	7.258772e+03 
26 	218667.622845 	6.380644e-01 	3.260848e-01 	5.856612e+00 	3.262059e-03 	3.487894e-03 	3.514637e-03 	7.175923e+03 
27 	225762.359137 	6.362398e-01 	3.228219e-01 	5.853321e+00 	3.274185e-03 	3.501300e-03 	3.528232e-03 	7.094736e+03 
28 	232777.528825 	6.344336e-01 	3.195919e-01 	5.850062e+00 	3.286247e-03 	3.514639e-03 	3.541760e-03 	7.015170e+03 
29 	239714.713029 	6.326456e-01 	3.163943e-01 	5.846836e+00 	3.298247e-03 	3.527912e-03 	3.555221e-03 	6.937184e+03 
30 	246575.454516 	6.308754e-01 	3.132288e-01 	5.843641e+00 	3.310184e-03 	3.541116e-03 	3.568613e-03 	6.860741e+03 
31 	253361.258795 	6.291231e-01 	3.100952e-01 	5.840479e+00 	3.322058e-03 	3.554254e-03 	3.581938e-03 	6.785804e+03 
32 	260073.595161 	6.273882e-01 	3.069930e-01 	5.837347e+00 	3.333869e-03 	3.567323e-03 	3.595194e-03 	6.712336e+03 
33 	266713.897713 	6.256707e-01 	3.039221e-01 	5.834247e+00 	3.345616e-03 	3.580324e-03 	3.608382e-03 	6.640303e+03 
34 	273283.566344 	6.239704e-01 	3.008820e-01 	5.831177e+00 	3.357299e-03 	3.593258e-03 	3.621502e-03 	6.569669e+03 
35 	279783.967693 	6.222871e-01 	2.978725e-01 	5.828138e+00 	3.368919e-03 	3.606122e-03 	3.634553e-03 	6.500401e+03 
36 	286216.436065 	6.206206e-01 	2.948932e-01 	5.825129e+00 	3.380476e-03 	3.618919e-03 	3.647535e-03 	6.432468e+03 
37 	292582.274332 	6.189707e-01 	2.919438e-01 	5.822150e+00 	3.391968e-03 	3.631647e-03 	3.660448e-03 	6.365838e+03 
38 	298882.754800 	6.173372e-01 	2.890241e-01 	5.819200e+00 	3.403397e-03 	3.644306e-03 	3.673291e-03 	6.300480e+03 
39 	305119.120043 	6.157201e-01 	2.861337e-01 	5.816280e+00 	3.414762e-03 	3.656897e-03 	3.686066e-03 	6.236365e+03 
40 	311292.583723 	6.141190e-01 	2.832723e-01 	5.813388e+00 	3.426063e-03 	3.669418e-03 	3.698771e-03 	6.173464e+03 
41 	317404.331376 	6.125338e-01 	2.804397e-01 	5.810525e+00 	3.437299e-03 	3.681871e-03 	3.711406e-03 	6.111748e+03 
42 	323455.521177 	6.109644e-01 	2.776355e-01 	5.807690e+00 	3.448472e-03 	3.694254e-03 	3.723972e-03 	6.051190e+03 
43 	329447.284681 	6.094105e-01 	2.748595e-01 	5.804884e+00 	3.459581e-03 	3.706569e-03 	3.736469e-03 	5.991764e+03 
44 	335380.727540 	6.078721e-01 	2.721113e-01 	5.802105e+00 	3.470625e-03 	3.718814e-03 	3.748895e-03 	5.933443e+03 
45 	341256.930202 	6.063489e-01 	2.693908e-01 	5.799353e+00 	3.481606e-03 	3.730990e-03 	3.761252e-03 	5.876203e+03 
46 	347076.948581 	6.048408e-01 	2.666975e-01 	5.796629e+00 	3.492522e-03 	3.743097e-03 	3.773539e-03 	5.820018e+03 
47 	352841.814717 	6.033476e-01 	2.640313e-01 	5.793931e+00 	3.503374e-03 	3.755134e-03 	3.785756e-03 	5.764866e+03 
