i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.902978 	0.484392 	5.683697 	0.002945 	0.003152 	0.003176 	0.010830 
1 	11604.604986 	9.001293e-01 	4.795371e-01 	5.678817e+00 	2.960594e-03 	3.169549e-03 	3.194358e-03 	1.160360e+04 
2 	23019.089457 	8.973059e-01 	4.747267e-01 	5.673982e+00 	2.976538e-03 	3.187232e-03 	3.212299e-03 	1.141448e+04 
3 	34248.876567 	8.945104e-01 	4.699648e-01 	5.669195e+00 	2.992434e-03 	3.204867e-03 	3.230193e-03 	1.122979e+04 
4 	45298.418291 	8.917423e-01 	4.652511e-01 	5.664456e+00 	3.008282e-03 	3.222454e-03 	3.248039e-03 	1.104954e+04 
5 	56172.039145 	8.890016e-01 	4.605849e-01 	5.659764e+00 	3.024081e-03 	3.239991e-03 	3.265835e-03 	1.087362e+04 
6 	66873.939614 	8.862878e-01 	4.559658e-01 	5.655120e+00 	3.039830e-03 	3.257477e-03 	3.283581e-03 	1.070190e+04 
7 	77408.200208 	8.836007e-01 	4.513933e-01 	5.650521e+00 	3.055529e-03 	3.274911e-03 	3.301276e-03 	1.053426e+04 
8 	87778.785385 	8.809400e-01 	4.468670e-01 	5.645969e+00 	3.071176e-03 	3.292294e-03 	3.318918e-03 	1.037059e+04 
9 	97989.547321 	8.783055e-01 	4.423863e-01 	5.641462e+00 	3.086772e-03 	3.309623e-03 	3.336509e-03 	1.021076e+04 
10 	108044.229554 	8.756969e-01 	4.379509e-01 	5.637000e+00 	3.102315e-03 	3.326898e-03 	3.354045e-03 	1.005468e+04 
11 	117946.470491 	8.731138e-01 	4.335602e-01 	5.632582e+00 	3.117805e-03 	3.344119e-03 	3.371527e-03 	9.902241e+03 
12 	127699.806785 	8.705561e-01 	4.292138e-01 	5.628209e+00 	3.133241e-03 	3.361284e-03 	3.388954e-03 	9.753336e+03 
13 	137307.676606 	8.680234e-01 	4.249112e-01 	5.623879e+00 	3.148623e-03 	3.378393e-03 	3.406325e-03 	9.607870e+03 
14 	146773.422775 	8.655156e-01 	4.206520e-01 	5.619592e+00 	3.163949e-03 	3.395445e-03 	3.423640e-03 	9.465746e+03 
15 	156100.295807 	8.630323e-01 	4.164358e-01 	5.615348e+00 	3.179220e-03 	3.412439e-03 	3.440896e-03 	9.326873e+03 
16 	165291.456831 	8.605733e-01 	4.122621e-01 	5.611147e+00 	3.194435e-03 	3.429375e-03 	3.458095e-03 	9.191161e+03 
17 	174349.980412 	8.581383e-01 	4.081304e-01 	5.606987e+00 	3.209593e-03 	3.446252e-03 	3.475234e-03 	9.058524e+03 
18 	183278.857281 	8.557271e-01 	4.040404e-01 	5.602869e+00 	3.224693e-03 	3.463069e-03 	3.492314e-03 	8.928877e+03 
19 	192080.996954 	8.533395e-01 	3.999917e-01 	5.598791e+00 	3.239736e-03 	3.479825e-03 	3.509334e-03 	8.802140e+03 
20 	200759.230276 	8.509751e-01 	3.959837e-01 	5.594755e+00 	3.254720e-03 	3.496521e-03 	3.526292e-03 	8.678233e+03 
21 	209316.311864 	8.486338e-01 	3.920161e-01 	5.590758e+00 	3.269645e-03 	3.513154e-03 	3.543189e-03 	8.557082e+03 
22 	217754.922470 	8.463153e-01 	3.880885e-01 	5.586802e+00 	3.284511e-03 	3.529726e-03 	3.560024e-03 	8.438611e+03 
23 	226077.671266 	8.440194e-01 	3.842005e-01 	5.582884e+00 	3.299317e-03 	3.546234e-03 	3.576795e-03 	8.322749e+03 
24 	234287.098041 	8.417458e-01 	3.803517e-01 	5.579006e+00 	3.314062e-03 	3.562679e-03 	3.593503e-03 	8.209427e+03 
25 	242385.675333 	8.394943e-01 	3.765416e-01 	5.575166e+00 	3.328747e-03 	3.579060e-03 	3.610147e-03 	8.098577e+03 
26 	250375.810479 	8.372647e-01 	3.727699e-01 	5.571364e+00 	3.343370e-03 	3.595376e-03 	3.626727e-03 	7.990135e+03 
27 	258259.847601 	8.350567e-01 	3.690362e-01 	5.567600e+00 	3.357932e-03 	3.611627e-03 	3.643241e-03 	7.884037e+03 
28 	266040.069521 	8.328702e-01 	3.653401e-01 	5.563874e+00 	3.372431e-03 	3.627812e-03 	3.659689e-03 	7.780222e+03 
29 	273718.699615 	8.307048e-01 	3.616813e-01 	5.560185e+00 	3.386868e-03 	3.643931e-03 	3.676071e-03 	7.678630e+03 
30 	281297.903599 	8.285604e-01 	3.580592e-01 	5.556532e+00 	3.401241e-03 	3.659983e-03 	3.692386e-03 	7.579204e+03 
31 	288779.791257 	8.264368e-01 	3.544737e-01 	5.552915e+00 	3.415552e-03 	3.675968e-03 	3.708633e-03 	7.481888e+03 
32 	296166.418118 	8.243337e-01 	3.509242e-01 	5.549335e+00 	3.429799e-03 	3.691885e-03 	3.724813e-03 	7.386627e+03 
33 	303459.787061 	8.222510e-01 	3.474104e-01 	5.545790e+00 	3.443981e-03 	3.707734e-03 	3.740925e-03 	7.293369e+03 
34 	310661.849884 	8.201884e-01 	3.439321e-01 	5.542280e+00 	3.458100e-03 	3.723515e-03 	3.756967e-03 	7.202063e+03 
35 	317774.508810 	8.181456e-01 	3.404887e-01 	5.538805e+00 	3.472153e-03 	3.739226e-03 	3.772941e-03 	7.112659e+03 
36 	324799.617944 	8.161226e-01 	3.370800e-01 	5.535364e+00 	3.486142e-03 	3.754869e-03 	3.788844e-03 	7.025109e+03 
37 	331738.984687 	8.141191e-01 	3.337056e-01 	5.531958e+00 	3.500065e-03 	3.770441e-03 	3.804678e-03 	6.939367e+03 
38 	338594.371101 	8.121348e-01 	3.303651e-01 	5.528585e+00 	3.513922e-03 	3.785943e-03 	3.820441e-03 	6.855386e+03 
39 	345367.495223 	8.101697e-01 	3.270583e-01 	5.525245e+00 	3.527714e-03 	3.801375e-03 	3.836134e-03 	6.773124e+03 
40 	352060.032350 	8.082234e-01 	3.237847e-01 	5.521939e+00 	3.541439e-03 	3.816736e-03 	3.851755e-03 	6.692537e+03 
41 	358673.616266 	8.062959e-01 	3.205440e-01 	5.518666e+00 	3.555098e-03 	3.832025e-03 	3.867304e-03 	6.613584e+03 
42 	365209.840443 	8.043868e-01 	3.173360e-01 	5.515425e+00 	3.568690e-03 	3.847243e-03 	3.882782e-03 	6.536224e+03 
43 	371670.259194 	8.024961e-01 	3.141602e-01 	5.512216e+00 	3.582216e-03 	3.862389e-03 	3.898187e-03 	6.460419e+03 
44 	378056.388792 	8.006234e-01 	3.110163e-01 	5.509038e+00 	3.595674e-03 	3.877463e-03 	3.913520e-03 	6.386130e+03 
45 	384369.708554 	7.987687e-01 	3.079041e-01 	5.505893e+00 	3.609065e-03 	3.892464e-03 	3.928780e-03 	6.313320e+03 
46 	390611.661889 	7.969318e-01 	3.048231e-01 	5.502778e+00 	3.622388e-03 	3.907393e-03 	3.943967e-03 	6.241953e+03 
47 	396783.657314 	7.951124e-01 	3.017731e-01 	5.499694e+00 	3.635644e-03 	3.922249e-03 	3.959080e-03 	6.171995e+03 
