i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.310178 	3.939539 	1.821351 	0.003010 	0.003324 	0.003359 	0.010830 
1 	25106.433519 	1.302730e+00 	3.921015e+00 	1.802791e+00 	3.070324e-03 	3.395390e-03 	3.432701e-03 	2.510543e+04 
2 	48941.490076 	1.295450e+00 	3.902648e+00 	1.784388e+00 	3.131522e-03 	3.468540e-03 	3.507497e-03 	2.383506e+04 
3 	71578.129772 	1.288340e+00 	3.884473e+00 	1.766175e+00 	3.193594e-03 	3.542966e-03 	3.583637e-03 	2.263664e+04 
4 	93085.701332 	1.281401e+00 	3.866490e+00 	1.748153e+00 	3.256535e-03 	3.618680e-03 	3.661135e-03 	2.150757e+04 
5 	113529.374793 	1.274635e+00 	3.848695e+00 	1.730318e+00 	3.320345e-03 	3.695689e-03 	3.740001e-03 	2.044367e+04 
6 	132970.388650 	1.268042e+00 	3.831087e+00 	1.712669e+00 	3.385020e-03 	3.774004e-03 	3.820249e-03 	1.944101e+04 
7 	151466.299557 	1.261624e+00 	3.813665e+00 	1.695204e+00 	3.450556e-03 	3.853633e-03 	3.901889e-03 	1.849591e+04 
8 	169071.215873 	1.255383e+00 	3.796426e+00 	1.677921e+00 	3.516947e-03 	3.934584e-03 	3.984932e-03 	1.760492e+04 
9 	185836.015945 	1.249321e+00 	3.779368e+00 	1.660818e+00 	3.584187e-03 	4.016864e-03 	4.069388e-03 	1.676480e+04 
10 	201808.552145 	1.243438e+00 	3.762490e+00 	1.643894e+00 	3.652270e-03 	4.100479e-03 	4.155266e-03 	1.597254e+04 
11 	217033.841597 	1.237739e+00 	3.745790e+00 	1.627147e+00 	3.721186e-03 	4.185435e-03 	4.242575e-03 	1.522529e+04 
12 	231554.244503 	1.232224e+00 	3.729267e+00 	1.610574e+00 	3.790926e-03 	4.271736e-03 	4.331323e-03 	1.452040e+04 
13 	245409.630861 	1.226896e+00 	3.712918e+00 	1.594175e+00 	3.861478e-03 	4.359385e-03 	4.421515e-03 	1.385539e+04 
14 	258637.536375 	1.221758e+00 	3.696742e+00 	1.577947e+00 	3.932831e-03 	4.448384e-03 	4.513158e-03 	1.322791e+04 
15 	271273.308186 	1.216812e+00 	3.680736e+00 	1.561889e+00 	4.004971e-03 	4.538734e-03 	4.606255e-03 	1.263577e+04 
16 	283350.241203 	1.212062e+00 	3.664901e+00 	1.545998e+00 	4.077881e-03 	4.630435e-03 	4.700811e-03 	1.207693e+04 
17 	294899.705528 	1.207511e+00 	3.649233e+00 	1.530274e+00 	4.151546e-03 	4.723485e-03 	4.796826e-03 	1.154946e+04 
18 	305951.265589 	1.203163e+00 	3.633731e+00 	1.514715e+00 	4.225945e-03 	4.817880e-03 	4.894300e-03 	1.105156e+04 
19 	316532.791497 	1.199021e+00 	3.618394e+00 	1.499318e+00 	4.301058e-03 	4.913615e-03 	4.993233e-03 	1.058153e+04 
20 	326670.563083 	1.195089e+00 	3.603220e+00 	1.484083e+00 	4.376862e-03 	5.010683e-03 	5.093622e-03 	1.013777e+04 
21 	336389.367074 	1.191371e+00 	3.588207e+00 	1.469007e+00 	4.453333e-03 	5.109075e-03 	5.195461e-03 	9.718804e+03 
22 	345712.587785 	1.187872e+00 	3.573354e+00 	1.454089e+00 	4.530444e-03 	5.208780e-03 	5.298744e-03 	9.323221e+03 
23 	354662.291714 	1.184598e+00 	3.558659e+00 	1.439328e+00 	4.608165e-03 	5.309785e-03 	5.403461e-03 	8.949704e+03 
24 	363259.306291 	1.181552e+00 	3.544121e+00 	1.424722e+00 	4.686464e-03 	5.412074e-03 	5.509603e-03 	8.597015e+03 
25 	371523.293194 	1.178742e+00 	3.529738e+00 	1.410269e+00 	4.765308e-03 	5.515631e-03 	5.617155e-03 	8.263987e+03 
26 	379472.816347 	1.176171e+00 	3.515509e+00 	1.395967e+00 	4.844660e-03 	5.620434e-03 	5.726102e-03 	7.949523e+03 
27 	387125.404894 	1.173848e+00 	3.501433e+00 	1.381816e+00 	4.924480e-03 	5.726459e-03 	5.836424e-03 	7.652589e+03 
28 	394497.611288 	1.171778e+00 	3.487507e+00 	1.367814e+00 	5.004725e-03 	5.833683e-03 	5.948102e-03 	7.372206e+03 
29 	401605.064637 	1.169968e+00 	3.473730e+00 	1.353959e+00 	5.085351e-03 	5.942074e-03 	6.061110e-03 	7.107453e+03 
30 	408462.519405 	1.168426e+00 	3.460101e+00 	1.340249e+00 	5.166310e-03 	6.051602e-03 	6.175422e-03 	6.857455e+03 
31 	415083.899512 	1.167159e+00 	3.446618e+00 	1.326684e+00 	5.247549e-03 	6.162231e-03 	6.291008e-03 	6.621380e+03 
32 	421482.337850 	1.166175e+00 	3.433281e+00 	1.313260e+00 	5.329014e-03 	6.273923e-03 	6.407834e-03 	6.398438e+03 
33 	427670.211171 	1.165482e+00 	3.420086e+00 	1.299978e+00 	5.410648e-03 	6.386636e-03 	6.525865e-03 	6.187873e+03 
34 	433659.170281 	1.165090e+00 	3.407034e+00 	1.286836e+00 	5.492391e-03 	6.500327e-03 	6.645062e-03 	5.988959e+03 
35 	439460.165422 	1.165006e+00 	3.394122e+00 	1.273831e+00 	5.574179e-03 	6.614948e-03 	6.765382e-03 	5.800995e+03 
