i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.658911 	1.804897 	2.607260 	0.003239 	0.003833 	0.003937 	0.010830 
1 	35050.579208 	2.665487e+00 	1.786352e+00 	2.588871e+00 	3.290459e-03 	3.908168e-03 	4.017231e-03 	3.504958e+04 
2 	67471.016589 	2.671415e+00 	1.767871e+00 	2.570561e+00 	3.343548e-03 	3.986139e-03 	4.101051e-03 	3.242044e+04 
3 	97435.323622 	2.676707e+00 	1.749576e+00 	2.552450e+00 	3.398235e-03 	4.066968e-03 	4.188099e-03 	2.996431e+04 
4 	125125.504910 	2.681376e+00 	1.731469e+00 	2.534546e+00 	3.454546e-03 	4.150746e-03 	4.278489e-03 	2.769018e+04 
5 	150714.100666 	2.685437e+00 	1.713550e+00 	2.516847e+00 	3.512519e-03 	4.237589e-03 	4.372367e-03 	2.558860e+04 
6 	174363.469467 	2.688903e+00 	1.695819e+00 	2.499355e+00 	3.572195e-03 	4.327619e-03 	4.469885e-03 	2.364937e+04 
7 	196225.897177 	2.691789e+00 	1.678275e+00 	2.482071e+00 	3.633615e-03 	4.420966e-03 	4.571204e-03 	2.186243e+04 
8 	216443.851052 	2.694111e+00 	1.660916e+00 	2.464997e+00 	3.696819e-03 	4.517761e-03 	4.676494e-03 	2.021795e+04 
9 	235150.325112 	2.695882e+00 	1.643742e+00 	2.448133e+00 	3.761848e-03 	4.618147e-03 	4.785932e-03 	1.870647e+04 
10 	252469.251454 	2.697117e+00 	1.626752e+00 	2.431483e+00 	3.828744e-03 	4.722270e-03 	4.899709e-03 	1.731893e+04 
11 	268515.957701 	2.697830e+00 	1.609945e+00 	2.415047e+00 	3.897548e-03 	4.830284e-03 	5.018022e-03 	1.604671e+04 
12 	283397.654899 	2.698033e+00 	1.593320e+00 	2.398830e+00 	3.968304e-03 	4.942354e-03 	5.141084e-03 	1.488170e+04 
13 	297213.943576 	2.697739e+00 	1.576877e+00 	2.382834e+00 	4.041055e-03 	5.058649e-03 	5.269118e-03 	1.381629e+04 
14 	310057.329006 	2.696958e+00 	1.560616e+00 	2.367065e+00 	4.115842e-03 	5.179348e-03 	5.402357e-03 	1.284339e+04 
15 	322013.738933 	2.695701e+00 	1.544535e+00 	2.351526e+00 	4.192707e-03 	5.304636e-03 	5.541048e-03 	1.195641e+04 
16 	333163.039543 	2.693978e+00 	1.528635e+00 	2.336224e+00 	4.271694e-03 	5.434708e-03 	5.685452e-03 	1.114930e+04 
17 	343579.547241 	2.691795e+00 	1.512915e+00 	2.321167e+00 	4.352840e-03 	5.569764e-03 	5.835837e-03 	1.041651e+04 
18 	353332.535529 	2.689159e+00 	1.497376e+00 	2.306363e+00 	4.436183e-03 	5.710007e-03 	5.992483e-03 	9.752988e+03 
19 	362486.737733 	2.686076e+00 	1.482017e+00 	2.291822e+00 	4.521756e-03 	5.855646e-03 	6.155676e-03 	9.154202e+03 
