i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.167908 	1.469033 	5.434127 	0.002889 	0.003058 	0.003075 	0.010830 
1 	4974.579498 	1.662248e-01 	1.462486e+00 	5.427583e+00 	2.907723e-03 	3.077862e-03 	3.094939e-03 	4.973579e+03 
2 	9861.970677 	1.645565e-01 	1.455961e+00 	5.421061e+00 	2.926065e-03 	3.097912e-03 	3.115199e-03 	4.887391e+03 
3 	14664.904828 	1.629049e-01 	1.449464e+00 	5.414568e+00 	2.944468e-03 	3.118034e-03 	3.135534e-03 	4.802934e+03 
4 	19385.176687 	1.612699e-01 	1.442995e+00 	5.408103e+00 	2.962932e-03 	3.138229e-03 	3.155944e-03 	4.720272e+03 
5 	24024.537246 	1.596515e-01 	1.436555e+00 	5.401667e+00 	2.981455e-03 	3.158497e-03 	3.176428e-03 	4.639361e+03 
6 	28584.694215 	1.580493e-01 	1.430143e+00 	5.395258e+00 	3.000039e-03 	3.178837e-03 	3.196987e-03 	4.560157e+03 
7 	33067.313227 	1.564632e-01 	1.423759e+00 	5.388878e+00 	3.018683e-03 	3.199250e-03 	3.217622e-03 	4.482619e+03 
8 	37474.019014 	1.548932e-01 	1.417403e+00 	5.382525e+00 	3.037388e-03 	3.219736e-03 	3.238331e-03 	4.406706e+03 
9 	41806.396541 	1.533389e-01 	1.411074e+00 	5.376200e+00 	3.056154e-03 	3.240295e-03 	3.259115e-03 	4.332378e+03 
10 	46065.992111 	1.518003e-01 	1.404772e+00 	5.369902e+00 	3.074980e-03 	3.260928e-03 	3.279976e-03 	4.259596e+03 
11 	50254.314431 	1.502771e-01 	1.398498e+00 	5.363630e+00 	3.093867e-03 	3.281635e-03 	3.300911e-03 	4.188322e+03 
12 	54372.835649 	1.487693e-01 	1.392250e+00 	5.357386e+00 	3.112815e-03 	3.302415e-03 	3.321923e-03 	4.118521e+03 
13 	58422.992360 	1.472767e-01 	1.386028e+00 	5.351168e+00 	3.131825e-03 	3.323269e-03 	3.343011e-03 	4.050157e+03 
14 	62406.186574 	1.457991e-01 	1.379833e+00 	5.344976e+00 	3.150895e-03 	3.344197e-03 	3.364175e-03 	3.983194e+03 
15 	66323.786668 	1.443364e-01 	1.373664e+00 	5.338810e+00 	3.170027e-03 	3.365199e-03 	3.385416e-03 	3.917600e+03 
16 	70177.128293 	1.428884e-01 	1.367521e+00 	5.332670e+00 	3.189220e-03 	3.386276e-03 	3.406733e-03 	3.853342e+03 
17 	73967.515270 	1.414550e-01 	1.361403e+00 	5.326556e+00 	3.208475e-03 	3.407428e-03 	3.428128e-03 	3.790387e+03 
18 	77696.220445 	1.400360e-01 	1.355311e+00 	5.320467e+00 	3.227792e-03 	3.428654e-03 	3.449599e-03 	3.728705e+03 
19 	81364.486528 	1.386312e-01 	1.349244e+00 	5.314403e+00 	3.247170e-03 	3.449956e-03 	3.471148e-03 	3.668266e+03 
20 	84973.526902 	1.372407e-01 	1.343202e+00 	5.308365e+00 	3.266610e-03 	3.471332e-03 	3.492774e-03 	3.609040e+03 
21 	88524.526410 	1.358641e-01 	1.337185e+00 	5.302351e+00 	3.286113e-03 	3.492784e-03 	3.514478e-03 	3.551000e+03 
22 	92018.642116 	1.345013e-01 	1.331192e+00 	5.296361e+00 	3.305677e-03 	3.514312e-03 	3.536260e-03 	3.494116e+03 
23 	95457.004049 	1.331523e-01 	1.325224e+00 	5.290396e+00 	3.325304e-03 	3.535916e-03 	3.558121e-03 	3.438362e+03 
24 	98840.715917 	1.318168e-01 	1.319280e+00 	5.284456e+00 	3.344994e-03 	3.557595e-03 	3.580059e-03 	3.383712e+03 
25 	102170.855808 	1.304948e-01 	1.313361e+00 	5.278539e+00 	3.364746e-03 	3.579351e-03 	3.602077e-03 	3.330140e+03 
26 	105448.476864 	1.291861e-01 	1.307464e+00 	5.272646e+00 	3.384560e-03 	3.601184e-03 	3.624173e-03 	3.277621e+03 
27 	108674.607938 	1.278905e-01 	1.301592e+00 	5.266776e+00 	3.404438e-03 	3.623093e-03 	3.646348e-03 	3.226131e+03 
28 	111850.254236 	1.266080e-01 	1.295743e+00 	5.260930e+00 	3.424379e-03 	3.645079e-03 	3.668603e-03 	3.175646e+03 
29 	114976.397928 	1.253384e-01 	1.289917e+00 	5.255108e+00 	3.444383e-03 	3.667142e-03 	3.690937e-03 	3.126144e+03 
30 	118053.998757 	1.240815e-01 	1.284114e+00 	5.249308e+00 	3.464450e-03 	3.689282e-03 	3.713351e-03 	3.077601e+03 
31 	121083.994618 	1.228373e-01 	1.278334e+00 	5.243531e+00 	3.484581e-03 	3.711500e-03 	3.735845e-03 	3.029996e+03 
32 	124067.302125 	1.216056e-01 	1.272577e+00 	5.237777e+00 	3.504775e-03 	3.733796e-03 	3.758420e-03 	2.983308e+03 
33 	127004.817166 	1.203863e-01 	1.266842e+00 	5.232045e+00 	3.525034e-03 	3.756170e-03 	3.781075e-03 	2.937515e+03 
34 	129897.415430 	1.191792e-01 	1.261130e+00 	5.226335e+00 	3.545356e-03 	3.778622e-03 	3.803811e-03 	2.892598e+03 
35 	132745.952933 	1.179843e-01 	1.255439e+00 	5.220648e+00 	3.565742e-03 	3.801153e-03 	3.826628e-03 	2.848538e+03 
