i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.020662 	5.809624 	1.240781 	0.002882 	0.003075 	0.003092 	0.010830 
1 	3421.456848 	2.045582e-02 	5.804806e+00 	1.235959e+00 	2.894109e-03 	3.088431e-03 	3.105501e-03 	3.420457e+03 
2 	6802.825013 	2.025112e-02 	5.799995e+00 	1.231143e+00 	2.906352e-03 	3.102131e-03 	3.119351e-03 	3.381368e+03 
3 	10145.555267 	2.004846e-02 	5.795193e+00 	1.226336e+00 	2.918638e-03 	3.115883e-03 	3.133256e-03 	3.342730e+03 
4 	13450.120354 	1.984783e-02 	5.790401e+00 	1.221540e+00 	2.930967e-03 	3.129689e-03 	3.147215e-03 	3.304565e+03 
5 	16716.986779 	1.964922e-02 	5.785618e+00 	1.216752e+00 	2.943339e-03 	3.143548e-03 	3.161229e-03 	3.266866e+03 
6 	19946.614784 	1.945259e-02 	5.780845e+00 	1.211974e+00 	2.955754e-03 	3.157460e-03 	3.175297e-03 	3.229628e+03 
7 	23139.458442 	1.925792e-02 	5.776081e+00 	1.207206e+00 	2.968211e-03 	3.171427e-03 	3.189421e-03 	3.192844e+03 
8 	26295.965748 	1.906521e-02 	5.771327e+00 	1.202447e+00 	2.980713e-03 	3.185447e-03 	3.203600e-03 	3.156507e+03 
9 	29416.578715 	1.887443e-02 	5.766582e+00 	1.197698e+00 	2.993257e-03 	3.199521e-03 	3.217834e-03 	3.120613e+03 
10 	32501.733458 	1.868555e-02 	5.761847e+00 	1.192958e+00 	3.005846e-03 	3.213650e-03 	3.232124e-03 	3.085155e+03 
11 	35551.860283 	1.849857e-02 	5.757121e+00 	1.188227e+00 	3.018478e-03 	3.227833e-03 	3.246470e-03 	3.050127e+03 
12 	38567.383777 	1.831346e-02 	5.752404e+00 	1.183506e+00 	3.031154e-03 	3.242072e-03 	3.260872e-03 	3.015523e+03 
13 	41548.722892 	1.813020e-02 	5.747697e+00 	1.178794e+00 	3.043874e-03 	3.256365e-03 	3.275331e-03 	2.981339e+03 
14 	44496.291023 	1.794878e-02 	5.742999e+00 	1.174091e+00 	3.056639e-03 	3.270714e-03 	3.289847e-03 	2.947568e+03 
15 	47410.496099 	1.776917e-02 	5.738310e+00 	1.169397e+00 	3.069448e-03 	3.285119e-03 	3.304419e-03 	2.914205e+03 
16 	50291.740658 	1.759136e-02 	5.733630e+00 	1.164713e+00 	3.082301e-03 	3.299579e-03 	3.319049e-03 	2.881245e+03 
17 	53140.421929 	1.741533e-02 	5.728960e+00 	1.160038e+00 	3.095199e-03 	3.314096e-03 	3.333737e-03 	2.848681e+03 
18 	55956.931909 	1.724107e-02 	5.724298e+00 	1.155372e+00 	3.108142e-03 	3.328668e-03 	3.348482e-03 	2.816510e+03 
19 	58741.657440 	1.706854e-02 	5.719646e+00 	1.150715e+00 	3.121131e-03 	3.343298e-03 	3.363285e-03 	2.784726e+03 
20 	61494.980286 	1.689775e-02 	5.715003e+00 	1.146067e+00 	3.134164e-03 	3.357984e-03 	3.378146e-03 	2.753323e+03 
21 	64217.277206 	1.672866e-02 	5.710369e+00 	1.141428e+00 	3.147243e-03 	3.372727e-03 	3.393066e-03 	2.722297e+03 
22 	66908.920027 	1.656127e-02 	5.705744e+00 	1.136798e+00 	3.160367e-03 	3.387527e-03 	3.408045e-03 	2.691643e+03 
23 	69570.275718 	1.639555e-02 	5.701128e+00 	1.132177e+00 	3.173537e-03 	3.402385e-03 	3.423082e-03 	2.661356e+03 
24 	72201.706458 	1.623149e-02 	5.696521e+00 	1.127565e+00 	3.186752e-03 	3.417301e-03 	3.438179e-03 	2.631431e+03 
25 	74803.569709 	1.606908e-02 	5.691923e+00 	1.122962e+00 	3.200014e-03 	3.432275e-03 	3.453336e-03 	2.601863e+03 
26 	77376.218279 	1.590829e-02 	5.687333e+00 	1.118368e+00 	3.213322e-03 	3.447307e-03 	3.468552e-03 	2.572649e+03 
27 	79920.000396 	1.574911e-02 	5.682753e+00 	1.113782e+00 	3.226676e-03 	3.462397e-03 	3.483828e-03 	2.543782e+03 
28 	82435.259771 	1.559152e-02 	5.678182e+00 	1.109206e+00 	3.240077e-03 	3.477547e-03 	3.499165e-03 	2.515259e+03 
29 	84922.335660 	1.543551e-02 	5.673619e+00 	1.104638e+00 	3.253524e-03 	3.492755e-03 	3.514562e-03 	2.487076e+03 
30 	87381.562936 	1.528106e-02 	5.669065e+00 	1.100079e+00 	3.267018e-03 	3.508023e-03 	3.530020e-03 	2.459227e+03 
31 	89813.272143 	1.512816e-02 	5.664520e+00 	1.095529e+00 	3.280559e-03 	3.523350e-03 	3.545539e-03 	2.431709e+03 
32 	92217.789566 	1.497679e-02 	5.659983e+00 	1.090988e+00 	3.294148e-03 	3.538737e-03 	3.561119e-03 	2.404517e+03 
33 	94595.437287 	1.482693e-02 	5.655456e+00 	1.086455e+00 	3.307783e-03 	3.554183e-03 	3.576761e-03 	2.377648e+03 
34 	96946.533247 	1.467858e-02 	5.650937e+00 	1.081931e+00 	3.321466e-03 	3.569690e-03 	3.592465e-03 	2.351096e+03 
35 	99271.391304 	1.453170e-02 	5.646426e+00 	1.077415e+00 	3.335196e-03 	3.585258e-03 	3.608231e-03 	2.324858e+03 
36 	101570.321293 	1.438630e-02 	5.641925e+00 	1.072908e+00 	3.348975e-03 	3.600886e-03 	3.624060e-03 	2.298930e+03 
37 	103843.629083 	1.424236e-02 	5.637431e+00 	1.068410e+00 	3.362801e-03 	3.616576e-03 	3.639951e-03 	2.273308e+03 
38 	106091.616629 	1.409985e-02 	5.632947e+00 	1.063920e+00 	3.376675e-03 	3.632327e-03 	3.655905e-03 	2.247988e+03 
39 	108314.582035 	1.395877e-02 	5.628471e+00 	1.059439e+00 	3.390598e-03 	3.648139e-03 	3.671922e-03 	2.222965e+03 
40 	110512.819603 	1.381910e-02 	5.624003e+00 	1.054966e+00 	3.404569e-03 	3.664013e-03 	3.688003e-03 	2.198238e+03 
41 	112686.619886 	1.368084e-02 	5.619544e+00 	1.050502e+00 	3.418588e-03 	3.679949e-03 	3.704148e-03 	2.173800e+03 
42 	114836.269746 	1.354395e-02 	5.615094e+00 	1.046046e+00 	3.432656e-03 	3.695948e-03 	3.720357e-03 	2.149650e+03 
43 	116962.052402 	1.340844e-02 	5.610651e+00 	1.041599e+00 	3.446774e-03 	3.712009e-03 	3.736630e-03 	2.125783e+03 
44 	119064.247481 	1.327428e-02 	5.606218e+00 	1.037160e+00 	3.460940e-03 	3.728132e-03 	3.752967e-03 	2.102195e+03 
45 	121143.131070 	1.314146e-02 	5.601792e+00 	1.032729e+00 	3.475155e-03 	3.744319e-03 	3.769370e-03 	2.078884e+03 
46 	123198.975765 	1.300998e-02 	5.597375e+00 	1.028307e+00 	3.489420e-03 	3.760570e-03 	3.785838e-03 	2.055845e+03 
47 	125232.050721 	1.287981e-02 	5.592967e+00 	1.023893e+00 	3.503735e-03 	3.776884e-03 	3.802371e-03 	2.033075e+03 
48 	127242.621696 	1.275094e-02 	5.588567e+00 	1.019487e+00 	3.518099e-03 	3.793262e-03 	3.818970e-03 	2.010571e+03 
49 	129230.951105 	1.262336e-02 	5.584175e+00 	1.015090e+00 	3.532513e-03 	3.809704e-03 	3.835635e-03 	1.988329e+03 
50 	131197.298058 	1.249706e-02 	5.579791e+00 	1.010701e+00 	3.546977e-03 	3.826210e-03 	3.852366e-03 	1.966347e+03 
51 	133141.918414 	1.237202e-02 	5.575415e+00 	1.006320e+00 	3.561492e-03 	3.842782e-03 	3.869164e-03 	1.944620e+03 
52 	135065.064822 	1.224824e-02 	5.571048e+00 	1.001947e+00 	3.576057e-03 	3.859418e-03 	3.886029e-03 	1.923146e+03 
53 	136966.986763 	1.212569e-02 	5.566689e+00 	9.975823e-01 	3.590672e-03 	3.876119e-03 	3.902960e-03 	1.901922e+03 
54 	138847.930601 	1.200437e-02 	5.562338e+00 	9.932259e-01 	3.605338e-03 	3.892886e-03 	3.919960e-03 	1.880944e+03 
55 	140708.139618 	1.188427e-02 	5.557995e+00 	9.888776e-01 	3.620055e-03 	3.909719e-03 	3.937027e-03 	1.860209e+03 
56 	142547.854061 	1.176536e-02 	5.553661e+00 	9.845374e-01 	3.634823e-03 	3.926618e-03 	3.954162e-03 	1.839714e+03 
57 	144367.311183 	1.164765e-02 	5.549334e+00 	9.802053e-01 	3.649642e-03 	3.943583e-03 	3.971365e-03 	1.819457e+03 
58 	146166.745285 	1.153111e-02 	5.545016e+00 	9.758813e-01 	3.664513e-03 	3.960615e-03 	3.988637e-03 	1.799434e+03 
59 	147946.387754 	1.141574e-02 	5.540705e+00 	9.715653e-01 	3.679435e-03 	3.977714e-03 	4.005978e-03 	1.779642e+03 
60 	149706.467102 	1.130153e-02 	5.536403e+00 	9.672573e-01 	3.694409e-03 	3.994880e-03 	4.023388e-03 	1.760079e+03 
61 	151447.209011 	1.118846e-02 	5.532109e+00 	9.629573e-01 	3.709435e-03 	4.012114e-03 	4.040868e-03 	1.740742e+03 
