i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.583060 	2.512401 	2.975607 	0.003038 	0.003363 	0.003404 	0.010830 
1 	46436.087884 	1.578487e+00 	2.486798e+00 	2.950038e+00 	3.116081e-03 	3.456035e-03 	3.499782e-03 	4.643509e+04 
2 	90432.425305 	1.574515e+00 	2.461395e+00 	2.924667e+00 	3.195109e-03 	3.551519e-03 	3.597921e-03 	4.399634e+04 
3 	132165.331296 	1.571130e+00 	2.436265e+00 	2.899571e+00 	3.275272e-03 	3.648868e-03 	3.698078e-03 	4.173291e+04 
4 	171799.824213 	1.568356e+00 	2.411407e+00 	2.874746e+00 	3.356502e-03 	3.748034e-03 	3.800214e-03 	3.963449e+04 
5 	209488.926351 	1.566219e+00 	2.386818e+00 	2.850191e+00 	3.438722e-03 	3.848965e-03 	3.904285e-03 	3.768910e+04 
6 	245374.386556 	1.564749e+00 	2.362495e+00 	2.825902e+00 	3.521845e-03 	3.951599e-03 	4.010237e-03 	3.588546e+04 
7 	279587.338551 	1.563975e+00 	2.338436e+00 	2.801877e+00 	3.605777e-03 	4.055863e-03 	4.118006e-03 	3.421295e+04 
8 	312248.858693 	1.563928e+00 	2.314638e+00 	2.778113e+00 	3.690412e-03 	4.161673e-03 	4.227518e-03 	3.266152e+04 
9 	343470.419955 	1.564640e+00 	2.291097e+00 	2.754607e+00 	3.775633e-03 	4.268936e-03 	4.338688e-03 	3.122156e+04 
10 	373354.238600 	1.566145e+00 	2.267810e+00 	2.731355e+00 	3.861316e-03 	4.377549e-03 	4.451423e-03 	2.988382e+04 
11 	401993.509792 	1.568475e+00 	2.244773e+00 	2.708353e+00 	3.947327e-03 	4.487399e-03 	4.565621e-03 	2.863927e+04 
12 	429472.529172 	1.571662e+00 	2.221983e+00 	2.685598e+00 	4.033527e-03 	4.598369e-03 	4.681175e-03 	2.747902e+04 
13 	455866.700409 	1.575736e+00 	2.199435e+00 	2.663085e+00 	4.119772e-03 	4.710338e-03 	4.797974e-03 	2.639417e+04 
14 	481242.433548 	1.580724e+00 	2.177124e+00 	2.640810e+00 	4.205921e-03 	4.823186e-03 	4.915912e-03 	2.537573e+04 
15 	505656.948218 	1.586647e+00 	2.155045e+00 	2.618768e+00 	4.291836e-03 	4.936801e-03 	5.034888e-03 	2.441451e+04 
16 	529158.009232 	1.593520e+00 	2.133192e+00 	2.596953e+00 	4.377391e-03 	5.051084e-03 	5.154818e-03 	2.350106e+04 
17 	551783.641034 	1.601347e+00 	2.111560e+00 	2.575359e+00 	4.462479e-03 	5.165964e-03 	5.275645e-03 	2.262563e+04 
18 	573561.891470 	1.610120e+00 	2.090140e+00 	2.553978e+00 	4.547023e-03 	5.281403e-03 	5.397349e-03 	2.177825e+04 
19 	594510.741895 	1.619815e+00 	2.068927e+00 	2.532805e+00 	4.630984e-03 	5.397411e-03 	5.519961e-03 	2.094885e+04 
20 	614638.285902 	1.630388e+00 	2.047911e+00 	2.511831e+00 	4.714369e-03 	5.514061e-03 	5.643573e-03 	2.012754e+04 
21 	633943.311648 	1.641775e+00 	2.027086e+00 	2.491050e+00 	4.797248e-03 	5.631498e-03 	5.768360e-03 	1.930503e+04 
22 	652416.414757 	1.653890e+00 	2.006444e+00 	2.470453e+00 	4.879755e-03 	5.749952e-03 	5.894581e-03 	1.847310e+04 
23 	670041.725799 	1.666622e+00 	1.985977e+00 	2.450034e+00 	4.962094e-03 	5.869746e-03 	6.022595e-03 	1.762531e+04 
24 	686799.254055 	1.679837e+00 	1.965679e+00 	2.429787e+00 	5.044543e-03 	5.991296e-03 	6.152861e-03 	1.675753e+04 
25 	702667.733922 	1.693386e+00 	1.945545e+00 	2.409708e+00 	5.127445e-03 	6.115110e-03 	6.285933e-03 	1.586848e+04 
26 	717627.735539 	1.707104e+00 	1.925570e+00 	2.389792e+00 	5.211199e-03 	6.241775e-03 	6.422453e-03 	1.496000e+04 
27 	731664.704028 	1.720819e+00 	1.905752e+00 	2.370038e+00 	5.296248e-03 	6.371947e-03 	6.563138e-03 	1.403697e+04 
28 	744771.559717 	1.734360e+00 	1.886091e+00 	2.350446e+00 	5.383059e-03 	6.506328e-03 	6.708759e-03 	1.310686e+04 
29 	756950.544952 	1.747565e+00 	1.866586e+00 	2.331017e+00 	5.472108e-03 	6.645651e-03 	6.860124e-03 	1.217899e+04 
30 	768214.131201 	1.760285e+00 	1.847240e+00 	2.311754e+00 	5.563865e-03 	6.790663e-03 	7.018064e-03 	1.126359e+04 
31 	778584.964997 	1.772388e+00 	1.828054e+00 	2.292660e+00 	5.658780e-03 	6.942109e-03 	7.183417e-03 	1.037083e+04 
32 	788094.983710 	1.783763e+00 	1.809033e+00 	2.273740e+00 	5.757273e-03 	7.100731e-03 	7.357024e-03 	9.510019e+03 
33 	796783.933456 	1.794323e+00 	1.790179e+00 	2.254997e+00 	5.859735e-03 	7.267259e-03 	7.539727e-03 	8.688950e+03 
34 	804697.557067 	1.803999e+00 	1.771496e+00 	2.236437e+00 	5.966525e-03 	7.442416e-03 	7.732370e-03 	7.913624e+03 
35 	811885.698472 	1.812743e+00 	1.752986e+00 	2.218063e+00 	6.077970e-03 	7.626922e-03 	7.935809e-03 	7.188141e+03 
36 	818400.513253 	1.820523e+00 	1.734654e+00 	2.199881e+00 	6.194372e-03 	7.821506e-03 	8.150919e-03 	6.514815e+03 
37 	824294.906900 	1.827321e+00 	1.716501e+00 	2.181894e+00 	6.316012e-03 	8.026911e-03 	8.378610e-03 	5.894394e+03 
38 	829621.259922 	1.833130e+00 	1.698531e+00 	2.164108e+00 	6.443155e-03 	8.243910e-03 	8.619839e-03 	5.326353e+03 
