i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.106573 	1.139286 	3.825209 	0.003103 	0.003480 	0.003538 	0.010830 
1 	46287.047380 	2.112077e+00 	1.127847e+00 	3.813804e+00 	3.129571e-03 	3.513101e-03 	3.572432e-03 	4.628605e+04 
2 	91530.077884 	2.117720e+00 	1.116495e+00 	3.802488e+00 	3.155528e-03 	3.546148e-03 	3.606978e-03 	4.524303e+04 
3 	135740.371318 	2.123467e+00 	1.105256e+00 	3.791284e+00 	3.181330e-03 	3.579107e-03 	3.641465e-03 	4.421029e+04 
4 	178928.919294 	2.129307e+00 	1.094128e+00 	3.780193e+00 	3.206983e-03 	3.611988e-03 	3.675900e-03 	4.318855e+04 
5 	221106.084899 	2.135229e+00 	1.083111e+00 	3.769212e+00 	3.232495e-03 	3.644798e-03 	3.710294e-03 	4.217717e+04 
6 	262281.749988 	2.141221e+00 	1.072202e+00 	3.758341e+00 	3.257877e-03 	3.677549e-03 	3.744656e-03 	4.117567e+04 
7 	302465.477681 	2.147271e+00 	1.061401e+00 	3.747579e+00 	3.283137e-03 	3.710252e-03 	3.779000e-03 	4.018373e+04 
8 	341666.666970 	2.153369e+00 	1.050708e+00 	3.736924e+00 	3.308287e-03 	3.742918e-03 	3.813337e-03 	3.920119e+04 
9 	379894.697226 	2.159502e+00 	1.040119e+00 	3.726376e+00 	3.333338e-03 	3.775561e-03 	3.847680e-03 	3.822803e+04 
10 	417159.060861 	2.165660e+00 	1.029636e+00 	3.715933e+00 	3.358302e-03 	3.808193e-03 	3.882044e-03 	3.726436e+04 
11 	453469.482613 	2.171830e+00 	1.019256e+00 	3.705595e+00 	3.383190e-03 	3.840828e-03 	3.916443e-03 	3.631042e+04 
12 	488836.024232 	2.178002e+00 	1.008978e+00 	3.695361e+00 	3.408014e-03 	3.873481e-03 	3.950892e-03 	3.536654e+04 
13 	523269.173653 	2.184165e+00 	9.988024e-01 	3.685229e+00 	3.432789e-03 	3.906165e-03 	3.985405e-03 	3.443315e+04 
14 	556779.918112 	2.190309e+00 	9.887272e-01 	3.675199e+00 	3.457525e-03 	3.938896e-03 	4.019998e-03 	3.351074e+04 
15 	589379.801004 	2.196423e+00 	9.787515e-01 	3.665271e+00 	3.482236e-03 	3.971687e-03 	4.054685e-03 	3.259988e+04 
16 	621080.962662 	2.202497e+00 	9.688746e-01 	3.655442e+00 	3.506933e-03 	4.004553e-03 	4.089482e-03 	3.170116e+04 
17 	651896.165561 	2.208523e+00 	9.590955e-01 	3.645713e+00 	3.531630e-03 	4.037508e-03 	4.124404e-03 	3.081520e+04 
18 	681838.804762 	2.214491e+00 	9.494133e-01 	3.636082e+00 	3.556338e-03 	4.070566e-03 	4.159465e-03 	2.994264e+04 
19 	710922.904660 	2.220394e+00 	9.398272e-01 	3.626549e+00 	3.581069e-03 	4.103740e-03 	4.194679e-03 	2.908410e+04 
20 	739163.103328 	2.226224e+00 	9.303363e-01 	3.617113e+00 	3.605834e-03 	4.137044e-03 	4.230061e-03 	2.824020e+04 
21 	766574.625883 	2.231973e+00 	9.209396e-01 	3.607773e+00 	3.630643e-03 	4.170490e-03 	4.265623e-03 	2.741152e+04 
22 	793173.248414 	2.237635e+00 	9.116365e-01 	3.598529e+00 	3.655507e-03 	4.204089e-03 	4.301378e-03 	2.659862e+04 
23 	818975.254057 	2.243205e+00 	9.024260e-01 	3.589379e+00 	3.680435e-03 	4.237855e-03 	4.337339e-03 	2.580201e+04 
24 	843997.382779 	2.248676e+00 	8.933074e-01 	3.580324e+00 	3.705437e-03 	4.271796e-03 	4.373517e-03 	2.502213e+04 
25 	868256.776415 	2.254044e+00 	8.842798e-01 	3.571361e+00 	3.730520e-03 	4.305925e-03 	4.409923e-03 	2.425939e+04 
26 	891770.920451 	2.259305e+00 	8.753424e-01 	3.562492e+00 	3.755694e-03 	4.340249e-03 	4.446567e-03 	2.351414e+04 
27 	914557.583777 	2.264455e+00 	8.664944e-01 	3.553714e+00 	3.780964e-03 	4.374778e-03 	4.483459e-03 	2.278666e+04 
28 	936634.757751 	2.269490e+00 	8.577351e-01 	3.545027e+00 	3.806338e-03 	4.409520e-03 	4.520607e-03 	2.207717e+04 
29 	958020.595577 	2.274408e+00 	8.490636e-01 	3.536431e+00 	3.831822e-03 	4.444482e-03 	4.558020e-03 	2.138584e+04 
30 	978733.352929 	2.279207e+00 	8.404791e-01 	3.527925e+00 	3.857421e-03 	4.479672e-03 	4.595705e-03 	2.071276e+04 
31 	998791.330603 	2.283885e+00 	8.319808e-01 	3.519507e+00 	3.883140e-03 	4.515095e-03 	4.633670e-03 	2.005798e+04 
32 	1018212.819807 	2.288440e+00 	8.235681e-01 	3.511178e+00 	3.908983e-03 	4.550758e-03 	4.671919e-03 	1.942149e+04 
33 	1037016.050596 	2.292872e+00 	8.152400e-01 	3.502937e+00 	3.934955e-03 	4.586664e-03 	4.710460e-03 	1.880323e+04 
34 	1055219.143806 	2.297179e+00 	8.069959e-01 	3.494783e+00 	3.961058e-03 	4.622818e-03 	4.749297e-03 	1.820309e+04 
35 	1072840.066734 	2.301361e+00 	7.988349e-01 	3.486716e+00 	3.987295e-03 	4.659224e-03 	4.788433e-03 	1.762092e+04 
36 	1089896.592720 	2.305419e+00 	7.907564e-01 	3.478734e+00 	4.013669e-03 	4.695885e-03 	4.827874e-03 	1.705653e+04 
37 	1106406.264682 	2.309352e+00 	7.827594e-01 	3.470837e+00 	4.040181e-03 	4.732804e-03 	4.867622e-03 	1.650967e+04 
38 	1122386.362596 	2.313161e+00 	7.748433e-01 	3.463024e+00 	4.066833e-03 	4.769983e-03 	4.907681e-03 	1.598010e+04 
39 	1137853.874846 	2.316847e+00 	7.670073e-01 	3.455296e+00 	4.093625e-03 	4.807424e-03 	4.948051e-03 	1.546751e+04 
40 	1152825.473320 	2.320410e+00 	7.592507e-01 	3.447650e+00 	4.120559e-03 	4.845128e-03 	4.988736e-03 	1.497160e+04 
41 	1167317.492087 	2.323852e+00 	7.515727e-01 	3.440087e+00 	4.147635e-03 	4.883095e-03 	5.029737e-03 	1.449202e+04 
42 	1181345.909472 	2.327174e+00 	7.439725e-01 	3.432606e+00 	4.174853e-03 	4.921326e-03 	5.071054e-03 	1.402842e+04 
43 	1194926.333307 	2.330378e+00 	7.364494e-01 	3.425205e+00 	4.202212e-03 	4.959821e-03 	5.112689e-03 	1.358042e+04 
44 	1208073.989153 	2.333465e+00 	7.290027e-01 	3.417886e+00 	4.229712e-03 	4.998581e-03 	5.154641e-03 	1.314766e+04 
45 	1220803.711265 	2.336436e+00 	7.216316e-01 	3.410646e+00 	4.257351e-03 	5.037603e-03 	5.196910e-03 	1.272972e+04 
46 	1233129.935977 	2.339294e+00 	7.143355e-01 	3.403486e+00 	4.285129e-03 	5.076887e-03 	5.239496e-03 	1.232622e+04 
47 	1245066.697489 	2.342040e+00 	7.071135e-01 	3.396404e+00 	4.313045e-03 	5.116432e-03 	5.282398e-03 	1.193676e+04 
