i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.482697 	2.798318 	3.790053 	0.002918 	0.003120 	0.003141 	0.010830 
1 	5894.875263 	4.778194e-01 	2.788040e+00 	3.779783e+00 	2.950472e-03 	3.155598e-03 	3.176587e-03 	5.893875e+03 
2 	11586.511260 	4.729820e-01 	2.777821e+00 	3.769572e+00 	2.982746e-03 	3.191497e-03 	3.212933e-03 	5.691636e+03 
3 	17083.321337 	4.681938e-01 	2.767679e+00 	3.759437e+00 	3.015225e-03 	3.227651e-03 	3.249541e-03 	5.496810e+03 
4 	22392.768991 	4.634545e-01 	2.757613e+00 	3.749380e+00 	3.047909e-03 	3.264058e-03 	3.286410e-03 	5.309448e+03 
5 	27522.008809 	4.587635e-01 	2.747622e+00 	3.739397e+00 	3.080797e-03 	3.300718e-03 	3.323540e-03 	5.129240e+03 
6 	32477.896681 	4.541203e-01 	2.737707e+00 	3.729489e+00 	3.113889e-03 	3.337632e-03 	3.360932e-03 	4.955888e+03 
7 	37267.003178 	4.495244e-01 	2.727865e+00 	3.719655e+00 	3.147186e-03 	3.374800e-03 	3.398585e-03 	4.789106e+03 
8 	41895.626334 	4.449754e-01 	2.718096e+00 	3.709895e+00 	3.180685e-03 	3.412221e-03 	3.436499e-03 	4.628623e+03 
9 	46369.803812 	4.404728e-01 	2.708400e+00 	3.700206e+00 	3.214389e-03 	3.449896e-03 	3.474676e-03 	4.474177e+03 
10 	50695.324499 	4.360160e-01 	2.698775e+00 	3.690589e+00 	3.248294e-03 	3.487825e-03 	3.513115e-03 	4.325521e+03 
11 	54877.739545 	4.316047e-01 	2.689222e+00 	3.681044e+00 	3.282403e-03 	3.526007e-03 	3.551816e-03 	4.182415e+03 
12 	58922.372884 	4.272383e-01 	2.679738e+00 	3.671568e+00 	3.316714e-03 	3.564444e-03 	3.590779e-03 	4.044633e+03 
13 	62834.331261 	4.229163e-01 	2.670325e+00 	3.662162e+00 	3.351227e-03 	3.603135e-03 	3.630004e-03 	3.911958e+03 
14 	66618.513784 	4.186384e-01 	2.660980e+00 	3.652825e+00 	3.385941e-03 	3.642079e-03 	3.669493e-03 	3.784183e+03 
15 	70279.621030 	4.144041e-01 	2.651703e+00 	3.643556e+00 	3.420856e-03 	3.681278e-03 	3.709243e-03 	3.661107e+03 
16 	73822.163722 	4.102129e-01 	2.642494e+00 	3.634354e+00 	3.455972e-03 	3.720731e-03 	3.749257e-03 	3.542543e+03 
17 	77250.471010 	4.060644e-01 	2.633351e+00 	3.625219e+00 	3.491289e-03 	3.760437e-03 	3.789534e-03 	3.428307e+03 
18 	80568.698359 	4.019581e-01 	2.624274e+00 	3.616150e+00 	3.526806e-03 	3.800398e-03 	3.830073e-03 	3.318227e+03 
19 	83780.835073 	3.978937e-01 	2.615263e+00 	3.607147e+00 	3.562522e-03 	3.840613e-03 	3.870876e-03 	3.212137e+03 
20 	86890.711474 	3.938706e-01 	2.606317e+00 	3.598208e+00 	3.598438e-03 	3.881082e-03 	3.911942e-03 	3.109876e+03 
21 	89902.005750 	3.898885e-01 	2.597435e+00 	3.589334e+00 	3.634552e-03 	3.921804e-03 	3.953271e-03 	3.011294e+03 
22 	92818.250483 	3.859469e-01 	2.588617e+00 	3.580523e+00 	3.670865e-03 	3.962781e-03 	3.994863e-03 	2.916245e+03 
23 	95642.838882 	3.820454e-01 	2.579861e+00 	3.571774e+00 	3.707376e-03 	4.004011e-03 	4.036719e-03 	2.824588e+03 
24 	98379.030735 	3.781836e-01 	2.571167e+00 	3.563088e+00 	3.744085e-03 	4.045496e-03 	4.078838e-03 	2.736192e+03 
25 	101029.958079 	3.743611e-01 	2.562535e+00 	3.554464e+00 	3.780991e-03 	4.087234e-03 	4.121220e-03 	2.650927e+03 
26 	103598.630622 	3.705776e-01 	2.553964e+00 	3.545900e+00 	3.818093e-03 	4.129226e-03 	4.163867e-03 	2.568673e+03 
27 	106087.940915 	3.668325e-01 	2.545454e+00 	3.537397e+00 	3.855392e-03 	4.171472e-03 	4.206776e-03 	2.489310e+03 
28 	108500.669293 	3.631255e-01 	2.537003e+00 	3.528954e+00 	3.892887e-03 	4.213971e-03 	4.249950e-03 	2.412728e+03 
29 	110839.488584 	3.594562e-01 	2.528611e+00 	3.520569e+00 	3.930577e-03 	4.256724e-03 	4.293387e-03 	2.338819e+03 
30 	113106.968624 	3.558242e-01 	2.520278e+00 	3.512244e+00 	3.968462e-03 	4.299731e-03 	4.337087e-03 	2.267480e+03 
31 	115305.580549 	3.522292e-01 	2.512003e+00 	3.503976e+00 	4.006542e-03 	4.342991e-03 	4.381052e-03 	2.198612e+03 
32 	117437.700912 	3.486707e-01 	2.503786e+00 	3.495766e+00 	4.044816e-03 	4.386504e-03 	4.425280e-03 	2.132120e+03 
33 	119505.615608 	3.451484e-01 	2.495625e+00 	3.487612e+00 	4.083283e-03 	4.430271e-03 	4.469771e-03 	2.067915e+03 
34 	121511.523624 	3.416619e-01 	2.487521e+00 	3.479515e+00 	4.121943e-03 	4.474291e-03 	4.514527e-03 	2.005908e+03 
35 	123457.540628 	3.382109e-01 	2.479472e+00 	3.471474e+00 	4.160797e-03 	4.518564e-03 	4.559546e-03 	1.946017e+03 
36 	125345.702393 	3.347949e-01 	2.471479e+00 	3.463488e+00 	4.199842e-03 	4.563090e-03 	4.604830e-03 	1.888162e+03 
37 	127177.968078 	3.314137e-01 	2.463540e+00 	3.455556e+00 	4.239079e-03 	4.607869e-03 	4.650377e-03 	1.832266e+03 
38 	128956.223359 	3.280668e-01 	2.455655e+00 	3.447679e+00 	4.278507e-03 	4.652901e-03 	4.696188e-03 	1.778255e+03 
39 	130682.283419 	3.247539e-01 	2.447824e+00 	3.439855e+00 	4.318126e-03 	4.698185e-03 	4.742262e-03 	1.726060e+03 
40 	132357.895819 	3.214747e-01 	2.440046e+00 	3.432084e+00 	4.357935e-03 	4.743722e-03 	4.788601e-03 	1.675612e+03 
41 	133984.743236 	3.182289e-01 	2.432321e+00 	3.424365e+00 	4.397934e-03 	4.789512e-03 	4.835203e-03 	1.626847e+03 
42 	135564.446078 	3.150159e-01 	2.424647e+00 	3.416699e+00 	4.438122e-03 	4.835554e-03 	4.882069e-03 	1.579703e+03 
43 	137098.565000 	3.118357e-01 	2.417026e+00 	3.409084e+00 	4.478499e-03 	4.881848e-03 	4.929199e-03 	1.534119e+03 
44 	138588.603292 	3.086877e-01 	2.409455e+00 	3.401520e+00 	4.519064e-03 	4.928395e-03 	4.976593e-03 	1.490038e+03 
45 	140036.009185 	3.055717e-01 	2.401934e+00 	3.394006e+00 	4.559817e-03 	4.975193e-03 	5.024251e-03 	1.447406e+03 
46 	141442.178037 	3.024874e-01 	2.394464e+00 	3.386543e+00 	4.600757e-03 	5.022244e-03 	5.072172e-03 	1.406169e+03 
47 	142808.454443 	2.994343e-01 	2.387043e+00 	3.379129e+00 	4.641884e-03 	5.069546e-03 	5.120357e-03 	1.366276e+03 
48 	144136.134245 	2.964123e-01 	2.379671e+00 	3.371764e+00 	4.683198e-03 	5.117101e-03 	5.168807e-03 	1.327680e+03 
49 	145426.466459 	2.934209e-01 	2.372348e+00 	3.364448e+00 	4.724697e-03 	5.164906e-03 	5.217520e-03 	1.290332e+03 
50 	146680.655119 	2.904600e-01 	2.365072e+00 	3.357179e+00 	4.766381e-03 	5.212964e-03 	5.266496e-03 	1.254189e+03 
51 	147899.861044 	2.875290e-01 	2.357845e+00 	3.349959e+00 	4.808250e-03 	5.261272e-03 	5.315737e-03 	1.219206e+03 
52 	149085.203532 	2.846278e-01 	2.350664e+00 	3.342785e+00 	4.850303e-03 	5.309832e-03 	5.365241e-03 	1.185342e+03 
53 	150237.761981 	2.817561e-01 	2.343531e+00 	3.335658e+00 	4.892540e-03 	5.358644e-03 	5.415009e-03 	1.152558e+03 
54 	151358.577436 	2.789135e-01 	2.336443e+00 	3.328577e+00 	4.934960e-03 	5.407706e-03 	5.465041e-03 	1.120815e+03 
55 	152448.654087 	2.760998e-01 	2.329402e+00 	3.321543e+00 	4.977563e-03 	5.457019e-03 	5.515337e-03 	1.090077e+03 
56 	153508.960685 	2.733146e-01 	2.322405e+00 	3.314553e+00 	5.020348e-03 	5.506583e-03 	5.565897e-03 	1.060307e+03 
57 	154540.431913 	2.705576e-01 	2.315454e+00 	3.307608e+00 	5.063315e-03 	5.556397e-03 	5.616720e-03 	1.031471e+03 
58 	155543.969697 	2.678287e-01 	2.308547e+00 	3.300708e+00 	5.106463e-03 	5.606463e-03 	5.667807e-03 	1.003538e+03 
59 	156520.444457 	2.651274e-01 	2.301684e+00 	3.293852e+00 	5.149792e-03 	5.656778e-03 	5.719159e-03 	9.764748e+02 
60 	157470.696312 	2.624535e-01 	2.294865e+00 	3.287039e+00 	5.193301e-03 	5.707344e-03 	5.770773e-03 	9.502519e+02 
61 	158395.536238 	2.598067e-01 	2.288089e+00 	3.280270e+00 	5.236990e-03 	5.758161e-03 	5.822652e-03 	9.248399e+02 
62 	159295.747166 	2.571868e-01 	2.281356e+00 	3.273544e+00 	5.280857e-03 	5.809227e-03 	5.874795e-03 	9.002109e+02 
63 	160172.085054 	2.545934e-01 	2.274665e+00 	3.266859e+00 	5.324904e-03 	5.860544e-03 	5.927201e-03 	8.763379e+02 
64 	161025.279894 	2.520263e-01 	2.268016e+00 	3.260217e+00 	5.369129e-03 	5.912110e-03 	5.979872e-03 	8.531948e+02 
65 	161856.036698 	2.494853e-01 	2.261409e+00 	3.253617e+00 	5.413531e-03 	5.963926e-03 	6.032806e-03 	8.307568e+02 
66 	162665.036428 	2.469700e-01 	2.254843e+00 	3.247057e+00 	5.458110e-03 	6.015993e-03 	6.086004e-03 	8.089997e+02 
