i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.847851 	3.071700 	1.151517 	0.003347 	0.004256 	0.004412 	0.010830 
1 	14953.762507 	2.846674e+00 	3.059896e+00 	1.139802e+00 	3.391464e-03 	4.332689e-03 	4.495740e-03 	1.495276e+04 
2 	29166.015687 	2.845178e+00 	3.048174e+00 	1.128178e+00 	3.436610e-03 	4.412408e-03 	4.582855e-03 	1.421225e+04 
3 	42694.701316 	2.843396e+00 	3.036569e+00 	1.116683e+00 	3.482685e-03 	4.494698e-03 	4.672949e-03 	1.352869e+04 
4 	55597.289965 	2.841332e+00 	3.025083e+00 	1.105317e+00 	3.529709e-03 	4.579683e-03 	4.766174e-03 	1.290259e+04 
5 	67929.290875 	2.838985e+00 	3.013713e+00 	1.094080e+00 	3.577710e-03 	4.667504e-03 	4.862703e-03 	1.233200e+04 
6 	79744.641473 	2.836356e+00 	3.002458e+00 	1.082972e+00 	3.626718e-03 	4.758317e-03 	4.962727e-03 	1.181535e+04 
7 	91096.204478 	2.833443e+00 	2.991317e+00 	1.071994e+00 	3.676766e-03 	4.852291e-03 	5.066452e-03 	1.135156e+04 
8 	102036.347335 	2.830244e+00 	2.980288e+00 	1.061146e+00 	3.727889e-03 	4.949612e-03 	5.174108e-03 	1.094014e+04 
9 	112617.635991 	2.826753e+00 	2.969369e+00 	1.050429e+00 	3.780127e-03 	5.050487e-03 	5.285946e-03 	1.058129e+04 
10 	122893.690489 	2.822964e+00 	2.958559e+00 	1.039844e+00 	3.833524e-03 	5.155144e-03 	5.402245e-03 	1.027605e+04 
11 	132920.272288 	2.818870e+00 	2.947854e+00 	1.029394e+00 	3.888130e-03 	5.263835e-03 	5.523316e-03 	1.002658e+04 
12 	142756.708486 	2.814456e+00 	2.937253e+00 	1.019080e+00 	3.944002e-03 	5.376844e-03 	5.649507e-03 	9.836436e+03 
13 	152467.815285 	2.809710e+00 	2.926753e+00 	1.008906e+00 	4.001204e-03 	5.494491e-03 	5.781208e-03 	9.711107e+03 
14 	162126.578419 	2.804609e+00 	2.916347e+00 	9.988767e-01 	4.059813e-03 	5.617137e-03 	5.918863e-03 	9.658763e+03 
