i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.458508 	2.665239 	3.947321 	0.002916 	0.003114 	0.003135 	0.010830 
1 	5733.570751 	4.538775e-01 	2.655267e+00 	3.937358e+00 	2.946905e-03 	3.148612e-03 	3.169242e-03 	5.732571e+03 
2 	11276.754883 	4.492855e-01 	2.645351e+00 	3.927450e+00 	2.978021e-03 	3.183160e-03 	3.204212e-03 	5.543184e+03 
3 	16637.268288 	4.447402e-01 	2.635507e+00 	3.917615e+00 	3.009325e-03 	3.217938e-03 	3.239421e-03 	5.360513e+03 
4 	21821.884778 	4.402412e-01 	2.625736e+00 	3.907852e+00 	3.040816e-03 	3.252948e-03 	3.274868e-03 	5.184616e+03 
5 	26837.105787 	4.357880e-01 	2.616037e+00 	3.898161e+00 	3.072494e-03 	3.288188e-03 	3.310551e-03 	5.015221e+03 
6 	31689.168989 	4.313802e-01 	2.606408e+00 	3.888540e+00 	3.104358e-03 	3.323658e-03 	3.346473e-03 	4.852063e+03 
7 	36384.059812 	4.270173e-01 	2.596849e+00 	3.878989e+00 	3.136407e-03 	3.359359e-03 	3.382633e-03 	4.694891e+03 
8 	40927.522452 	4.226989e-01 	2.587359e+00 	3.869508e+00 	3.168642e-03 	3.395291e-03 	3.419030e-03 	4.543463e+03 
9 	45325.070364 	4.184244e-01 	2.577938e+00 	3.860095e+00 	3.201063e-03 	3.431453e-03 	3.455665e-03 	4.397548e+03 
10 	49581.996281 	4.141934e-01 	2.568585e+00 	3.850750e+00 	3.233668e-03 	3.467846e-03 	3.492539e-03 	4.256926e+03 
11 	53703.381755 	4.100055e-01 	2.559299e+00 	3.841472e+00 	3.266458e-03 	3.504470e-03 	3.529650e-03 	4.121385e+03 
12 	57694.106265 	4.058602e-01 	2.550079e+00 	3.832261e+00 	3.299433e-03 	3.541324e-03 	3.567000e-03 	3.990725e+03 
13 	61558.855906 	4.017572e-01 	2.540926e+00 	3.823115e+00 	3.332591e-03 	3.578409e-03 	3.604588e-03 	3.864750e+03 
14 	65302.131676 	3.976958e-01 	2.531837e+00 	3.814035e+00 	3.365933e-03 	3.615725e-03 	3.642414e-03 	3.743276e+03 
15 	68928.257384 	3.936759e-01 	2.522814e+00 	3.805019e+00 	3.399458e-03 	3.653271e-03 	3.680478e-03 	3.626126e+03 
16 	72441.387201 	3.896968e-01 	2.513854e+00 	3.796067e+00 	3.433167e-03 	3.691047e-03 	3.718781e-03 	3.513130e+03 
17 	75845.512863 	3.857582e-01 	2.504957e+00 	3.787179e+00 	3.467057e-03 	3.729054e-03 	3.757322e-03 	3.404126e+03 
18 	79144.470549 	3.818597e-01 	2.496123e+00 	3.778353e+00 	3.501130e-03 	3.767291e-03 	3.796102e-03 	3.298958e+03 
19 	82341.947443 	3.780009e-01 	2.487351e+00 	3.769589e+00 	3.535385e-03 	3.805759e-03 	3.835120e-03 	3.197477e+03 
20 	85441.488012 	3.741813e-01 	2.478641e+00 	3.760886e+00 	3.569821e-03 	3.844457e-03 	3.874377e-03 	3.099541e+03 
21 	88446.499984 	3.704005e-01 	2.469991e+00 	3.752244e+00 	3.604438e-03 	3.883385e-03 	3.913873e-03 	3.005012e+03 
22 	91360.260076 	3.666582e-01 	2.461401e+00 	3.743662e+00 	3.639236e-03 	3.922543e-03 	3.953606e-03 	2.913760e+03 
23 	94185.919449 	3.629540e-01 	2.452871e+00 	3.735140e+00 	3.674215e-03 	3.961932e-03 	3.993579e-03 	2.825659e+03 
24 	96926.508932 	3.592874e-01 	2.444401e+00 	3.726677e+00 	3.709373e-03 	4.001550e-03 	4.033790e-03 	2.740589e+03 
25 	99584.944006 	3.556582e-01 	2.435988e+00 	3.718272e+00 	3.744710e-03 	4.041399e-03 	4.074240e-03 	2.658435e+03 
26 	102164.029569 	3.520658e-01 	2.427633e+00 	3.709925e+00 	3.780227e-03 	4.081477e-03 	4.114928e-03 	2.579086e+03 
27 	104666.464494 	3.485099e-01 	2.419336e+00 	3.701636e+00 	3.815923e-03 	4.121785e-03 	4.155855e-03 	2.502435e+03 
28 	107094.845979 	3.449901e-01 	2.411095e+00 	3.693402e+00 	3.851797e-03 	4.162323e-03 	4.197020e-03 	2.428381e+03 
29 	109451.673709 	3.415062e-01 	2.402910e+00 	3.685225e+00 	3.887849e-03 	4.203090e-03 	4.238424e-03 	2.356828e+03 
30 	111739.353838 	3.380576e-01 	2.394781e+00 	3.677104e+00 	3.924078e-03 	4.244087e-03 	4.280067e-03 	2.287680e+03 
31 	113960.202790 	3.346441e-01 	2.386707e+00 	3.669038e+00 	3.960484e-03 	4.285314e-03 	4.321948e-03 	2.220849e+03 
32 	116116.450902 	3.312653e-01 	2.378687e+00 	3.661026e+00 	3.997068e-03 	4.326770e-03 	4.364068e-03 	2.156248e+03 
