i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.177019 	3.619328 	3.274721 	0.002895 	0.003082 	0.003099 	0.010830 
1 	3536.010331 	1.752422e-01 	3.612711e+00 	3.268107e+00 	2.913660e-03 	3.102265e-03 	3.120191e-03 	3.535010e+03 
2 	7001.613633 	1.734813e-01 	3.606118e+00 	3.261516e+00 	2.932387e-03 	3.123000e-03 	3.141154e-03 	3.465603e+03 
3 	10399.326155 	1.717381e-01 	3.599555e+00 	3.254956e+00 	2.951175e-03 	3.143811e-03 	3.162196e-03 	3.397713e+03 
4 	13730.704372 	1.700125e-01 	3.593023e+00 	3.248425e+00 	2.970023e-03 	3.164698e-03 	3.183316e-03 	3.331378e+03 
5 	16997.264403 	1.683042e-01 	3.586521e+00 	3.241925e+00 	2.988932e-03 	3.185662e-03 	3.204515e-03 	3.266560e+03 
6 	20200.482660 	1.666132e-01 	3.580049e+00 	3.235455e+00 	3.007902e-03 	3.206702e-03 	3.225793e-03 	3.203218e+03 
7 	23341.797007 	1.649393e-01 	3.573606e+00 	3.229015e+00 	3.026932e-03 	3.227819e-03 	3.247150e-03 	3.141314e+03 
8 	26422.607891 	1.632822e-01 	3.567193e+00 	3.222604e+00 	3.046023e-03 	3.249013e-03 	3.268587e-03 	3.080811e+03 
9 	29444.279429 	1.616418e-01 	3.560809e+00 	3.216222e+00 	3.065175e-03 	3.270284e-03 	3.290102e-03 	3.021672e+03 
10 	32408.140466 	1.600180e-01 	3.554453e+00 	3.209869e+00 	3.084388e-03 	3.291632e-03 	3.311697e-03 	2.963861e+03 
11 	35315.485596 	1.584105e-01 	3.548127e+00 	3.203544e+00 	3.103661e-03 	3.313057e-03 	3.333372e-03 	2.907345e+03 
12 	38167.576148 	1.568192e-01 	3.541829e+00 	3.197248e+00 	3.122996e-03 	3.334560e-03 	3.355127e-03 	2.852091e+03 
13 	40965.641152 	1.552440e-01 	3.535558e+00 	3.190980e+00 	3.142391e-03 	3.356141e-03 	3.376962e-03 	2.798065e+03 
14 	43710.878256 	1.536846e-01 	3.529316e+00 	3.184740e+00 	3.161848e-03 	3.377799e-03 	3.398877e-03 	2.745237e+03 
15 	46404.454634 	1.521409e-01 	3.523102e+00 	3.178527e+00 	3.181366e-03 	3.399535e-03 	3.420873e-03 	2.693576e+03 
16 	49047.507851 	1.506128e-01 	3.516915e+00 	3.172342e+00 	3.200946e-03 	3.421349e-03 	3.442949e-03 	2.643053e+03 
17 	51641.146706 	1.491001e-01 	3.510755e+00 	3.166185e+00 	3.220586e-03 	3.443242e-03 	3.465106e-03 	2.593639e+03 
18 	54186.452047 	1.476026e-01 	3.504622e+00 	3.160054e+00 	3.240289e-03 	3.465213e-03 	3.487345e-03 	2.545305e+03 
19 	56684.477567 	1.461202e-01 	3.498516e+00 	3.153950e+00 	3.260052e-03 	3.487263e-03 	3.509664e-03 	2.498026e+03 
20 	59136.250564 	1.446527e-01 	3.492437e+00 	3.147873e+00 	3.279877e-03 	3.509392e-03 	3.532065e-03 	2.451773e+03 
21 	61542.772686 	1.432000e-01 	3.486384e+00 	3.141822e+00 	3.299764e-03 	3.531600e-03 	3.554548e-03 	2.406522e+03 
22 	63905.020652 	1.417620e-01 	3.480357e+00 	3.135797e+00 	3.319713e-03 	3.553887e-03 	3.577112e-03 	2.362248e+03 
23 	66223.946946 	1.403384e-01 	3.474356e+00 	3.129798e+00 	3.339724e-03 	3.576253e-03 	3.599759e-03 	2.318926e+03 
24 	68500.480494 	1.389292e-01 	3.468381e+00 	3.123824e+00 	3.359796e-03 	3.598699e-03 	3.622488e-03 	2.276534e+03 
25 	70735.527318 	1.375341e-01 	3.462431e+00 	3.117877e+00 	3.379931e-03 	3.621225e-03 	3.645299e-03 	2.235047e+03 
26 	72929.971173 	1.361532e-01 	3.456506e+00 	3.111954e+00 	3.400128e-03 	3.643831e-03 	3.668193e-03 	2.194444e+03 
27 	75084.674160 	1.347861e-01 	3.450607e+00 	3.106057e+00 	3.420387e-03 	3.666517e-03 	3.691170e-03 	2.154703e+03 
28 	77200.477325 	1.334327e-01 	3.444733e+00 	3.100184e+00 	3.440708e-03 	3.689284e-03 	3.714230e-03 	2.115803e+03 
29 	79278.201233 	1.320931e-01 	3.438883e+00 	3.094336e+00 	3.461092e-03 	3.712131e-03 	3.737374e-03 	2.077724e+03 
30 	81318.646537 	1.307668e-01 	3.433057e+00 	3.088513e+00 	3.481539e-03 	3.735059e-03 	3.760601e-03 	2.040445e+03 
31 	83322.594511 	1.294540e-01 	3.427256e+00 	3.082714e+00 	3.502048e-03 	3.758068e-03 	3.783912e-03 	2.003948e+03 
32 	85290.807588 	1.281543e-01 	3.421479e+00 	3.076938e+00 	3.522619e-03 	3.781159e-03 	3.807308e-03 	1.968213e+03 
33 	87224.029866 	1.268678e-01 	3.415726e+00 	3.071187e+00 	3.543254e-03 	3.804331e-03 	3.830787e-03 	1.933222e+03 
34 	89122.987607 	1.255942e-01 	3.409997e+00 	3.065460e+00 	3.563952e-03 	3.827584e-03 	3.854351e-03 	1.898958e+03 
35 	90988.389714 	1.243334e-01 	3.404291e+00 	3.059756e+00 	3.584713e-03 	3.850920e-03 	3.878001e-03 	1.865402e+03 
36 	92820.928205 	1.230853e-01 	3.398608e+00 	3.054075e+00 	3.605537e-03 	3.874338e-03 	3.901735e-03 	1.832538e+03 
37 	94621.278662 	1.218498e-01 	3.392949e+00 	3.048417e+00 	3.626424e-03 	3.897838e-03 	3.925554e-03 	1.800350e+03 
38 	96390.100671 	1.206267e-01 	3.387312e+00 	3.042783e+00 	3.647375e-03 	3.921421e-03 	3.949460e-03 	1.768822e+03 
39 	98128.038249 	1.194159e-01 	3.381698e+00 	3.037171e+00 	3.668389e-03 	3.945087e-03 	3.973451e-03 	1.737938e+03 
40 	99835.720262 	1.182173e-01 	3.376107e+00 	3.031582e+00 	3.689468e-03 	3.968836e-03 	3.997528e-03 	1.707682e+03 
41 	101513.760820 	1.170307e-01 	3.370539e+00 	3.026015e+00 	3.710610e-03 	3.992668e-03 	4.021692e-03 	1.678041e+03 
42 	103162.759674 	1.158561e-01 	3.364992e+00 	3.020470e+00 	3.731815e-03 	4.016584e-03 	4.045942e-03 	1.648999e+03 
43 	104783.302590 	1.146933e-01 	3.359468e+00 	3.014948e+00 	3.753086e-03 	4.040584e-03 	4.070279e-03 	1.620543e+03 
44 	106375.961722 	1.135422e-01 	3.353965e+00 	3.009447e+00 	3.774420e-03 	4.064667e-03 	4.094704e-03 	1.592659e+03 
45 	107941.295962 	1.124027e-01 	3.348485e+00 	3.003968e+00 	3.795818e-03 	4.088836e-03 	4.119216e-03 	1.565334e+03 
