i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.048616 	0.856221 	4.166231 	0.003089 	0.003442 	0.003497 	0.010830 
1 	41614.480949 	2.051506e+00 	8.476444e-01 	4.157659e+00 	3.109755e-03 	3.468191e-03 	3.523437e-03 	4.161348e+04 
2 	82546.803765 	2.054476e+00 	8.391407e-01 	4.149161e+00 	3.130509e-03 	3.493904e-03 	3.550193e-03 	4.093232e+04 
3 	122809.212844 	2.057511e+00 	8.307222e-01 	4.140748e+00 	3.151127e-03 	3.519503e-03 	3.576845e-03 	4.026241e+04 
4 	162412.895793 	2.060607e+00 	8.223882e-01 	4.132419e+00 	3.171609e-03 	3.544986e-03 	3.603393e-03 	3.960368e+04 
5 	201368.488873 	2.063761e+00 	8.141377e-01 	4.124174e+00 	3.191958e-03 	3.570354e-03 	3.629837e-03 	3.895559e+04 
6 	239686.111343 	2.066969e+00 	8.059699e-01 	4.116011e+00 	3.212173e-03 	3.595609e-03 	3.656178e-03 	3.831762e+04 
7 	277375.404109 	2.070229e+00 	7.978840e-01 	4.107930e+00 	3.232255e-03 	3.620750e-03 	3.682416e-03 	3.768929e+04 
8 	314445.567631 	2.073535e+00 	7.898790e-01 	4.099930e+00 	3.252207e-03 	3.645779e-03 	3.708554e-03 	3.707016e+04 
9 	350905.398979 	2.076885e+00 	7.819542e-01 	4.092011e+00 	3.272029e-03 	3.670697e-03 	3.734591e-03 	3.645983e+04 
10 	386763.327914 	2.080275e+00 	7.741086e-01 	4.084170e+00 	3.291724e-03 	3.695506e-03 	3.760531e-03 	3.585793e+04 
11 	422027.451920 	2.083702e+00 	7.663416e-01 	4.076409e+00 	3.311294e-03 	3.720208e-03 	3.786374e-03 	3.526412e+04 
12 	456705.570075 	2.087161e+00 	7.586523e-01 	4.068725e+00 	3.330741e-03 	3.744805e-03 	3.812123e-03 	3.467812e+04 
