i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.160924 	0.213591 	6.696553 	0.002884 	0.003042 	0.003058 	0.010830 
1 	8538.494951 	1.603676e-01 	2.114600e-01 	6.694398e+00 	2.889568e-03 	3.048343e-03 	3.064764e-03 	8.537495e+03 
2 	17026.410820 	1.598176e-01 	2.093499e-01 	6.692264e+00 	2.895463e-03 	3.054739e-03 	3.071225e-03 	8.487916e+03 
3 	25465.481069 	1.592739e-01 	2.072609e-01 	6.690150e+00 	2.901314e-03 	3.061089e-03 	3.077639e-03 	8.439070e+03 
4 	33856.446111 	1.587364e-01 	2.051928e-01 	6.688057e+00 	2.907122e-03 	3.067391e-03 	3.084006e-03 	8.390965e+03 
5 	42200.032722 	1.582051e-01 	2.031454e-01 	6.685985e+00 	2.912886e-03 	3.073647e-03 	3.090325e-03 	8.343587e+03 
6 	50496.954295 	1.576798e-01 	2.011184e-01 	6.683933e+00 	2.918607e-03 	3.079857e-03 	3.096598e-03 	8.296922e+03 
7 	58747.911135 	1.571605e-01 	1.991118e-01 	6.681901e+00 	2.924285e-03 	3.086020e-03 	3.102824e-03 	8.250957e+03 
8 	66953.590747 	1.566471e-01 	1.971252e-01 	6.679890e+00 	2.929920e-03 	3.092137e-03 	3.109004e-03 	8.205680e+03 
9 	75114.668117 	1.561396e-01 	1.951585e-01 	6.677898e+00 	2.935512e-03 	3.098208e-03 	3.115138e-03 	8.161077e+03 
10 	83231.805986 	1.556378e-01 	1.932114e-01 	6.675926e+00 	2.941062e-03 	3.104234e-03 	3.121225e-03 	8.117138e+03 
11 	91305.655115 	1.551417e-01 	1.912839e-01 	6.673973e+00 	2.946569e-03 	3.110215e-03 	3.127267e-03 	8.073849e+03 
12 	99336.854547 	1.546512e-01 	1.893756e-01 	6.672039e+00 	2.952035e-03 	3.116150e-03 	3.133264e-03 	8.031199e+03 
13 	107326.031857 	1.541662e-01 	1.874864e-01 	6.670125e+00 	2.957458e-03 	3.122040e-03 	3.139215e-03 	7.989177e+03 
14 	115273.803403 	1.536867e-01 	1.856160e-01 	6.668229e+00 	2.962840e-03 	3.127886e-03 	3.145121e-03 	7.947772e+03 
15 	123180.774563 	1.532125e-01 	1.837644e-01 	6.666352e+00 	2.968181e-03 	3.133687e-03 	3.150982e-03 	7.906971e+03 
