i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	3.086521 	1.959790 	2.024757 	0.003394 	0.004315 	0.004500 	0.010830 
1 	22590.917541 	3.082115e+00 	1.939709e+00 	2.005550e+00 	3.473586e-03 	4.450234e-03 	4.649870e-03 	2.258992e+04 
2 	43718.515933 	3.076913e+00 	1.919801e+00 	1.986674e+00 	3.556468e-03 	4.593054e-03 	4.808557e-03 	2.112760e+04 
3 	63585.292301 	3.070997e+00 	1.900160e+00 	1.968242e+00 	3.642171e-03 	4.743232e-03 	4.976083e-03 	1.986678e+04 
4 	82395.537607 	3.064355e+00 	1.880798e+00 	1.950305e+00 	3.730709e-03 	4.901103e-03 	5.152916e-03 	1.881025e+04 
5 	100352.432140 	3.056965e+00 	1.861723e+00 	1.932926e+00 	3.822063e-03 	5.066956e-03 	5.339484e-03 	1.795689e+04 
6 	117663.241157 	3.048798e+00 	1.842949e+00 	1.916188e+00 	3.916163e-03 	5.240977e-03 	5.536097e-03 	1.731081e+04 
7 	134545.970714 	3.039811e+00 	1.824486e+00 	1.900202e+00 	4.012860e-03 	5.423163e-03 	5.742856e-03 	1.688273e+04 
8 	151237.702961 	3.029953e+00 	1.806350e+00 	1.885115e+00 	4.111887e-03 	5.613214e-03 	5.959507e-03 	1.669173e+04 
9 	168004.757587 	3.019154e+00 	1.788553e+00 	1.871121e+00 	4.212821e-03 	5.810360e-03 	6.185233e-03 	1.676705e+04 
10 	185153.977716 	3.007327e+00 	1.771104e+00 	1.858480e+00 	4.315019e-03 	6.013131e-03 	6.418362e-03 	1.714922e+04 
11 	203041.985485 	2.994364e+00 	1.754000e+00 	1.847528e+00 	4.417564e-03 	6.219085e-03 	6.656018e-03 	1.788801e+04 
12 	222073.394588 	2.980138e+00 	1.737217e+00 	1.838686e+00 	4.519241e-03 	6.424587e-03 	6.893818e-03 	1.903141e+04 
13 	242668.010427 	2.964516e+00 	1.720698e+00 	1.832425e+00 	4.618609e-03 	6.624864e-03 	7.125910e-03 	2.059462e+04 
14 	265166.081879 	2.947393e+00 	1.704340e+00 	1.829170e+00 	4.714278e-03 	6.814742e-03 	7.345846e-03 	2.249807e+04 
15 	289658.587008 	2.928762e+00 	1.688012e+00 	1.829117e+00 	4.805384e-03 	6.990280e-03 	7.548596e-03 	2.449251e+04 
