i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.507163 	3.372724 	2.191181 	0.003034 	0.003368 	0.003409 	0.010830 
1 	37688.160525 	1.502059e+00 	3.350443e+00 	2.168877e+00 	3.103046e-03 	3.451623e-03 	3.494188e-03 	3.768716e+04 
2 	73520.514664 	1.497375e+00 	3.328349e+00 	2.146757e+00 	3.172980e-03 	3.536727e-03 	3.581560e-03 	3.583235e+04 
3 	107619.558156 	1.493100e+00 	3.306493e+00 	2.124872e+00 	3.243828e-03 	3.623351e-03 	3.670568e-03 	3.409904e+04 
4 	140100.251246 	1.489247e+00 	3.284871e+00 	2.103221e+00 	3.315551e-03 	3.711475e-03 	3.761195e-03 	3.248069e+04 
5 	171070.016541 	1.485830e+00 	3.263482e+00 	2.081801e+00 	3.388103e-03 	3.801074e-03 	3.853422e-03 	3.096977e+04 
6 	200629.217311 	1.482866e+00 	3.242324e+00 	2.060610e+00 	3.461437e-03 	3.892120e-03 	3.947224e-03 	2.955920e+04 
7 	228871.607247 	1.480372e+00 	3.221395e+00 	2.039647e+00 	3.535498e-03 	3.984575e-03 	4.042574e-03 	2.824239e+04 
8 	255884.736024 	1.478365e+00 	3.200692e+00 	2.018907e+00 	3.610223e-03 	4.078400e-03 	4.139433e-03 	2.701313e+04 
9 	281750.310888 	1.476866e+00 	3.180213e+00 	1.998390e+00 	3.685548e-03 	4.173545e-03 	4.237762e-03 	2.586557e+04 
10 	306544.514145 	1.475894e+00 	3.159956e+00 	1.978092e+00 	3.761397e-03 	4.269957e-03 	4.337511e-03 	2.479420e+04 
11 	330338.275854 	1.475470e+00 	3.139918e+00 	1.958012e+00 	3.837691e-03 	4.367575e-03 	4.438626e-03 	2.379376e+04 
12 	353197.500540 	1.475615e+00 	3.120097e+00 	1.938146e+00 	3.914345e-03 	4.466332e-03 	4.541045e-03 	2.285922e+04 
13 	375183.246097 	1.476353e+00 	3.100491e+00 	1.918493e+00 	3.991265e-03 	4.566152e-03 	4.644703e-03 	2.198575e+04 
14 	396351.853144 	1.477706e+00 	3.081096e+00 	1.899049e+00 	4.068354e-03 	4.666958e-03 	4.749525e-03 	2.116861e+04 
15 	416755.022533 	1.479695e+00 	3.061910e+00 	1.879811e+00 	4.145510e-03 	4.768666e-03 	4.855436e-03 	2.040317e+04 
16 	436439.839482 	1.482345e+00 	3.042930e+00 	1.860778e+00 	4.222626e-03 	4.871187e-03 	4.962355e-03 	1.968482e+04 
17 	455448.743729 	1.485674e+00 	3.024153e+00 	1.841944e+00 	4.299594e-03 	4.974434e-03 	5.070203e-03 	1.900890e+04 
18 	473819.447184 	1.489703e+00 	3.005575e+00 	1.823307e+00 	4.376309e-03 	5.078320e-03 	5.178900e-03 	1.837070e+04 
19 	491584.803987 	1.494447e+00 	2.987192e+00 	1.804863e+00 	4.452665e-03 	5.182764e-03 	5.288373e-03 	1.776536e+04 
20 	508772.643042 	1.499917e+00 	2.969001e+00 	1.786609e+00 	4.528568e-03 	5.287694e-03 	5.398563e-03 	1.718784e+04 
21 	525405.580123 	1.506119e+00 	2.950996e+00 	1.768539e+00 	4.603933e-03 	5.393056e-03 	5.509423e-03 	1.663294e+04 
22 	541500.836470 	1.513051e+00 	2.933174e+00 	1.750648e+00 	4.678692e-03 	5.498816e-03 	5.620931e-03 	1.609526e+04 
23 	557070.101136 	1.520703e+00 	2.915529e+00 	1.732933e+00 	4.752803e-03 	5.604970e-03 	5.733099e-03 	1.556926e+04 
24 	572119.486325 	1.529052e+00 	2.898055e+00 	1.715388e+00 	4.826250e-03 	5.711555e-03 	5.845974e-03 	1.504939e+04 
25 	586649.634347 	1.538063e+00 	2.880747e+00 	1.698007e+00 	4.899054e-03 	5.818650e-03 	5.959657e-03 	1.453015e+04 
26 	600656.039037 	1.547687e+00 	2.863599e+00 	1.680786e+00 	4.971280e-03 	5.926393e-03 	6.074304e-03 	1.400640e+04 
27 	614129.638860 	1.557859e+00 	2.846605e+00 	1.663717e+00 	5.043036e-03 	6.034980e-03 	6.190134e-03 	1.347360e+04 
28 	627057.719469 	1.568500e+00 	2.829760e+00 	1.646798e+00 	5.114479e-03 	6.144674e-03 	6.307437e-03 	1.292808e+04 
29 	639425.128294 	1.579514e+00 	2.813059e+00 	1.630022e+00 	5.185818e-03 	6.255807e-03 	6.426574e-03 	1.236741e+04 
