i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.732969 	3.790870 	2.547229 	0.002944 	0.003179 	0.003204 	0.010830 
1 	9260.020777 	7.255161e-01 	3.777048e+00 	2.533405e+00 	2.988932e-03 	3.230506e-03 	3.255592e-03 	9.259021e+03 
2 	18085.883961 	7.181235e-01 	3.763321e+00 	2.519677e+00 	3.034553e-03 	3.282298e-03 	3.308146e-03 	8.825863e+03 
3 	26499.397714 	7.108067e-01 	3.749718e+00 	2.506072e+00 	3.080670e-03 	3.334719e-03 	3.361349e-03 	8.413514e+03 
4 	34521.171294 	7.035650e-01 	3.736238e+00 	2.492590e+00 	3.127282e-03 	3.387771e-03 	3.415204e-03 	8.021774e+03 
5 	42170.734844 	6.963977e-01 	3.722879e+00 	2.479230e+00 	3.174391e-03 	3.441457e-03 	3.469714e-03 	7.649564e+03 
6 	49466.588365 	6.893041e-01 	3.709641e+00 	2.465989e+00 	3.221999e-03 	3.495783e-03 	3.524885e-03 	7.295854e+03 
7 	56426.258589 	6.822832e-01 	3.696522e+00 	2.452868e+00 	3.270108e-03 	3.550751e-03 	3.580720e-03 	6.959670e+03 
8 	63066.352699 	6.753345e-01 	3.683520e+00 	2.439864e+00 	3.318718e-03 	3.606366e-03 	3.637224e-03 	6.640094e+03 
9 	69402.608969 	6.684571e-01 	3.670635e+00 	2.426977e+00 	3.367832e-03 	3.662632e-03 	3.694402e-03 	6.336256e+03 
10 	75449.944490 	6.616503e-01 	3.657865e+00 	2.414205e+00 	3.417451e-03 	3.719551e-03 	3.752257e-03 	6.047336e+03 
11 	81222.500161 	6.549133e-01 	3.645210e+00 	2.401546e+00 	3.467576e-03 	3.777129e-03 	3.810793e-03 	5.772556e+03 
12 	86733.683115 	6.482455e-01 	3.632667e+00 	2.389001e+00 	3.518208e-03 	3.835369e-03 	3.870015e-03 	5.511183e+03 
13 	91996.206725 	6.416462e-01 	3.620236e+00 	2.376567e+00 	3.569349e-03 	3.894273e-03 	3.929928e-03 	5.262524e+03 
14 	97022.128323 	6.351145e-01 	3.607915e+00 	2.364244e+00 	3.621000e-03 	3.953847e-03 	3.990534e-03 	5.025922e+03 
15 	101822.884798 	6.286499e-01 	3.595704e+00 	2.352030e+00 	3.673163e-03 	4.014094e-03 	4.051839e-03 	4.800756e+03 
16 	106409.326158 	6.222516e-01 	3.583601e+00 	2.339924e+00 	3.725837e-03 	4.075016e-03 	4.113846e-03 	4.586441e+03 
17 	110791.747210 	6.159190e-01 	3.571605e+00 	2.327925e+00 	3.779024e-03 	4.136619e-03 	4.176560e-03 	4.382421e+03 
18 	114979.917447 	6.096513e-01 	3.559715e+00 	2.316032e+00 	3.832726e-03 	4.198905e-03 	4.239985e-03 	4.188170e+03 
19 	118983.109258 	6.034479e-01 	3.547931e+00 	2.304244e+00 	3.886942e-03 	4.261878e-03 	4.304123e-03 	4.003192e+03 
20 	122810.124550 	5.973082e-01 	3.536250e+00 	2.292559e+00 	3.941675e-03 	4.325541e-03 	4.368981e-03 	3.827015e+03 
21 	126469.319888 	5.912314e-01 	3.524671e+00 	2.280978e+00 	3.996924e-03 	4.389897e-03 	4.434561e-03 	3.659195e+03 
22 	129968.630220 	5.852169e-01 	3.513195e+00 	2.269497e+00 	4.052691e-03 	4.454951e-03 	4.500867e-03 	3.499310e+03 
23 	133315.591292 	5.792640e-01 	3.501819e+00 	2.258118e+00 	4.108976e-03 	4.520706e-03 	4.567904e-03 	3.346961e+03 
24 	136517.360810 	5.733722e-01 	3.490542e+00 	2.246837e+00 	4.165779e-03 	4.587164e-03 	4.635675e-03 	3.201770e+03 
25 	139580.738428 	5.675408e-01 	3.479364e+00 	2.235656e+00 	4.223102e-03 	4.654329e-03 	4.704184e-03 	3.063378e+03 
26 	142512.184631 	5.617692e-01 	3.468284e+00 	2.224571e+00 	4.280945e-03 	4.722204e-03 	4.773435e-03 	2.931446e+03 
27 	145317.838582 	5.560568e-01 	3.457300e+00 	2.213583e+00 	4.339308e-03 	4.790793e-03 	4.843432e-03 	2.805654e+03 
28 	148003.534974 	5.504028e-01 	3.446412e+00 	2.202691e+00 	4.398192e-03 	4.860098e-03 	4.914178e-03 	2.685696e+03 
29 	150574.819969 	5.448069e-01 	3.435618e+00 	2.191893e+00 	4.457596e-03 	4.930123e-03 	4.985677e-03 	2.571285e+03 
30 	153036.966252 	5.392682e-01 	3.424918e+00 	2.181188e+00 	4.517522e-03 	5.000871e-03 	5.057933e-03 	2.462146e+03 
31 	155394.987274 	5.337863e-01 	3.414310e+00 	2.170576e+00 	4.577970e-03 	5.072345e-03 	5.130949e-03 	2.358021e+03 
32 	157653.650706 	5.283606e-01 	3.403794e+00 	2.160055e+00 	4.638938e-03 	5.144547e-03 	5.204730e-03 	2.258663e+03 
33 	159817.491172 	5.229904e-01 	3.393369e+00 	2.149625e+00 	4.700429e-03 	5.217481e-03 	5.279278e-03 	2.163840e+03 
34 	161890.822278 	5.176752e-01 	3.383034e+00 	2.139285e+00 	4.762441e-03 	5.291150e-03 	5.354598e-03 	2.073331e+03 
35 	163877.748007 	5.124145e-01 	3.372787e+00 	2.129033e+00 	4.824975e-03 	5.365557e-03 	5.430692e-03 	1.986926e+03 
36 	165782.173480 	5.072077e-01 	3.362628e+00 	2.118870e+00 	4.888030e-03 	5.440704e-03 	5.507565e-03 	1.904425e+03 
37 	167607.815150 	5.020541e-01 	3.352557e+00 	2.108793e+00 	4.951607e-03 	5.516594e-03 	5.585220e-03 	1.825642e+03 
38 	169358.210444 	4.969534e-01 	3.342571e+00 	2.098802e+00 	5.015705e-03 	5.593231e-03 	5.663659e-03 	1.750395e+03 
39 	171036.726885 	4.919048e-01 	3.332671e+00 	2.088897e+00 	5.080323e-03 	5.670616e-03 	5.742887e-03 	1.678516e+03 
40 	172646.570730 	4.869079e-01 	3.322855e+00 	2.079075e+00 	5.145463e-03 	5.748752e-03 	5.822908e-03 	1.609844e+03 
41 	174190.795147 	4.819622e-01 	3.313123e+00 	2.069338e+00 	5.211122e-03 	5.827643e-03 	5.903723e-03 	1.544224e+03 
42 	175672.307953 	4.770671e-01 	3.303473e+00 	2.059682e+00 	5.277301e-03 	5.907290e-03 	5.985337e-03 	1.481513e+03 
43 	177093.878943 	4.722221e-01 	3.293905e+00 	2.050109e+00 	5.343999e-03 	5.987696e-03 	6.067753e-03 	1.421571e+03 
44 	178458.146833 	4.674266e-01 	3.284419e+00 	2.040617e+00 	5.411215e-03 	6.068864e-03 	6.150974e-03 	1.364268e+03 
45 	179767.625835 	4.626802e-01 	3.275012e+00 	2.031204e+00 	5.478950e-03 	6.150797e-03 	6.235004e-03 	1.309479e+03 
46 	181024.711881 	4.579824e-01 	3.265685e+00 	2.021871e+00 	5.547201e-03 	6.233496e-03 	6.319845e-03 	1.257086e+03 
47 	182231.688525 	4.533327e-01 	3.256436e+00 	2.012616e+00 	5.615969e-03 	6.316964e-03 	6.405500e-03 	1.206977e+03 
48 	183390.732536 	4.487305e-01 	3.247265e+00 	2.003439e+00 	5.685252e-03 	6.401204e-03 	6.491973e-03 	1.159044e+03 
49 	184503.919190 	4.441753e-01 	3.238172e+00 	1.994339e+00 	5.755050e-03 	6.486217e-03 	6.579267e-03 	1.113187e+03 
50 	185573.227301 	4.396668e-01 	3.229154e+00 	1.985315e+00 	5.825362e-03 	6.572006e-03 	6.667385e-03 	1.069308e+03 
51 	186600.543970 	4.352043e-01 	3.220212e+00 	1.976367e+00 	5.896186e-03 	6.658574e-03 	6.756329e-03 	1.027317e+03 
52 	187587.669107 	4.307875e-01 	3.211344e+00 	1.967493e+00 	5.967522e-03 	6.745922e-03 	6.846104e-03 	9.871251e+02 
53 	188536.319705 	4.264158e-01 	3.202551e+00 	1.958693e+00 	6.039369e-03 	6.834053e-03 	6.936711e-03 	9.486506e+02 
54 	189448.133901 	4.220889e-01 	3.193830e+00 	1.949965e+00 	6.111724e-03 	6.922968e-03 	7.028154e-03 	9.118142e+02 
55 	190324.674822 	4.178061e-01 	3.185182e+00 	1.941311e+00 	6.184588e-03 	7.012671e-03 	7.120435e-03 	8.765409e+02 
56 	191167.434237 	4.135671e-01 	3.176606e+00 	1.932728e+00 	6.257958e-03 	7.103162e-03 	7.213558e-03 	8.427594e+02 
57 	191977.836022 	4.093715e-01 	3.168101e+00 	1.924215e+00 	6.331834e-03 	7.194444e-03 	7.307524e-03 	8.104018e+02 
58 	192757.239445 	4.052187e-01 	3.159666e+00 	1.915773e+00 	6.406214e-03 	7.286519e-03 	7.402338e-03 	7.794034e+02 
59 	193506.942285 	4.011083e-01 	3.151300e+00 	1.907401e+00 	6.481095e-03 	7.379388e-03 	7.498002e-03 	7.497028e+02 
60 	194228.183793 	3.970400e-01 	3.143004e+00 	1.899097e+00 	6.556478e-03 	7.473055e-03 	7.594518e-03 	7.212415e+02 
61 	194922.147497 	3.930132e-01 	3.134776e+00 	1.890862e+00 	6.632360e-03 	7.567520e-03 	7.691889e-03 	6.939637e+02 
62 	195589.963879 	3.890275e-01 	3.126615e+00 	1.882694e+00 	6.708740e-03 	7.662785e-03 	7.790117e-03 	6.678164e+02 
