i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	3.447326 	2.085879 	1.537862 	0.003615 	0.005291 	0.005690 	0.010830 
1 	33227.109027 	3.439350e+00 	2.085679e+00 	1.551831e+00 	3.595063e-03 	5.219146e-03 	5.602667e-03 	3.322611e+04 
2 	78570.325203 	3.426706e+00 	2.081864e+00 	1.565015e+00 	3.592436e-03 	5.184371e-03 	5.558186e-03 	4.534322e+04 
3 	140368.328568 	3.407986e+00 	2.073667e+00 	1.578609e+00 	3.607724e-03 	5.184313e-03 	5.553356e-03 	6.179800e+04 
4 	225732.462754 	3.380112e+00 	2.058591e+00 	1.592656e+00 	3.651270e-03 	5.237601e-03 	5.609181e-03 	8.536413e+04 
5 	325786.343574 	3.345250e+00 	2.037831e+00 	1.606506e+00 	3.719732e-03 	5.338497e-03 	5.719268e-03 	1.000539e+05 
6 	418283.857193 	3.311071e+00 	2.016544e+00 	1.618537e+00 	3.794352e-03 	5.454700e-03 	5.847447e-03 	9.249751e+04 
7 	503659.559887 	3.277946e+00 	1.995729e+00 	1.630280e+00 	3.868732e-03 	5.570774e-03 	5.975613e-03 	8.537570e+04 
8 	582639.200744 	3.245721e+00 	1.975115e+00 	1.641367e+00 	3.944634e-03 	5.691007e-03 	6.108815e-03 	7.897964e+04 
9 	656663.503573 	3.214109e+00 	1.954804e+00 	1.652529e+00 	4.020419e-03 	5.810589e-03 	6.241291e-03 	7.402430e+04 
10 	725710.614318 	3.183180e+00 	1.934663e+00 	1.663310e+00 	4.097435e-03 	5.933227e-03 	6.377469e-03 	6.904711e+04 
11 	790552.010740 	3.152815e+00 	1.914782e+00 	1.674141e+00 	4.174485e-03 	6.055578e-03 	6.513350e-03 	6.484140e+04 
12 	851218.197373 	3.123070e+00 	1.895078e+00 	1.684699e+00 	4.252520e-03 	6.180302e-03 	6.652125e-03 	6.066619e+04 
13 	908215.322743 	3.093881e+00 	1.875610e+00 	1.695250e+00 	4.330718e-03 	6.305137e-03 	6.791091e-03 	5.699713e+04 
14 	961649.858226 	3.065275e+00 	1.856326e+00 	1.705594e+00 	4.409700e-03 	6.431830e-03 	6.932346e-03 	5.343454e+04 
15 	1011876.785957 	3.037217e+00 	1.837263e+00 	1.715888e+00 	4.488934e-03 	6.558934e-03 	7.074162e-03 	5.022693e+04 
16 	1059040.714537 	3.009715e+00 	1.818389e+00 	1.726017e+00 	4.568792e-03 	6.687507e-03 	7.217815e-03 	4.716393e+04 
17 	1103403.094439 	2.982748e+00 	1.799723e+00 	1.736068e+00 	4.648950e-03 	6.816677e-03 	7.362261e-03 	4.436238e+04 
18 	1145117.966208 	2.956315e+00 	1.781248e+00 	1.745981e+00 	4.729611e-03 	6.947032e-03 	7.508219e-03 	4.171487e+04 
19 	1184387.292754 	2.930402e+00 	1.762972e+00 	1.755802e+00 	4.810585e-03 	7.078074e-03 	7.655090e-03 	3.926933e+04 
20 	1221358.701750 	2.905002e+00 	1.744886e+00 	1.765501e+00 	4.891970e-03 	7.210100e-03 	7.803240e-03 	3.697141e+04 
21 	1256194.790175 	2.880106e+00 	1.726993e+00 	1.775101e+00 	4.973657e-03 	7.342832e-03 	7.952339e-03 	3.483609e+04 
22 	1289029.752429 	2.855704e+00 	1.709287e+00 	1.784588e+00 	5.055685e-03 	7.476400e-03 	8.102551e-03 	3.283496e+04 
23 	1319998.541347 	2.831789e+00 	1.691768e+00 	1.793974e+00 	5.137988e-03 	7.610650e-03 	8.253695e-03 	3.096879e+04 
24 	1349219.901593 	2.808350e+00 	1.674433e+00 	1.803254e+00 	5.220572e-03 	7.745622e-03 	8.405823e-03 	2.922136e+04 
25 	1376808.058965 	2.785378e+00 	1.657280e+00 	1.812433e+00 	5.303398e-03 	7.881226e-03 	8.558834e-03 	2.758816e+04 
26 	1402866.737892 	2.762866e+00 	1.640308e+00 	1.821510e+00 	5.386456e-03 	8.017457e-03 	8.712727e-03 	2.605868e+04 
27 	1427493.741345 	2.740804e+00 	1.623515e+00 	1.830488e+00 	5.469716e-03 	8.154257e-03 	8.867435e-03 	2.462700e+04 
28 	1450779.188418 	2.719184e+00 	1.606897e+00 	1.839366e+00 	5.553163e-03 	8.291603e-03 	9.022935e-03 	2.328545e+04 
29 	1472807.372114 	2.697995e+00 	1.590455e+00 	1.848148e+00 	5.636774e-03 	8.429448e-03 	9.179176e-03 	2.202818e+04 
30 	1493656.475953 	2.677231e+00 	1.574184e+00 	1.856833e+00 	5.720530e-03 	8.567761e-03 	9.336125e-03 	2.084910e+04 
31 	1513399.434151 	2.656882e+00 	1.558085e+00 	1.865424e+00 	5.804411e-03 	8.706505e-03 	9.493739e-03 	1.974296e+04 
32 	1532104.103035 	2.636939e+00 	1.542154e+00 	1.873920e+00 	5.888399e-03 	8.845645e-03 	9.651982e-03 	1.870467e+04 
33 	1549833.755953 	2.617394e+00 	1.526391e+00 	1.882324e+00 	5.972475e-03 	8.985147e-03 	9.810815e-03 	1.772965e+04 
34 	1566647.358895 	2.598238e+00 	1.510792e+00 	1.890636e+00 	6.056623e-03 	9.124977e-03 	9.970202e-03 	1.681360e+04 
35 	1582599.919056 	2.579464e+00 	1.495357e+00 	1.898858e+00 	6.140825e-03 	9.265104e-03 	1.013011e-02 	1.595256e+04 
36 	1597742.757258 	2.561062e+00 	1.480083e+00 	1.906990e+00 	6.225065e-03 	9.405494e-03 	1.029049e-02 	1.514284e+04 
37 	1612123.783937 	2.543024e+00 	1.464970e+00 	1.915033e+00 	6.309328e-03 	9.546119e-03 	1.045132e-02 	1.438103e+04 
38 	1625787.741369 	2.525342e+00 	1.450014e+00 	1.922989e+00 	6.393598e-03 	9.686946e-03 	1.061257e-02 	1.366396e+04 
39 	1638776.433277 	2.508008e+00 	1.435214e+00 	1.930858e+00 	6.477861e-03 	9.827949e-03 	1.077420e-02 	1.298869e+04 
40 	1651128.933888 	2.491014e+00 	1.420569e+00 	1.938642e+00 	6.562104e-03 	9.969099e-03 	1.093617e-02 	1.235250e+04 
41 	1662881.782407 	2.474352e+00 	1.406077e+00 	1.946341e+00 	6.646315e-03 	1.011037e-02 	1.109847e-02 	1.175285e+04 
42 	1674069.162058 	2.458014e+00 	1.391737e+00 	1.953956e+00 	6.730480e-03 	1.025174e-02 	1.126106e-02 	1.118738e+04 
43 	1684723.065883 	2.441993e+00 	1.377546e+00 	1.961488e+00 	6.814588e-03 	1.039317e-02 	1.142391e-02 	1.065390e+04 
44 	1694873.449917 	2.426280e+00 	1.363503e+00 	1.968938e+00 	6.898629e-03 	1.053466e-02 	1.158699e-02 	1.015038e+04 
45 	1704548.374952 	2.410868e+00 	1.349606e+00 	1.976307e+00 	6.982593e-03 	1.067616e-02 	1.175028e-02 	9.674925e+03 
46 	1713774.137694 	2.395751e+00 	1.335854e+00 	1.983596e+00 	7.066469e-03 	1.081767e-02 	1.191376e-02 	9.225763e+03 
47 	1722575.392222 	2.380920e+00 	1.322245e+00 	1.990805e+00 	7.150250e-03 	1.095917e-02 	1.207739e-02 	8.801255e+03 
48 	1730975.262440 	2.366368e+00 	1.308778e+00 	1.997935e+00 	7.233927e-03 	1.110063e-02 	1.224116e-02 	8.399870e+03 
49 	1738995.446285 	2.352089e+00 	1.295451e+00 	2.004987e+00 	7.317492e-03 	1.124203e-02 	1.240505e-02 	8.020184e+03 
50 	1746656.312305 	2.338075e+00 	1.282262e+00 	2.011961e+00 	7.400938e-03 	1.138337e-02 	1.256904e-02 	7.660866e+03 
51 	1753976.989208 	2.324320e+00 	1.269210e+00 	2.018859e+00 	7.484259e-03 	1.152461e-02 	1.273310e-02 	7.320677e+03 
52 	1760975.448919 	2.310818e+00 	1.256295e+00 	2.025681e+00 	7.567449e-03 	1.166576e-02 	1.289721e-02 	6.998460e+03 
53 	1767668.583651 	2.297561e+00 	1.243513e+00 	2.032428e+00 	7.650503e-03 	1.180678e-02 	1.306137e-02 	6.693135e+03 
54 	1774072.277443 	2.284543e+00 	1.230864e+00 	2.039101e+00 	7.733415e-03 	1.194768e-02 	1.322556e-02 	6.403694e+03 
55 	1780201.472585 	2.271758e+00 	1.218346e+00 	2.045700e+00 	7.816182e-03 	1.208844e-02 	1.338975e-02 	6.129195e+03 
56 	1786070.231329 	2.259201e+00 	1.205958e+00 	2.052225e+00 	7.898799e-03 	1.222905e-02 	1.355393e-02 	5.868759e+03 
57 	1791691.793222 	2.246864e+00 	1.193698e+00 	2.058678e+00 	7.981263e-03 	1.236949e-02 	1.371810e-02 	5.621562e+03 
58 	1797078.628414 	2.234743e+00 	1.181565e+00 	2.065060e+00 	8.063571e-03 	1.250976e-02 	1.388224e-02 	5.386835e+03 
59 	1802242.487224 	2.222832e+00 	1.169558e+00 	2.071370e+00 	8.145720e-03 	1.264984e-02 	1.404633e-02 	5.163859e+03 
60 	1807194.446251 	2.211124e+00 	1.157675e+00 	2.077610e+00 	8.227708e-03 	1.278974e-02 	1.421037e-02 	4.951959e+03 
61 	1811944.951285 	2.199616e+00 	1.145915e+00 	2.083780e+00 	8.309532e-03 	1.292943e-02 	1.437435e-02 	4.750505e+03 
62 	1816503.857256 	2.188300e+00 	1.134277e+00 	2.089880e+00 	8.391191e-03 	1.306893e-02 	1.453825e-02 	4.558906e+03 
63 	1820880.465436 	2.177174e+00 	1.122759e+00 	2.095912e+00 	8.472684e-03 	1.320821e-02 	1.470207e-02 	4.376608e+03 
64 	1825083.558097 	2.166230e+00 	1.111360e+00 	2.101876e+00 	8.554010e-03 	1.334727e-02 	1.486581e-02 	4.203093e+03 
65 	1829121.430812 	2.155466e+00 	1.100079e+00 	2.107773e+00 	8.635167e-03 	1.348612e-02 	1.502944e-02 	4.037873e+03 
66 	1833001.922565 	2.144875e+00 	1.088915e+00 	2.113602e+00 	8.716154e-03 	1.362473e-02 	1.519297e-02 	3.880492e+03 
67 	1836732.443837 	2.134453e+00 	1.077865e+00 	2.119366e+00 	8.796973e-03 	1.376312e-02 	1.535639e-02 	3.730521e+03 
68 	1840320.002805 	2.124196e+00 	1.066930e+00 	2.125064e+00 	8.877621e-03 	1.390127e-02 	1.551969e-02 	3.587559e+03 
69 	1843771.229798 	2.114100e+00 	1.056107e+00 	2.130697e+00 	8.958099e-03 	1.403918e-02 	1.568287e-02 	3.451227e+03 
70 	1847092.400122 	2.104161e+00 	1.045396e+00 	2.136265e+00 	9.038408e-03 	1.417685e-02 	1.584592e-02 	3.321170e+03 
71 	1850289.455385 	2.094373e+00 	1.034795e+00 	2.141769e+00 	9.118546e-03 	1.431428e-02 	1.600884e-02 	3.197055e+03 
72 	1853368.023416 	2.084734e+00 	1.024304e+00 	2.147210e+00 	9.198515e-03 	1.445146e-02 	1.617163e-02 	3.078568e+03 
73 	1856333.436888 	2.075240e+00 	1.013921e+00 	2.152588e+00 	9.278314e-03 	1.458840e-02 	1.633427e-02 	2.965413e+03 
