i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	3.043629 	3.271327 	0.756112 	0.003451 	0.004707 	0.004937 	0.010830 
1 	11752.799186 	3.039753e+00 	3.263544e+00 	7.485849e-01 	3.486716e-03 	4.782799e-03 	5.020695e-03 	1.175180e+04 
2 	23558.833955 	3.035661e+00 	3.255842e+00 	7.411716e-01 	3.523373e-03 	4.860267e-03 	5.107216e-03 	1.180603e+04 
3 	35488.964108 	3.031356e+00 	3.248202e+00 	7.338555e-01 	3.560661e-03 	4.940137e-03 	5.196581e-03 	1.193013e+04 
4 	47626.404040 	3.026818e+00 	3.240620e+00 	7.266390e-01 	3.598627e-03 	5.022575e-03 	5.288993e-03 	1.213744e+04 
5 	60072.055837 	3.022024e+00 	3.233088e+00 	7.195253e-01 	3.637325e-03 	5.107780e-03 	5.384685e-03 	1.244565e+04 
6 	72951.640790 	3.016947e+00 	3.225601e+00 	7.125182e-01 	3.676828e-03 	5.195985e-03 	5.483933e-03 	1.287958e+04 
7 	86426.526285 	3.011548e+00 	3.218146e+00 	7.056231e-01 	3.717226e-03 	5.287467e-03 	5.587063e-03 	1.347489e+04 
8 	100710.848760 	3.005775e+00 	3.210709e+00 	6.988474e-01 	3.758639e-03 	5.382573e-03 	5.694478e-03 	1.428432e+04 
9 	116099.898483 	2.999560e+00 	3.203269e+00 	6.922016e-01 	3.801236e-03 	5.481738e-03 	5.806684e-03 	1.538905e+04 
10 	133019.978130 	2.992801e+00 	3.195794e+00 	6.857011e-01 	3.845252e-03 	5.585546e-03 	5.924352e-03 	1.692008e+04 
11 	152122.644404 	2.985348e+00 	3.188234e+00 	6.793700e-01 	3.891050e-03 	5.694820e-03 	6.048419e-03 	1.910267e+04 
12 	174480.865178 	2.976955e+00 	3.180502e+00 	6.732479e-01 	3.939218e-03 	5.810819e-03 	6.180307e-03 	2.235822e+04 
13 	202055.481818 	2.967183e+00 	3.172436e+00 	6.674090e-01 	3.990820e-03 	5.935687e-03 	6.322423e-03 	2.757462e+04 
14 	239047.864099 	2.955110e+00 	3.163680e+00 	6.620163e-01 	4.048101e-03 	6.073741e-03 	6.479577e-03 	3.699238e+04 
15 	297388.970915 	2.938178e+00 	3.153216e+00 	6.575610e-01 	4.117260e-03 	6.236412e-03 	6.664426e-03 	5.834111e+04 
16 	405607.742925 	2.911345e+00 	3.139484e+00 	6.565266e-01 	4.205529e-03 	6.428833e-03 	6.881510e-03 	1.082188e+05 
17 	530322.096919 	2.883448e+00 	3.126644e+00 	6.596807e-01 	4.283717e-03 	6.583668e-03 	7.054391e-03 	1.247144e+05 
18 	663569.687817 	2.855139e+00 	3.113827e+00 	6.650456e-01 	4.357944e-03 	6.721505e-03 	7.207145e-03 	1.332476e+05 
19 	798729.156277 	2.826820e+00 	3.100504e+00 	6.710676e-01 	4.433310e-03 	6.860807e-03 	7.361516e-03 	1.351595e+05 
20 	935589.439331 	2.798902e+00 	3.086762e+00 	6.779368e-01 	4.508137e-03 	6.997217e-03 	7.512506e-03 	1.368603e+05 
21 	1071872.747491 	2.771365e+00 	3.072288e+00 	6.849395e-01 	4.585590e-03 	7.141748e-03 	7.673083e-03 	1.362833e+05 
22 	1195626.212074 	2.747349e+00 	3.058834e+00 	6.919912e-01 	4.654027e-03 	7.268202e-03 	7.813512e-03 	1.237535e+05 
23 	1315038.326399 	2.724829e+00 	3.045281e+00 	6.991053e-01 	4.720677e-03 	7.393114e-03 	7.952596e-03 	1.194121e+05 
24 	1427464.499267 	2.704591e+00 	3.032131e+00 	7.062970e-01 	4.782037e-03 	7.508155e-03 	8.080819e-03 	1.124262e+05 
25 	1534935.087240 	2.686118e+00 	3.019119e+00 	7.135486e-01 	4.839871e-03 	7.617463e-03 	8.202897e-03 	1.074706e+05 
26 	1637121.779853 	2.669542e+00 	3.006381e+00 	7.208743e-01 	4.893199e-03 	7.718478e-03 	8.315872e-03 	1.021867e+05 
27 	1734902.030734 	2.654613e+00 	2.993825e+00 	7.282638e-01 	4.942719e-03 	7.812743e-03 	8.421492e-03 	9.778025e+04 
28 	1828466.562960 	2.641281e+00 	2.981482e+00 	7.357246e-01 	4.988246e-03 	7.899574e-03 	8.518935e-03 	9.356453e+04 
29 	1918323.504653 	2.629375e+00 	2.969313e+00 	7.432521e-01 	5.030178e-03 	7.979738e-03 	8.609054e-03 	8.985694e+04 
30 	2004767.448154 	2.618787e+00 	2.957315e+00 	7.508501e-01 	5.068637e-03 	8.053286e-03 	8.691870e-03 	8.644394e+04 
31 	2088158.504384 	2.609374e+00 	2.945464e+00 	7.585170e-01 	5.103940e-03 	8.120773e-03 	8.767991e-03 	8.339106e+04 
32 	2168780.470601 	2.601016e+00 	2.933745e+00 	7.662548e-01 	5.136324e-03 	8.182546e-03 	8.837778e-03 	8.062197e+04 
33 	2246914.971374 	2.593586e+00 	2.922140e+00 	7.740632e-01 	5.166088e-03 	8.239118e-03 	8.901792e-03 	7.813450e+04 
34 	2322807.055002 	2.586969e+00 	2.910631e+00 	7.819436e-01 	5.193501e-03 	8.290945e-03 	8.960523e-03 	7.589208e+04 
35 	2396684.377456 	2.581056e+00 	2.899199e+00 	7.898966e-01 	5.218847e-03 	8.338529e-03 	9.014524e-03 	7.387732e+04 
36 	2468750.245497 	2.575745e+00 	2.887825e+00 	7.979233e-01 	5.242392e-03 	8.382349e-03 	9.064319e-03 	7.206587e+04 
37 	2539188.911522 	2.570942e+00 	2.876492e+00 	8.060246e-01 	5.264396e-03 	8.422888e-03 	9.110440e-03 	7.043867e+04 
38 	2608164.882384 	2.566561e+00 	2.865182e+00 	8.142016e-01 	5.285102e-03 	8.460604e-03 	9.153395e-03 	6.897597e+04 
39 	2675824.785975 	2.562527e+00 	2.853877e+00 	8.224556e-01 	5.304739e-03 	8.495939e-03 	9.193673e-03 	6.765990e+04 
40 	2742297.895753 	2.558771e+00 	2.842561e+00 	8.307877e-01 	5.323516e-03 	8.529302e-03 	9.231734e-03 	6.647311e+04 
41 	2807697.162688 	2.555233e+00 	2.831217e+00 	8.391994e-01 	5.341623e-03 	8.561078e-03 	9.268005e-03 	6.539927e+04 
42 	2872119.989564 	2.551862e+00 	2.819830e+00 	8.476919e-01 	5.359231e-03 	8.591613e-03 	9.302878e-03 	6.442283e+04 
43 	2935649.164677 	2.548613e+00 	2.808386e+00 	8.562667e-01 	5.376492e-03 	8.621222e-03 	9.336705e-03 	6.352918e+04 
44 	2998353.823942 	2.545450e+00 	2.796872e+00 	8.649252e-01 	5.393537e-03 	8.650181e-03 	9.369799e-03 	6.270466e+04 
45 	3060290.534799 	2.542340e+00 	2.785276e+00 	8.736688e-01 	5.410480e-03 	8.678732e-03 	9.402434e-03 	6.193671e+04 
46 	3121504.466856 	2.539259e+00 	2.773589e+00 	8.824990e-01 	5.427418e-03 	8.707082e-03 	9.434845e-03 	6.121393e+04 
47 	3182030.645186 	2.536186e+00 	2.761800e+00 	8.914171e-01 	5.444431e-03 	8.735406e-03 	9.467233e-03 	6.052618e+04 
48 	3241895.245586 	2.533104e+00 	2.749902e+00 	9.004245e-01 	5.461588e-03 	8.763851e-03 	9.499763e-03 	5.986460e+04 
49 	3301116.893039 	2.530001e+00 	2.737888e+00 	9.095225e-01 	5.478942e-03 	8.792537e-03 	9.532574e-03 	5.922165e+04 
50 	3359707.918377 	2.526866e+00 	2.725753e+00 	9.187124e-01 	5.496539e-03 	8.821561e-03 	9.565777e-03 	5.859103e+04 
51 	3417675.534570 	2.523692e+00 	2.713491e+00 	9.279954e-01 	5.514416e-03 	8.851003e-03 	9.599464e-03 	5.796762e+04 
52 	3475022.901782 	2.520473e+00 	2.701097e+00 	9.373727e-01 	5.532602e-03 	8.880926e-03 	9.633708e-03 	5.734737e+04 
53 	3531750.061660 	2.517204e+00 	2.688570e+00 	9.468454e-01 	5.551121e-03 	8.911381e-03 	9.668568e-03 	5.672716e+04 
54 	3587854.732276 	2.513882e+00 	2.675904e+00 	9.564148e-01 	5.569995e-03 	8.942411e-03 	9.704093e-03 	5.610467e+04 
55 	3643332.965113 	2.510504e+00 	2.663098e+00 	9.660818e-01 	5.589239e-03 	8.974048e-03 	9.740322e-03 	5.547823e+04 
56 	3698179.673026 	2.507067e+00 	2.650148e+00 	9.758476e-01 	5.608870e-03 	9.006324e-03 	9.777290e-03 	5.484671e+04 
