i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.421580 	5.823313 	0.826175 	0.002915 	0.003143 	0.003164 	0.010830 
1 	6062.321409 	4.178197e-01 	5.814989e+00 	8.178366e-01 	2.940382e-03 	3.171631e-03 	3.193146e-03 	6.061321e+03 
2 	11938.674171 	4.141025e-01 	5.806740e+00 	8.095732e-01 	2.966101e-03 	3.200812e-03 	3.222701e-03 	5.876353e+03 
3 	17636.465305 	4.104326e-01 	5.798575e+00 	8.013939e-01 	2.991842e-03 	3.230040e-03 	3.252308e-03 	5.697791e+03 
4 	23162.059050 	4.068093e-01 	5.790494e+00 	7.932979e-01 	3.017602e-03 	3.259314e-03 	3.281963e-03 	5.525594e+03 
5 	28521.565697 	4.032321e-01 	5.782495e+00 	7.852844e-01 	3.043379e-03 	3.288631e-03 	3.311665e-03 	5.359507e+03 
6 	33720.851325 	3.997003e-01 	5.774577e+00 	7.773525e-01 	3.069170e-03 	3.317987e-03 	3.341410e-03 	5.199286e+03 
7 	38765.548498 	3.962135e-01 	5.766740e+00 	7.695013e-01 	3.094974e-03 	3.347381e-03 	3.371196e-03 	5.044697e+03 
8 	43661.066467 	3.927710e-01 	5.758984e+00 	7.617301e-01 	3.120788e-03 	3.376810e-03 	3.401021e-03 	4.895518e+03 
9 	48412.600893 	3.893723e-01 	5.751306e+00 	7.540380e-01 	3.146610e-03 	3.406272e-03 	3.430882e-03 	4.751534e+03 
10 	53025.143115 	3.860168e-01 	5.743707e+00 	7.464242e-01 	3.172437e-03 	3.435763e-03 	3.460777e-03 	4.612542e+03 
11 	57503.488974 	3.827040e-01 	5.736185e+00 	7.388879e-01 	3.198268e-03 	3.465282e-03 	3.490703e-03 	4.478346e+03 
12 	61852.247242 	3.794333e-01 	5.728739e+00 	7.314282e-01 	3.224100e-03 	3.494827e-03 	3.520657e-03 	4.348758e+03 
13 	66075.847643 	3.762043e-01 	5.721370e+00 	7.240445e-01 	3.249931e-03 	3.524393e-03 	3.550637e-03 	4.223600e+03 
14 	70178.548510 	3.730163e-01 	5.714075e+00 	7.167359e-01 	3.275759e-03 	3.553980e-03 	3.580641e-03 	4.102701e+03 
15 	74164.444089 	3.698689e-01 	5.706855e+00 	7.095016e-01 	3.301582e-03 	3.583585e-03 	3.610666e-03 	3.985896e+03 
16 	78037.471503 	3.667615e-01 	5.699709e+00 	7.023409e-01 	3.327398e-03 	3.613205e-03 	3.640709e-03 	3.873027e+03 
17 	81801.417398 	3.636937e-01 	5.692635e+00 	6.952530e-01 	3.353204e-03 	3.642837e-03 	3.670768e-03 	3.763946e+03 
18 	85459.924283 	3.606649e-01 	5.685633e+00 	6.882372e-01 	3.378999e-03 	3.672480e-03 	3.700841e-03 	3.658507e+03 
19 	89016.496586 	3.576746e-01 	5.678703e+00 	6.812927e-01 	3.404780e-03 	3.702131e-03 	3.730926e-03 	3.556572e+03 
20 	92474.506428 	3.547223e-01 	5.671843e+00 	6.744188e-01 	3.430545e-03 	3.731787e-03 	3.761019e-03 	3.458010e+03 
21 	95837.199137 	3.518076e-01 	5.665053e+00 	6.676148e-01 	3.456292e-03 	3.761447e-03 	3.791118e-03 	3.362693e+03 
22 	99107.698521 	3.489300e-01 	5.658332e+00 	6.608799e-01 	3.482020e-03 	3.791107e-03 	3.821221e-03 	3.270499e+03 
23 	102289.011888 	3.460889e-01 	5.651680e+00 	6.542135e-01 	3.507726e-03 	3.820766e-03 	3.851326e-03 	3.181313e+03 
24 	105384.034857 	3.432840e-01 	5.645095e+00 	6.476147e-01 	3.533409e-03 	3.850421e-03 	3.881430e-03 	3.095023e+03 
25 	108395.555941 	3.405147e-01 	5.638577e+00 	6.410831e-01 	3.559065e-03 	3.880069e-03 	3.911531e-03 	3.011521e+03 
26 	111326.260936 	3.377806e-01 	5.632126e+00 	6.346178e-01 	3.584694e-03 	3.909709e-03 	3.941626e-03 	2.930705e+03 
27 	114178.737105 	3.350813e-01 	5.625740e+00 	6.282181e-01 	3.610293e-03 	3.939339e-03 	3.971713e-03 	2.852476e+03 
28 	116955.477188 	3.324163e-01 	5.619419e+00 	6.218834e-01 	3.635860e-03 	3.968955e-03 	4.001790e-03 	2.776740e+03 
29 	119658.883221 	3.297851e-01 	5.613162e+00 	6.156131e-01 	3.661395e-03 	3.998555e-03 	4.031854e-03 	2.703406e+03 
30 	122291.270201 	3.271873e-01 	5.606969e+00 	6.094064e-01 	3.686893e-03 	4.028138e-03 	4.061904e-03 	2.632387e+03 
31 	124854.869584 	3.246225e-01 	5.600839e+00 	6.032628e-01 	3.712355e-03 	4.057701e-03 	4.091936e-03 	2.563599e+03 
32 	127351.832626 	3.220903e-01 	5.594772e+00 	5.971815e-01 	3.737777e-03 	4.087242e-03 	4.121949e-03 	2.496963e+03 
33 	129784.233584 	3.195902e-01 	5.588766e+00 	5.911619e-01 	3.763159e-03 	4.116758e-03 	4.151941e-03 	2.432401e+03 
34 	132154.072780 	3.171219e-01 	5.582821e+00 	5.852034e-01 	3.788498e-03 	4.146248e-03 	4.181908e-03 	2.369839e+03 
35 	134463.279526 	3.146848e-01 	5.576936e+00 	5.793053e-01 	3.813793e-03 	4.175710e-03 	4.211850e-03 	2.309207e+03 
36 	136713.714926 	3.122786e-01 	5.571111e+00 	5.734671e-01 	3.839041e-03 	4.205140e-03 	4.241763e-03 	2.250435e+03 
37 	138907.174558 	3.099030e-01 	5.565346e+00 	5.676882e-01 	3.864242e-03 	4.234538e-03 	4.271646e-03 	2.193460e+03 
38 	141045.391041 	3.075574e-01 	5.559638e+00 	5.619678e-01 	3.889393e-03 	4.263901e-03 	4.301497e-03 	2.138216e+03 
39 	143130.036491 	3.052415e-01 	5.553989e+00 	5.563055e-01 	3.914493e-03 	4.293226e-03 	4.331313e-03 	2.084645e+03 
40 	145162.724877 	3.029550e-01 	5.548398e+00 	5.507006e-01 	3.939540e-03 	4.322513e-03 	4.361092e-03 	2.032688e+03 
41 	147145.014266 	3.006974e-01 	5.542863e+00 	5.451525e-01 	3.964532e-03 	4.351758e-03 	4.390832e-03 	1.982289e+03 
42 	149078.408988 	2.984684e-01 	5.537384e+00 	5.396607e-01 	3.989469e-03 	4.380961e-03 	4.420532e-03 	1.933395e+03 
43 	150964.361699 	2.962675e-01 	5.531961e+00 	5.342246e-01 	4.014347e-03 	4.410118e-03 	4.450189e-03 	1.885953e+03 
44 	152804.275363 	2.940945e-01 	5.526593e+00 	5.288435e-01 	4.039167e-03 	4.439228e-03 	4.479801e-03 	1.839914e+03 
