i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.056022 	4.257819 	2.757226 	0.002886 	0.003070 	0.003086 	0.010830 
1 	3007.994648 	5.546149e-02 	4.252566e+00 	2.751972e+00 	2.899843e-03 	3.084736e-03 	3.101700e-03 	3.006995e+03 
2 	5973.960876 	5.490586e-02 	4.247322e+00 	2.746728e+00 	2.913615e-03 	3.100007e-03 	3.117136e-03 	2.965966e+03 
3 	8899.490673 	5.435580e-02 	4.242092e+00 	2.741498e+00 	2.927432e-03 	3.115333e-03 	3.132628e-03 	2.925530e+03 
4 	11785.201810 	5.381126e-02 	4.236876e+00 	2.736283e+00 	2.941293e-03 	3.130715e-03 	3.148177e-03 	2.885711e+03 
5 	14631.701474 	5.327217e-02 	4.231674e+00 	2.731081e+00 	2.955200e-03 	3.146153e-03 	3.163784e-03 	2.846500e+03 
6 	17439.586289 	5.273850e-02 	4.226486e+00 	2.725893e+00 	2.969152e-03 	3.161646e-03 	3.179448e-03 	2.807885e+03 
7 	20209.442524 	5.221017e-02 	4.221311e+00 	2.720718e+00 	2.983150e-03 	3.177196e-03 	3.195169e-03 	2.769856e+03 
8 	22941.846302 	5.168715e-02 	4.216151e+00 	2.715558e+00 	2.997193e-03 	3.192802e-03 	3.210949e-03 	2.732404e+03 
9 	25637.363796 	5.116937e-02 	4.211004e+00 	2.710411e+00 	3.011283e-03 	3.208465e-03 	3.226786e-03 	2.695517e+03 
10 	28296.551427 	5.065678e-02 	4.205871e+00 	2.705278e+00 	3.025418e-03 	3.224185e-03 	3.242682e-03 	2.659188e+03 
11 	30919.956054 	5.014933e-02 	4.200751e+00 	2.700159e+00 	3.039599e-03 	3.239962e-03 	3.258637e-03 	2.623405e+03 
12 	33508.115165 	4.964697e-02 	4.195645e+00 	2.695052e+00 	3.053827e-03 	3.255796e-03 	3.274650e-03 	2.588159e+03 
13 	36061.557054 	4.914965e-02 	4.190552e+00 	2.689960e+00 	3.068102e-03 	3.271688e-03 	3.290723e-03 	2.553442e+03 
14 	38580.801005 	4.865732e-02 	4.185473e+00 	2.684880e+00 	3.082423e-03 	3.287638e-03 	3.306855e-03 	2.519244e+03 
15 	41066.357466 	4.816992e-02 	4.180407e+00 	2.679814e+00 	3.096791e-03 	3.303646e-03 	3.323047e-03 	2.485556e+03 
16 	43518.728220 	4.768741e-02 	4.175353e+00 	2.674760e+00 	3.111206e-03 	3.319713e-03 	3.339299e-03 	2.452371e+03 
17 	45938.406553 	4.720974e-02 	4.170313e+00 	2.669720e+00 	3.125669e-03 	3.335838e-03 	3.355611e-03 	2.419678e+03 
18 	48325.877417 	4.673685e-02 	4.165286e+00 	2.664693e+00 	3.140179e-03 	3.352022e-03 	3.371983e-03 	2.387471e+03 
19 	50681.617591 	4.626871e-02 	4.160272e+00 	2.659679e+00 	3.154736e-03 	3.368265e-03 	3.388417e-03 	2.355740e+03 
20 	53006.095840 	4.580526e-02 	4.155270e+00 	2.654677e+00 	3.169342e-03 	3.384568e-03 	3.404911e-03 	2.324478e+03 
21 	55299.773063 	4.534646e-02 	4.150282e+00 	2.649688e+00 	3.183995e-03 	3.400931e-03 	3.421467e-03 	2.293677e+03 
22 	57563.102450 	4.489226e-02 	4.145306e+00 	2.644712e+00 	3.198697e-03 	3.417353e-03 	3.438085e-03 	2.263329e+03 
23 	59796.529625 	4.444261e-02 	4.140342e+00 	2.639749e+00 	3.213447e-03 	3.433836e-03 	3.454764e-03 	2.233427e+03 
24 	62000.492791 	4.399747e-02 	4.135392e+00 	2.634798e+00 	3.228245e-03 	3.450379e-03 	3.471506e-03 	2.203963e+03 
25 	64175.422868 	4.355680e-02 	4.130453e+00 	2.629860e+00 	3.243092e-03 	3.466983e-03 	3.488310e-03 	2.174930e+03 
26 	66321.743636 	4.312054e-02 	4.125527e+00 	2.624934e+00 	3.257988e-03 	3.483648e-03 	3.505176e-03 	2.146321e+03 
27 	68439.871867 	4.268865e-02 	4.120614e+00 	2.620020e+00 	3.272934e-03 	3.500375e-03 	3.522106e-03 	2.118128e+03 
28 	70530.217455 	4.226110e-02 	4.115713e+00 	2.615119e+00 	3.287928e-03 	3.517163e-03 	3.539099e-03 	2.090346e+03 
29 	72593.183549 	4.183783e-02 	4.110823e+00 	2.610229e+00 	3.302972e-03 	3.534013e-03 	3.556156e-03 	2.062966e+03 
30 	74629.166676 	4.141880e-02 	4.105947e+00 	2.605352e+00 	3.318066e-03 	3.550925e-03 	3.573276e-03 	2.035983e+03 
31 	76638.556867 	4.100398e-02 	4.101082e+00 	2.600487e+00 	3.333209e-03 	3.567899e-03 	3.590461e-03 	2.009390e+03 
32 	78621.737778 	4.059331e-02 	4.096229e+00 	2.595634e+00 	3.348402e-03 	3.584936e-03 	3.607710e-03 	1.983181e+03 
33 	80579.086808 	4.018676e-02 	4.091388e+00 	2.590793e+00 	3.363646e-03 	3.602036e-03 	3.625024e-03 	1.957349e+03 
34 	82510.975213 	3.978429e-02 	4.086559e+00 	2.585964e+00 	3.378940e-03 	3.619200e-03 	3.642403e-03 	1.931888e+03 
35 	84417.768225 	3.938584e-02 	4.081742e+00 	2.581147e+00 	3.394285e-03 	3.636426e-03 	3.659847e-03 	1.906793e+03 
36 	86299.825157 	3.899140e-02 	4.076937e+00 	2.576341e+00 	3.409680e-03 	3.653717e-03 	3.677357e-03 	1.882057e+03 
37 	88157.499518 	3.860090e-02 	4.072143e+00 	2.571547e+00 	3.425127e-03 	3.671071e-03 	3.694933e-03 	1.857674e+03 
38 	89991.139116 	3.821432e-02 	4.067361e+00 	2.566765e+00 	3.440624e-03 	3.688490e-03 	3.712575e-03 	1.833640e+03 
39 	91801.086162 	3.783162e-02 	4.062590e+00 	2.561994e+00 	3.456173e-03 	3.705974e-03 	3.730283e-03 	1.809947e+03 
40 	93587.677375 	3.745275e-02 	4.057831e+00 	2.557235e+00 	3.471774e-03 	3.723523e-03 	3.748059e-03 	1.786591e+03 
41 	95351.244081 	3.707768e-02 	4.053084e+00 	2.552488e+00 	3.487426e-03 	3.741136e-03 	3.765901e-03 	1.763567e+03 
42 	97092.112310 	3.670637e-02 	4.048348e+00 	2.547751e+00 	3.503130e-03 	3.758815e-03 	3.783811e-03 	1.740868e+03 
43 	98810.602894 	3.633878e-02 	4.043623e+00 	2.543026e+00 	3.518886e-03 	3.776560e-03 	3.801789e-03 	1.718491e+03 
44 	100507.031562 	3.597487e-02 	4.038910e+00 	2.538313e+00 	3.534695e-03 	3.794372e-03 	3.819834e-03 	1.696429e+03 
45 	102181.709029 	3.561461e-02 	4.034207e+00 	2.533610e+00 	3.550556e-03 	3.812249e-03 	3.837948e-03 	1.674677e+03 
46 	103834.941088 	3.525796e-02 	4.029516e+00 	2.528919e+00 	3.566470e-03 	3.830193e-03 	3.856131e-03 	1.653232e+03 
47 	105467.028700 	3.490489e-02 	4.024836e+00 	2.524238e+00 	3.582437e-03 	3.848204e-03 	3.874383e-03 	1.632088e+03 
48 	107078.268078 	3.455535e-02 	4.020167e+00 	2.519569e+00 	3.598457e-03 	3.866282e-03 	3.892703e-03 	1.611239e+03 
49 	108668.950775 	3.420932e-02 	4.015509e+00 	2.514911e+00 	3.614530e-03 	3.884428e-03 	3.911094e-03 	1.590683e+03 
50 	110239.363765 	3.386676e-02 	4.010862e+00 	2.510264e+00 	3.630657e-03 	3.902642e-03 	3.929554e-03 	1.570413e+03 
51 	111789.789525 	3.352762e-02 	4.006226e+00 	2.505627e+00 	3.646837e-03 	3.920924e-03 	3.948085e-03 	1.550426e+03 
52 	113320.506116 	3.319189e-02 	4.001601e+00 	2.501002e+00 	3.663072e-03 	3.939274e-03 	3.966686e-03 	1.530717e+03 
53 	114831.787260 	3.285952e-02 	3.996987e+00 	2.496387e+00 	3.679360e-03 	3.957693e-03 	3.985358e-03 	1.511281e+03 
54 	116323.902418 	3.253048e-02 	3.992383e+00 	2.491783e+00 	3.695703e-03 	3.976181e-03 	4.004101e-03 	1.492115e+03 
55 	117797.116865 	3.220474e-02 	3.987790e+00 	2.487189e+00 	3.712100e-03 	3.994738e-03 	4.022915e-03 	1.473214e+03 
56 	119251.691762 	3.188226e-02 	3.983207e+00 	2.482607e+00 	3.728552e-03 	4.013365e-03 	4.041802e-03 	1.454575e+03 
57 	120687.884232 	3.156302e-02 	3.978635e+00 	2.478034e+00 	3.745059e-03 	4.032062e-03 	4.060760e-03 	1.436192e+03 
58 	122105.947426 	3.124697e-02 	3.974074e+00 	2.473473e+00 	3.761622e-03 	4.050830e-03 	4.079792e-03 	1.418063e+03 
59 	123506.130597 	3.093409e-02 	3.969523e+00 	2.468921e+00 	3.778239e-03 	4.069667e-03 	4.098895e-03 	1.400183e+03 
60 	124888.679165 	3.062435e-02 	3.964983e+00 	2.464381e+00 	3.794912e-03 	4.088576e-03 	4.118072e-03 	1.382549e+03 
61 	126253.834786 	3.031771e-02 	3.960453e+00 	2.459850e+00 	3.811641e-03 	4.107556e-03 	4.137323e-03 	1.365156e+03 
62 	127601.835415 	3.001414e-02 	3.955933e+00 	2.455330e+00 	3.828426e-03 	4.126608e-03 	4.156647e-03 	1.348001e+03 
63 	128932.915372 	2.971361e-02 	3.951423e+00 	2.450820e+00 	3.845267e-03 	4.145731e-03 	4.176045e-03 	1.331080e+03 
64 	130247.305406 	2.941610e-02 	3.946924e+00 	2.446320e+00 	3.862164e-03 	4.164926e-03 	4.195518e-03 	1.314390e+03 
65 	131545.232751 	2.912156e-02 	3.942435e+00 	2.441831e+00 	3.879118e-03 	4.184194e-03 	4.215066e-03 	1.297927e+03 
66 	132826.921194 	2.882998e-02 	3.937956e+00 	2.437351e+00 	3.896128e-03 	4.203535e-03 	4.234688e-03 	1.281688e+03 
67 	134092.591129 	2.854132e-02 	3.933487e+00 	2.432882e+00 	3.913196e-03 	4.222949e-03 	4.254387e-03 	1.265670e+03 
68 	135342.459619 	2.825555e-02 	3.929028e+00 	2.428423e+00 	3.930321e-03 	4.242436e-03 	4.274161e-03 	1.249868e+03 
69 	136576.740446 	2.797264e-02 	3.924579e+00 	2.423973e+00 	3.947503e-03 	4.261997e-03 	4.294011e-03 	1.234281e+03 
70 	137795.644178 	2.769257e-02 	3.920140e+00 	2.419534e+00 	3.964743e-03 	4.281632e-03 	4.313938e-03 	1.218904e+03 
71 	138999.378213 	2.741530e-02 	3.915711e+00 	2.415104e+00 	3.982040e-03 	4.301341e-03 	4.333941e-03 	1.203734e+03 
72 	140188.146840 	2.714081e-02 	3.911292e+00 	2.410685e+00 	3.999396e-03 	4.321126e-03 	4.354022e-03 	1.188769e+03 
73 	141362.151287 	2.686907e-02 	3.906883e+00 	2.406275e+00 	4.016810e-03 	4.340985e-03 	4.374180e-03 	1.174004e+03 
74 	142521.589776 	2.660006e-02 	3.902483e+00 	2.401875e+00 	4.034282e-03 	4.360920e-03 	4.394417e-03 	1.159438e+03 
75 	143666.657573 	2.633374e-02 	3.898093e+00 	2.397484e+00 	4.051813e-03 	4.380930e-03 	4.414731e-03 	1.145068e+03 
76 	144797.547037 	2.607008e-02 	3.893713e+00 	2.393103e+00 	4.069403e-03 	4.401016e-03 	4.435124e-03 	1.130889e+03 
77 	145914.447669 	2.580907e-02 	3.889342e+00 	2.388732e+00 	4.087053e-03 	4.421179e-03 	4.455596e-03 	1.116901e+03 
78 	147017.546161 	2.555067e-02 	3.884981e+00 	2.384371e+00 	4.104761e-03 	4.441419e-03 	4.476147e-03 	1.103098e+03 
79 	148107.026440 	2.529487e-02 	3.880630e+00 	2.380019e+00 	4.122529e-03 	4.461735e-03 	4.496778e-03 	1.089480e+03 
80 	149183.069719 	2.504162e-02 	3.876287e+00 	2.375676e+00 	4.140357e-03 	4.482129e-03 	4.517489e-03 	1.076043e+03 
81 	150245.854537 	2.479091e-02 	3.871955e+00 	2.371343e+00 	4.158244e-03 	4.502601e-03 	4.538281e-03 	1.062785e+03 
82 	151295.556809 	2.454271e-02 	3.867632e+00 	2.367019e+00 	4.176192e-03 	4.523151e-03 	4.559153e-03 	1.049702e+03 
83 	152332.349863 	2.429700e-02 	3.863318e+00 	2.362705e+00 	4.194201e-03 	4.543779e-03 	4.580106e-03 	1.036793e+03 
84 	153356.404488 	2.405375e-02 	3.859014e+00 	2.358400e+00 	4.212269e-03 	4.564486e-03 	4.601141e-03 	1.024055e+03 
85 	154367.888974 	2.381294e-02 	3.854719e+00 	2.354104e+00 	4.230399e-03 	4.585272e-03 	4.622258e-03 	1.011484e+03 
86 	155366.969154 	2.357454e-02 	3.850433e+00 	2.349818e+00 	4.248590e-03 	4.606138e-03 	4.643457e-03 	9.990802e+02 
87 	156353.808442 	2.333853e-02 	3.846156e+00 	2.345540e+00 	4.266842e-03 	4.627083e-03 	4.664738e-03 	9.868393e+02 
88 	157328.567877 	2.310488e-02 	3.841889e+00 	2.341272e+00 	4.285156e-03 	4.648109e-03 	4.686103e-03 	9.747594e+02 
89 	158291.406157 	2.287357e-02 	3.837630e+00 	2.337013e+00 	4.303531e-03 	4.669215e-03 	4.707551e-03 	9.628383e+02 
90 	159242.479680 	2.264458e-02 	3.833381e+00 	2.332763e+00 	4.321968e-03 	4.690402e-03 	4.729082e-03 	9.510735e+02 
91 	160181.942582 	2.241788e-02 	3.829141e+00 	2.328523e+00 	4.340467e-03 	4.711670e-03 	4.750698e-03 	9.394629e+02 
92 	161109.946772 	2.219345e-02 	3.824910e+00 	2.324291e+00 	4.359029e-03 	4.733019e-03 	4.772398e-03 	9.280042e+02 
93 	162026.641969 	2.197128e-02 	3.820688e+00 	2.320068e+00 	4.377654e-03 	4.754451e-03 	4.794183e-03 	9.166952e+02 
94 	162932.175737 	2.175132e-02 	3.816474e+00 	2.315854e+00 	4.396341e-03 	4.775965e-03 	4.816053e-03 	9.055338e+02 
95 	163826.693522 	2.153357e-02 	3.812270e+00 	2.311649e+00 	4.415091e-03 	4.797561e-03 	4.838009e-03 	8.945178e+02 
96 	164710.338682 	2.131800e-02 	3.808075e+00 	2.307453e+00 	4.433905e-03 	4.819241e-03 	4.860051e-03 	8.836452e+02 
97 	165583.252526 	2.110459e-02 	3.803888e+00 	2.303266e+00 	4.452782e-03 	4.841004e-03 	4.882180e-03 	8.729138e+02 
98 	166445.574340 	2.089332e-02 	3.799710e+00 	2.299087e+00 	4.471722e-03 	4.862851e-03 	4.904395e-03 	8.623218e+02 
99 	167297.441428 	2.068416e-02 	3.795541e+00 	2.294918e+00 	4.490727e-03 	4.884781e-03 	4.926697e-03 	8.518671e+02 
100 	168138.989135 	2.047710e-02 	3.791381e+00 	2.290757e+00 	4.509796e-03 	4.906796e-03 	4.949087e-03 	8.415477e+02 
101 	168970.350885 	2.027211e-02 	3.787229e+00 	2.286604e+00 	4.528929e-03 	4.928896e-03 	4.971565e-03 	8.313617e+02 
102 	169791.658208 	2.006918e-02 	3.783087e+00 	2.282461e+00 	4.548127e-03 	4.951082e-03 	4.994131e-03 	8.213073e+02 
103 	170603.040770 	1.986828e-02 	3.778952e+00 	2.278326e+00 	4.567390e-03 	4.973352e-03 	5.016786e-03 	8.113826e+02 
104 	171404.626406 	1.966939e-02 	3.774827e+00 	2.274199e+00 	4.586717e-03 	4.995709e-03 	5.039530e-03 	8.015856e+02 
105 	172196.541144 	1.947249e-02 	3.770710e+00 	2.270081e+00 	4.606110e-03 	5.018152e-03 	5.062364e-03 	7.919147e+02 
106 	172978.909238 	1.927756e-02 	3.766601e+00 	2.265972e+00 	4.625569e-03 	5.040682e-03 	5.085287e-03 	7.823681e+02 
107 	173751.853195 	1.908459e-02 	3.762501e+00 	2.261871e+00 	4.645093e-03 	5.063299e-03 	5.108301e-03 	7.729440e+02 
108 	174515.493797 	1.889354e-02 	3.758409e+00 	2.257779e+00 	4.664684e-03 	5.086003e-03 	5.131406e-03 	7.636406e+02 
109 	175269.950139 	1.870442e-02 	3.754326e+00 	2.253694e+00 	4.684340e-03 	5.108795e-03 	5.154602e-03 	7.544563e+02 
110 	176015.339644 	1.851718e-02 	3.750251e+00 	2.249619e+00 	4.704063e-03 	5.131676e-03 	5.177889e-03 	7.453895e+02 
111 	176751.778097 	1.833182e-02 	3.746185e+00 	2.245552e+00 	4.723853e-03 	5.154645e-03 	5.201269e-03 	7.364385e+02 
112 	177479.379667 	1.814832e-02 	3.742127e+00 	2.241493e+00 	4.743710e-03 	5.177702e-03 	5.224741e-03 	7.276016e+02 
113 	178198.256933 	1.796665e-02 	3.738077e+00 	2.237442e+00 	4.763633e-03 	5.200850e-03 	5.248306e-03 	7.188773e+02 
114 	178908.520910 	1.778681e-02 	3.734035e+00 	2.233399e+00 	4.783625e-03 	5.224087e-03 	5.271964e-03 	7.102640e+02 
115 	179610.281069 	1.760876e-02 	3.730002e+00 	2.229365e+00 	4.803683e-03 	5.247414e-03 	5.295716e-03 	7.017602e+02 
116 	180303.645367 	1.743250e-02 	3.725977e+00 	2.225339e+00 	4.823810e-03 	5.270832e-03 	5.319561e-03 	6.933643e+02 
117 	180988.720266 	1.725801e-02 	3.721960e+00 	2.221321e+00 	4.844004e-03 	5.294340e-03 	5.343502e-03 	6.850749e+02 
118 	181665.610758 	1.708526e-02 	3.717951e+00 	2.217312e+00 	4.864267e-03 	5.317940e-03 	5.367537e-03 	6.768905e+02 
119 	182334.420386 	1.691424e-02 	3.713950e+00 	2.213310e+00 	4.884599e-03 	5.341632e-03 	5.391668e-03 	6.688096e+02 
120 	182995.251267 	1.674493e-02 	3.709958e+00 	2.209317e+00 	4.904999e-03 	5.365416e-03 	5.415894e-03 	6.608309e+02 
121 	183648.204117 	1.657732e-02 	3.705973e+00 	2.205331e+00 	4.925468e-03 	5.389292e-03 	5.440217e-03 	6.529528e+02 
