i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.092747 	4.868296 	2.110025 	0.002889 	0.003080 	0.003097 	0.010830 
1 	3349.848923 	9.181771e-02 	4.862658e+00 	2.104386e+00 	2.903879e-03 	3.096440e-03 	3.113936e-03 	3.348849e+03 
2 	6647.472496 	9.089709e-02 	4.857035e+00 	2.098760e+00 	2.919078e-03 	3.113365e-03 	3.131047e-03 	3.297624e+03 
3 	9894.730829 	8.998571e-02 	4.851431e+00 	2.093154e+00 	2.934322e-03 	3.130348e-03 	3.148219e-03 	3.247258e+03 
4 	13092.513348 	8.908349e-02 	4.845846e+00 	2.087567e+00 	2.949614e-03 	3.147391e-03 	3.165451e-03 	3.197783e+03 
5 	16241.691555 	8.819032e-02 	4.840280e+00 	2.081998e+00 	2.964952e-03 	3.164493e-03 	3.182744e-03 	3.149178e+03 
6 	19343.119202 	8.730613e-02 	4.834733e+00 	2.076449e+00 	2.980336e-03 	3.181654e-03 	3.200098e-03 	3.101428e+03 
7 	22397.632695 	8.643082e-02 	4.829204e+00 	2.070918e+00 	2.995768e-03 	3.198875e-03 	3.217513e-03 	3.054513e+03 
8 	25406.051500 	8.556431e-02 	4.823694e+00 	2.065406e+00 	3.011246e-03 	3.216156e-03 	3.234990e-03 	3.008419e+03 
9 	28369.178529 	8.470649e-02 	4.818203e+00 	2.059912e+00 	3.026772e-03 	3.233497e-03 	3.252528e-03 	2.963127e+03 
10 	31287.800525 	8.385729e-02 	4.812729e+00 	2.054436e+00 	3.042345e-03 	3.250898e-03 	3.270129e-03 	2.918622e+03 
11 	34162.688428 	8.301662e-02 	4.807274e+00 	2.048979e+00 	3.057966e-03 	3.268360e-03 	3.287792e-03 	2.874888e+03 
12 	36994.597743 	8.218439e-02 	4.801837e+00 	2.043539e+00 	3.073634e-03 	3.285882e-03 	3.305518e-03 	2.831909e+03 
13 	39784.268884 	8.136051e-02 	4.796418e+00 	2.038118e+00 	3.089350e-03 	3.303466e-03 	3.323306e-03 	2.789671e+03 
14 	42532.427524 	8.054491e-02 	4.791016e+00 	2.032714e+00 	3.105114e-03 	3.321111e-03 	3.341157e-03 	2.748159e+03 
15 	45239.784926 	7.973750e-02 	4.785633e+00 	2.027328e+00 	3.120926e-03 	3.338817e-03 	3.359072e-03 	2.707357e+03 
16 	47907.038270 	7.893820e-02 	4.780266e+00 	2.021959e+00 	3.136787e-03 	3.356585e-03 	3.377050e-03 	2.667253e+03 
17 	50534.870971 	7.814692e-02 	4.774918e+00 	2.016608e+00 	3.152695e-03 	3.374415e-03 	3.395092e-03 	2.627833e+03 
18 	53123.952987 	7.736359e-02 	4.769586e+00 	2.011274e+00 	3.168653e-03 	3.392307e-03 	3.413198e-03 	2.589082e+03 
19 	55674.941123 	7.658812e-02 	4.764272e+00 	2.005957e+00 	3.184658e-03 	3.410262e-03 	3.431369e-03 	2.550988e+03 
20 	58188.479324 	7.582044e-02 	4.758975e+00 	2.000658e+00 	3.200713e-03 	3.428279e-03 	3.449604e-03 	2.513538e+03 
21 	60665.198964 	7.506047e-02 	4.753694e+00 	1.995375e+00 	3.216817e-03 	3.446359e-03 	3.467904e-03 	2.476720e+03 
22 	63105.719122 	7.430812e-02 	4.748431e+00 	1.990109e+00 	3.232970e-03 	3.464503e-03 	3.486269e-03 	2.440520e+03 
23 	65510.646860 	7.356333e-02 	4.743184e+00 	1.984860e+00 	3.249172e-03 	3.482710e-03 	3.504699e-03 	2.404928e+03 
24 	67880.577483 	7.282602e-02 	4.737954e+00 	1.979627e+00 	3.265423e-03 	3.500981e-03 	3.523195e-03 	2.369931e+03 
25 	70216.094805 	7.209610e-02 	4.732740e+00 	1.974411e+00 	3.281725e-03 	3.519315e-03 	3.541757e-03 	2.335517e+03 
26 	72517.771397 	7.137352e-02 	4.727543e+00 	1.969211e+00 	3.298076e-03 	3.537714e-03 	3.560385e-03 	2.301677e+03 
27 	74786.168837 	7.065818e-02 	4.722362e+00 	1.964028e+00 	3.314477e-03 	3.556177e-03 	3.579080e-03 	2.268397e+03 
28 	77021.837948 	6.995003e-02 	4.717198e+00 	1.958860e+00 	3.330928e-03 	3.574705e-03 	3.597841e-03 	2.235669e+03 
29 	79225.319037 	6.924898e-02 	4.712049e+00 	1.953709e+00 	3.347429e-03 	3.593299e-03 	3.616669e-03 	2.203481e+03 
30 	81397.142118 	6.855497e-02 	4.706916e+00 	1.948574e+00 	3.363981e-03 	3.611957e-03 	3.635565e-03 	2.171823e+03 
31 	83537.827144 	6.786793e-02 	4.701800e+00 	1.943455e+00 	3.380583e-03 	3.630681e-03 	3.654528e-03 	2.140685e+03 
32 	85647.884215 	6.718778e-02 	4.696699e+00 	1.938351e+00 	3.397236e-03 	3.649470e-03 	3.673559e-03 	2.110057e+03 
33 	87727.813801 	6.651446e-02 	4.691613e+00 	1.933263e+00 	3.413940e-03 	3.668326e-03 	3.692658e-03 	2.079930e+03 
34 	89778.106941 	6.584790e-02 	4.686543e+00 	1.928191e+00 	3.430695e-03 	3.687248e-03 	3.711826e-03 	2.050293e+03 
35 	91799.245452 	6.518802e-02 	4.681489e+00 	1.923134e+00 	3.447502e-03 	3.706237e-03 	3.731062e-03 	2.021139e+03 
36 	93791.702123 	6.453477e-02 	4.676450e+00 	1.918092e+00 	3.464360e-03 	3.725292e-03 	3.750368e-03 	1.992457e+03 
37 	95755.940910 	6.388807e-02 	4.671426e+00 	1.913065e+00 	3.481269e-03 	3.744415e-03 	3.769742e-03 	1.964239e+03 
38 	97692.417124 	6.324787e-02 	4.666418e+00 	1.908054e+00 	3.498230e-03 	3.763605e-03 	3.789186e-03 	1.936476e+03 
39 	99601.577612 	6.261408e-02 	4.661424e+00 	1.903058e+00 	3.515243e-03 	3.782863e-03 	3.808701e-03 	1.909160e+03 
40 	101483.860944 	6.198666e-02 	4.656446e+00 	1.898077e+00 	3.532309e-03 	3.802188e-03 	3.828285e-03 	1.882283e+03 
41 	103339.697578 	6.136553e-02 	4.651482e+00 	1.893110e+00 	3.549426e-03 	3.821582e-03 	3.847940e-03 	1.855837e+03 
42 	105169.510040 	6.075064e-02 	4.646533e+00 	1.888159e+00 	3.566596e-03 	3.841045e-03 	3.867665e-03 	1.829812e+03 
43 	106973.713086 	6.014191e-02 	4.641599e+00 	1.883222e+00 	3.583819e-03 	3.860576e-03 	3.887462e-03 	1.804203e+03 
44 	108752.713868 	5.953929e-02 	4.636679e+00 	1.878299e+00 	3.601094e-03 	3.880177e-03 	3.907330e-03 	1.779001e+03 
45 	110506.912090 	5.894272e-02 	4.631774e+00 	1.873392e+00 	3.618422e-03 	3.899847e-03 	3.927270e-03 	1.754198e+03 
46 	112236.700165 	5.835214e-02 	4.626884e+00 	1.868498e+00 	3.635804e-03 	3.919586e-03 	3.947281e-03 	1.729788e+03 
47 	113942.463371 	5.776747e-02 	4.622007e+00 	1.863619e+00 	3.653239e-03 	3.939396e-03 	3.967365e-03 	1.705763e+03 
48 	115624.579990 	5.718868e-02 	4.617145e+00 	1.858754e+00 	3.670727e-03 	3.959275e-03 	3.987522e-03 	1.682117e+03 
49 	117283.421463 	5.661569e-02 	4.612297e+00 	1.853903e+00 	3.688269e-03 	3.979226e-03 	4.007751e-03 	1.658841e+03 
50 	118919.352524 	5.604845e-02 	4.607464e+00 	1.849067e+00 	3.705865e-03 	3.999247e-03 	4.028054e-03 	1.635931e+03 
51 	120532.731343 	5.548690e-02 	4.602644e+00 	1.844244e+00 	3.723515e-03 	4.019339e-03 	4.048431e-03 	1.613379e+03 
52 	122123.909657 	5.493098e-02 	4.597838e+00 	1.839435e+00 	3.741219e-03 	4.039503e-03 	4.068881e-03 	1.591178e+03 
53 	123693.232907 	5.438064e-02 	4.593046e+00 	1.834640e+00 	3.758978e-03 	4.059738e-03 	4.089405e-03 	1.569323e+03 
54 	125241.040359 	5.383582e-02 	4.588267e+00 	1.829859e+00 	3.776791e-03 	4.080046e-03 	4.110004e-03 	1.547807e+03 
55 	126767.665240 	5.329647e-02 	4.583502e+00 	1.825091e+00 	3.794659e-03 	4.100426e-03 	4.130678e-03 	1.526625e+03 
56 	128273.434852 	5.276252e-02 	4.578751e+00 	1.820337e+00 	3.812582e-03 	4.120878e-03 	4.151427e-03 	1.505770e+03 
57 	129758.670697 	5.223393e-02 	4.574013e+00 	1.815596e+00 	3.830560e-03 	4.141404e-03 	4.172251e-03 	1.485236e+03 
58 	131223.688594 	5.171065e-02 	4.569289e+00 	1.810869e+00 	3.848593e-03 	4.162003e-03 	4.193151e-03 	1.465018e+03 
59 	132668.798792 	5.119261e-02 	4.564578e+00 	1.806155e+00 	3.866682e-03 	4.182675e-03 	4.214128e-03 	1.445110e+03 
