i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.713640 	4.559643 	11.047226 	0.000194 	0.000196 	0.000196 	0 
1 	13678384.529676 	1.696262e+00 	4.527750e+00 	1.101534e+01 	1.965982e-04 	1.989105e-04 	1.990048e-04 	1.367838e+07 
2 	26784278.929791 	1.679023e+00 	4.496059e+00 	1.098365e+01 	1.993911e-04 	2.017551e-04 	2.018518e-04 	1.310589e+07 
3 	39342764.539904 	1.661959e+00 	4.464638e+00 	1.095224e+01 	2.022117e-04 	2.046281e-04 	2.047275e-04 	1.255849e+07 
4 	51378944.340216 	1.645071e+00 	4.433486e+00 	1.092109e+01 	2.050598e-04 	2.075297e-04 	2.076317e-04 	1.203618e+07 
5 	62916698.268979 	1.628356e+00 	4.402599e+00 	1.089021e+01 	2.079357e-04 	2.104598e-04 	2.105645e-04 	1.153775e+07 
6 	73978731.322516 	1.611812e+00 	4.371976e+00 	1.085960e+01 	2.108393e-04 	2.134187e-04 	2.135262e-04 	1.106203e+07 
7 	84586634.761621 	1.595438e+00 	4.341612e+00 	1.082924e+01 	2.137707e-04 	2.164064e-04 	2.165167e-04 	1.060790e+07 
8 	94760944.153959 	1.579231e+00 	4.311506e+00 	1.079914e+01 	2.167300e-04 	2.194230e-04 	2.195361e-04 	1.017431e+07 
9 	104521194.235247 	1.563191e+00 	4.281653e+00 	1.076929e+01 	2.197174e-04 	2.224685e-04 	2.225846e-04 	9.760250e+06 
10 	113885970.769001 	1.547315e+00 	4.252053e+00 	1.073970e+01 	2.227328e-04 	2.255431e-04 	2.256622e-04 	9.364777e+06 
11 	122872959.576511 	1.531602e+00 	4.222701e+00 	1.071035e+01 	2.257764e-04 	2.286469e-04 	2.287691e-04 	8.986989e+06 
12 	131498992.898457 	1.516049e+00 	4.193596e+00 	1.068126e+01 	2.288482e-04 	2.317799e-04 	2.319052e-04 	8.626033e+06 
13 	139780093.240022 	1.500657e+00 	4.164735e+00 	1.065240e+01 	2.319483e-04 	2.349423e-04 	2.350707e-04 	8.281100e+06 
14 	147731514.842412 	1.485421e+00 	4.136114e+00 	1.062379e+01 	2.350767e-04 	2.381340e-04 	2.382657e-04 	7.951422e+06 
15 	155367782.915170 	1.470342e+00 	4.107732e+00 	1.059541e+01 	2.382336e-04 	2.413552e-04 	2.414903e-04 	7.636268e+06 
16 	162702730.755879 	1.455417e+00 	4.079586e+00 	1.056727e+01 	2.414190e-04 	2.446060e-04 	2.447444e-04 	7.334948e+06 
17 	169749534.876268 	1.440645e+00 	4.051674e+00 	1.053936e+01 	2.446329e-04 	2.478864e-04 	2.480283e-04 	7.046804e+06 
18 	176520748.246843 	1.426025e+00 	4.023992e+00 	1.051169e+01 	2.478755e-04 	2.511965e-04 	2.513420e-04 	6.771213e+06 
19 	183028331.765595 	1.411554e+00 	3.996539e+00 	1.048424e+01 	2.511468e-04 	2.545364e-04 	2.546855e-04 	6.507584e+06 
20 	189283684.050132 	1.397231e+00 	3.969312e+00 	1.045702e+01 	2.544468e-04 	2.579061e-04 	2.580589e-04 	6.255352e+06 
21 	195297669.646836 	1.383054e+00 	3.942308e+00 	1.043002e+01 	2.577756e-04 	2.613058e-04 	2.614623e-04 	6.013986e+06 
22 	201080645.745172 	1.369023e+00 	3.915526e+00 	1.040325e+01 	2.611333e-04 	2.647355e-04 	2.648958e-04 	5.782976e+06 
23 	206642487.480182 	1.355136e+00 	3.888963e+00 	1.037669e+01 	2.645198e-04 	2.681952e-04 	2.683594e-04 	5.561842e+06 
24 	211992611.901422 	1.341390e+00 	3.862616e+00 	1.035035e+01 	2.679354e-04 	2.716850e-04 	2.718532e-04 	5.350124e+06 
25 	217140000.681974 	1.327785e+00 	3.836484e+00 	1.032422e+01 	2.713799e-04 	2.752049e-04 	2.753773e-04 	5.147389e+06 
26 	222093221.637081 	1.314319e+00 	3.810564e+00 	1.029831e+01 	2.748535e-04 	2.787551e-04 	2.789317e-04 	4.953221e+06 
27 	226860449.117812 	1.300991e+00 	3.784853e+00 	1.027260e+01 	2.783562e-04 	2.823356e-04 	2.825164e-04 	4.767227e+06 
28 	231449483.341508 	1.287800e+00 	3.759350e+00 	1.024710e+01 	2.818881e-04 	2.859465e-04 	2.861315e-04 	4.589034e+06 
29 	235867768.717168 	1.274743e+00 	3.734053e+00 	1.022181e+01 	2.854491e-04 	2.895877e-04 	2.897772e-04 	4.418285e+06 
30 	240122411.220645 	1.261820e+00 	3.708958e+00 	1.019672e+01 	2.890394e-04 	2.932594e-04 	2.934534e-04 	4.254643e+06 
31 	244220194.871401 	1.249029e+00 	3.684065e+00 	1.017184e+01 	2.926590e-04 	2.969616e-04 	2.971601e-04 	4.097784e+06 
32 	248167597.359598 	1.236368e+00 	3.659371e+00 	1.014715e+01 	2.963079e-04 	3.006944e-04 	3.008976e-04 	3.947402e+06 
33 	251970804.869578 	1.223837e+00 	3.634874e+00 	1.012266e+01 	2.999861e-04 	3.044578e-04 	3.046657e-04 	3.803208e+06 
34 	255635726.143126 	1.211435e+00 	3.610572e+00 	1.009836e+01 	3.036937e-04 	3.082518e-04 	3.084645e-04 	3.664921e+06 
35 	259168005.823549 	1.199159e+00 	3.586462e+00 	1.007425e+01 	3.074307e-04 	3.120764e-04 	3.122941e-04 	3.532280e+06 
36 	262573037.119173 	1.187008e+00 	3.562543e+00 	1.005034e+01 	3.111971e-04 	3.159319e-04 	3.161545e-04 	3.405031e+06 
37 	265855973.822811 	1.174981e+00 	3.538813e+00 	1.002662e+01 	3.149931e-04 	3.198181e-04 	3.200459e-04 	3.282937e+06 
38 	269021741.721631 	1.163078e+00 	3.515270e+00 	1.000308e+01 	3.188185e-04 	3.237351e-04 	3.239681e-04 	3.165768e+06 
39 	272075049.429946 	1.151296e+00 	3.491912e+00 	9.979725e+00 	3.226735e-04 	3.276830e-04 	3.279212e-04 	3.053308e+06 
40 	275020398.675657 	1.139634e+00 	3.468736e+00 	9.956555e+00 	3.265580e-04 	3.316617e-04 	3.319054e-04 	2.945349e+06 
41 	277862094.069343 	1.128092e+00 	3.445742e+00 	9.933565e+00 	3.304721e-04 	3.356714e-04 	3.359206e-04 	2.841695e+06 
42 	280604252.383375 	1.116667e+00 	3.422926e+00 	9.910755e+00 	3.344158e-04 	3.397120e-04 	3.399668e-04 	2.742158e+06 
43 	283250811.366973 	1.105359e+00 	3.400288e+00 	9.888122e+00 	3.383891e-04 	3.437836e-04 	3.440441e-04 	2.646559e+06 
44 	285805538.121612 	1.094166e+00 	3.377826e+00 	9.865665e+00 	3.423921e-04 	3.478863e-04 	3.481525e-04 	2.554727e+06 
45 	288272037.059893 	1.083088e+00 	3.355537e+00 	9.843381e+00 	3.464247e-04 	3.520200e-04 	3.522921e-04 	2.466499e+06 
46 	290653757.469718 	1.072123e+00 	3.333420e+00 	9.821269e+00 	3.504870e-04 	3.561847e-04 	3.564629e-04 	2.381720e+06 
47 	292954000.704381 	1.061269e+00 	3.311473e+00 	9.799327e+00 	3.545790e-04 	3.603806e-04 	3.606648e-04 	2.300243e+06 
48 	295175927.018097 	1.050527e+00 	3.289694e+00 	9.777553e+00 	3.587006e-04 	3.646076e-04 	3.648980e-04 	2.221926e+06 
49 	297322562.065393 	1.039894e+00 	3.268081e+00 	9.755945e+00 	3.628520e-04 	3.688657e-04 	3.691625e-04 	2.146635e+06 
50 	299396803.081806 	1.029369e+00 	3.246634e+00 	9.734503e+00 	3.670331e-04 	3.731550e-04 	3.734582e-04 	2.074241e+06 
51 	301401424.762365 	1.018952e+00 	3.225349e+00 	9.713223e+00 	3.712440e-04 	3.774755e-04 	3.777853e-04 	2.004622e+06 
52 	303339084.853458 	1.008642e+00 	3.204226e+00 	9.692105e+00 	3.754845e-04 	3.818272e-04 	3.821436e-04 	1.937660e+06 
53 	305212329.472837 	9.984360e-01 	3.183263e+00 	9.671146e+00 	3.797548e-04 	3.862101e-04 	3.865333e-04 	1.873245e+06 
54 	307023598.171697 	9.883345e-01 	3.162458e+00 	9.650346e+00 	3.840549e-04 	3.906243e-04 	3.909543e-04 	1.811269e+06 
55 	308775228.752056 	9.783359e-01 	3.141809e+00 	9.629702e+00 	3.883847e-04 	3.950697e-04 	3.954068e-04 	1.751631e+06 
56 	310469461.851921 	9.684393e-01 	3.121316e+00 	9.609213e+00 	3.927443e-04 	3.995464e-04 	3.998906e-04 	1.694233e+06 
57 	312108445.310054 	9.586437e-01 	3.100975e+00 	9.588877e+00 	3.971336e-04 	4.040543e-04 	4.044058e-04 	1.638983e+06 
58 	313694238.321555 	9.489478e-01 	3.080787e+00 	9.568693e+00 	4.015527e-04 	4.085936e-04 	4.089524e-04 	1.585793e+06 
59 	315228815.394840 	9.393509e-01 	3.060748e+00 	9.548659e+00 	4.060015e-04 	4.131642e-04 	4.135304e-04 	1.534577e+06 
60 	316714070.120061 	9.298517e-01 	3.040858e+00 	9.528774e+00 	4.104801e-04 	4.177661e-04 	4.181399e-04 	1.485255e+06 
61 	318151818.758459 	9.204493e-01 	3.021116e+00 	9.509035e+00 	4.149884e-04 	4.223993e-04 	4.227808e-04 	1.437749e+06 
62 	319543803.661658 	9.111428e-01 	3.001519e+00 	9.489443e+00 	4.195265e-04 	4.270638e-04 	4.274532e-04 	1.391985e+06 
63 	320891696.529419 	9.019311e-01 	2.982066e+00 	9.469994e+00 	4.240943e-04 	4.317596e-04 	4.321570e-04 	1.347893e+06 
64 	322197101.513937 	8.928132e-01 	2.962755e+00 	9.450688e+00 	4.286919e-04 	4.364868e-04 	4.368923e-04 	1.305405e+06 
65 	323461558.178317 	8.837882e-01 	2.943586e+00 	9.431524e+00 	4.333192e-04 	4.412454e-04 	4.416591e-04 	1.264457e+06 
66 	324686544.316501 	8.748551e-01 	2.924557e+00 	9.412498e+00 	4.379761e-04 	4.460353e-04 	4.464574e-04 	1.224986e+06 
67 	325873478.641499 	8.660131e-01 	2.905666e+00 	9.393612e+00 	4.426628e-04 	4.508565e-04 	4.512871e-04 	1.186934e+06 
68 	327023723.348449 	8.572610e-01 	2.886912e+00 	9.374862e+00 	4.473792e-04 	4.557090e-04 	4.561483e-04 	1.150245e+06 
69 	328138586.558676 	8.485981e-01 	2.868294e+00 	9.356248e+00 	4.521253e-04 	4.605930e-04 	4.610410e-04 	1.114863e+06 
70 	329219324.650611 	8.400234e-01 	2.849810e+00 	9.337768e+00 	4.569010e-04 	4.655082e-04 	4.659651e-04 	1.080738e+06 
71 	330267144.483103 	8.315360e-01 	2.831458e+00 	9.319421e+00 	4.617064e-04 	4.704548e-04 	4.709208e-04 	1.047820e+06 
72 	331283205.516420 	8.231349e-01 	2.813238e+00 	9.301205e+00 	4.665414e-04 	4.754327e-04 	4.759079e-04 	1.016061e+06 
73 	332268621.835904 	8.148194e-01 	2.795149e+00 	9.283119e+00 	4.714061e-04 	4.804420e-04 	4.809265e-04 	9.854163e+05 
74 	333224464.083034 	8.065885e-01 	2.777188e+00 	9.265162e+00 	4.763003e-04 	4.854826e-04 	4.859765e-04 	9.558422e+05 
75 	334151761.298385 	7.984414e-01 	2.759355e+00 	9.247333e+00 	4.812242e-04 	4.905545e-04 	4.910580e-04 	9.272972e+05 
76 	335051502.680756 	7.903772e-01 	2.741648e+00 	9.229630e+00 	4.861776e-04 	4.956577e-04 	4.961710e-04 	8.997414e+05 
77 	335924639.266501 	7.823950e-01 	2.724066e+00 	9.212052e+00 	4.911606e-04 	5.007922e-04 	5.013154e-04 	8.731366e+05 
78 	336772085.532921 	7.744940e-01 	2.706608e+00 	9.194598e+00 	4.961732e-04 	5.059581e-04 	5.064913e-04 	8.474463e+05 
79 	337594720.929352 	7.666734e-01 	2.689272e+00 	9.177266e+00 	5.012152e-04 	5.111552e-04 	5.116986e-04 	8.226354e+05 
80 	338393391.339417 	7.589324e-01 	2.672058e+00 	9.160055e+00 	5.062867e-04 	5.163836e-04 	5.169374e-04 	7.986704e+05 
81 	339168910.477731 	7.512700e-01 	2.654964e+00 	9.142965e+00 	5.113878e-04 	5.216432e-04 	5.222076e-04 	7.755191e+05 
82 	339922061.224176 	7.436856e-01 	2.637989e+00 	9.125993e+00 	5.165182e-04 	5.269341e-04 	5.275091e-04 	7.531507e+05 
83 	340653596.898714 	7.361783e-01 	2.621131e+00 	9.109139e+00 	5.216781e-04 	5.322563e-04 	5.328421e-04 	7.315357e+05 
84 	341364242.479561 	7.287473e-01 	2.604390e+00 	9.092402e+00 	5.268674e-04 	5.376097e-04 	5.382065e-04 	7.106456e+05 
85 	342054695.767391 	7.213919e-01 	2.587764e+00 	9.075779e+00 	5.320861e-04 	5.429944e-04 	5.436023e-04 	6.904533e+05 
