i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	3.062616 	4.392324 	9.865567 	0.000194 	0.000197 	0.000197 	0 
1 	30943724.673173 	3.036382e+00 	4.347462e+00 	9.820720e+00 	1.984112e-04 	2.012210e-04 	2.013474e-04 	3.094372e+07 
2 	60139461.464828 	3.010344e+00 	4.302939e+00 	9.776211e+00 	2.024704e-04 	2.053733e-04 	2.055047e-04 	2.919574e+07 
3 	87686584.828763 	2.984569e+00 	4.258873e+00 	9.732159e+00 	2.065979e-04 	2.095964e-04 	2.097331e-04 	2.754712e+07 
4 	113682919.698125 	2.959056e+00 	4.215263e+00 	9.688563e+00 	2.107942e-04 	2.138912e-04 	2.140333e-04 	2.599633e+07 
5 	138220320.373148 	2.933802e+00 	4.172103e+00 	9.645418e+00 	2.150600e-04 	2.182583e-04 	2.184061e-04 	2.453740e+07 
6 	161384980.396971 	2.908805e+00 	4.129389e+00 	9.602718e+00 	2.193961e-04 	2.226986e-04 	2.228522e-04 	2.316466e+07 
7 	183257791.903371 	2.884062e+00 	4.087116e+00 	9.560460e+00 	2.238031e-04 	2.272128e-04 	2.273724e-04 	2.187281e+07 
8 	203914682.546246 	2.859571e+00 	4.045280e+00 	9.518638e+00 	2.282819e-04 	2.318017e-04 	2.319677e-04 	2.065689e+07 
9 	223426930.436591 	2.835329e+00 	4.003876e+00 	9.477248e+00 	2.328330e-04 	2.364662e-04 	2.366386e-04 	1.951225e+07 
10 	241861458.540757 	2.811334e+00 	3.962899e+00 	9.436286e+00 	2.374573e-04 	2.412070e-04 	2.413861e-04 	1.843453e+07 
11 	259281109.910790 	2.787583e+00 	3.922346e+00 	9.395747e+00 	2.421554e-04 	2.460248e-04 	2.462108e-04 	1.741965e+07 
12 	275744905.025013 	2.764074e+00 	3.882212e+00 	9.355626e+00 	2.469281e-04 	2.509205e-04 	2.511137e-04 	1.646380e+07 
