i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	3.115721 	1.827710 	5.056569 	0.001051 	0.001115 	0.001121 	0 
1 	958430.350084 	3.119525e+00 	1.809354e+00 	5.038237e+00 	1.062415e-03 	1.127265e-03 	1.133883e-03 	9.584294e+05 
2 	1895500.769587 	3.123612e+00 	1.791149e+00 	5.020057e+00 	1.073445e-03 	1.139681e-03 	1.146486e-03 	9.370704e+05 
3 	2811835.934901 	3.127946e+00 	1.773128e+00 	5.002061e+00 	1.084426e-03 	1.152065e-03 	1.159061e-03 	9.163352e+05 
4 	3708034.641466 	3.132523e+00 	1.755290e+00 	4.984248e+00 	1.095356e-03 	1.164414e-03 	1.171604e-03 	8.961987e+05 
5 	4584658.084962 	3.137336e+00 	1.737632e+00 	4.966614e+00 	1.106232e-03 	1.176726e-03 	1.184114e-03 	8.766234e+05 
6 	5442231.529492 	3.142379e+00 	1.720153e+00 	4.949159e+00 	1.117054e-03 	1.188998e-03 	1.196588e-03 	8.575734e+05 
7 	6281246.125833 	3.147646e+00 	1.702850e+00 	4.931880e+00 	1.127817e-03 	1.201229e-03 	1.209025e-03 	8.390146e+05 
8 	7102160.724204 	3.153129e+00 	1.685722e+00 	4.914775e+00 	1.138522e-03 	1.213417e-03 	1.221422e-03 	8.209146e+05 
9 	7905403.684885 	3.158822e+00 	1.668766e+00 	4.897843e+00 	1.149168e-03 	1.225561e-03 	1.233780e-03 	8.032430e+05 
10 	8691374.690487 	3.164716e+00 	1.651981e+00 	4.881081e+00 	1.159752e-03 	1.237659e-03 	1.246096e-03 	7.859710e+05 
11 	9460446.562159 	3.170802e+00 	1.635364e+00 	4.864487e+00 	1.170275e-03 	1.249711e-03 	1.258370e-03 	7.690719e+05 
12 	10212967.080528 	3.177073e+00 	1.618914e+00 	4.848060e+00 	1.180736e-03 	1.261717e-03 	1.270602e-03 	7.525205e+05 
13 	10949260.810408 	3.183518e+00 	1.602630e+00 	4.831798e+00 	1.191135e-03 	1.273677e-03 	1.282791e-03 	7.362937e+05 
14 	11669630.926764 	3.190128e+00 	1.586508e+00 	4.815698e+00 	1.201472e-03 	1.285590e-03 	1.294939e-03 	7.203701e+05 
15 	12374361.037666 	3.196893e+00 	1.570548e+00 	4.799760e+00 	1.211748e-03 	1.297458e-03 	1.307045e-03 	7.047301e+05 
16 	13063716.998488 	3.203803e+00 	1.554747e+00 	4.783982e+00 	1.221964e-03 	1.309281e-03 	1.319110e-03 	6.893560e+05 
17 	13737948.710063 	3.210846e+00 	1.539104e+00 	4.768360e+00 	1.232121e-03 	1.321061e-03 	1.331137e-03 	6.742317e+05 
18 	14397291.892299 	3.218012e+00 	1.523618e+00 	4.752895e+00 	1.242220e-03 	1.332798e-03 	1.343125e-03 	6.593432e+05 
19 	15041969.823650 	3.225290e+00 	1.508285e+00 	4.737585e+00 	1.252264e-03 	1.344496e-03 	1.355079e-03 	6.446779e+05 
20 	15672195.036055 	3.232668e+00 	1.493106e+00 	4.722427e+00 	1.262253e-03 	1.356155e-03 	1.366998e-03 	6.302252e+05 
21 	16288170.954475 	3.240134e+00 	1.478078e+00 	4.707420e+00 	1.272191e-03 	1.367778e-03 	1.378886e-03 	6.159759e+05 
22 	16890093.469985 	3.247678e+00 	1.463199e+00 	4.692563e+00 	1.282079e-03 	1.379368e-03 	1.390745e-03 	6.019225e+05 
23 	17478152.435547 	3.255287e+00 	1.448469e+00 	4.677854e+00 	1.291920e-03 	1.390928e-03 	1.402579e-03 	5.880590e+05 
24 	18052533.074106 	3.262950e+00 	1.433885e+00 	4.663292e+00 	1.301718e-03 	1.402460e-03 	1.414390e-03 	5.743806e+05 
25 	18613417.289520 	3.270656e+00 	1.419446e+00 	4.648874e+00 	1.311474e-03 	1.413969e-03 	1.426182e-03 	5.608842e+05 
26 	19160984.871928 	3.278392e+00 	1.405151e+00 	4.634601e+00 	1.321193e-03 	1.425456e-03 	1.437957e-03 	5.475676e+05 
27 	19695414.590600 	3.286147e+00 	1.390997e+00 	4.620470e+00 	1.330877e-03 	1.436925e-03 	1.449720e-03 	5.344297e+05 
28 	20216885.168900 	3.293911e+00 	1.376985e+00 	4.606479e+00 	1.340529e-03 	1.448381e-03 	1.461474e-03 	5.214706e+05 
29 	20725576.137741 	3.301672e+00 	1.363112e+00 	4.592628e+00 	1.350154e-03 	1.459826e-03 	1.473223e-03 	5.086910e+05 
30 	21221668.565757 	3.309421e+00 	1.349377e+00 	4.578916e+00 	1.359754e-03 	1.471264e-03 	1.484970e-03 	4.960924e+05 
31 	21705345.666286 	3.317146e+00 	1.335778e+00 	4.565340e+00 	1.369333e-03 	1.482700e-03 	1.496720e-03 	4.836771e+05 
32 	22176793.283040 	3.324839e+00 	1.322315e+00 	4.551900e+00 	1.378894e-03 	1.494136e-03 	1.508476e-03 	4.714476e+05 
33 	22636200.258099 	3.332489e+00 	1.308985e+00 	4.538595e+00 	1.388441e-03 	1.505577e-03 	1.520241e-03 	4.594070e+05 
34 	23083758.687398 	3.340087e+00 	1.295789e+00 	4.525422e+00 	1.397976e-03 	1.517026e-03 	1.532020e-03 	4.475584e+05 
35 	23519664.070272 	3.347626e+00 	1.282724e+00 	4.512382e+00 	1.407504e-03 	1.528486e-03 	1.543817e-03 	4.359054e+05 
36 	23944115.360771 	3.355097e+00 	1.269789e+00 	4.499473e+00 	1.417028e-03 	1.539961e-03 	1.555634e-03 	4.244513e+05 
37 	24357314.929379 	3.362493e+00 	1.256982e+00 	4.486693e+00 	1.426550e-03 	1.551455e-03 	1.567476e-03 	4.131996e+05 
38 	24759468.444437 	3.369806e+00 	1.244304e+00 	4.474041e+00 	1.436074e-03 	1.562971e-03 	1.579345e-03 	4.021535e+05 
39 	25150784.682983 	3.377030e+00 	1.231752e+00 	4.461517e+00 	1.445602e-03 	1.574512e-03 	1.591246e-03 	3.913162e+05 
40 	25531475.280930 	3.384158e+00 	1.219326e+00 	4.449119e+00 	1.455138e-03 	1.586081e-03 	1.603181e-03 	3.806906e+05 
41 	25901754.432431 	3.391186e+00 	1.207024e+00 	4.436846e+00 	1.464684e-03 	1.597681e-03 	1.615153e-03 	3.702792e+05 
42 	26261838.548105 	3.398108e+00 	1.194845e+00 	4.424698e+00 	1.474242e-03 	1.609315e-03 	1.627165e-03 	3.600841e+05 
43 	26611945.881346 	3.404919e+00 	1.182787e+00 	4.412672e+00 	1.483815e-03 	1.620985e-03 	1.639220e-03 	3.501073e+05 
44 	26952296.131464 	3.411616e+00 	1.170851e+00 	4.400767e+00 	1.493405e-03 	1.632695e-03 	1.651320e-03 	3.403503e+05 
45 	27283110.031709 	3.418194e+00 	1.159034e+00 	4.388984e+00 	1.503015e-03 	1.644445e-03 	1.663468e-03 	3.308139e+05 
46 	27604608.929564 	3.424651e+00 	1.147335e+00 	4.377320e+00 	1.512646e-03 	1.656239e-03 	1.675666e-03 	3.214989e+05 
47 	27917014.365894 	3.430983e+00 	1.135754e+00 	4.365775e+00 	1.522299e-03 	1.668078e-03 	1.687917e-03 	3.124054e+05 
48 	28220547.658761 	3.437188e+00 	1.124290e+00 	4.354348e+00 	1.531977e-03 	1.679965e-03 	1.700221e-03 	3.035333e+05 
49 	28515429.496916 	3.443264e+00 	1.112940e+00 	4.343037e+00 	1.541682e-03 	1.691900e-03 	1.712581e-03 	2.948818e+05 
50 	28801879.547201 	3.449210e+00 	1.101705e+00 	4.331842e+00 	1.551413e-03 	1.703886e-03 	1.724999e-03 	2.864501e+05 
51 	29080116.079360 	3.455024e+00 	1.090582e+00 	4.320761e+00 	1.561174e-03 	1.715924e-03 	1.737475e-03 	2.782365e+05 
