i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.744013 	5.919427 	2.336561 	0.001030 	0.001077 	0.001081 	0 
1 	338917.456843 	1.731189e+00 	5.895611e+00 	2.312731e+00 	1.049053e-03 	1.098180e-03 	1.101955e-03 	3.389165e+05 
2 	660174.827111 	1.718487e+00 	5.871995e+00 	2.289101e+00 	1.068618e-03 	1.119308e-03 	1.123227e-03 	3.212574e+05 
3 	964723.676014 	1.705927e+00 	5.848623e+00 	2.265714e+00 	1.088460e-03 	1.140758e-03 	1.144826e-03 	3.045488e+05 
4 	1253490.602436 	1.693507e+00 	5.825492e+00 	2.242568e+00 	1.108583e-03 	1.162533e-03 	1.166754e-03 	2.887669e+05 
5 	1527348.509615 	1.681225e+00 	5.802600e+00 	2.219661e+00 	1.128988e-03 	1.184635e-03 	1.189015e-03 	2.738579e+05 
6 	1787119.523654 	1.669082e+00 	5.779944e+00 	2.196991e+00 	1.149676e-03 	1.207068e-03 	1.211611e-03 	2.597710e+05 
7 	2033578.067562 	1.657074e+00 	5.757523e+00 	2.174554e+00 	1.170648e-03 	1.229833e-03 	1.234545e-03 	2.464585e+05 
8 	2267453.746193 	1.645202e+00 	5.735334e+00 	2.152348e+00 	1.191908e-03 	1.252933e-03 	1.257820e-03 	2.338757e+05 
9 	2489434.050613 	1.633462e+00 	5.713373e+00 	2.130372e+00 	1.213456e-03 	1.276372e-03 	1.281439e-03 	2.219803e+05 
10 	2700166.893502 	1.621855e+00 	5.691640e+00 	2.108622e+00 	1.235293e-03 	1.300151e-03 	1.305405e-03 	2.107328e+05 
11 	2900262.986458 	1.610379e+00 	5.670131e+00 	2.087096e+00 	1.257422e-03 	1.324273e-03 	1.329719e-03 	2.000961e+05 
12 	3090298.069366 	1.599032e+00 	5.648845e+00 	2.065792e+00 	1.279843e-03 	1.348741e-03 	1.354386e-03 	1.900351e+05 
13 	3270815.001317 	1.587814e+00 	5.627778e+00 	2.044708e+00 	1.302559e-03 	1.373557e-03 	1.379407e-03 	1.805169e+05 
14 	3442325.721930 	1.576722e+00 	5.606929e+00 	2.023841e+00 	1.325569e-03 	1.398724e-03 	1.404786e-03 	1.715107e+05 
15 	3605313.091376 	1.565756e+00 	5.586296e+00 	2.003189e+00 	1.348877e-03 	1.424244e-03 	1.430524e-03 	1.629874e+05 
16 	3760232.616819 	1.554915e+00 	5.565876e+00 	1.982750e+00 	1.372482e-03 	1.450120e-03 	1.456625e-03 	1.549195e+05 
17 	3907514.072522 	1.544197e+00 	5.545666e+00 	1.962521e+00 	1.396386e-03 	1.476353e-03 	1.483091e-03 	1.472815e+05 
18 	4047563.020368 	1.533600e+00 	5.525666e+00 	1.942501e+00 	1.420590e-03 	1.502947e-03 	1.509924e-03 	1.400489e+05 
19 	4180762.237112 	1.523125e+00 	5.505872e+00 	1.922688e+00 	1.445095e-03 	1.529903e-03 	1.537127e-03 	1.331992e+05 
20 	4307473.054272 	1.512769e+00 	5.486282e+00 	1.903078e+00 	1.469903e-03 	1.557224e-03 	1.564703e-03 	1.267108e+05 
21 	4428036.616181 	1.502531e+00 	5.466895e+00 	1.883670e+00 	1.495013e-03 	1.584911e-03 	1.592653e-03 	1.205636e+05 
22 	4542775.061352 	1.492411e+00 	5.447708e+00 	1.864463e+00 	1.520428e-03 	1.612967e-03 	1.620980e-03 	1.147384e+05 
23 	4651992.632004 	1.482407e+00 	5.428719e+00 	1.845453e+00 	1.546147e-03 	1.641394e-03 	1.649686e-03 	1.092176e+05 
24 	4755976.716239 	1.472518e+00 	5.409927e+00 	1.826639e+00 	1.572171e-03 	1.670195e-03 	1.678773e-03 	1.039841e+05 
25 	4854998.827267 	1.462742e+00 	5.391328e+00 	1.808018e+00 	1.598502e-03 	1.699370e-03 	1.708244e-03 	9.902211e+04 
26 	4949315.522854 	1.453079e+00 	5.372921e+00 	1.789590e+00 	1.625140e-03 	1.728921e-03 	1.738101e-03 	9.431670e+04 
27 	5039169.270220 	1.443528e+00 	5.354705e+00 	1.771351e+00 	1.652084e-03 	1.758852e-03 	1.768345e-03 	8.985375e+04 
28 	5124789.258321 	1.434087e+00 	5.336677e+00 	1.753300e+00 	1.679337e-03 	1.789163e-03 	1.798979e-03 	8.561999e+04 
29 	5206392.161510 	1.424755e+00 	5.318835e+00 	1.735434e+00 	1.706898e-03 	1.819856e-03 	1.830005e-03 	8.160290e+04 
30 	5284182.857462 	1.415532e+00 	5.301177e+00 	1.717753e+00 	1.734767e-03 	1.850934e-03 	1.861425e-03 	7.779070e+04 
31 	5358355.102189 	1.406416e+00 	5.283701e+00 	1.700254e+00 	1.762945e-03 	1.882396e-03 	1.893240e-03 	7.417224e+04 
32 	5429092.164803 	1.397406e+00 	5.266406e+00 	1.682934e+00 	1.791433e-03 	1.914246e-03 	1.925452e-03 	7.073706e+04 
33 	5496567.424521 	1.388501e+00 	5.249290e+00 	1.665793e+00 	1.820229e-03 	1.946485e-03 	1.958063e-03 	6.747526e+04 
