i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	3.541510 	2.936135 	3.522354 	0.001062 	0.001141 	0.001149 	0 
1 	1452042.582629 	3.560431e+00 	2.906419e+00 	3.492668e+00 	1.076765e-03 	1.158119e-03 	1.166834e-03 	1.452042e+06 
2 	2843080.587583 	3.579697e+00 	2.876854e+00 	3.463133e+00 	1.091220e-03 	1.175398e-03 	1.184517e-03 	1.391038e+06 
3 	4173191.905863 	3.599103e+00 	2.847562e+00 	3.433871e+00 	1.105722e-03 	1.192816e-03 	1.202359e-03 	1.330111e+06 
4 	5442778.566106 	3.618550e+00 	2.818541e+00 	3.404882e+00 	1.120299e-03 	1.210407e-03 	1.220392e-03 	1.269587e+06 
5 	6652392.531432 	3.637940e+00 	2.789790e+00 	3.376162e+00 	1.134982e-03 	1.228208e-03 	1.238657e-03 	1.209614e+06 
6 	7802755.768273 	3.657183e+00 	2.761306e+00 	3.347711e+00 	1.149804e-03 	1.246258e-03 	1.257193e-03 	1.150363e+06 
7 	8894776.317554 	3.676192e+00 	2.733087e+00 	3.319527e+00 	1.164795e-03 	1.264594e-03 	1.276039e-03 	1.092021e+06 
8 	9929554.881933 	3.694886e+00 	2.705133e+00 	3.291609e+00 	1.179988e-03 	1.283256e-03 	1.295236e-03 	1.034779e+06 
9 	10908382.444552 	3.713192e+00 	2.677441e+00 	3.263955e+00 	1.195413e-03 	1.302282e-03 	1.314824e-03 	9.788276e+05 
10 	11832730.084324 	3.731044e+00 	2.650011e+00 	3.236565e+00 	1.211101e-03 	1.321710e-03 	1.334843e-03 	9.243476e+05 
11 	12704232.489465 	3.748385e+00 	2.622841e+00 	3.209438e+00 	1.227079e-03 	1.341577e-03 	1.355330e-03 	8.715024e+05 
12 	13524666.828529 	3.765165e+00 	2.595930e+00 	3.182573e+00 	1.243374e-03 	1.361917e-03 	1.376324e-03 	8.204343e+05 
13 	14295928.636478 	3.781342e+00 	2.569278e+00 	3.155969e+00 	1.260013e-03 	1.382765e-03 	1.397859e-03 	7.712618e+05 
14 	15020006.245068 	3.796883e+00 	2.542883e+00 	3.129627e+00 	1.277018e-03 	1.404154e-03 	1.419973e-03 	7.240776e+05 
15 	15698955.072714 	3.811762e+00 	2.516744e+00 	3.103546e+00 	1.294413e-03 	1.426116e-03 	1.442698e-03 	6.789488e+05 
16 	16334872.829424 	3.825958e+00 	2.490861e+00 	3.077724e+00 	1.312216e-03 	1.448681e-03 	1.466067e-03 	6.359178e+05 
17 	16929876.421962 	3.839457e+00 	2.465232e+00 	3.052162e+00 	1.330449e-03 	1.471879e-03 	1.490112e-03 	5.950036e+05 
18 	17486081.088917 	3.852250e+00 	2.439856e+00 	3.026859e+00 	1.349129e-03 	1.495737e-03 	1.514866e-03 	5.562047e+05 
19 	18005582.071522 	3.864335e+00 	2.414731e+00 	3.001814e+00 	1.368272e-03 	1.520285e-03 	1.540358e-03 	5.195010e+05 
20 	18490438.942186 	3.875710e+00 	2.389857e+00 	2.977027e+00 	1.387895e-03 	1.545550e-03 	1.566620e-03 	4.848569e+05 
21 	18942662.570655 	3.886379e+00 	2.365232e+00 	2.952496e+00 	1.408012e-03 	1.571558e-03 	1.593680e-03 	4.522236e+05 
22 	19364204.605174 	3.896350e+00 	2.340854e+00 	2.928221e+00 	1.428637e-03 	1.598336e-03 	1.621571e-03 	4.215420e+05 
23 	19756949.277804 	3.905631e+00 	2.316722e+00 	2.904202e+00 	1.449784e-03 	1.625911e-03 	1.650322e-03 	3.927447e+05 
24 	20122707.303078 	3.914233e+00 	2.292835e+00 	2.880437e+00 	1.471467e-03 	1.654311e-03 	1.679964e-03 	3.657580e+05 
25 	20463211.621176 	3.922168e+00 	2.269190e+00 	2.856926e+00 	1.493697e-03 	1.683562e-03 	1.710530e-03 	3.405043e+05 
26 	20780114.734970 	3.929452e+00 	2.245787e+00 	2.833669e+00 	1.516486e-03 	1.713692e-03 	1.742050e-03 	3.169031e+05 
27 	21074987.399741 	3.936098e+00 	2.222623e+00 	2.810664e+00 	1.539847e-03 	1.744730e-03 	1.774558e-03 	2.948727e+05 
28 	21349318.440732 	3.942122e+00 	2.199697e+00 	2.787911e+00 	1.563792e-03 	1.776704e-03 	1.808088e-03 	2.743310e+05 
29 	21604515.495275 	3.947540e+00 	2.177007e+00 	2.765411e+00 	1.588333e-03 	1.809644e-03 	1.842676e-03 	2.551971e+05 
30 	21841906.497880 	3.952368e+00 	2.154551e+00 	2.743162e+00 	1.613481e-03 	1.843581e-03 	1.878358e-03 	2.373910e+05 
31 	22062741.750348 	3.956622e+00 	2.132328e+00 	2.721165e+00 	1.639247e-03 	1.878547e-03 	1.915173e-03 	2.208353e+05 
32 	22268196.440757 	3.960319e+00 	2.110336e+00 	2.699420e+00 	1.665645e-03 	1.914575e-03 	1.953160e-03 	2.054547e+05 
