i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.417822 	4.502124 	11.400562 	0.000194 	0.000196 	0.000196 	0 
1 	11375786.112455 	1.403481e+00 	4.474019e+00 	1.137246e+01 	1.961165e-04 	1.983342e-04 	1.984228e-04 	1.137579e+07 
2 	22336750.501963 	1.389257e+00 	4.446081e+00 	1.134453e+01 	1.985336e-04 	2.007941e-04 	2.008847e-04 	1.096096e+07 
3 	32899019.044270 	1.375178e+00 	4.418363e+00 	1.131682e+01 	2.009698e-04 	2.032738e-04 	2.033665e-04 	1.056227e+07 
4 	43078826.143099 	1.361242e+00 	4.390863e+00 	1.128932e+01 	2.034253e-04 	2.057733e-04 	2.058682e-04 	1.017981e+07 
5 	52891694.504802 	1.347449e+00 	4.363579e+00 	1.126204e+01 	2.058999e-04 	2.082926e-04 	2.083896e-04 	9.812868e+06 
6 	62352459.581762 	1.333797e+00 	4.336510e+00 	1.123498e+01 	2.083937e-04 	2.108317e-04 	2.109310e-04 	9.460765e+06 
7 	71475302.124330 	1.320284e+00 	4.309652e+00 	1.120813e+01 	2.109067e-04 	2.133908e-04 	2.134923e-04 	9.122843e+06 
8 	80273779.199298 	1.306909e+00 	4.283004e+00 	1.118148e+01 	2.134389e-04 	2.159697e-04 	2.160734e-04 	8.798477e+06 
9 	88760853.649716 	1.293671e+00 	4.256563e+00 	1.115505e+01 	2.159904e-04 	2.185685e-04 	2.186746e-04 	8.487074e+06 
10 	96948922.077199 	1.280568e+00 	4.230327e+00 	1.112882e+01 	2.185611e-04 	2.211872e-04 	2.212957e-04 	8.188068e+06 
11 	104849841.424851 	1.267599e+00 	4.204295e+00 	1.110279e+01 	2.211511e-04 	2.238259e-04 	2.239368e-04 	7.900919e+06 
12 	112474954.234370 	1.254762e+00 	4.178464e+00 	1.107696e+01 	2.237604e-04 	2.264845e-04 	2.265979e-04 	7.625113e+06 
13 	119835112.647075 	1.242056e+00 	4.152831e+00 	1.105133e+01 	2.263890e-04 	2.291632e-04 	2.292791e-04 	7.360158e+06 
14 	126940701.214651 	1.229480e+00 	4.127395e+00 	1.102590e+01 	2.290369e-04 	2.318618e-04 	2.319802e-04 	7.105589e+06 
15 	133801658.581779 	1.217033e+00 	4.102155e+00 	1.100067e+01 	2.317041e-04 	2.345805e-04 	2.347015e-04 	6.860957e+06 
16 	140427498.099499 	1.204712e+00 	4.077107e+00 	1.097562e+01 	2.343906e-04 	2.373192e-04 	2.374428e-04 	6.625840e+06 
17 	146827327.424839 	1.192517e+00 	4.052249e+00 	1.095077e+01 	2.370965e-04 	2.400779e-04 	2.402043e-04 	6.399829e+06 
18 	153009867.159383 	1.180447e+00 	4.027581e+00 	1.092611e+01 	2.398217e-04 	2.428567e-04 	2.429858e-04 	6.182540e+06 
19 	158983468.576352 	1.168499e+00 	4.003099e+00 	1.090163e+01 	2.425663e-04 	2.456556e-04 	2.457874e-04 	5.973601e+06 
20 	164756130.483310 	1.156674e+00 	3.978803e+00 	1.087734e+01 	2.453302e-04 	2.484746e-04 	2.486092e-04 	5.772662e+06 
21 	170335515.264971 	1.144969e+00 	3.954689e+00 	1.085323e+01 	2.481135e-04 	2.513136e-04 	2.514512e-04 	5.579385e+06 
22 	175728964.148125 	1.133383e+00 	3.930757e+00 	1.082930e+01 	2.509161e-04 	2.541728e-04 	2.543132e-04 	5.393449e+06 
23 	180943511.728551 	1.121916e+00 	3.907004e+00 	1.080555e+01 	2.537381e-04 	2.570521e-04 	2.571955e-04 	5.214548e+06 
24 	185985899.797568 	1.110565e+00 	3.883429e+00 	1.078198e+01 	2.565795e-04 	2.599515e-04 	2.600979e-04 	5.042388e+06 
25 	190862590.503917 	1.099331e+00 	3.860029e+00 	1.075859e+01 	2.594403e-04 	2.628710e-04 	2.630205e-04 	4.876691e+06 
26 	195579778.884675 	1.088211e+00 	3.836803e+00 	1.073537e+01 	2.623204e-04 	2.658107e-04 	2.659633e-04 	4.717188e+06 
27 	200143404.797212 	1.077204e+00 	3.813750e+00 	1.071232e+01 	2.652199e-04 	2.687705e-04 	2.689263e-04 	4.563626e+06 
28 	204559164.282439 	1.066309e+00 	3.790866e+00 	1.068944e+01 	2.681388e-04 	2.717505e-04 	2.719095e-04 	4.415759e+06 
29 	208832520.387974 	1.055525e+00 	3.768151e+00 	1.066673e+01 	2.710771e-04 	2.747506e-04 	2.749129e-04 	4.273356e+06 
30 	212968713.478397 	1.044852e+00 	3.745603e+00 	1.064418e+01 	2.740347e-04 	2.777709e-04 	2.779365e-04 	4.136193e+06 
31 	216972771.058299 	1.034287e+00 	3.723221e+00 	1.062181e+01 	2.770118e-04 	2.808114e-04 	2.809803e-04 	4.004058e+06 
32 	220849517.132458 	1.023829e+00 	3.701001e+00 	1.059959e+01 	2.800081e-04 	2.838720e-04 	2.840444e-04 	3.876746e+06 
33 	224603581.126249 	1.013478e+00 	3.678944e+00 	1.057754e+01 	2.830239e-04 	2.869527e-04 	2.871286e-04 	3.754064e+06 
34 	228239406.388145 	1.003233e+00 	3.657047e+00 	1.055564e+01 	2.860590e-04 	2.900537e-04 	2.902331e-04 	3.635825e+06 
35 	231761258.294993 	9.930919e-01 	3.635308e+00 	1.053391e+01 	2.891134e-04 	2.931748e-04 	2.933578e-04 	3.521852e+06 
36 	235173231.979806 	9.830541e-01 	3.613727e+00 	1.051233e+01 	2.921872e-04 	2.963161e-04 	2.965028e-04 	3.411974e+06 
37 	238479259.700588 	9.731185e-01 	3.592301e+00 	1.049091e+01 	2.952804e-04 	2.994775e-04 	2.996679e-04 	3.306028e+06 
38 	241683117.867935 	9.632841e-01 	3.571028e+00 	1.046964e+01 	2.983929e-04 	3.026591e-04 	3.028533e-04 	3.203858e+06 
39 	244788433.748098 	9.535498e-01 	3.549908e+00 	1.044853e+01 	3.015247e-04 	3.058609e-04 	3.060589e-04 	3.105316e+06 
40 	247798691.857419 	9.439146e-01 	3.528939e+00 	1.042756e+01 	3.046758e-04 	3.090829e-04 	3.092848e-04 	3.010258e+06 
41 	250717240.063209 	9.343774e-01 	3.508119e+00 	1.040675e+01 	3.078463e-04 	3.123250e-04 	3.125308e-04 	2.918548e+06 
42 	253547295.405332 	9.249373e-01 	3.487446e+00 	1.038608e+01 	3.110360e-04 	3.155872e-04 	3.157971e-04 	2.830055e+06 
43 	256291949.652068 	9.155932e-01 	3.466920e+00 	1.036555e+01 	3.142451e-04 	3.188696e-04 	3.190836e-04 	2.744654e+06 
44 	258954174.603131 	9.063443e-01 	3.446538e+00 	1.034518e+01 	3.174734e-04 	3.221722e-04 	3.223903e-04 	2.662225e+06 
45 	261536827.152027 	8.971894e-01 	3.426300e+00 	1.032494e+01 	3.207210e-04 	3.254949e-04 	3.257172e-04 	2.582653e+06 
46 	264042654.119359 	8.881277e-01 	3.406204e+00 	1.030485e+01 	3.239878e-04 	3.288377e-04 	3.290643e-04 	2.505827e+06 
47 	266474296.868077 	8.791581e-01 	3.386248e+00 	1.028490e+01 	3.272740e-04 	3.322007e-04 	3.324315e-04 	2.431643e+06 
48 	268834295.711110 	8.702798e-01 	3.366431e+00 	1.026509e+01 	3.305793e-04 	3.355838e-04 	3.358190e-04 	2.359999e+06 
49 	271125094.121306 	8.614918e-01 	3.346752e+00 	1.024541e+01 	3.339039e-04 	3.389870e-04 	3.392267e-04 	2.290798e+06 
50 	273349042.753097 	8.527931e-01 	3.327210e+00 	1.022587e+01 	3.372477e-04 	3.424104e-04 	3.426546e-04 	2.223949e+06 
51 	275508403.284831 	8.441829e-01 	3.307802e+00 	1.020647e+01 	3.406107e-04 	3.458538e-04 	3.461026e-04 	2.159361e+06 
52 	277605352.090269 	8.356602e-01 	3.288527e+00 	1.018720e+01 	3.439929e-04 	3.493173e-04 	3.495708e-04 	2.096949e+06 
53 	279641983.747328 	8.272241e-01 	3.269385e+00 	1.016806e+01 	3.473943e-04 	3.528010e-04 	3.530591e-04 	2.036632e+06 
54 	281620314.391719 	8.188738e-01 	3.250374e+00 	1.014905e+01 	3.508148e-04 	3.563047e-04 	3.565676e-04 	1.978331e+06 
55 	283542284.922807 	8.106084e-01 	3.231493e+00 	1.013017e+01 	3.542545e-04 	3.598285e-04 	3.600962e-04 	1.921971e+06 
56 	285409764.068579 	8.024269e-01 	3.212740e+00 	1.011142e+01 	3.577134e-04 	3.633723e-04 	3.636450e-04 	1.867479e+06 
57 	287224551.316336 	7.943286e-01 	3.194114e+00 	1.009280e+01 	3.611913e-04 	3.669362e-04 	3.672139e-04 	1.814787e+06 
58 	288988379.715352 	7.863126e-01 	3.175613e+00 	1.007430e+01 	3.646884e-04 	3.705202e-04 	3.708029e-04 	1.763828e+06 
59 	290702918.557468 	7.783781e-01 	3.157238e+00 	1.005593e+01 	3.682045e-04 	3.741242e-04 	3.744121e-04 	1.714539e+06 
60 	292369775.941259 	7.705241e-01 	3.138986e+00 	1.003768e+01 	3.717397e-04 	3.777482e-04 	3.780413e-04 	1.666857e+06 
61 	293990501.225184 	7.627499e-01 	3.120856e+00 	1.001956e+01 	3.752940e-04 	3.813922e-04 	3.816906e-04 	1.620725e+06 
62 	295566587.374815 	7.550547e-01 	3.102846e+00 	1.000155e+01 	3.788673e-04 	3.850563e-04 	3.853600e-04 	1.576086e+06 
63 	297099473.209040 	7.474376e-01 	3.084957e+00 	9.983665e+00 	3.824597e-04 	3.887403e-04 	3.890495e-04 	1.532886e+06 
64 	298590545.549837 	7.398979e-01 	3.067186e+00 	9.965898e+00 	3.860710e-04 	3.924444e-04 	3.927590e-04 	1.491072e+06 
65 	300041141.280083 	7.324347e-01 	3.049533e+00 	9.948248e+00 	3.897014e-04 	3.961684e-04 	3.964886e-04 	1.450596e+06 
66 	301452549.313539 	7.250473e-01 	3.031996e+00 	9.930714e+00 	3.933507e-04 	3.999123e-04 	4.002382e-04 	1.411408e+06 
67 	302826012.481043 	7.177349e-01 	3.014574e+00 	9.913295e+00 	3.970190e-04 	4.036763e-04 	4.040079e-04 	1.373463e+06 
68 	304162729.336697 	7.104967e-01 	2.997266e+00 	9.895991e+00 	4.007063e-04 	4.074601e-04 	4.077975e-04 	1.336717e+06 
69 	305463855.887665 	7.033320e-01 	2.980070e+00 	9.878799e+00 	4.044125e-04 	4.112639e-04 	4.116072e-04 	1.301127e+06 
70 	306730507.251045 	6.962400e-01 	2.962987e+00 	9.861719e+00 	4.081376e-04 	4.150877e-04 	4.154369e-04 	1.266651e+06 
71 	307963759.241072 	6.892200e-01 	2.946014e+00 	9.844749e+00 	4.118816e-04 	4.189313e-04 	4.192866e-04 	1.233252e+06 
72 	309164649.889807 	6.822712e-01 	2.929151e+00 	9.827889e+00 	4.156445e-04 	4.227948e-04 	4.231562e-04 	1.200891e+06 
73 	310334180.904259 	6.753929e-01 	2.912397e+00 	9.811138e+00 	4.194262e-04 	4.266783e-04 	4.270458e-04 	1.169531e+06 
74 	311473319.062800 	6.685844e-01 	2.895750e+00 	9.794494e+00 	4.232268e-04 	4.305816e-04 	4.309554e-04 	1.139138e+06 
75 	312582997.553563 	6.618449e-01 	2.879209e+00 	9.777957e+00 	4.270462e-04 	4.345047e-04 	4.348849e-04 	1.109678e+06 
76 	313664117.257397 	6.551738e-01 	2.862774e+00 	9.761525e+00 	4.308844e-04 	4.384477e-04 	4.388344e-04 	1.081120e+06 
77 	314717547.977848 	6.485704e-01 	2.846444e+00 	9.745197e+00 	4.347415e-04 	4.424106e-04 	4.428038e-04 	1.053431e+06 
78 	315744129.620478 	6.420339e-01 	2.830216e+00 	9.728973e+00 	4.386173e-04 	4.463933e-04 	4.467931e-04 	1.026582e+06 
79 	316744673.323782 	6.355638e-01 	2.814091e+00 	9.712851e+00 	4.425118e-04 	4.503958e-04 	4.508023e-04 	1.000544e+06 
80 	317719962.543800 	6.291592e-01 	2.798068e+00 	9.696830e+00 	4.464252e-04 	4.544181e-04 	4.548314e-04 	9.752892e+05 
