i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	1.804160 	0.251117 	15.265230 	0.000194 	0.000196 	0.000196 	0 
1 	12935207.084449 	1.802444e+00 	2.486148e-01 	1.526271e+01 	1.940868e-04 	1.963026e-04 	1.963950e-04 	1.293521e+07 
2 	25823995.006142 	1.800742e+00 	2.461367e-01 	1.526021e+01 	1.943122e-04 	1.965318e-04 	1.966244e-04 	1.288879e+07 
3 	38666940.180277 	1.799054e+00 	2.436832e-01 	1.525774e+01 	1.945357e-04 	1.967592e-04 	1.968520e-04 	1.284295e+07 
4 	51464617.856115 	1.797380e+00 	2.412543e-01 	1.525529e+01 	1.947575e-04 	1.969848e-04 	1.970778e-04 	1.279768e+07 
5 	64217594.530801 	1.795720e+00 	2.388496e-01 	1.525286e+01 	1.949774e-04 	1.972086e-04 	1.973018e-04 	1.275298e+07 
6 	76926428.098048 	1.794074e+00 	2.364690e-01 	1.525046e+01 	1.951956e-04 	1.974306e-04 	1.975240e-04 	1.270883e+07 
7 	89591668.003025 	1.792441e+00 	2.341121e-01 	1.524809e+01 	1.954121e-04 	1.976508e-04 	1.977444e-04 	1.266524e+07 
8 	102213855.394031 	1.790821e+00 	2.317787e-01 	1.524573e+01 	1.956268e-04 	1.978693e-04 	1.979630e-04 	1.262219e+07 
9 	114793523.270983 	1.789215e+00 	2.294686e-01 	1.524340e+01 	1.958398e-04 	1.980860e-04 	1.981799e-04 	1.257967e+07 
10 	127331196.630727 	1.787622e+00 	2.271816e-01 	1.524110e+01 	1.960511e-04 	1.983009e-04 	1.983950e-04 	1.253767e+07 
11 	139827392.609415 	1.786042e+00 	2.249174e-01 	1.523881e+01 	1.962606e-04 	1.985141e-04 	1.986084e-04 	1.249620e+07 
12 	152282620.621839 	1.784474e+00 	2.226758e-01 	1.523655e+01 	1.964685e-04 	1.987256e-04 	1.988201e-04 	1.245523e+07 
13 	164697382.497897 	1.782920e+00 	2.204566e-01 	1.523431e+01 	1.966747e-04 	1.989354e-04 	1.990301e-04 	1.241476e+07 
14 	177072172.616257 	1.781378e+00 	2.182595e-01 	1.523209e+01 	1.968792e-04 	1.991435e-04 	1.992383e-04 	1.237479e+07 
15 	189407478.035255 	1.779849e+00 	2.160843e-01 	1.522990e+01 	1.970821e-04 	1.993499e-04 	1.994449e-04 	1.233531e+07 
16 	201703778.621098 	1.778332e+00 	2.139309e-01 	1.522773e+01 	1.972833e-04 	1.995546e-04 	1.996498e-04 	1.229630e+07 
17 	213961547.173379 	1.776827e+00 	2.117989e-01 	1.522557e+01 	1.974829e-04 	1.997577e-04 	1.998531e-04 	1.225777e+07 
18 	226181249.548177 	1.775334e+00 	2.096883e-01 	1.522344e+01 	1.976809e-04 	1.999591e-04 	2.000547e-04 	1.221970e+07 
19 	238363344.778466 	1.773854e+00 	2.075987e-01 	1.522133e+01 	1.978772e-04 	2.001589e-04 	2.002546e-04 	1.218210e+07 
20 	250508285.192219 	1.772385e+00 	2.055299e-01 	1.521924e+01 	1.980720e-04 	2.003571e-04 	2.004530e-04 	1.214494e+07 
21 	262616516.528060 	1.770928e+00 	2.034818e-01 	1.521718e+01 	1.982652e-04 	2.005536e-04 	2.006497e-04 	1.210823e+07 
22 	274688478.048525 	1.769483e+00 	2.014541e-01 	1.521513e+01 	1.984568e-04 	2.007486e-04 	2.008448e-04 	1.207196e+07 
23 	286724602.651168 	1.768049e+00 	1.994467e-01 	1.521310e+01 	1.986469e-04 	2.009420e-04 	2.010384e-04 	1.203612e+07 
24 	298725316.977333 	1.766626e+00 	1.974592e-01 	1.521109e+01 	1.988354e-04 	2.011338e-04 	2.012303e-04 	1.200071e+07 
25 	310691041.518802 	1.765215e+00 	1.954917e-01 	1.520910e+01 	1.990223e-04 	2.013240e-04 	2.014207e-04 	1.196572e+07 
26 	322622190.722249 	1.763815e+00 	1.935437e-01 	1.520714e+01 	1.992078e-04 	2.015127e-04 	2.016096e-04 	1.193115e+07 
27 	334519173.091705 	1.762426e+00 	1.916152e-01 	1.520519e+01 	1.993917e-04 	2.016998e-04 	2.017969e-04 	1.189698e+07 
28 	346382391.288921 	1.761048e+00 	1.897059e-01 	1.520326e+01 	1.995741e-04 	2.018854e-04 	2.019827e-04 	1.186322e+07 
29 	358212242.231750 	1.759680e+00 	1.878157e-01 	1.520135e+01 	1.997551e-04 	2.020695e-04 	2.021669e-04 	1.182985e+07 
30 	370009117.190642 	1.758324e+00 	1.859443e-01 	1.519946e+01 	1.999345e-04 	2.022521e-04 	2.023497e-04 	1.179687e+07 
31 	381773401.883149 	1.756978e+00 	1.840916e-01 	1.519758e+01 	2.001125e-04 	2.024332e-04 	2.025309e-04 	1.176428e+07 
32 	393505476.566648 	1.755643e+00 	1.822574e-01 	1.519573e+01 	2.002890e-04 	2.026128e-04 	2.027107e-04 	1.173207e+07 
33 	405205716.129266 	1.754317e+00 	1.804414e-01 	1.519389e+01 	2.004641e-04 	2.027910e-04 	2.028890e-04 	1.170024e+07 
34 	416874490.178933 	1.753003e+00 	1.786436e-01 	1.519207e+01 	2.006377e-04 	2.029677e-04 	2.030658e-04 	1.166877e+07 
35 	428512163.130791 	1.751698e+00 	1.768637e-01 	1.519027e+01 	2.008100e-04 	2.031429e-04 	2.032412e-04 	1.163767e+07 
36 	440119094.292876 	1.750404e+00 	1.751016e-01 	1.518849e+01 	2.009808e-04 	2.033167e-04 	2.034152e-04 	1.160693e+07 
37 	451695637.950166 	1.749119e+00 	1.733571e-01 	1.518673e+01 	2.011502e-04 	2.034891e-04 	2.035877e-04 	1.157654e+07 
38 	463242143.446931 	1.747845e+00 	1.716299e-01 	1.518498e+01 	2.013182e-04 	2.036600e-04 	2.037588e-04 	1.154651e+07 
39 	474758955.267645 	1.746580e+00 	1.699200e-01 	1.518325e+01 	2.014848e-04 	2.038296e-04 	2.039285e-04 	1.151681e+07 
40 	486246413.116176 	1.745325e+00 	1.682271e-01 	1.518153e+01 	2.016501e-04 	2.039977e-04 	2.040968e-04 	1.148746e+07 
41 	497704851.993578 	1.744079e+00 	1.665511e-01 	1.517984e+01 	2.018140e-04 	2.041645e-04 	2.042637e-04 	1.145844e+07 
42 	509134602.274370 	1.742843e+00 	1.648919e-01 	1.517816e+01 	2.019765e-04 	2.043299e-04 	2.044293e-04 	1.142975e+07 
