i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.403666 	3.185092 	11.731750 	0.000194 	0.000197 	0.000197 	0 
1 	20872326.860813 	2.384520e+00 	3.152779e+00 	1.169944e+01 	1.969836e-04 	1.994933e-04 	1.996013e-04 	2.087233e+07 
2 	40859215.001735 	2.365534e+00 	3.120728e+00 	1.166739e+01 	1.998723e-04 	2.024401e-04 	2.025512e-04 	1.998689e+07 
3 	60000759.208803 	2.346749e+00 	3.089005e+00 	1.163568e+01 	2.027872e-04 	2.054140e-04 	2.055282e-04 	1.914154e+07 
4 	78336889.427816 	2.328163e+00 	3.057608e+00 	1.160428e+01 	2.057279e-04 	2.084148e-04 	2.085322e-04 	1.833613e+07 
5 	95905519.826447 	2.309774e+00 	3.026534e+00 	1.157321e+01 	2.086944e-04 	2.114425e-04 	2.115630e-04 	1.756863e+07 
6 	112742634.718719 	2.291580e+00 	2.995779e+00 	1.154246e+01 	2.116866e-04 	2.144968e-04 	2.146207e-04 	1.683711e+07 
7 	128882392.646831 	2.273580e+00 	2.965340e+00 	1.151203e+01 	2.147045e-04 	2.175778e-04 	2.177050e-04 	1.613976e+07 
8 	144357224.840659 	2.255771e+00 	2.935213e+00 	1.148190e+01 	2.177478e-04 	2.206853e-04 	2.208160e-04 	1.547483e+07 
9 	159197928.103047 	2.238151e+00 	2.905396e+00 	1.145209e+01 	2.208165e-04 	2.238192e-04 	2.239534e-04 	1.484070e+07 
10 	173433752.446326 	2.220719e+00 	2.875886e+00 	1.142258e+01 	2.239104e-04 	2.269795e-04 	2.271172e-04 	1.423582e+07 
11 	187092483.789044 	2.203472e+00 	2.846678e+00 	1.139338e+01 	2.270295e-04 	2.301659e-04 	2.303073e-04 	1.365873e+07 
12 	200200522.003132 	2.186409e+00 	2.817771e+00 	1.136447e+01 	2.301736e-04 	2.333783e-04 	2.335235e-04 	1.310804e+07 
13 	212782954.584028 	2.169528e+00 	2.789160e+00 	1.133587e+01 	2.333426e-04 	2.366167e-04 	2.367656e-04 	1.258243e+07 
14 	224863626.199832 	2.152827e+00 	2.760843e+00 	1.130755e+01 	2.365362e-04 	2.398808e-04 	2.400337e-04 	1.208067e+07 
15 	236465204.359846 	2.136304e+00 	2.732817e+00 	1.127953e+01 	2.397544e-04 	2.431706e-04 	2.433274e-04 	1.160158e+07 
16 	247609241.428687 	2.119957e+00 	2.705078e+00 	1.125179e+01 	2.429970e-04 	2.464859e-04 	2.466467e-04 	1.114404e+07 
17 	258316233.198005 	2.103785e+00 	2.677624e+00 	1.122434e+01 	2.462639e-04 	2.498265e-04 	2.499914e-04 	1.070699e+07 
