i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.967271 	12.451384 	3.901853 	0.000193 	0.000196 	0.000196 	0 
1 	8454650.214609 	9.575196e-01 	1.242858e+01 	3.879043e+00 	1.953223e-04 	1.975266e-04 	1.976091e-04 	8.454649e+06 
2 	16665828.164120 	9.478531e-01 	1.240589e+01 	3.856355e+00 	1.972059e-04 	1.994442e-04 	1.995282e-04 	8.211178e+06 
3 	24641262.314805 	9.382847e-01 	1.238336e+01 	3.833819e+00 	1.990998e-04 	2.013725e-04 	2.014581e-04 	7.975434e+06 
4 	32388726.381004 	9.288136e-01 	1.236097e+01 	3.811433e+00 	2.010039e-04 	2.033115e-04 	2.033986e-04 	7.747464e+06 
5 	39915711.144744 	9.194386e-01 	1.233874e+01 	3.789196e+00 	2.029183e-04 	2.052611e-04 	2.053498e-04 	7.526985e+06 
6 	47229433.227262 	9.101589e-01 	1.231665e+01 	3.767106e+00 	2.048430e-04 	2.072214e-04 	2.073116e-04 	7.313722e+06 
7 	54336846.017677 	9.009734e-01 	1.229471e+01 	3.745162e+00 	2.067779e-04 	2.091923e-04 	2.092842e-04 	7.107413e+06 
8 	61244650.151999 	8.918811e-01 	1.227291e+01 	3.723363e+00 	2.087231e-04 	2.111738e-04 	2.112674e-04 	6.907804e+06 
9 	67959303.543478 	8.828812e-01 	1.225125e+01 	3.701707e+00 	2.106785e-04 	2.131660e-04 	2.132613e-04 	6.714653e+06 
10 	74487030.984575 	8.739727e-01 	1.222974e+01 	3.680192e+00 	2.126441e-04 	2.151689e-04 	2.152658e-04 	6.527727e+06 
11 	80833833.340090 	8.651546e-01 	1.220837e+01 	3.658817e+00 	2.146199e-04 	2.171823e-04 	2.172810e-04 	6.346802e+06 
12 	87005496.349902 	8.564260e-01 	1.218713e+01 	3.637582e+00 	2.166060e-04 	2.192064e-04 	2.193068e-04 	6.171663e+06 
13 	93007599.059054 	8.477860e-01 	1.216604e+01 	3.616484e+00 	2.186023e-04 	2.212412e-04 	2.213432e-04 	6.002103e+06 
14 	98845521.891997 	8.392337e-01 	1.214508e+01 	3.595522e+00 	2.206087e-04 	2.232865e-04 	2.233903e-04 	5.837923e+06 
15 	104524454.386936 	8.307682e-01 	1.212425e+01 	3.574695e+00 	2.226254e-04 	2.253424e-04 	2.254481e-04 	5.678932e+06 
16 	110049402.605590 	8.223886e-01 	1.210356e+01 	3.554002e+00 	2.246522e-04 	2.274090e-04 	2.275165e-04 	5.524948e+06 
17 	115425196.232889 	8.140940e-01 	1.208300e+01 	3.533441e+00 	2.266892e-04 	2.294861e-04 	2.295954e-04 	5.375794e+06 
18 	120656495.380417 	8.058835e-01 	1.206257e+01 	3.513011e+00 	2.287364e-04 	2.315738e-04 	2.316851e-04 	5.231299e+06 
19 	125747797.106807 	7.977564e-01 	1.204227e+01 	3.492710e+00 	2.307938e-04 	2.336722e-04 	2.337853e-04 	5.091302e+06 
20 	130703441.667638 	7.897116e-01 	1.202210e+01 	3.472539e+00 	2.328613e-04 	2.357811e-04 	2.358961e-04 	4.955645e+06 
21 	135527618.506844 	7.817485e-01 	1.200206e+01 	3.452494e+00 	2.349389e-04 	2.379006e-04 	2.380176e-04 	4.824177e+06 
22 	140224372.000958 	7.738661e-01 	1.198215e+01 	3.432575e+00 	2.370267e-04 	2.400306e-04 	2.401496e-04 	4.696753e+06 
23 	144797606.967221 	7.660637e-01 	1.196235e+01 	3.412782e+00 	2.391246e-04 	2.421713e-04 	2.422922e-04 	4.573235e+06 
24 	149251093.945794 	7.583404e-01 	1.194268e+01 	3.393112e+00 	2.412326e-04 	2.443225e-04 	2.444455e-04 	4.453487e+06 
