i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.006665 	3.774690 	13.539153 	0.000193 	0.000195 	0.000195 	0 
1 	5473844.407552 	6.598360e-03 	3.762879e+00 	1.352734e+01 	1.940275e-04 	1.958613e-04 	1.959284e-04 	5.473843e+06 
2 	10893617.891831 	6.532380e-03 	3.751075e+00 	1.351554e+01 	1.948284e-04 	1.966745e-04 	1.967422e-04 	5.419773e+06 
3 	16259840.824176 	6.467060e-03 	3.739287e+00 	1.350375e+01 	1.956324e-04 	1.974911e-04 	1.975593e-04 	5.366223e+06 
4 	21573073.861235 	6.402393e-03 	3.727517e+00 	1.349198e+01 	1.964397e-04 	1.983110e-04 	1.983797e-04 	5.313233e+06 
5 	26833871.827632 	6.338373e-03 	3.715764e+00 	1.348023e+01 	1.972502e-04 	1.991342e-04 	1.992035e-04 	5.260798e+06 
6 	32042783.534400 	6.274994e-03 	3.704028e+00 	1.346850e+01 	1.980641e-04 	1.999608e-04 	2.000307e-04 	5.208912e+06 
7 	37200351.849690 	6.212248e-03 	3.692308e+00 	1.345678e+01 	1.988812e-04 	2.007908e-04 	2.008612e-04 	5.157568e+06 
8 	42307113.762864 	6.150130e-03 	3.680606e+00 	1.344508e+01 	1.997016e-04 	2.016241e-04 	2.016951e-04 	5.106762e+06 
9 	47363600.452188 	6.088633e-03 	3.668921e+00 	1.343339e+01 	2.005253e-04 	2.024608e-04 	2.025324e-04 	5.056487e+06 
10 	52370337.351923 	6.027752e-03 	3.657252e+00 	1.342172e+01 	2.013523e-04 	2.033009e-04 	2.033731e-04 	5.006737e+06 
11 	57327844.213985 	5.967479e-03 	3.645600e+00 	1.341007e+01 	2.021826e-04 	2.041445e-04 	2.042173e-04 	4.957507e+06 
12 	62236635.172139 	5.907809e-03 	3.633965e+00 	1.339844e+01 	2.030163e-04 	2.049915e-04 	2.050649e-04 	4.908791e+06 
13 	67097218.807242 	5.848736e-03 	3.622347e+00 	1.338682e+01 	2.038534e-04 	2.058419e-04 	2.059159e-04 	4.860584e+06 
14 	71910098.210425 	5.790254e-03 	3.610745e+00 	1.337522e+01 	2.046938e-04 	2.066958e-04 	2.067704e-04 	4.812879e+06 
15 	76675771.042095 	5.732357e-03 	3.599161e+00 	1.336364e+01 	2.055377e-04 	2.075532e-04 	2.076284e-04 	4.765673e+06 
16 	81394729.594535 	5.675039e-03 	3.587592e+00 	1.335207e+01 	2.063849e-04 	2.084141e-04 	2.084899e-04 	4.718959e+06 
17 	86067460.851502 	5.618294e-03 	3.576041e+00 	1.334052e+01 	2.072356e-04 	2.092784e-04 	2.093549e-04 	4.672731e+06 
18 	90694446.549139 	5.562117e-03 	3.564506e+00 	1.332898e+01 	2.080896e-04 	2.101464e-04 	2.102235e-04 	4.626986e+06 
19 	95276163.234771 	5.506502e-03 	3.552988e+00 	1.331747e+01 	2.089472e-04 	2.110178e-04 	2.110955e-04 	4.581717e+06 
20 	99813082.322525 	5.451443e-03 	3.541486e+00 	1.330597e+01 	2.098082e-04 	2.118928e-04 	2.119712e-04 	4.536919e+06 
21 	104305670.152534 	5.396934e-03 	3.530001e+00 	1.329448e+01 	2.106726e-04 	2.127713e-04 	2.128504e-04 	4.492588e+06 
22 	108754388.050655 	5.342971e-03 	3.518532e+00 	1.328301e+01 	2.115406e-04 	2.136535e-04 	2.137332e-04 	4.448718e+06 
