i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.861411 	3.162972 	13.296125 	0.000194 	0.000196 	0.000196 	0 
1 	9982464.054929 	8.527474e-01 	3.141648e+00 	1.327480e+01 	1.952540e-04 	1.972915e-04 	1.973704e-04 	9.982463e+06 
2 	19719467.712543 	8.441571e-01 	3.120424e+00 	1.325358e+01 	1.969992e-04 	1.990651e-04 	1.991453e-04 	9.737004e+06 
3 	29217927.921343 	8.356537e-01 	3.099335e+00 	1.323249e+01 	1.987528e-04 	2.008475e-04 	2.009291e-04 	9.498460e+06 
4 	38484919.920521 	8.272366e-01 	3.078378e+00 	1.321153e+01 	2.005150e-04 	2.026387e-04 	2.027216e-04 	9.266992e+06 
5 	47527284.365790 	8.189048e-01 	3.057553e+00 	1.319071e+01 	2.022856e-04 	2.044387e-04 	2.045230e-04 	9.042364e+06 
6 	56351632.436608 	8.106575e-01 	3.036859e+00 	1.317002e+01 	2.040647e-04 	2.062473e-04 	2.063330e-04 	8.824348e+06 
7 	64964354.314665 	8.024937e-01 	3.016293e+00 	1.314945e+01 	2.058522e-04 	2.080647e-04 	2.081519e-04 	8.612722e+06 
8 	73371627.354248 	7.944127e-01 	2.995856e+00 	1.312902e+01 	2.076482e-04 	2.098909e-04 	2.099794e-04 	8.407273e+06 
9 	81579423.925221 	7.864136e-01 	2.975545e+00 	1.310871e+01 	2.094526e-04 	2.117258e-04 	2.118158e-04 	8.207797e+06 
10 	89593518.942163 	7.784956e-01 	2.955360e+00 	1.308852e+01 	2.112655e-04 	2.135694e-04 	2.136608e-04 	8.014095e+06 
11 	97419497.093195 	7.706577e-01 	2.935299e+00 	1.306846e+01 	2.130867e-04 	2.154217e-04 	2.155146e-04 	7.825978e+06 
12 	105062759.781377 	7.628993e-01 	2.915362e+00 	1.304852e+01 	2.149164e-04 	2.172827e-04 	2.173771e-04 	7.643263e+06 
13 	112528531.790904 	7.552195e-01 	2.895546e+00 	1.302871e+01 	2.167545e-04 	2.191524e-04 	2.192484e-04 	7.465772e+06 
14 	119821867.689805 	7.476174e-01 	2.875851e+00 	1.300901e+01 	2.186009e-04 	2.210308e-04 	2.211283e-04 	7.293336e+06 
