i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	3.449308 	5.161527 	1.389165 	0.001062 	0.001148 	0.001156 	0 
1 	788070.548927 	3.458649e+00 	5.147607e+00 	1.375202e+00 	1.068909e-03 	1.155650e-03 	1.164191e-03 	7.880695e+05 
2 	1557831.995621 	3.468041e+00 	5.133803e+00 	1.361356e+00 	1.075476e-03 	1.163687e-03 	1.172412e-03 	7.697614e+05 
3 	2309428.004100 	3.477450e+00 	5.120135e+00 	1.347646e+00 	1.082003e-03 	1.171698e-03 	1.180611e-03 	7.515960e+05 
4 	3043029.275273 	3.486861e+00 	5.106602e+00 	1.334072e+00 	1.088493e-03 	1.179689e-03 	1.188793e-03 	7.336013e+05 
5 	3758812.296168 	3.496264e+00 	5.093204e+00 	1.320632e+00 	1.094949e-03 	1.187662e-03 	1.196959e-03 	7.157830e+05 
6 	4456960.231420 	3.505646e+00 	5.079938e+00 	1.307326e+00 	1.101375e-03 	1.195621e-03 	1.205115e-03 	6.981479e+05 
7 	5137663.848370 	3.514996e+00 	5.066804e+00 	1.294151e+00 	1.107774e-03 	1.203570e-03 	1.213263e-03 	6.807036e+05 
8 	5801122.245586 	3.524302e+00 	5.053800e+00 	1.281106e+00 	1.114150e-03 	1.211513e-03 	1.221409e-03 	6.634584e+05 
9 	6447543.386419 	3.533553e+00 	5.040924e+00 	1.268191e+00 	1.120505e-03 	1.219452e-03 	1.229554e-03 	6.464211e+05 
10 	7077144.444557 	3.542740e+00 	5.028176e+00 	1.255404e+00 	1.126843e-03 	1.227392e-03 	1.237704e-03 	6.296011e+05 
11 	7690151.971240 	3.551853e+00 	5.015555e+00 	1.242744e+00 	1.133166e-03 	1.235337e-03 	1.245861e-03 	6.130075e+05 
12 	8286801.896148 	3.560882e+00 	5.003058e+00 	1.230209e+00 	1.139479e-03 	1.243289e-03 	1.254029e-03 	5.966499e+05 
13 	8867339.375832 	3.569820e+00 	4.990686e+00 	1.217799e+00 	1.145784e-03 	1.251252e-03 	1.262211e-03 	5.805375e+05 
14 	9432018.505006 	3.578657e+00 	4.978436e+00 	1.205512e+00 	1.152084e-03 	1.259229e-03 	1.270411e-03 	5.646791e+05 
15 	9981101.906951 	3.587387e+00 	4.966307e+00 	1.193347e+00 	1.158381e-03 	1.267224e-03 	1.278632e-03 	5.490834e+05 
16 	10514860.219843 	3.596002e+00 	4.954300e+00 	1.181303e+00 	1.164678e-03 	1.275239e-03 	1.286876e-03 	5.337583e+05 
17 	11033571.495881 	3.604496e+00 	4.942411e+00 	1.169379e+00 	1.170978e-03 	1.283277e-03 	1.295148e-03 	5.187113e+05 
18 	11537520.529848 	3.612864e+00 	4.930641e+00 	1.157574e+00 	1.177283e-03 	1.291340e-03 	1.303449e-03 	5.039490e+05 
19 	12026998.133147 	3.621100e+00 	4.918987e+00 	1.145886e+00 	1.183595e-03 	1.299433e-03 	1.311783e-03 	4.894776e+05 
20 	12502300.368479 	3.629200e+00 	4.907450e+00 	1.134315e+00 	1.189916e-03 	1.307556e-03 	1.320151e-03 	4.753022e+05 
21 	12963727.759283 	3.637159e+00 	4.896028e+00 	1.122860e+00 	1.196249e-03 	1.315712e-03 	1.328556e-03 	4.614274e+05 
22 	13411584.486825 	3.644974e+00 	4.884719e+00 	1.111519e+00 	1.202594e-03 	1.323904e-03 	1.337001e-03 	4.478567e+05 
23 	13846177.586500 	3.652641e+00 	4.873523e+00 	1.100292e+00 	1.208954e-03 	1.332133e-03 	1.345486e-03 	4.345931e+05 
24 	14267816.153523 	3.660159e+00 	4.862439e+00 	1.089177e+00 	1.215330e-03 	1.340401e-03 	1.354015e-03 	4.216386e+05 
25 	14676810.566823 	3.667524e+00 	4.851466e+00 	1.078173e+00 	1.221724e-03 	1.348710e-03 	1.362590e-03 	4.089944e+05 
26 	15073471.738548 	3.674735e+00 	4.840602e+00 	1.067280e+00 	1.228137e-03 	1.357061e-03 	1.371210e-03 	3.966612e+05 
27 	15458110.395308 	3.681790e+00 	4.829847e+00 	1.056496e+00 	1.234569e-03 	1.365456e-03 	1.379880e-03 	3.846387e+05 
28 	15831036.396021 	3.688689e+00 	4.819199e+00 	1.045820e+00 	1.241023e-03 	1.373897e-03 	1.388598e-03 	3.729260e+05 
29 	16192558.090103 	3.695431e+00 	4.808658e+00 	1.035251e+00 	1.247498e-03 	1.382384e-03 	1.397368e-03 	3.615217e+05 
30 	16542981.718671 	3.702016e+00 	4.798223e+00 	1.024789e+00 	1.253996e-03 	1.390919e-03 	1.406189e-03 	3.504236e+05 
31 	16882610.860516 	3.708443e+00 	4.787892e+00 	1.014431e+00 	1.260518e-03 	1.399502e-03 	1.415064e-03 	3.396291e+05 
32 	17211745.923775 	3.714712e+00 	4.777664e+00 	1.004178e+00 	1.267063e-03 	1.408135e-03 	1.423993e-03 	3.291351e+05 
33 	17530683.683496 	3.720825e+00 	4.767539e+00 	9.940287e-01 	1.273633e-03 	1.416817e-03 	1.432976e-03 	3.189378e+05 
34 	17839716.864720 	3.726782e+00 	4.757516e+00 	9.839812e-01 	1.280228e-03 	1.425551e-03 	1.442015e-03 	3.090332e+05 
35 	18139133.770151 	3.732583e+00 	4.747593e+00 	9.740350e-01 	1.286848e-03 	1.434336e-03 	1.451111e-03 	2.994169e+05 
36 	18429217.951104 	3.738231e+00 	4.737770e+00 	9.641891e-01 	1.293494e-03 	1.443173e-03 	1.460263e-03 	2.900842e+05 
37 	18710247.920078 	3.743726e+00 	4.728046e+00 	9.544426e-01 	1.300165e-03 	1.452063e-03 	1.469472e-03 	2.810300e+05 
