i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	0.486406 	11.128776 	5.705326 	0.000193 	0.000195 	0.000195 	0 
1 	5701871.408044 	4.815224e-01 	1.111156e+01 	5.688108e+00 	1.946378e-04 	1.966828e-04 	1.967576e-04 	5.701870e+06 
2 	11288770.481897 	4.766825e-01 	1.109440e+01 	5.670954e+00 	1.959690e-04 	1.980366e-04 	1.981123e-04 	5.586899e+06 
3 	16763299.101406 	4.718914e-01 	1.107733e+01 	5.653881e+00 	1.973051e-04 	1.993954e-04 	1.994721e-04 	5.474529e+06 
4 	22128115.189157 	4.671486e-01 	1.106034e+01 	5.636889e+00 	1.986460e-04 	2.007592e-04 	2.008370e-04 	5.364816e+06 
5 	27385805.443417 	4.624537e-01 	1.104343e+01 	5.619978e+00 	1.999918e-04 	2.021281e-04 	2.022069e-04 	5.257690e+06 
6 	32538886.678145 	4.578061e-01 	1.102659e+01 	5.603146e+00 	2.013424e-04 	2.035020e-04 	2.035818e-04 	5.153081e+06 
7 	37589807.928378 	4.532054e-01 	1.100984e+01 	5.586393e+00 	2.026980e-04 	2.048810e-04 	2.049618e-04 	5.050921e+06 
8 	42540952.491056 	4.486511e-01 	1.099317e+01 	5.569719e+00 	2.040584e-04 	2.062650e-04 	2.063469e-04 	4.951145e+06 
9 	47394639.898438 	4.441427e-01 	1.097657e+01 	5.553123e+00 	2.054236e-04 	2.076542e-04 	2.077371e-04 	4.853687e+06 
10 	52153127.826609 	4.396798e-01 	1.096005e+01 	5.536603e+00 	2.067938e-04 	2.090483e-04 	2.091323e-04 	4.758488e+06 
11 	56818613.941070 	4.352619e-01 	1.094361e+01 	5.520160e+00 	2.081689e-04 	2.104476e-04 	2.105327e-04 	4.665486e+06 
12 	61393237.682078 	4.308885e-01 	1.092724e+01 	5.503793e+00 	2.095488e-04 	2.118520e-04 	2.119381e-04 	4.574624e+06 
13 	65879081.991584 	4.265592e-01 	1.091095e+01 	5.487500e+00 	2.109337e-04 	2.132615e-04 	2.133487e-04 	4.485844e+06 
14 	70278174.983839 	4.222736e-01 	1.089473e+01 	5.471282e+00 	2.123235e-04 	2.146760e-04 	2.147644e-04 	4.399093e+06 
15 	74592491.561865 	4.180311e-01 	1.087858e+01 	5.455138e+00 	2.137182e-04 	2.160957e-04 	2.161852e-04 	4.314317e+06 
16 	78823954.981432 	4.138315e-01 	1.086251e+01 	5.439067e+00 	2.151179e-04 	2.175206e-04 	2.176111e-04 	4.231463e+06 
17 	82974438.364636 	4.096741e-01 	1.084651e+01 	5.423068e+00 	2.165225e-04 	2.189505e-04 	2.190423e-04 	4.150483e+06 
18 	87045766.164602 	4.055587e-01 	1.083059e+01 	5.407141e+00 	2.179320e-04 	2.203857e-04 	2.204785e-04 	4.071328e+06 
19 	91039715.583184 	4.014847e-01 	1.081473e+01 	5.391286e+00 	2.193465e-04 	2.218259e-04 	2.219200e-04 	3.993949e+06 
20 	94958017.943321 	3.974518e-01 	1.079895e+01 	5.375501e+00 	2.207660e-04 	2.232714e-04 	2.233666e-04 	3.918302e+06 
21 	98802360.017409 	3.934595e-01 	1.078323e+01 	5.359787e+00 	2.221905e-04 	2.247220e-04 	2.248184e-04 	3.844342e+06 
22 	102574385.313492 	3.895075e-01 	1.076759e+01 	5.344141e+00 	2.236199e-04 	2.261778e-04 	2.262754e-04 	3.772025e+06 
23 	106275695.320500 	3.855953e-01 	1.075201e+01 	5.328565e+00 	2.250543e-04 	2.276388e-04 	2.277376e-04 	3.701310e+06 
24 	109907850.714147 	3.817225e-01 	1.073650e+01 	5.313057e+00 	2.264938e-04 	2.291050e-04 	2.292050e-04 	3.632155e+06 
25 	113472372.524587 	3.778887e-01 	1.072106e+01 	5.297617e+00 	2.279382e-04 	2.305764e-04 	2.306777e-04 	3.564522e+06 
26 	116970743.267440 	3.740935e-01 	1.070569e+01 	5.282244e+00 	2.293877e-04 	2.320531e-04 	2.321556e-04 	3.498371e+06 
27 	120404408.039166 	3.703366e-01 	1.069038e+01 	5.266938e+00 	2.308422e-04 	2.335350e-04 	2.336387e-04 	3.433665e+06 
28 	123774775.578225 	3.666175e-01 	1.067514e+01 	5.251697e+00 	2.323018e-04 	2.350221e-04 	2.351271e-04 	3.370368e+06 
29 	127083219.292989 	3.629359e-01 	1.065996e+01 	5.236522e+00 	2.337664e-04 	2.365145e-04 	2.366208e-04 	3.308444e+06 
30 	130331078.257718 	3.592914e-01 	1.064485e+01 	5.221412e+00 	2.352361e-04 	2.380122e-04 	2.381198e-04 	3.247859e+06 
31 	133519658.177539 	3.556836e-01 	1.062981e+01 	5.206367e+00 	2.367108e-04 	2.395152e-04 	2.396241e-04 	3.188580e+06 
32 	136650232.323535 	3.521121e-01 	1.061483e+01 	5.191385e+00 	2.381906e-04 	2.410235e-04 	2.411337e-04 	3.130574e+06 
33 	139724042.438984 	3.485765e-01 	1.059991e+01 	5.176467e+00 	2.396756e-04 	2.425371e-04 	2.426486e-04 	3.073810e+06 
34 	142742299.617621 	3.450766e-01 	1.058505e+01 	5.161612e+00 	2.411656e-04 	2.440560e-04 	2.441688e-04 	3.018257e+06 
35 	145706185.154946 	3.416120e-01 	1.057026e+01 	5.146819e+00 	2.426608e-04 	2.455802e-04 	2.456944e-04 	2.963886e+06 
36 	148616851.373471 	3.381822e-01 	1.055553e+01 	5.132087e+00 	2.441611e-04 	2.471098e-04 	2.472254e-04 	2.910666e+06 
37 	151475422.422684 	3.347869e-01 	1.054086e+01 	5.117417e+00 	2.456665e-04 	2.486448e-04 	2.487617e-04 	2.858571e+06 
38 	154282995.054699 	3.314259e-01 	1.052625e+01 	5.102808e+00 	2.471771e-04 	2.501851e-04 	2.503034e-04 	2.807573e+06 
39 	157040639.376309 	3.280986e-01 	1.051170e+01 	5.088259e+00 	2.486928e-04 	2.517308e-04 	2.518506e-04 	2.757644e+06 
40 	159749399.578247 	3.248049e-01 	1.049721e+01 	5.073770e+00 	2.502138e-04 	2.532820e-04 	2.534031e-04 	2.708760e+06 
41 	162410294.642424 	3.215443e-01 	1.048278e+01 	5.059340e+00 	2.517399e-04 	2.548385e-04 	2.549611e-04 	2.660895e+06 
42 	165024319.027846 	3.183166e-01 	1.046841e+01 	5.044969e+00 	2.532712e-04 	2.564005e-04 	2.565245e-04 	2.614024e+06 
43 	167592443.335874 	3.151213e-01 	1.045410e+01 	5.030657e+00 	2.548078e-04 	2.579679e-04 	2.580934e-04 	2.568124e+06 
44 	170115614.955622 	3.119582e-01 	1.043984e+01 	5.016402e+00 	2.563496e-04 	2.595408e-04 	2.596678e-04 	2.523172e+06 
45 	172594758.689988 	3.088269e-01 	1.042565e+01 	5.002205e+00 	2.578966e-04 	2.611191e-04 	2.612476e-04 	2.479144e+06 
46 	175030777.363094 	3.057272e-01 	1.041150e+01 	4.988064e+00 	2.594489e-04 	2.627030e-04 	2.628329e-04 	2.436019e+06 
47 	177424552.409596 	3.026586e-01 	1.039742e+01 	4.973980e+00 	2.610065e-04 	2.642923e-04 	2.644238e-04 	2.393775e+06 
48 	179776944.446585 	2.996210e-01 	1.038339e+01 	4.959952e+00 	2.625693e-04 	2.658872e-04 	2.660202e-04 	2.352392e+06 
49 	182088793.828522 	2.966138e-01 	1.036942e+01 	4.945980e+00 	2.641375e-04 	2.674876e-04 	2.676222e-04 	2.311849e+06 
50 	184360921.185858 	2.936370e-01 	1.035550e+01 	4.932063e+00 	2.657109e-04 	2.690936e-04 	2.692297e-04 	2.272127e+06 
51 	186594127.947795 	2.906901e-01 	1.034164e+01 	4.918200e+00 	2.672897e-04 	2.707051e-04 	2.708428e-04 	2.233207e+06 
52 	188789196.849711 	2.877729e-01 	1.032783e+01 	4.904392e+00 	2.688739e-04 	2.723222e-04 	2.724615e-04 	2.195069e+06 
53 	190946892.425750 	2.848850e-01 	1.031408e+01 	4.890637e+00 	2.704633e-04 	2.739449e-04 	2.740858e-04 	2.157696e+06 
54 	193067961.487058 	2.820261e-01 	1.030038e+01 	4.876936e+00 	2.720582e-04 	2.755733e-04 	2.757157e-04 	2.121069e+06 
55 	195153133.586099 	2.791961e-01 	1.028673e+01 	4.863288e+00 	2.736585e-04 	2.772072e-04 	2.773513e-04 	2.085172e+06 
56 	197203121.467466 	2.763945e-01 	1.027313e+01 	4.849693e+00 	2.752641e-04 	2.788468e-04 	2.789925e-04 	2.049988e+06 
57 	199218621.505726 	2.736210e-01 	1.025959e+01 	4.836149e+00 	2.768752e-04 	2.804921e-04 	2.806395e-04 	2.015500e+06 
58 	201200314.130561 	2.708755e-01 	1.024610e+01 	4.822657e+00 	2.784917e-04 	2.821430e-04 	2.822921e-04 	1.981693e+06 
59 	203148864.239702 	2.681576e-01 	1.023266e+01 	4.809217e+00 	2.801137e-04 	2.837997e-04 	2.839504e-04 	1.948550e+06 
60 	205064921.600030 	2.654670e-01 	1.021927e+01 	4.795827e+00 	2.817411e-04 	2.854621e-04 	2.856145e-04 	1.916057e+06 
61 	206949121.237167 	2.628035e-01 	1.020593e+01 	4.782488e+00 	2.833740e-04 	2.871302e-04 	2.872843e-04 	1.884200e+06 
62 	208802083.813979 	2.601668e-01 	1.019264e+01 	4.769200e+00 	2.850124e-04 	2.888041e-04 	2.889599e-04 	1.852963e+06 
63 	210624415.998261 	2.575566e-01 	1.017940e+01 	4.755960e+00 	2.866563e-04 	2.904837e-04 	2.906413e-04 	1.822332e+06 
64 	212416710.820033 	2.549726e-01 	1.016621e+01 	4.742770e+00 	2.883058e-04 	2.921691e-04 	2.923285e-04 	1.792295e+06 
65 	214179548.018680 	2.524147e-01 	1.015307e+01 	4.729630e+00 	2.899608e-04 	2.938604e-04 	2.940216e-04 	1.762837e+06 
66 	215913494.380304 	2.498824e-01 	1.013998e+01 	4.716537e+00 	2.916214e-04 	2.955574e-04 	2.957204e-04 	1.733946e+06 
67 	217619104.065599 	2.473756e-01 	1.012693e+01 	4.703493e+00 	2.932876e-04 	2.972603e-04 	2.974251e-04 	1.705610e+06 
