i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	4.116925 	3.084015 	2.799059 	0.001079 	0.001181 	0.001193 	0 
1 	1110271.546275 	4.132938e+00 	3.055332e+00 	2.770414e+00 	1.094456e-03 	1.200205e-03 	1.212753e-03 	1.110271e+06 
2 	2147224.179573 	4.148194e+00 	3.026756e+00 	2.741881e+00 	1.110270e-03 	1.220125e-03 	1.233320e-03 	1.036953e+06 
3 	3114278.693244 	4.162633e+00 	2.998449e+00 	2.713623e+00 	1.126507e-03 	1.240663e-03 	1.254543e-03 	9.670545e+05 
4 	4015277.832260 	4.176250e+00 	2.970416e+00 	2.685644e+00 	1.143181e-03 	1.261844e-03 	1.276450e-03 	9.009991e+05 
5 	4854017.101227 	4.189043e+00 	2.942654e+00 	2.657942e+00 	1.160309e-03 	1.283695e-03 	1.299070e-03 	8.387393e+05 
6 	5634203.843862 	4.201017e+00 	2.915162e+00 	2.630517e+00 	1.177906e-03 	1.306245e-03 	1.322437e-03 	7.801867e+05 
7 	6359435.969634 	4.212181e+00 	2.887937e+00 	2.603367e+00 	1.195988e-03 	1.329523e-03 	1.346581e-03 	7.252321e+05 
8 	7033185.833327 	4.222543e+00 	2.860978e+00 	2.576490e+00 	1.214569e-03 	1.353557e-03 	1.371535e-03 	6.737499e+05 
9 	7658788.305436 	4.232117e+00 	2.834281e+00 	2.549884e+00 	1.233665e-03 	1.378379e-03 	1.397334e-03 	6.256025e+05 
10 	8239432.507405 	4.240919e+00 	2.807843e+00 	2.523548e+00 	1.253290e-03 	1.404019e-03 	1.424011e-03 	5.806442e+05 
11 	8778156.701153 	4.248962e+00 	2.781664e+00 	2.497481e+00 	1.273459e-03 	1.430508e-03 	1.451605e-03 	5.387242e+05 
12 	9277845.845153 	4.256266e+00 	2.755738e+00 	2.471680e+00 	1.294188e-03 	1.457881e-03 	1.480152e-03 	4.996891e+05 
13 	9741231.366133 	4.262847e+00 	2.730064e+00 	2.446144e+00 	1.315491e-03 	1.486173e-03 	1.509693e-03 	4.633855e+05 
14 	10170892.740353 	4.268723e+00 	2.704639e+00 	2.420870e+00 	1.337385e-03 	1.515420e-03 	1.540271e-03 	4.296614e+05 
15 	10569260.526640 	4.273912e+00 	2.679459e+00 	2.395858e+00 	1.359885e-03 	1.545662e-03 	1.571931e-03 	3.983678e+05 
16 	10938620.541759 	4.278433e+00 	2.654520e+00 	2.371106e+00 	1.383010e-03 	1.576940e-03 	1.604722e-03 	3.693600e+05 
17 	11281118.915133 	4.282303e+00 	2.629820e+00 	2.346611e+00 	1.406776e-03 	1.609299e-03 	1.638694e-03 	3.424984e+05 
18 	11598767.803291 	4.285539e+00 	2.605354e+00 	2.322373e+00 	1.431204e-03 	1.642786e-03 	1.673903e-03 	3.176489e+05 
19 	11893451.584135 	4.288158e+00 	2.581119e+00 	2.298389e+00 	1.456312e-03 	1.677452e-03 	1.710409e-03 	2.946838e+05 
20 	12166933.387178 	4.290176e+00 	2.557110e+00 	2.274658e+00 	1.482122e-03 	1.713352e-03 	1.748276e-03 	2.734818e+05 
21 	12420861.848700 	4.291606e+00 	2.533322e+00 	2.251179e+00 	1.508657e-03 	1.750545e-03 	1.787574e-03 	2.539285e+05 
22 	12656778.010074 	4.292464e+00 	2.509751e+00 	2.227951e+00 	1.535941e-03 	1.789096e-03 	1.828379e-03 	2.359162e+05 
23 	12876122.307224 	4.292762e+00 	2.486392e+00 	2.204973e+00 	1.564000e-03 	1.829075e-03 	1.870773e-03 	2.193443e+05 
24 	13080241.624360 	4.292510e+00 	2.463237e+00 	2.182244e+00 	1.592864e-03 	1.870558e-03 	1.914846e-03 	2.041193e+05 
25 	13270396.414950 	4.291718e+00 	2.440282e+00 	2.159762e+00 	1.622563e-03 	1.913628e-03 	1.960699e-03 	1.901548e+05 
26 	13447767.923477 	4.290395e+00 	2.417518e+00 	2.137529e+00 	1.653131e-03 	1.958379e-03 	2.008440e-03 	1.773715e+05 
27 	13613465.578990 	4.288545e+00 	2.394937e+00 	2.115543e+00 	1.684607e-03 	2.004912e-03 	2.058191e-03 	1.656977e+05 
28 	13768534.679682 	4.286172e+00 	2.372530e+00 	2.093806e+00 	1.717033e-03 	2.053341e-03 	2.110088e-03 	1.550691e+05 
29 	13913964.554252 	4.283275e+00 	2.350286e+00 	2.072319e+00 	1.750455e-03 	2.103793e-03 	2.164281e-03 	1.454299e+05 
30 	14050697.482997 	4.279852e+00 	2.328191e+00 	2.051083e+00 	1.784927e-03 	2.156411e-03 	2.220942e-03 	1.367329e+05 
31 	14179638.808655 	4.275895e+00 	2.306230e+00 	2.030101e+00 	1.820512e-03 	2.211360e-03 	2.280266e-03 	1.289413e+05 
32 	14301668.905229 	4.271390e+00 	2.284383e+00 	2.009376e+00 	1.857280e-03 	2.268825e-03 	2.342477e-03 	1.220301e+05 
33 	14417658.059402 	4.266317e+00 	2.262627e+00 	1.988916e+00 	1.895318e-03 	2.329025e-03 	2.407833e-03 	1.159892e+05 
34 	14528485.992788 	4.260646e+00 	2.240930e+00 	1.968726e+00 	1.934726e-03 	2.392218e-03 	2.476640e-03 	1.108279e+05 
35 	14635068.959943 	4.254333e+00 	2.219251e+00 	1.948818e+00 	1.975632e-03 	2.458710e-03 	2.549266e-03 	1.065830e+05 
36 	14738399.642319 	4.247316e+00 	2.197538e+00 	1.929208e+00 	2.018196e-03 	2.528882e-03 	2.626157e-03 	1.033307e+05 
37 	14839609.644167 	4.239505e+00 	2.175715e+00 	1.909918e+00 	2.062628e-03 	2.603210e-03 	2.707876e-03 	1.012100e+05 
