i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	2.517399 	7.475153 	0.007448 	0.001042 	0.001107 	0.001112 	0 
1 	2.546951 	2.399896e+00 	7.349517e+00 	-1.444674e-01 	1.075512e-03 	1.142517e-03 	-1.137080e-03 	1.546951e+00 
2 	53621.742450 	2.399533e+00 	7.348078e+00 	-1.459126e-01 	1.075632e-03 	1.142647e-03 	-1.137210e-03 	5.361920e+04 
3 	107728.697769 	2.399167e+00 	7.346624e+00 	-1.473723e-01 	1.075753e-03 	1.142779e-03 	-1.137341e-03 	5.410696e+04 
4 	162327.440426 	2.398796e+00 	7.345155e+00 	-1.488467e-01 	1.075875e-03 	1.142913e-03 	-1.137474e-03 	5.459874e+04 
5 	217421.928472 	2.398422e+00 	7.343672e+00 	-1.503359e-01 	1.075998e-03 	1.143047e-03 	-1.137608e-03 	5.509449e+04 
6 	273016.141182 	2.398043e+00 	7.342174e+00 	-1.518400e-01 	1.076123e-03 	1.143184e-03 	-1.137744e-03 	5.559421e+04 
7 	329114.078894 	2.397661e+00 	7.340661e+00 	-1.533591e-01 	1.076249e-03 	1.143321e-03 	-1.137880e-03 	5.609794e+04 
8 	385719.762877 	2.397274e+00 	7.339133e+00 	-1.548934e-01 	1.076376e-03 	1.143461e-03 	-1.138019e-03 	5.660568e+04 
9 	442837.235176 	2.396884e+00 	7.337590e+00 	-1.564431e-01 	1.076505e-03 	1.143601e-03 	-1.138159e-03 	5.711747e+04 
10 	500470.558470 	2.396489e+00 	7.336031e+00 	-1.580083e-01 	1.076636e-03 	1.143744e-03 	-1.138300e-03 	5.763332e+04 
11 	558623.815901 	2.396090e+00 	7.334456e+00 	-1.595891e-01 	1.076767e-03 	1.143888e-03 	-1.138443e-03 	5.815326e+04 
12 	617301.110910 	2.395686e+00 	7.332866e+00 	-1.611858e-01 	1.076900e-03 	1.144033e-03 	-1.138588e-03 	5.867730e+04 
13 	676506.567058 	2.395278e+00 	7.331260e+00 	-1.627985e-01 	1.077035e-03 	1.144180e-03 	-1.138734e-03 	5.920546e+04 
14 	736244.327840 	2.394866e+00 	7.329638e+00 	-1.644273e-01 	1.077171e-03 	1.144329e-03 	-1.138882e-03 	5.973776e+04 
15 	796518.556489 	2.394449e+00 	7.327999e+00 	-1.660724e-01 	1.077309e-03 	1.144479e-03 	-1.139031e-03 	6.027423e+04 
16 	857333.435774 	2.394028e+00 	7.326344e+00 	-1.677340e-01 	1.077448e-03 	1.144631e-03 	-1.139182e-03 	6.081488e+04 
17 	918693.167788 	2.393602e+00 	7.324673e+00 	-1.694122e-01 	1.077588e-03 	1.144784e-03 	-1.139335e-03 	6.135973e+04 
18 	980601.973722 	2.393172e+00 	7.322985e+00 	-1.711072e-01 	1.077730e-03 	1.144939e-03 	-1.139489e-03 	6.190881e+04 
19 	1043064.093637 	2.392737e+00 	7.321280e+00 	-1.728192e-01 	1.077874e-03 	1.145096e-03 	-1.139645e-03 	6.246212e+04 
20 	1106083.786222 	2.392297e+00 	7.319557e+00 	-1.745484e-01 	1.078019e-03 	1.145255e-03 	-1.139803e-03 	6.301969e+04 
21 	1169665.328542 	2.391853e+00 	7.317818e+00 	-1.762948e-01 	1.078166e-03 	1.145415e-03 	-1.139963e-03 	6.358154e+04 
22 	1233813.015778 	2.391404e+00 	7.316061e+00 	-1.780587e-01 	1.078315e-03 	1.145578e-03 	-1.140124e-03 	6.414769e+04 
23 	1298531.160954 	2.390949e+00 	7.314287e+00 	-1.798403e-01 	1.078465e-03 	1.145742e-03 	-1.140287e-03 	6.471815e+04 
24 	1363824.094654 	2.390490e+00 	7.312494e+00 	-1.816397e-01 	1.078617e-03 	1.145907e-03 	-1.140452e-03 	6.529293e+04 
25 	1429696.164734 	2.390026e+00 	7.310684e+00 	-1.834571e-01 	1.078770e-03 	1.146075e-03 	-1.140618e-03 	6.587207e+04 
26 	1496151.736010 	2.389557e+00 	7.308856e+00 	-1.852928e-01 	1.078925e-03 	1.146244e-03 	-1.140787e-03 	6.645557e+04 
27 	1563195.189950 	2.389083e+00 	7.307009e+00 	-1.871468e-01 	1.079082e-03 	1.146416e-03 	-1.140957e-03 	6.704345e+04 
28 	1630830.924343 	2.388603e+00 	7.305144e+00 	-1.890193e-01 	1.079241e-03 	1.146589e-03 	-1.141129e-03 	6.763573e+04 
29 	1699063.352963 	2.388119e+00 	7.303260e+00 	-1.909107e-01 	1.079401e-03 	1.146764e-03 	-1.141304e-03 	6.823243e+04 
30 	1767896.905215 	2.387629e+00 	7.301358e+00 	-1.928209e-01 	1.079563e-03 	1.146941e-03 	-1.141480e-03 	6.883355e+04 
31 	1837336.025777 	2.387133e+00 	7.299436e+00 	-1.947503e-01 	1.079727e-03 	1.147120e-03 	-1.141658e-03 	6.943912e+04 
32 	1907385.174219 	2.386633e+00 	7.297495e+00 	-1.966990e-01 	1.079893e-03 	1.147301e-03 	-1.141838e-03 	7.004915e+04 
33 	1978048.824622 	2.386126e+00 	7.295535e+00 	-1.986672e-01 	1.080061e-03 	1.147484e-03 	-1.142020e-03 	7.066365e+04 
34 	2049331.465171 	2.385615e+00 	7.293555e+00 	-2.006551e-01 	1.080230e-03 	1.147669e-03 	-1.142204e-03 	7.128264e+04 
35 	2121237.597742 	2.385097e+00 	7.291555e+00 	-2.026629e-01 	1.080402e-03 	1.147856e-03 	-1.142390e-03 	7.190613e+04 
36 	2193771.737476 	2.384574e+00 	7.289535e+00 	-2.046908e-01 	1.080575e-03 	1.148045e-03 	-1.142578e-03 	7.253414e+04 
37 	2266938.412336 	2.384045e+00 	7.287495e+00 	-2.067391e-01 	1.080750e-03 	1.148237e-03 	-1.142768e-03 	7.316667e+04 
38 	2340742.162653 	2.383511e+00 	7.285434e+00 	-2.088078e-01 	1.080927e-03 	1.148430e-03 	-1.142960e-03 	7.380375e+04 
39 	2415187.540653 	2.382970e+00 	7.283353e+00 	-2.108972e-01 	1.081107e-03 	1.148626e-03 	-1.143155e-03 	7.444538e+04 
40 	2490279.109973 	2.382424e+00 	7.281251e+00 	-2.130076e-01 	1.081288e-03 	1.148823e-03 	-1.143352e-03 	7.509157e+04 
41 	2566021.445164 	2.381871e+00 	7.279128e+00 	-2.151391e-01 	1.081471e-03 	1.149023e-03 	-1.143551e-03 	7.574234e+04 
42 	2642419.131172 	2.381313e+00 	7.276983e+00 	-2.172920e-01 	1.081656e-03 	1.149226e-03 	-1.143752e-03 	7.639769e+04 
43 	2719476.762810 	2.380748e+00 	7.274818e+00 	-2.194664e-01 	1.081844e-03 	1.149430e-03 	-1.143955e-03 	7.705763e+04 
44 	2797198.944212 	2.380177e+00 	7.272630e+00 	-2.216626e-01 	1.082033e-03 	1.149637e-03 	-1.144161e-03 	7.772218e+04 
45 	2875590.288267 	2.379599e+00 	7.270421e+00 	-2.238808e-01 	1.082225e-03 	1.149846e-03 	-1.144369e-03 	7.839134e+04 
46 	2954655.416044 	2.379016e+00 	7.268189e+00 	-2.261211e-01 	1.082419e-03 	1.150058e-03 	-1.144579e-03 	7.906513e+04 
47 	3034398.956195 	2.378426e+00 	7.265935e+00 	-2.283840e-01 	1.082615e-03 	1.150272e-03 	-1.144792e-03 	7.974354e+04 
48 	3114825.544340 	2.377829e+00 	7.263658e+00 	-2.306695e-01 	1.082813e-03 	1.150488e-03 	-1.145007e-03 	8.042659e+04 
49 	3195939.822441 	2.377225e+00 	7.261359e+00 	-2.329778e-01 	1.083013e-03 	1.150707e-03 	-1.145224e-03 	8.111428e+04 
50 	3277746.438149 	2.376615e+00 	7.259037e+00 	-2.353093e-01 	1.083216e-03 	1.150928e-03 	-1.145444e-03 	8.180662e+04 
51 	3360250.044141 	2.375998e+00 	7.256691e+00 	-2.376642e-01 	1.083421e-03 	1.151152e-03 	-1.145667e-03 	8.250361e+04 
52 	3443455.297435 	2.375375e+00 	7.254322e+00 	-2.400426e-01 	1.083629e-03 	1.151378e-03 	-1.145892e-03 	8.320525e+04 
53 	3527366.858685 	2.374744e+00 	7.251929e+00 	-2.424449e-01 	1.083838e-03 	1.151607e-03 	-1.146120e-03 	8.391156e+04 
54 	3611989.391463 	2.374106e+00 	7.249512e+00 	-2.448712e-01 	1.084050e-03 	1.151838e-03 	-1.146350e-03 	8.462253e+04 
55 	3697327.561511 	2.373461e+00 	7.247071e+00 	-2.473218e-01 	1.084265e-03 	1.152072e-03 	-1.146583e-03 	8.533817e+04 
56 	3783386.035985 	2.372809e+00 	7.244605e+00 	-2.497970e-01 	1.084482e-03 	1.152309e-03 	-1.146818e-03 	8.605847e+04 
57 	3870169.482668 	2.372150e+00 	7.242115e+00 	-2.522969e-01 	1.084701e-03 	1.152549e-03 	-1.147056e-03 	8.678345e+04 
58 	3957682.569172 	2.371483e+00 	7.239600e+00 	-2.548219e-01 	1.084923e-03 	1.152791e-03 	-1.147297e-03 	8.751309e+04 
59 	4045929.962115 	2.370809e+00 	7.237059e+00 	-2.573722e-01 	1.085148e-03 	1.153036e-03 	-1.147541e-03 	8.824739e+04 
60 	4134916.326270 	2.370127e+00 	7.234494e+00 	-2.599480e-01 	1.085375e-03 	1.153284e-03 	-1.147787e-03 	8.898636e+04 
61 	4224646.323709 	2.369437e+00 	7.231902e+00 	-2.625497e-01 	1.085605e-03 	1.153534e-03 	-1.148036e-03 	8.973000e+04 
62 	4315124.612906 	2.368740e+00 	7.229284e+00 	-2.651773e-01 	1.085837e-03 	1.153788e-03 	-1.148288e-03 	9.047829e+04 
63 	4406355.847832 	2.368035e+00 	7.226641e+00 	-2.678314e-01 	1.086072e-03 	1.154044e-03 	-1.148543e-03 	9.123123e+04 
64 	4498344.677019 	2.367322e+00 	7.223970e+00 	-2.705120e-01 	1.086310e-03 	1.154304e-03 	-1.148801e-03 	9.198883e+04 
65 	4591095.742605 	2.366601e+00 	7.221273e+00 	-2.732194e-01 	1.086551e-03 	1.154566e-03 	-1.149062e-03 	9.275107e+04 
66 	4684613.679354 	2.365871e+00 	7.218549e+00 	-2.759540e-01 	1.086794e-03 	1.154832e-03 	-1.149326e-03 	9.351794e+04 
67 	4778903.113651 	2.365134e+00 	7.215798e+00 	-2.787160e-01 	1.087040e-03 	1.155100e-03 	-1.149593e-03 	9.428943e+04 
68 	4873968.662476 	2.364388e+00 	7.213019e+00 	-2.815056e-01 	1.087289e-03 	1.155372e-03 	-1.149863e-03 	9.506555e+04 
69 	4969814.932348 	2.363633e+00 	7.210212e+00 	-2.843232e-01 	1.087541e-03 	1.155646e-03 	-1.150137e-03 	9.584627e+04 
70 	5066446.518250 	2.362871e+00 	7.207377e+00 	-2.871690e-01 	1.087796e-03 	1.155924e-03 	-1.150413e-03 	9.663159e+04 
71 	5163868.002524 	2.362099e+00 	7.204514e+00 	-2.900434e-01 	1.088053e-03 	1.156205e-03 	-1.150693e-03 	9.742148e+04 
72 	5262083.953741 	2.361318e+00 	7.201622e+00 	-2.929465e-01 	1.088314e-03 	1.156490e-03 	-1.150976e-03 	9.821595e+04 
73 	5361098.925543 	2.360529e+00 	7.198700e+00 	-2.958787e-01 	1.088578e-03 	1.156778e-03 	-1.151262e-03 	9.901497e+04 
74 	5460917.455467 	2.359731e+00 	7.195750e+00 	-2.988403e-01 	1.088845e-03 	1.157069e-03 	-1.151551e-03 	9.981853e+04 
75 	5561544.063727 	2.358923e+00 	7.192770e+00 	-3.018316e-01 	1.089115e-03 	1.157363e-03 	-1.151844e-03 	1.006266e+05 
76 	5662983.251979 	2.358107e+00 	7.189760e+00 	-3.048528e-01 	1.089388e-03 	1.157661e-03 	-1.152140e-03 	1.014392e+05 
77 	5765239.502059 	2.357281e+00 	7.186720e+00 	-3.079043e-01 	1.089665e-03 	1.157963e-03 	-1.152440e-03 	1.022563e+05 
78 	5868317.274682 	2.356445e+00 	7.183650e+00 	-3.109864e-01 	1.089945e-03 	1.158268e-03 	-1.152744e-03 	1.030778e+05 
79 	5972221.008123 	2.355600e+00 	7.180549e+00 	-3.140994e-01 	1.090228e-03 	1.158576e-03 	-1.153051e-03 	1.039037e+05 
80 	6076955.116864 	2.354745e+00 	7.177416e+00 	-3.172436e-01 	1.090514e-03 	1.158889e-03 	-1.153361e-03 	1.047341e+05 
81 	6182523.990210 	2.353881e+00 	7.174253e+00 	-3.204193e-01 	1.090804e-03 	1.159205e-03 	-1.153675e-03 	1.055689e+05 
82 	6288931.990876 	2.353006e+00 	7.171057e+00 	-3.236268e-01 	1.091097e-03 	1.159524e-03 	-1.153993e-03 	1.064080e+05 
83 	6396183.453544 	2.352121e+00 	7.167830e+00 	-3.268664e-01 	1.091393e-03 	1.159848e-03 	-1.154315e-03 	1.072515e+05 
84 	6504282.683390 	2.351226e+00 	7.164570e+00 	-3.301385e-01 	1.091694e-03 	1.160175e-03 	-1.154640e-03 	1.080992e+05 
85 	6613233.954574 	2.350321e+00 	7.161277e+00 	-3.334434e-01 	1.091997e-03 	1.160506e-03 	-1.154970e-03 	1.089513e+05 
86 	6723041.508703 	2.349405e+00 	7.157952e+00 	-3.367815e-01 	1.092305e-03 	1.160841e-03 	-1.155303e-03 	1.098076e+05 
87 	6833709.553263 	2.348479e+00 	7.154593e+00 	-3.401530e-01 	1.092616e-03 	1.161181e-03 	-1.155640e-03 	1.106680e+05 
88 	6945242.260010 	2.347542e+00 	7.151200e+00 	-3.435582e-01 	1.092931e-03 	1.161524e-03 	-1.155981e-03 	1.115327e+05 
89 	7057643.763336 	2.346594e+00 	7.147773e+00 	-3.469976e-01 	1.093249e-03 	1.161871e-03 	-1.156327e-03 	1.124015e+05 
90 	7170918.158595 	2.345635e+00 	7.144312e+00 	-3.504715e-01 	1.093572e-03 	1.162222e-03 	-1.156676e-03 	1.132744e+05 
91 	7285069.500403 	2.344665e+00 	7.140817e+00 	-3.539802e-01 	1.093898e-03 	1.162578e-03 	-1.157030e-03 	1.141513e+05 
92 	7400101.800890 	2.343683e+00 	7.137286e+00 	-3.575241e-01 	1.094228e-03 	1.162938e-03 	-1.157388e-03 	1.150323e+05 
93 	7516019.027930 	2.342690e+00 	7.133720e+00 	-3.611035e-01 	1.094562e-03 	1.163302e-03 	-1.157750e-03 	1.159172e+05 
94 	7632825.103329 	2.341685e+00 	7.130118e+00 	-3.647188e-01 	1.094900e-03 	1.163671e-03 	-1.158117e-03 	1.168061e+05 
95 	7750523.900976 	2.340669e+00 	7.126479e+00 	-3.683703e-01 	1.095243e-03 	1.164044e-03 	-1.158488e-03 	1.176988e+05 
96 	7869119.244958 	2.339640e+00 	7.122805e+00 	-3.720584e-01 	1.095589e-03 	1.164421e-03 	-1.158863e-03 	1.185953e+05 
97 	7988614.907645 	2.338600e+00 	7.119093e+00 	-3.757835e-01 	1.095940e-03 	1.164804e-03 	-1.159243e-03 	1.194957e+05 
98 	8109014.607725 	2.337547e+00 	7.115345e+00 	-3.795460e-01 	1.096295e-03 	1.165190e-03 	-1.159628e-03 	1.203997e+05 
99 	8230322.008210 	2.336482e+00 	7.111558e+00 	-3.833462e-01 	1.096654e-03 	1.165582e-03 	-1.160017e-03 	1.213074e+05 
100 	8352540.714404 	2.335404e+00 	7.107734e+00 	-3.871844e-01 	1.097018e-03 	1.165978e-03 	-1.160411e-03 	1.222187e+05 
101 	8475674.271827 	2.334314e+00 	7.103871e+00 	-3.910612e-01 	1.097386e-03 	1.166379e-03 	-1.160810e-03 	1.231336e+05 
102 	8599726.164101 	2.333210e+00 	7.099970e+00 	-3.949768e-01 	1.097758e-03 	1.166785e-03 	-1.161214e-03 	1.240519e+05 
103 	8724699.810803 	2.332094e+00 	7.096029e+00 	-3.989317e-01 	1.098136e-03 	1.167196e-03 	-1.161623e-03 	1.249736e+05 
104 	8850598.565268 	2.330964e+00 	7.092049e+00 	-4.029262e-01 	1.098517e-03 	1.167612e-03 	-1.162036e-03 	1.258988e+05 
105 	8977425.712359 	2.329821e+00 	7.088029e+00 	-4.069608e-01 	1.098904e-03 	1.168033e-03 	-1.162455e-03 	1.268271e+05 
