i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	3.309240 	6.208824 	0.481937 	0.001059 	0.001144 	0.001152 	0 
1 	325667.564263 	3.312102e+00 	6.204023e+00 	4.771114e-01 	1.061550e-03 	1.146593e-03 	1.154542e-03 	3.256666e+05 
2 	647021.439264 	3.314961e+00 	6.199269e+00 	4.723324e-01 	1.063898e-03 	1.149445e-03 	1.157453e-03 	3.213539e+05 
3 	964115.818238 	3.317812e+00 	6.194563e+00 	4.676013e-01 	1.066223e-03 	1.152273e-03 	1.160339e-03 	3.170944e+05 
4 	1277004.505140 	3.320654e+00 	6.189904e+00 	4.629176e-01 	1.068526e-03 	1.155076e-03 	1.163201e-03 	3.128887e+05 
5 	1585740.633547 	3.323488e+00 	6.185291e+00 	4.582808e-01 	1.070807e-03 	1.157856e-03 	1.166039e-03 	3.087361e+05 
6 	1890376.683341 	3.326313e+00 	6.180725e+00 	4.536904e-01 	1.073066e-03 	1.160612e-03 	1.168854e-03 	3.046360e+05 
7 	2190964.499254 	3.329127e+00 	6.176204e+00 	4.491459e-01 	1.075304e-03 	1.163345e-03 	1.171645e-03 	3.005878e+05 
8 	2487555.308204 	3.331931e+00 	6.171729e+00 	4.446470e-01 	1.077520e-03 	1.166054e-03 	1.174413e-03 	2.965908e+05 
9 	2780199.735481 	3.334725e+00 	6.167299e+00 	4.401931e-01 	1.079715e-03 	1.168741e-03 	1.177158e-03 	2.926444e+05 
10 	3068947.819862 	3.337506e+00 	6.162913e+00 	4.357838e-01 	1.081890e-03 	1.171406e-03 	1.179880e-03 	2.887481e+05 
11 	3353849.027673 	3.340276e+00 	6.158571e+00 	4.314187e-01 	1.084044e-03 	1.174048e-03 	1.182580e-03 	2.849012e+05 
12 	3634952.265894 	3.343034e+00 	6.154272e+00 	4.270972e-01 	1.086178e-03 	1.176668e-03 	1.185258e-03 	2.811032e+05 
13 	3912305.894329 	3.345778e+00 	6.150017e+00 	4.228190e-01 	1.088292e-03 	1.179267e-03 	1.187914e-03 	2.773536e+05 
14 	4185957.736914 	3.348509e+00 	6.145804e+00 	4.185837e-01 	1.090386e-03 	1.181844e-03 	1.190549e-03 	2.736518e+05 
15 	4455955.092206 	3.351227e+00 	6.141634e+00 	4.143908e-01 	1.092460e-03 	1.184400e-03 	1.193162e-03 	2.699974e+05 
16 	4722344.743101 	3.353930e+00 	6.137505e+00 	4.102398e-01 	1.094516e-03 	1.186934e-03 	1.195753e-03 	2.663897e+05 
17 	4985172.965832 	3.356619e+00 	6.133418e+00 	4.061304e-01 	1.096552e-03 	1.189448e-03 	1.198324e-03 	2.628282e+05 
18 	5244485.538299 	3.359293e+00 	6.129371e+00 	4.020622e-01 	1.098570e-03 	1.191941e-03 	1.200874e-03 	2.593126e+05 
19 	5500327.747763 	3.361952e+00 	6.125365e+00 	3.980347e-01 	1.100569e-03 	1.194414e-03 	1.203404e-03 	2.558422e+05 
20 	5752744.397963 	3.364595e+00 	6.121400e+00 	3.940476e-01 	1.102550e-03 	1.196866e-03 	1.205913e-03 	2.524167e+05 
21 	6001779.815680 	3.367222e+00 	6.117474e+00 	3.901003e-01 	1.104513e-03 	1.199299e-03 	1.208402e-03 	2.490354e+05 
22 	6247477.856808 	3.369833e+00 	6.113587e+00 	3.861926e-01 	1.106458e-03 	1.201712e-03 	1.210871e-03 	2.456980e+05 
23 	6489881.911955 	3.372428e+00 	6.109739e+00 	3.823241e-01 	1.108385e-03 	1.204105e-03 	1.213320e-03 	2.424041e+05 
24 	6729034.911614 	3.375006e+00 	6.105930e+00 	3.784942e-01 	1.110295e-03 	1.206479e-03 	1.215750e-03 	2.391530e+05 
25 	6964979.330947 	3.377567e+00 	6.102159e+00 	3.747028e-01 	1.112188e-03 	1.208834e-03 	1.218161e-03 	2.359444e+05 
26 	7197757.194209 	3.380111e+00 	6.098426e+00 	3.709493e-01 	1.114064e-03 	1.211170e-03 	1.220553e-03 	2.327779e+05 
27 	7427410.078835 	3.382638e+00 	6.094730e+00 	3.672334e-01 	1.115923e-03 	1.213488e-03 	1.222926e-03 	2.296529e+05 
28 	7653979.119245 	3.385147e+00 	6.091071e+00 	3.635547e-01 	1.117765e-03 	1.215787e-03 	1.225280e-03 	2.265690e+05 
29 	7877505.010370 	3.387638e+00 	6.087449e+00 	3.599128e-01 	1.119591e-03 	1.218067e-03 	1.227615e-03 	2.235259e+05 
30 	8098028.010941 	3.390111e+00 	6.083863e+00 	3.563075e-01 	1.121401e-03 	1.220329e-03 	1.229933e-03 	2.205230e+05 
31 	8315587.946560 	3.392566e+00 	6.080313e+00 	3.527382e-01 	1.123195e-03 	1.222574e-03 	1.232232e-03 	2.175599e+05 
32 	8530224.212579 	3.395002e+00 	6.076799e+00 	3.492047e-01 	1.124974e-03 	1.224801e-03 	1.234513e-03 	2.146363e+05 
33 	8741975.776817 	3.397420e+00 	6.073320e+00 	3.457066e-01 	1.126736e-03 	1.227010e-03 	1.236777e-03 	2.117516e+05 
34 	8950881.182117 	3.399820e+00 	6.069875e+00 	3.422436e-01 	1.128483e-03 	1.229202e-03 	1.239023e-03 	2.089054e+05 
35 	9156978.548786 	3.402201e+00 	6.066466e+00 	3.388152e-01 	1.130215e-03 	1.231376e-03 	1.241251e-03 	2.060974e+05 
36 	9360305.576921 	3.404563e+00 	6.063090e+00 	3.354212e-01 	1.131932e-03 	1.233533e-03 	1.243463e-03 	2.033270e+05 
37 	9560899.548642 	3.406906e+00 	6.059748e+00 	3.320611e-01 	1.133634e-03 	1.235674e-03 	1.245657e-03 	2.005940e+05 
38 	9758797.330249 	3.409230e+00 	6.056440e+00 	3.287348e-01 	1.135321e-03 	1.237798e-03 	1.247834e-03 	1.978978e+05 
39 	9954035.374322 	3.411535e+00 	6.053165e+00 	3.254417e-01 	1.136994e-03 	1.239905e-03 	1.249995e-03 	1.952380e+05 
40 	10146649.721763 	3.413821e+00 	6.049922e+00 	3.221817e-01 	1.138652e-03 	1.241996e-03 	1.252139e-03 	1.926143e+05 
41 	10336676.003814 	3.416088e+00 	6.046712e+00 	3.189543e-01 	1.140296e-03 	1.244071e-03 	1.254266e-03 	1.900263e+05 
42 	10524149.444045 	3.418335e+00 	6.043535e+00 	3.157592e-01 	1.141926e-03 	1.246129e-03 	1.256377e-03 	1.874734e+05 
43 	10709104.860326 	3.420563e+00 	6.040389e+00 	3.125962e-01 	1.143543e-03 	1.248172e-03 	1.258472e-03 	1.849554e+05 
44 	10891576.666801 	3.422772e+00 	6.037274e+00 	3.094648e-01 	1.145145e-03 	1.250199e-03 	1.260552e-03 	1.824718e+05 
45 	11071598.875860 	3.424961e+00 	6.034191e+00 	3.063648e-01 	1.146734e-03 	1.252210e-03 	1.262615e-03 	1.800222e+05 
46 	11249205.100129 	3.427132e+00 	6.031139e+00 	3.032959e-01 	1.148309e-03 	1.254205e-03 	1.264662e-03 	1.776062e+05 
47 	11424428.554476 	3.429282e+00 	6.028117e+00 	3.002577e-01 	1.149871e-03 	1.256186e-03 	1.266694e-03 	1.752235e+05 
