i 	 t 	 J_r 	 J_theta 	 J_phi 	 Omega_r 	 Omega_theta 	 Omega_phi 	 dt 
------------
0 	1.000000 	4.695868 	2.096230 	3.207901 	0.001098 	0.001223 	0.001241 	0 
1 	612789.055465 	4.700299e+00 	2.074847e+00 	3.186722e+00 	1.112243e-03 	1.241985e-03 	1.260054e-03 	6.127881e+05 
2 	1190113.928204 	4.704304e+00 	2.053580e+00 	3.165677e+00 	1.126995e-03 	1.261012e-03 	1.279881e-03 	5.773249e+05 
3 	1733929.917680 	4.707903e+00 	2.032531e+00 	3.144867e+00 	1.142006e-03 	1.280451e-03 	1.300159e-03 	5.438160e+05 
4 	2246256.344012 	4.711107e+00 	2.011699e+00 	3.124293e+00 	1.157275e-03 	1.300307e-03 	1.320892e-03 	5.123264e+05 
5 	2729005.014266 	4.713928e+00 	1.991082e+00 	3.103954e+00 	1.172806e-03 	1.320587e-03 	1.342090e-03 	4.827487e+05 
6 	3183980.489642 	4.716378e+00 	1.970680e+00 	3.083851e+00 	1.188600e-03 	1.341299e-03 	1.363765e-03 	4.549755e+05 
7 	3612885.021212 	4.718468e+00 	1.950489e+00 	3.063983e+00 	1.204660e-03 	1.362453e-03 	1.385925e-03 	4.289045e+05 
8 	4017323.548239 	4.720208e+00 	1.930508e+00 	3.044350e+00 	1.220986e-03 	1.384054e-03 	1.408581e-03 	4.044385e+05 
9 	4398808.606809 	4.721609e+00 	1.910735e+00 	3.024953e+00 	1.237582e-03 	1.406113e-03 	1.431744e-03 	3.814851e+05 
10 	4758765.122604 	4.722682e+00 	1.891168e+00 	3.005791e+00 	1.254449e-03 	1.428638e-03 	1.455425e-03 	3.599565e+05 
11 	5098535.070154 	4.723435e+00 	1.871805e+00 	2.986866e+00 	1.271589e-03 	1.451636e-03 	1.479634e-03 	3.397699e+05 
12 	5419381.985577 	4.723879e+00 	1.852645e+00 	2.968178e+00 	1.289003e-03 	1.475117e-03 	1.504383e-03 	3.208469e+05 
13 	5722495.323648 	4.724023e+00 	1.833685e+00 	2.949729e+00 	1.306692e-03 	1.499089e-03 	1.529683e-03 	3.031133e+05 
14 	6008994.653281 	4.723874e+00 	1.814925e+00 	2.931519e+00 	1.324659e-03 	1.523560e-03 	1.555544e-03 	2.864993e+05 
15 	6279933.688233 	4.723442e+00 	1.796361e+00 	2.913552e+00 	1.342903e-03 	1.548538e-03 	1.581979e-03 	2.709390e+05 
